int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
15396,15396,64,56,50,49,43,57
15397,15397,55,55,60,59,40,52
15398,15398,62,53,56,47,45,46
15399,15399,54,24,57,42,60,51
15400,15400,53,50,46,43,40,53
15401,15401,35,26,48,53,52,47
15402,15402,67,56,39,37,34,42
15403,15403,51,54,49,54,36,52
15404,15404,52,59,54,51,41,46
15405,15405,60,12,58,48,66,55
15406,15406,42,55,59,40,55,40
15407,15407,52,25,60,43,68,61
15408,15408,27,9,5,36,10,25
15409,15409,70,56,44,39,27,48
15410,15410,55,61,31,55,45,43
15411,15411,46,14,60,55,61,59
15412,15412,58,14,57,40,59,49
15413,15413,66,34,61,52,61,66
15414,15414,16,8,5,55,18,29
15415,15415,58,51,55,58,40,52
15416,15416,55,58,38,50,33,57
15417,15417,67,25,57,50,53,52
15418,15418,60,57,42,40,40,50
15419,15419,56,59,31,30,35,57
15420,15420,48,56,56,47,35,49
15421,15421,32,21,42,31,56,51
15422,15422,41,18,57,55,52,44
15423,15423,58,48,56,59,43,55
15424,15424,44,20,57,62,32,55
15425,15425,53,60,55,40,46,41
15426,15426,40,17,59,43,60,58
15427,15427,76,60,55,50,53,52
15428,15428,59,55,63,63,53,61
15429,15429,61,56,21,38,37,44
15430,15430,56,44,51,61,44,59
15431,15431,22,19,16,26,22,31
15432,15432,43,50,52,47,34,50
15433,15433,52,65,50,43,43,41
15434,15434,42,18,59,49,50,43
15435,15435,54,28,56,61,52,55
15436,15436,45,24,53,62,56,48
15437,15437,63,54,56,54,40,54
15438,15438,60,39,59,49,65,60
15439,15439,32,26,53,55,48,45
15440,15440,25,26,19,40,28,61
15441,15441,53,51,34,63,44,45
15442,15442,51,60,48,43,43,44
15443,15443,20,14,8,50,25,55
15444,15444,65,59,40,52,44,53
15445,15445,58,55,54,42,38,41
15446,15446,65,57,53,39,43,45
15447,15447,46,57,39,47,47,48
15448,15448,56,50,30,43,48,48
15449,15449,21,19,11,36,21,39
15450,15450,58,53,49,40,51,51
15451,15451,43,53,58,57,54,61
15452,15452,65,12,61,52,59,60
15453,15453,29,20,55,47,68,46
15454,15454,61,59,39,44,52,58
15455,15455,56,52,47,50,49,41
15456,15456,67,56,53,56,35,48
15457,15457,55,56,23,40,36,51
15458,15458,42,60,63,38,30,53
15459,15459,26,20,7,42,12,35
15460,15460,65,60,28,16,40,44
15461,15461,60,58,33,50,41,41
15462,15462,72,13,60,39,55,47
15463,15463,41,28,55,62,52,57
15464,15464,60,54,62,47,35,57
15465,15465,18,15,7,32,21,36
15466,15466,60,55,48,54,40,55
15467,15467,57,56,52,57,47,54
15468,15468,57,59,45,48,60,52
15469,15469,29,12,6,40,15,33
15470,15470,32,26,55,50,62,50
15471,15471,31,27,51,53,49,60
15472,15472,42,19,51,55,57,56
15473,15473,61,56,43,57,57,47
15474,15474,61,47,54,60,41,61
15475,15475,63,48,56,57,53,54
15476,15476,63,59,50,59,48,59
15477,15477,54,60,32,31,47,45
15478,15478,43,29,56,57,53,52
15479,15479,23,9,7,28,13,25
15480,15480,41,22,40,62,74,64
15481,15481,33,25,61,59,57,60
15482,15482,48,17,60,53,61,43
15483,15483,39,27,49,51,57,57
15484,15484,19,8,6,53,10,55
15485,15485,42,30,47,64,53,66
15486,15486,57,49,49,46,32,52
15487,15487,51,15,59,51,50,52
15488,15488,32,21,55,55,65,45
15489,15489,46,22,59,44,61,57
15490,15490,56,52,57,63,46,42
15491,15491,43,32,58,60,55,56
15492,15492,42,53,61,42,54,60
15493,15493,33,20,54,45,55,65
15494,15494,40,26,47,61,52,62
15495,15495,45,23,58,62,58,64
15496,15496,50,40,52,64,49,61
15497,15497,52,57,54,60,53,56
15498,15498,51,54,49,33,31,57
15499,15499,78,50,54,59,45,57
15500,15500,53,55,57,58,42,59
15501,15501,43,34,57,57,45,56
15502,15502,35,18,62,60,58,65
15503,15503,51,53,53,55,54,56
15504,15504,60,57,44,55,30,57
15505,15505,66,58,57,59,48,58
15506,15506,50,50,59,61,62,58
15507,15507,24,11,8,25,16,35
15508,15508,63,63,42,36,47,42
15509,15509,62,60,60,55,51,52
15510,15510,62,54,36,42,45,55
15511,15511,65,58,55,58,47,57
15512,15512,42,16,64,43,61,54
15513,15513,49,57,31,41,48,43
15514,15514,37,26,52,48,44,62
15515,15515,59,60,48,57,52,56
15516,15516,61,56,53,62,48,57
15517,15517,48,56,56,57,57,63
15518,15518,32,15,60,41,64,63
15519,15519,25,22,11,52,11,61
15520,15520,60,58,21,29,38,42
15521,15521,20,21,14,28,23,27
15522,15522,43,25,62,55,57,58
15523,15523,56,21,50,56,41,55
15524,15524,59,52,51,34,36,59
15525,15525,45,62,63,62,46,57
15526,15526,63,59,46,43,40,60
15527,15527,57,49,56,56,52,49
15528,15528,55,60,26,26,32,52
15529,15529,48,44,57,61,56,52
15530,15530,31,31,54,55,47,51
15531,15531,68,52,33,58,46,55
15532,15532,77,63,59,59,42,58
15533,15533,26,13,4,27,19,23
15534,15534,42,30,56,53,34,52
15535,15535,56,12,53,41,49,51
15536,15536,44,19,57,40,58,52
15537,15537,39,23,55,56,55,55
15538,15538,42,23,62,53,58,59
15539,15539,28,13,51,44,62,46
15540,15540,55,20,61,51,55,50
15541,15541,18,3,3,26,19,20
15542,15542,30,12,61,50,58,47
15543,15543,29,22,45,50,65,45
15544,15544,58,55,57,57,36,44
15545,15545,45,50,52,64,54,63
15546,15546,52,20,53,54,42,49
15547,15547,60,59,45,44,32,56
15548,15548,72,54,53,49,44,44
15549,15549,35,23,55,54,51,46
15550,15550,38,50,56,56,49,64
15551,15551,25,15,7,42,12,49
15552,15552,63,23,55,53,52,47
15553,15553,53,56,58,65,40,53
15554,15554,26,20,54,57,53,59
15555,15555,54,25,69,53,52,72
15556,15556,28,10,59,43,56,41
15557,15557,62,57,54,55,51,58
15558,15558,25,22,56,56,52,47
15559,15559,57,43,60,56,42,52
15560,15560,19,6,5,29,14,32
15561,15561,37,17,62,49,47,46
15562,15562,16,6,5,47,16,39
15563,15563,74,56,51,49,39,54
15564,15564,46,55,54,59,57,65
15565,15565,33,58,54,54,48,42
15566,15566,48,61,24,35,44,42
15567,15567,48,57,45,38,39,43
15568,15568,38,12,13,34,22,51
15569,15569,63,63,52,53,39,52
15570,15570,40,24,15,32,26,39
15571,15571,55,57,43,42,39,47
15572,15572,62,59,50,62,53,50
15573,15573,54,52,58,61,54,55
15574,15574,54,11,57,47,58,51
15575,15575,55,60,33,50,50,40
15576,15576,50,60,23,26,31,44
15577,15577,22,16,8,38,14,36
15578,15578,57,55,52,40,44,56
15579,15579,43,61,24,31,33,43
15580,15580,59,59,41,40,39,58
15581,15581,48,55,58,61,49,56
15582,15582,28,13,6,26,14,28
15583,15583,35,42,59,54,40,54
15584,15584,64,54,30,48,36,51
15585,15585,22,7,4,28,17,32
15586,15586,41,29,51,56,48,53
15587,15587,63,57,25,34,28,47
15588,15588,63,56,27,28,40,47
15589,15589,33,19,61,56,54,45
15590,15590,61,21,59,50,56,47
15591,15591,68,40,57,45,55,58
15592,15592,33,12,55,56,51,54
15593,15593,58,56,58,62,40,61
15594,15594,56,61,56,52,31,53
15595,15595,38,15,60,48,60,52
15596,15596,53,56,40,41,36,49
15597,15597,49,64,28,40,28,48
15598,15598,52,58,25,30,50,47
15599,15599,40,16,54,60,69,56
15600,15600,55,59,26,32,32,42
15601,15601,37,16,12,35,22,50
15602,15602,17,14,6,29,17,38
15603,15603,60,55,50,43,42,50
15604,15604,76,57,26,32,36,42
15605,15605,62,56,38,35,35,55
15606,15606,40,61,25,27,30,62
15607,15607,58,56,51,44,39,55
15608,15608,49,39,50,53,36,43
15609,15609,43,42,67,62,60,50
15610,15610,26,23,16,27,33,40
15611,15611,60,56,38,45,36,49
15612,15612,62,51,53,52,48,54
15613,15613,57,37,57,61,55,67
15614,15614,63,55,54,54,26,53
15615,15615,57,52,54,56,45,52
15616,15616,57,57,38,32,39,40
15617,15617,51,49,58,60,36,59
15618,15618,41,34,47,55,60,56
15619,15619,61,59,51,58,46,59
15620,15620,36,24,54,58,44,60
15621,15621,55,56,29,34,37,50
15622,15622,66,54,49,52,38,50
15623,15623,56,55,33,38,48,46
15624,15624,80,52,27,30,39,43
15625,15625,22,15,8,45,15,41
15626,15626,41,19,58,57,54,45
15627,15627,48,59,24,30,43,40
15628,15628,55,17,58,55,66,62
15629,15629,59,22,58,48,57,45
15630,15630,44,33,56,60,47,62
15631,15631,30,12,56,50,58,49
15632,15632,55,45,61,55,54,48
15633,15633,49,49,48,51,38,50
15634,15634,63,57,39,41,26,52
15635,15635,64,59,21,22,35,41
15636,15636,50,35,53,52,69,51
15637,15637,67,59,50,58,36,61
15638,15638,45,30,45,69,52,60
15639,15639,64,56,51,53,42,49
15640,15640,55,55,47,41,34,41
15641,15641,60,22,66,39,64,49
15642,15642,59,11,55,51,63,52
15643,15643,56,57,23,39,35,40
15644,15644,60,58,38,44,30,56
15645,15645,37,20,57,55,48,44
15646,15646,54,38,54,57,46,51
15647,15647,54,54,30,31,48,43
15648,15648,44,29,58,55,46,60
15649,15649,59,56,50,39,49,79
15650,15650,27,13,55,59,45,48
15651,15651,71,16,58,39,56,54
15652,15652,24,10,5,30,19,31
15653,15653,55,58,48,34,45,42
15654,15654,56,20,51,40,55,53
15655,15655,37,25,59,61,53,55
15656,15656,41,25,49,57,42,62
15657,15657,49,16,59,57,62,57
15658,15658,26,18,10,41,17,47
15659,15659,52,28,57,53,59,56
15660,15660,29,18,52,45,65,48
15661,15661,48,56,35,32,45,51
15662,15662,64,55,35,61,51,46
15663,15663,68,58,52,43,44,42
15664,15664,63,60,52,48,33,54
15665,15665,32,13,57,46,70,53
15666,15666,58,56,25,35,34,51
15667,15667,24,12,6,33,14,26
15668,15668,65,52,31,25,39,50
15669,15669,58,55,37,49,36,46
15670,15670,56,59,42,45,51,47
15671,15671,30,13,52,52,57,48
15672,15672,41,18,54,60,55,55
15673,15673,30,24,48,49,55,54
15674,15674,20,18,6,45,14,22
15675,15675,66,58,48,53,34,51
15676,15676,28,17,54,53,68,54
15677,15677,16,5,5,15,10,12
15678,15678,65,56,34,40,36,54
15679,15679,46,24,55,56,62,62
15680,15680,39,26,48,53,54,51
15681,15681,44,43,55,56,49,60
15682,15682,30,17,50,53,65,49
15683,15683,35,26,50,49,62,54
15684,15684,70,53,26,31,42,50
15685,15685,50,10,58,47,60,65
15686,15686,45,24,62,56,62,52
15687,15687,68,57,28,49,33,50
15688,15688,51,19,52,47,56,55
15689,15689,46,23,40,59,49,62
15690,15690,54,56,50,37,34,49
15691,15691,40,27,56,53,43,57
15692,15692,49,44,57,61,51,51
15693,15693,58,56,51,58,51,44
15694,15694,52,58,28,28,27,42
15695,15695,64,38,61,52,36,42
15696,15696,62,59,22,28,62,41
15697,15697,33,20,58,57,61,50
15698,15698,18,12,9,40,15,44
15699,15699,55,57,43,39,34,50
15700,15700,42,36,59,51,53,57
15701,15701,60,45,60,52,43,48
15702,15702,31,20,60,51,60,53
15703,15703,63,59,43,60,51,55
15704,15704,32,11,64,50,67,57
15705,15705,65,55,40,46,38,47
15706,15706,38,23,58,44,54,46
15707,15707,60,52,43,48,48,40
15708,15708,11,13,5,15,14,51
15709,15709,46,21,59,56,57,49
15710,15710,51,54,50,45,42,51
15711,15711,48,20,61,48,60,60
15712,15712,18,18,10,31,18,45
15713,15713,61,55,41,44,64,50
15714,15714,67,54,48,55,41,63
15715,15715,55,62,37,59,42,39
15716,15716,49,18,54,46,64,55
15717,15717,54,58,28,32,42,52
15718,15718,33,47,53,53,43,47
15719,15719,27,12,59,43,59,41
15720,15720,40,44,55,61,54,61
15721,15721,36,44,55,60,49,54
15722,15722,49,25,46,61,57,65
15723,15723,34,20,54,44,44,49
15724,15724,47,24,44,59,57,61
15725,15725,29,26,60,52,51,48
15726,15726,19,9,8,31,18,25
15727,15727,62,52,31,45,41,58
15728,15728,66,58,44,59,50,56
15729,15729,57,58,54,37,43,41
15730,15730,55,54,53,41,42,72
15731,15731,38,30,53,59,47,59
15732,15732,42,28,50,64,54,62
15733,15733,55,51,49,57,48,53
15734,15734,36,19,56,55,53,45
15735,15735,68,58,55,61,39,45
15736,15736,33,19,52,57,42,42
15737,15737,37,29,53,57,47,48
15738,15738,50,55,50,45,39,49
15739,15739,44,53,52,55,50,57
15740,15740,22,16,9,29,22,44
15741,15741,49,48,42,58,37,59
15742,15742,59,59,25,31,32,55
15743,15743,49,59,21,25,32,41
15744,15744,58,59,40,40,40,51
15745,15745,46,43,57,60,50,57
15746,15746,54,59,56,43,35,40
15747,15747,30,15,6,20,22,28
15748,15748,60,63,57,59,54,55
15749,15749,55,56,25,40,40,47
15750,15750,66,55,40,48,41,53
15751,15751,62,58,54,20,27,52
15752,15752,62,57,32,31,40,51
15753,15753,50,60,41,41,38,62
15754,15754,40,20,59,56,68,47
15755,15755,46,58,26,28,48,49
15756,15756,52,56,25,31,41,45
15757,15757,64,23,57,54,44,61
15758,15758,52,22,60,56,45,58
15759,15759,72,52,41,36,37,43
15760,15760,62,56,32,33,38,50
15761,15761,24,21,58,56,51,49
15762,15762,25,21,49,56,50,50
15763,15763,61,57,27,35,34,51
15764,15764,48,15,52,48,56,41
15765,15765,59,54,54,40,46,42
15766,15766,58,59,27,34,39,52
15767,15767,56,22,48,51,57,53
15768,15768,50,55,21,28,33,41
15769,15769,55,55,60,59,47,60
15770,15770,22,12,8,24,10,39
15771,15771,59,57,32,38,36,50
15772,15772,41,35,52,52,53,55
15773,15773,76,58,53,56,54,63
15774,15774,59,56,55,47,48,43
15775,15775,60,56,32,43,37,57
15776,15776,51,59,60,54,44,44
15777,15777,52,52,57,52,56,53
15778,15778,57,58,38,51,31,46
15779,15779,65,18,57,47,56,51
15780,15780,25,28,15,39,28,33
15781,15781,60,49,59,57,57,58
15782,15782,57,54,52,47,37,50
15783,15783,21,9,11,39,19,26
15784,15784,61,25,52,57,45,52
15785,15785,71,54,34,34,37,49
15786,15786,60,59,28,28,27,41
15787,15787,58,55,53,58,53,59
15788,15788,23,12,4,27,10,37
15789,15789,21,8,4,36,19,33
15790,15790,55,60,40,53,30,49
15791,15791,33,23,61,49,54,55
15792,15792,52,60,34,48,39,44
15793,15793,60,20,58,51,60,54
15794,15794,46,18,55,53,58,55
15795,15795,62,52,32,45,47,48
15796,15796,50,52,49,42,39,41
15797,15797,31,15,8,44,15,41
15798,15798,52,17,59,49,57,51
15799,15799,35,26,59,53,53,61
15800,15800,32,15,53,44,66,49
15801,15801,45,27,56,58,50,63
15802,15802,59,54,38,48,43,50
15803,15803,59,54,32,51,46,55
15804,15804,55,58,21,34,54,49
15805,15805,60,54,58,54,40,56
15806,15806,35,26,53,52,42,54
15807,15807,44,23,57,56,45,50
15808,15808,31,19,54,41,45,39
15809,15809,32,20,54,48,52,46
15810,15810,52,55,51,48,39,53
15811,15811,61,61,37,48,37,50
15812,15812,41,46,70,69,47,66
15813,15813,29,15,6,30,11,36
15814,15814,43,23,55,59,60,61
15815,15815,53,58,48,37,33,44
15816,15816,53,52,49,53,37,45
15817,15817,57,27,53,51,59,52
15818,15818,64,59,21,28,29,42
15819,15819,41,15,17,61,23,55
15820,15820,75,54,37,44,40,53
15821,15821,49,49,60,47,24,43
15822,15822,53,51,57,56,43,58
15823,15823,32,19,57,54,51,42
15824,15824,49,48,53,59,50,55
15825,15825,48,52,56,64,48,52
15826,15826,75,52,59,58,48,57
15827,15827,43,22,13,60,17,62
15828,15828,39,58,55,57,51,56
15829,15829,19,22,19,12,25,22
15830,15830,56,46,55,59,43,40
15831,15831,54,16,52,48,52,49
15832,15832,50,28,59,48,59,50
15833,15833,54,58,52,37,48,50
15834,15834,50,60,38,38,42,60
15835,15835,60,61,45,37,42,45
15836,15836,40,28,43,55,48,65
15837,15837,62,55,48,52,46,55
15838,15838,62,56,55,57,45,48
15839,15839,32,12,47,47,42,53
15840,15840,59,14,54,49,60,48
15841,15841,55,19,57,51,62,51
15842,15842,53,53,30,31,40,43
15843,15843,29,19,57,37,56,43
15844,15844,59,20,55,56,57,55
15845,15845,63,66,56,58,41,59
15846,15846,57,59,45,34,37,41
15847,15847,37,14,14,66,22,62
15848,15848,46,59,46,60,44,55
15849,15849,62,60,30,32,37,47
15850,15850,41,29,47,52,55,53
15851,15851,58,57,33,38,30,49
15852,15852,68,52,59,62,62,61
15853,15853,64,59,27,34,36,53
15854,15854,59,52,50,37,40,39
15855,15855,51,58,53,55,41,41
15856,15856,64,35,60,62,47,65
15857,15857,63,51,47,54,44,53
15858,15858,58,59,56,57,42,39
15859,15859,28,12,8,45,16,50
15860,15860,55,55,62,58,45,55
15861,15861,51,20,59,50,69,44
15862,15862,63,57,49,53,40,44
15863,15863,40,41,56,59,47,42
15864,15864,65,37,58,51,58,55
15865,15865,16,18,11,12,30,29
15866,15866,44,29,54,57,56,60
15867,15867,68,26,53,51,42,53
15868,15868,60,54,50,34,42,49
15869,15869,51,60,48,61,37,42
15870,15870,63,66,56,60,58,56
15871,15871,61,54,46,44,41,44
15872,15872,81,55,47,38,30,41
15873,15873,56,53,43,33,39,44
15874,15874,32,25,51,55,61,52
15875,15875,42,30,59,50,58,46
15876,15876,17,14,5,64,10,35
15877,15877,60,48,54,54,49,58
15878,15878,62,60,53,55,46,58
15879,15879,60,54,47,37,49,53
15880,15880,52,59,31,31,47,41
15881,15881,43,54,51,65,50,53
15882,15882,23,22,10,38,20,39
15883,15883,48,61,27,36,48,50
15884,15884,49,61,25,31,34,45
15885,15885,54,49,42,49,56,52
15886,15886,67,63,59,52,38,55
15887,15887,62,58,51,55,39,53
15888,15888,63,45,38,46,29,55
15889,15889,58,32,60,48,52,52
15890,15890,64,49,25,27,33,42
15891,15891,64,55,41,44,33,55
15892,15892,60,60,28,29,36,42
15893,15893,69,58,38,43,34,55
15894,15894,33,16,12,24,15,22
15895,15895,59,52,58,37,33,42
15896,15896,47,17,57,42,61,46
15897,15897,64,58,20,34,39,41
15898,15898,36,22,12,39,13,43
15899,15899,27,22,53,54,53,62
15900,15900,28,24,53,51,59,54
15901,15901,67,27,57,55,52,49
15902,15902,22,13,7,23,14,44
15903,15903,51,56,48,48,35,53
15904,15904,52,50,44,43,41,41
15905,15905,33,11,58,45,58,51
15906,15906,46,34,54,56,52,55
15907,15907,54,58,49,41,39,44
15908,15908,30,28,44,53,59,51
15909,15909,71,57,51,47,40,52
15910,15910,60,51,34,31,31,49
15911,15911,59,60,49,39,26,42
15912,15912,66,60,56,62,65,60
15913,15913,60,57,39,56,41,54
15914,15914,59,52,65,59,44,60
15915,15915,21,10,2,18,16,28
15916,15916,48,21,62,45,50,41
15917,15917,56,55,49,61,47,61
15918,15918,44,45,51,58,60,58
15919,15919,60,49,33,63,55,46
15920,15920,56,60,44,54,33,53
15921,15921,60,15,58,42,56,50
15922,15922,60,52,45,40,34,51
15923,15923,48,23,60,44,45,53
15924,15924,51,61,32,31,45,49
15925,15925,65,56,46,50,44,58
15926,15926,54,61,25,38,46,46
15927,15927,62,51,55,51,57,45
15928,15928,58,59,33,32,38,39
15929,15929,51,52,45,37,40,40
15930,15930,28,17,53,50,58,45
15931,15931,49,61,23,32,42,48
15932,15932,46,48,58,60,44,55
15933,15933,68,46,56,52,49,54
15934,15934,44,58,21,28,38,40
15935,15935,62,54,36,43,38,41
15936,15936,60,59,28,30,43,41
15937,15937,53,38,55,57,56,65
15938,15938,64,54,41,56,42,59
15939,15939,56,11,51,53,48,50
15940,15940,30,20,47,41,51,39
15941,15941,61,52,50,47,37,48
15942,15942,59,54,48,42,35,45
15943,15943,63,56,58,55,41,58
15944,15944,62,51,55,50,45,49
15945,15945,54,57,47,36,33,44
15946,15946,74,54,22,26,33,45
15947,15947,19,24,14,37,22,27
15948,15948,65,57,61,62,45,58
15949,15949,59,51,40,41,42,48
15950,15950,32,13,13,45,19,63
15951,15951,60,17,56,52,60,46
15952,15952,59,46,58,53,52,57
15953,15953,51,57,54,50,40,45
15954,15954,59,60,54,51,36,47
15955,15955,24,10,5,40,16,34
15956,15956,27,10,8,28,11,36
15957,15957,48,53,57,48,34,55
15958,15958,50,56,50,35,45,50
15959,15959,60,55,53,57,54,58
15960,15960,60,63,34,49,36,61
15961,15961,62,54,47,49,42,42
15962,15962,27,10,5,25,16,47
15963,15963,35,22,56,59,69,49
15964,15964,64,55,38,45,56,55
15965,15965,57,57,26,53,41,61
15966,15966,29,18,13,37,29,33
15967,15967,29,37,58,56,53,56
15968,15968,33,13,51,55,56,45
15969,15969,59,62,55,61,65,60
15970,15970,33,10,57,49,52,51
15971,15971,27,16,9,31,17,33
15972,15972,19,14,4,49,14,32
15973,15973,19,12,8,41,15,37
15974,15974,55,52,49,46,32,51
15975,15975,35,20,53,50,54,46
15976,15976,68,29,62,52,43,50
15977,15977,18,13,6,30,13,23
15978,15978,22,33,61,45,61,48
15979,15979,45,27,55,55,59,60
15980,15980,15,7,6,39,16,31
15981,15981,58,57,34,35,39,49
15982,15982,49,52,43,36,46,42
15983,15983,53,55,48,46,36,48
15984,15984,48,54,26,22,23,53
15985,15985,65,57,45,42,43,52
15986,15986,18,14,8,23,19,27
15987,15987,61,58,42,31,42,41
15988,15988,33,29,61,42,49,46
15989,15989,22,12,7,26,17,28
15990,15990,56,57,31,34,41,48
15991,15991,59,55,39,40,31,41
15992,15992,49,27,51,49,54,40
15993,15993,63,55,38,45,55,48
15994,15994,52,49,53,55,45,55
15995,15995,66,57,13,36,24,45
15996,15996,39,14,58,55,58,56
15997,15997,56,57,33,32,48,49
15998,15998,54,21,57,50,48,50
15999,15999,47,60,53,57,38,66
16000,16000,47,58,30,32,43,40
16001,16001,64,47,56,57,47,54
16002,16002,41,12,59,53,57,52
16003,16003,41,52,38,32,29,46
16004,16004,30,31,54,52,59,51
16005,16005,46,29,55,62,48,55
16006,16006,75,57,27,31,33,55
16007,16007,37,32,57,52,61,55
16008,16008,22,7,5,32,18,36
16009,16009,65,55,28,25,38,53
16010,16010,61,66,48,37,34,41
16011,16011,31,23,60,59,44,47
16012,16012,46,20,60,43,61,64
16013,16013,43,38,50,56,45,59
16014,16014,32,16,56,49,66,54
16015,16015,34,19,56,46,57,52
16016,16016,50,58,19,32,38,44
16017,16017,57,59,44,39,38,43
16018,16018,55,19,58,53,56,46
16019,16019,42,58,26,30,39,45
16020,16020,39,22,47,44,49,48
16021,16021,62,57,28,44,39,59
16022,16022,66,57,40,55,44,58
16023,16023,46,56,50,50,43,52
16024,16024,18,6,5,31,11,28
16025,16025,58,21,51,45,46,49
16026,16026,60,52,48,51,35,56
16027,16027,27,10,18,47,16,45
16028,16028,62,58,41,40,51,50
16029,16029,38,53,36,48,32,52
16030,16030,30,26,48,54,56,53
16031,16031,37,35,51,60,43,41
16032,16032,58,55,38,24,19,55
16033,16033,63,59,25,30,41,51
16034,16034,70,50,45,39,37,55
16035,16035,54,55,35,38,35,51
16036,16036,54,56,53,56,40,42
16037,16037,46,34,50,55,54,53
16038,16038,43,25,48,53,55,67
16039,16039,71,68,67,71,39,66
16040,16040,42,15,56,47,55,45
16041,16041,61,19,54,55,59,52
16042,16042,54,53,50,50,40,52
16043,16043,61,54,27,35,41,49
16044,16044,32,26,48,41,43,52
16045,16045,28,11,4,31,14,31
16046,16046,18,13,8,30,14,38
16047,16047,54,59,28,35,46,49
16048,16048,55,57,44,56,47,52
16049,16049,65,66,58,60,40,53
16050,16050,20,18,11,30,15,30
16051,16051,30,21,47,49,50,46
16052,16052,25,25,13,36,13,44
16053,16053,31,17,56,55,57,54
16054,16054,22,26,14,19,30,30
16055,16055,41,59,42,55,36,47
16056,16056,54,51,51,63,45,68
16057,16057,54,61,55,60,49,59
16058,16058,49,25,61,50,44,58
16059,16059,34,17,61,46,60,42
16060,16060,43,34,53,51,47,56
16061,16061,52,40,57,58,63,60
16062,16062,21,13,5,32,14,36
16063,16063,60,55,48,57,39,54
16064,16064,57,21,57,38,61,49
16065,16065,31,18,58,46,60,50
16066,16066,53,53,35,31,37,39
16067,16067,56,55,52,60,43,42
16068,16068,17,19,4,27,21,22
16069,16069,32,35,62,60,71,60
16070,16070,39,27,50,51,45,50
16071,16071,66,54,50,48,41,56
16072,16072,58,51,55,67,43,68
16073,16073,37,18,9,39,12,50
16074,16074,37,29,53,54,49,58
16075,16075,45,45,58,60,58,45
16076,16076,55,60,24,23,48,46
16077,16077,50,26,59,61,38,55
16078,16078,57,31,60,54,46,39
16079,16079,47,19,61,47,61,42
16080,16080,23,9,4,37,17,42
16081,16081,31,43,50,57,49,61
16082,16082,44,22,12,41,14,57
16083,16083,45,17,14,34,13,37
16084,16084,17,24,19,48,17,36
16085,16085,57,12,60,47,68,50
16086,16086,41,27,44,57,48,56
16087,16087,46,62,29,32,35,41
16088,16088,51,53,45,37,39,41
16089,16089,18,6,6,55,19,38
16090,16090,51,44,43,36,44,42
16091,16091,24,14,4,39,19,27
16092,16092,60,10,60,47,44,49
16093,16093,32,16,58,55,63,53
16094,16094,31,22,54,50,57,49
16095,16095,52,54,48,63,54,59
16096,16096,47,39,56,58,57,63
16097,16097,39,15,59,46,56,48
16098,16098,60,56,40,50,31,58
16099,16099,64,53,55,55,47,60
16100,16100,52,52,24,32,42,45
16101,16101,32,16,52,52,69,47
16102,16102,55,21,56,38,58,53
16103,16103,53,53,54,53,40,56
16104,16104,17,10,5,28,10,37
16105,16105,46,54,45,45,42,42
16106,16106,49,47,55,55,41,41
16107,16107,33,35,50,58,45,52
16108,16108,22,11,4,41,10,26
16109,16109,68,57,30,40,32,42
16110,16110,37,19,52,60,69,53
16111,16111,45,20,58,53,55,55
16112,16112,36,23,60,54,41,41
16113,16113,38,22,52,50,55,57
16114,16114,46,48,62,60,48,58
16115,16115,35,15,65,43,50,51
16116,16116,54,50,61,64,47,63
16117,16117,23,26,19,41,21,26
16118,16118,62,57,40,43,35,53
16119,16119,55,60,19,15,22,46
16120,16120,51,55,27,38,45,48
16121,16121,27,24,53,58,46,47
16122,16122,46,20,50,59,55,57
16123,16123,64,60,32,40,42,52
16124,16124,71,53,31,67,51,41
16125,16125,46,59,33,51,51,45
16126,16126,56,54,45,47,47,55
16127,16127,60,18,54,55,52,62
16128,16128,41,17,52,50,58,50
16129,16129,40,38,61,48,54,58
16130,16130,57,33,62,49,54,51
16131,16131,46,52,49,45,52,43
16132,16132,60,58,27,39,43,47
16133,16133,50,54,31,28,42,64
16134,16134,43,52,55,60,46,57
16135,16135,28,13,58,53,55,55
16136,16136,76,58,53,54,60,63
16137,16137,51,32,69,42,51,40
16138,16138,55,58,27,33,38,40
16139,16139,64,55,36,36,41,53
16140,16140,66,52,47,60,57,62
16141,16141,39,15,58,46,62,47
16142,16142,51,48,50,61,59,55
16143,16143,24,11,4,40,16,28
16144,16144,34,17,56,50,68,56
16145,16145,43,24,55,57,44,52
16146,16146,59,20,54,51,57,49
16147,16147,47,49,43,38,37,39
16148,16148,61,57,43,41,49,50
16149,16149,66,55,46,53,39,53
16150,16150,33,19,55,57,53,48
16151,16151,57,52,30,32,41,40
16152,16152,49,21,57,47,59,52
16153,16153,46,51,55,65,37,60
16154,16154,30,29,55,62,50,56
16155,16155,56,57,62,46,47,50
16156,16156,46,62,21,28,32,57
16157,16157,56,60,50,52,37,45
16158,16158,50,57,32,29,44,40
16159,16159,65,50,53,57,53,63
16160,16160,32,13,51,51,74,52
16161,16161,41,25,12,31,21,44
16162,16162,35,16,59,48,67,48
16163,16163,39,50,62,61,52,44
16164,16164,40,31,54,58,57,58
16165,16165,38,59,52,52,41,41
16166,16166,70,54,52,61,41,64
16167,16167,57,59,23,27,39,51
16168,16168,45,60,58,60,39,66
16169,16169,68,56,50,59,57,62
16170,16170,59,62,53,52,58,52
