int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
14127,14127,42,34,39
14128,14128,29,23,25
14129,14129,58,61,58
14130,14130,54,57,54
14131,14131,51,64,59
14132,14132,54,58,57
14133,14133,48,27,22
14134,14134,53,60,59
14135,14135,62,59,57
14136,14136,63,63,60
14137,14137,61,65,61
14138,14138,58,63,58
14139,14139,56,51,47
14140,14140,36,39,25
14141,14141,56,61,56
14142,14142,17,15,15
14143,14143,54,58,46
14144,14144,16,11,11
14145,14145,57,59,58
14146,14146,14,12,16
14147,14147,21,21,19
14148,14148,60,61,56
14149,14149,43,58,54
14150,14150,28,17,16
14151,14151,5,10,11
14152,14152,57,66,52
14153,14153,59,59,55
14154,14154,14,17,20
14155,14155,59,63,65
14156,14156,21,16,19
14157,14157,31,21,14
14158,14158,25,25,20
14159,14159,52,64,60
14160,14160,60,61,60
14161,14161,57,62,55
14162,14162,53,58,55
14163,14163,55,59,65
14164,14164,16,10,13
14165,14165,63,64,62
14166,14166,65,64,59
14167,14167,25,29,28
14168,14168,54,61,60
14169,14169,11,11,12
14170,14170,30,15,12
14171,14171,58,64,63
14172,14172,37,59,58
14173,14173,18,22,23
14174,14174,35,56,54
14175,14175,33,28,42
14176,14176,64,47,50
14177,14177,28,20,26
14178,14178,51,59,54
14179,14179,62,64,62
14180,14180,60,57,55
14181,14181,60,64,57
14182,14182,43,46,46
14183,14183,54,55,51
14184,14184,30,13,11
14185,14185,53,54,52
14186,14186,56,58,59
14187,14187,15,8,12
14188,14188,56,60,55
14189,14189,11,13,11
14190,14190,61,63,59
14191,14191,60,66,69
14192,14192,58,58,57
14193,14193,18,23,27
14194,14194,32,53,44
14195,14195,61,68,65
14196,14196,61,62,59
14197,14197,38,53,45
14198,14198,53,62,54
14199,14199,58,59,61
14200,14200,62,58,55
14201,14201,60,59,57
14202,14202,38,44,37
14203,14203,32,35,30
14204,14204,61,58,51
14205,14205,52,57,56
14206,14206,30,14,12
14207,14207,64,26,26
14208,14208,61,70,71
14209,14209,43,50,56
14210,14210,52,64,62
14211,14211,55,57,56
14212,14212,51,64,68
14213,14213,59,59,58
14214,14214,34,29,21
14215,14215,63,67,65
14216,14216,43,17,22
14217,14217,10,11,12
14218,14218,47,62,63
14219,14219,52,54,51
14220,14220,35,30,37
14221,14221,6,11,13
14222,14222,59,60,60
14223,14223,18,50,42
14224,14224,48,44,46
14225,14225,63,58,58
14226,14226,57,54,55
14227,14227,25,23,20
14228,14228,57,58,56
14229,14229,57,63,61
14230,14230,18,20,18
14231,14231,30,13,15
14232,14232,57,62,68
14233,14233,53,60,54
14234,14234,61,63,62
14235,14235,16,17,15
14236,14236,61,53,46
14237,14237,14,14,15
14238,14238,30,37,32
14239,14239,60,64,59
14240,14240,61,62,60
14241,14241,56,59,55
14242,14242,48,60,57
14243,14243,23,14,20
14244,14244,56,61,56
14245,14245,24,12,19
14246,14246,50,64,64
14247,14247,58,60,52
14248,14248,30,23,24
14249,14249,60,65,61
14250,14250,60,61,55
14251,14251,6,12,13
14252,14252,59,63,59
14253,14253,58,61,60
14254,14254,6,10,12
14255,14255,55,61,58
14256,14256,57,64,46
14257,14257,37,25,23
14258,14258,60,66,64
14259,14259,55,55,56
14260,14260,47,57,51
14261,14261,61,58,60
14262,14262,55,51,59
14263,14263,30,33,26
14264,14264,59,62,60
14265,14265,62,63,56
14266,14266,60,63,61
14267,14267,10,13,12
14268,14268,27,33,35
14269,14269,22,19,17
14270,14270,58,55,48
14271,14271,62,62,60
14272,14272,22,26,24
14273,14273,22,27,33
14274,14274,19,33,35
14275,14275,40,67,62
14276,14276,61,63,56
14277,14277,19,22,14
14278,14278,58,65,60
14279,14279,68,59,55
14280,14280,62,57,51
14281,14281,55,61,59
14282,14282,60,64,60
14283,14283,21,29,21
14284,14284,35,41,36
14285,14285,30,50,51
14286,14286,29,27,31
14287,14287,9,14,11
14288,14288,26,18,12
14289,14289,68,68,58
14290,14290,21,14,21
14291,14291,22,35,33
14292,14292,38,39,31
14293,14293,62,66,62
14294,14294,45,43,42
14295,14295,20,16,11
14296,14296,62,65,65
14297,14297,12,15,16
14298,14298,19,13,18
14299,14299,61,61,59
14300,14300,61,60,55
14301,14301,58,66,61
14302,14302,53,65,58
14303,14303,9,12,12
14304,14304,25,17,15
14305,14305,26,22,18
14306,14306,62,66,54
14307,14307,60,64,62
14308,14308,28,25,27
14309,14309,60,62,61
14310,14310,56,61,63
14311,14311,19,15,14
14312,14312,53,64,61
14313,14313,14,13,11
14314,14314,49,19,15
14315,14315,14,14,12
14316,14316,52,49,35
14317,14317,59,53,54
14318,14318,60,61,59
14319,14319,51,60,61
14320,14320,54,56,53
14321,14321,22,28,21
14322,14322,57,59,58
14323,14323,60,55,54
14324,14324,61,63,60
14325,14325,58,59,57
14326,14326,62,63,60
14327,14327,58,59,57
14328,14328,20,17,24
14329,14329,17,31,14
14330,14330,19,25,24
14331,14331,59,65,63
14332,14332,34,48,30
14333,14333,56,65,58
14334,14334,21,18,18
14335,14335,55,62,58
14336,14336,63,64,61
14337,14337,30,25,21
14338,14338,27,57,48
14339,14339,14,11,16
14340,14340,62,66,64
14341,14341,53,59,56
14342,14342,49,53,62
14343,14343,57,57,59
14344,14344,25,26,21
14345,14345,55,46,41
14346,14346,57,60,58
14347,14347,59,59,59
14348,14348,13,15,14
14349,14349,58,65,66
14350,14350,60,64,59
14351,14351,21,35,30
14352,14352,56,55,54
14353,14353,28,25,21
14354,14354,5,10,11
14355,14355,32,27,23
14356,14356,60,62,58
14357,14357,16,12,11
14358,14358,15,9,10
14359,14359,61,63,59
14360,14360,61,62,63
14361,14361,40,54,54
14362,14362,38,46,45
14363,14363,55,58,56
14364,14364,61,63,58
14365,14365,58,57,65
14366,14366,40,28,38
14367,14367,30,29,39
14368,14368,17,20,18
14369,14369,51,34,36
14370,14370,23,26,22
14371,14371,34,28,31
14372,14372,20,14,12
14373,14373,26,42,41
14374,14374,52,62,64
14375,14375,60,62,61
14376,14376,27,29,18
14377,14377,52,56,48
14378,14378,28,11,13
14379,14379,43,39,44
14380,14380,56,61,57
14381,14381,57,64,60
14382,14382,32,37,34
14383,14383,37,53,49
14384,14384,60,60,59
14385,14385,17,9,17
14386,14386,62,64,60
14387,14387,52,61,60
14388,14388,30,31,32
14389,14389,54,56,52
14390,14390,58,59,58
14391,14391,55,58,61
14392,14392,59,73,73
14393,14393,15,17,20
14394,14394,18,22,12
14395,14395,58,67,64
14396,14396,29,48,42
14397,14397,29,14,14
14398,14398,62,64,59
14399,14399,11,19,14
14400,14400,45,50,32
14401,14401,44,54,51
14402,14402,57,60,60
14403,14403,48,55,48
14404,14404,35,35,40
14405,14405,51,65,64
14406,14406,58,59,61
14407,14407,54,58,54
14408,14408,55,57,49
14409,14409,13,5,8
14410,14410,56,58,57
14411,14411,19,10,13
14412,14412,56,66,69
14413,14413,61,63,62
14414,14414,49,63,61
14415,14415,60,62,61
14416,14416,34,41,40
14417,14417,33,12,15
14418,14418,16,19,12
14419,14419,39,38,36
14420,14420,43,56,45
14421,14421,54,63,58
14422,14422,53,63,58
14423,14423,60,63,62
14424,14424,22,24,22
14425,14425,56,51,42
14426,14426,63,60,62
14427,14427,11,11,14
14428,14428,29,25,20
14429,14429,26,18,21
14430,14430,54,59,58
14431,14431,32,34,29
14432,14432,56,61,62
14433,14433,22,39,25
14434,14434,31,29,24
14435,14435,21,20,23
14436,14436,56,59,54
14437,14437,37,32,32
14438,14438,24,20,17
14439,14439,60,65,56
14440,14440,56,59,58
14441,14441,53,64,55
14442,14442,33,37,44
14443,14443,61,54,54
14444,14444,55,60,56
14445,14445,14,17,15
14446,14446,19,33,34
14447,14447,27,21,14
14448,14448,65,65,63
14449,14449,5,11,14
14450,14450,61,63,61
14451,14451,23,20,16
14452,14452,57,63,58
14453,14453,44,16,20
14454,14454,43,47,50
14455,14455,9,13,11
14456,14456,26,21,23
14457,14457,23,13,17
14458,14458,9,21,13
14459,14459,63,66,64
14460,14460,57,58,57
14461,14461,24,27,17
14462,14462,64,58,55
14463,14463,59,61,57
14464,14464,54,56,58
14465,14465,58,61,60
14466,14466,41,42,46
14467,14467,23,12,11
14468,14468,59,71,69
14469,14469,55,61,59
14470,14470,61,64,61
14471,14471,26,15,15
14472,14472,33,29,27
14473,14473,38,56,44
14474,14474,54,66,60
14475,14475,60,61,60
14476,14476,30,14,15
14477,14477,20,15,17
14478,14478,39,15,24
14479,14479,55,60,56
14480,14480,58,59,54
14481,14481,60,62,59
14482,14482,58,56,48
14483,14483,59,62,60
14484,14484,65,65,60
14485,14485,48,57,56
14486,14486,20,38,30
14487,14487,58,63,61
14488,14488,41,39,38
14489,14489,42,34,46
14490,14490,59,66,65
14491,14491,9,14,12
14492,14492,22,40,34
14493,14493,62,57,58
14494,14494,10,16,15
14495,14495,29,39,33
14496,14496,64,67,61
14497,14497,33,30,28
14498,14498,50,56,54
14499,14499,61,62,58
14500,14500,56,61,59
14501,14501,62,62,60
14502,14502,59,62,61
14503,14503,66,62,64
14504,14504,24,17,11
14505,14505,59,62,62
14506,14506,65,58,60
14507,14507,22,15,19
14508,14508,48,60,59
14509,14509,53,65,62
14510,14510,60,73,67
14511,14511,59,62,59
14512,14512,18,19,12
14513,14513,8,11,15
14514,14514,11,13,13
14515,14515,11,11,19
14516,14516,54,58,56
14517,14517,51,40,34
14518,14518,52,53,55
14519,14519,62,63,63
14520,14520,62,60,55
14521,14521,61,62,57
14522,14522,57,61,63
14523,14523,24,14,19
14524,14524,7,12,11
14525,14525,26,22,20
14526,14526,60,61,59
14527,14527,62,65,54
14528,14528,57,54,60
14529,14529,46,44,38
14530,14530,57,57,49
14531,14531,58,57,53
14532,14532,45,47,49
14533,14533,32,14,12
14534,14534,23,17,26
14535,14535,60,57,56
14536,14536,61,60,59
14537,14537,44,41,49
14538,14538,57,62,58
14539,14539,54,55,55
14540,14540,25,32,28
14541,14541,16,10,10
14542,14542,30,20,22
14543,14543,62,63,59
14544,14544,60,60,54
14545,14545,56,65,63
14546,14546,19,14,20
14547,14547,56,59,57
14548,14548,62,56,58
14549,14549,45,63,62
14550,14550,61,62,63
14551,14551,24,25,21
14552,14552,56,59,55
14553,14553,56,47,34
14554,14554,57,40,49
14555,14555,56,59,52
14556,14556,34,23,20
14557,14557,62,63,59
14558,14558,60,68,60
14559,14559,31,21,12
14560,14560,43,57,59
14561,14561,58,63,64
14562,14562,62,70,68
14563,14563,53,52,48
14564,14564,51,66,65
14565,14565,53,64,63
14566,14566,57,60,59
14567,14567,59,56,55
14568,14568,58,64,61
14569,14569,33,22,32
14570,14570,20,22,21
14571,14571,20,13,14
14572,14572,18,16,19
14573,14573,60,62,60
14574,14574,53,55,51
14575,14575,42,25,19
14576,14576,61,56,59
14577,14577,19,23,28
14578,14578,60,64,61
14579,14579,59,63,59
14580,14580,23,35,33
14581,14581,54,66,64
14582,14582,61,62,61
14583,14583,13,21,17
14584,14584,58,61,57
14585,14585,19,13,15
14586,14586,52,55,52
14587,14587,55,60,55
14588,14588,67,62,58
14589,14589,43,33,28
14590,14590,61,61,60
14591,14591,59,64,63
14592,14592,20,21,22
14593,14593,59,58,67
14594,14594,64,63,49
14595,14595,30,51,48
14596,14596,61,65,60
14597,14597,44,31,30
14598,14598,54,58,57
14599,14599,40,12,16
14600,14600,49,55,50
14601,14601,41,61,42
14602,14602,45,24,25
14603,14603,27,31,34
14604,14604,50,50,50
14605,14605,20,21,16
14606,14606,57,63,61
14607,14607,53,50,47
14608,14608,60,64,63
14609,14609,15,16,19
14610,14610,52,57,56
14611,14611,54,70,69
14612,14612,52,57,53
14613,14613,53,50,50
14614,14614,58,60,57
14615,14615,60,64,62
14616,14616,7,15,11
14617,14617,8,12,11
14618,14618,57,61,61
14619,14619,22,28,40
14620,14620,51,53,41
14621,14621,24,31,32
14622,14622,63,63,62
14623,14623,58,65,63
14624,14624,40,35,28
14625,14625,25,25,23
14626,14626,22,29,28
14627,14627,29,31,34
14628,14628,40,20,15
14629,14629,21,18,18
14630,14630,55,50,51
14631,14631,8,13,11
14632,14632,26,58,26
14633,14633,57,65,63
14634,14634,60,65,61
14635,14635,58,67,68
14636,14636,18,12,12
14637,14637,62,61,59
14638,14638,60,62,57
14639,14639,15,27,20
14640,14640,8,10,11
14641,14641,23,14,23
14642,14642,6,13,13
14643,14643,26,25,22
14644,14644,35,30,35
14645,14645,56,54,49
14646,14646,7,11,14
14647,14647,59,57,60
14648,14648,24,30,27
14649,14649,59,72,72
14650,14650,39,38,33
14651,14651,42,29,30
14652,14652,52,55,54
14653,14653,59,61,60
14654,14654,59,55,56
14655,14655,54,60,60
14656,14656,56,58,57
14657,14657,59,58,60
14658,14658,50,56,49
14659,14659,58,62,60
14660,14660,31,35,41
14661,14661,55,54,54
14662,14662,53,54,52
14663,14663,22,34,39
14664,14664,14,18,10
14665,14665,58,61,55
14666,14666,51,54,52
14667,14667,60,61,60
14668,14668,58,60,56
14669,14669,13,19,17
14670,14670,52,57,56
14671,14671,12,38,25
14672,14672,52,61,55
14673,14673,52,63,60
14674,14674,24,15,20
14675,14675,66,56,65
14676,14676,38,48,44
14677,14677,28,19,19
14678,14678,43,42,43
14679,14679,34,12,17
14680,14680,52,61,59
14681,14681,47,49,42
14682,14682,7,13,15
14683,14683,18,20,13
14684,14684,52,52,52
14685,14685,58,60,61
14686,14686,55,55,50
14687,14687,58,57,57
14688,14688,12,16,15
14689,14689,62,63,60
14690,14690,45,47,53
14691,14691,16,14,17
14692,14692,52,59,58
14693,14693,65,63,62
14694,14694,67,60,58
14695,14695,30,29,30
14696,14696,55,62,60
14697,14697,28,30,27
14698,14698,12,20,18
14699,14699,36,38,33
14700,14700,55,66,61
14701,14701,22,29,28
14702,14702,31,41,36
14703,14703,20,25,18
14704,14704,24,25,28
14705,14705,57,58,55
14706,14706,56,58,61
14707,14707,61,62,58
14708,14708,57,61,60
14709,14709,29,29,28
14710,14710,42,56,51
14711,14711,54,63,60
14712,14712,39,18,16
14713,14713,11,19,17
14714,14714,60,59,62
14715,14715,19,11,14
14716,14716,35,22,24
14717,14717,64,63,62
14718,14718,59,59,57
14719,14719,49,56,59
14720,14720,21,13,12
14721,14721,53,64,60
14722,14722,40,43,42
14723,14723,61,61,58
14724,14724,52,55,51
14725,14725,61,62,62
14726,14726,6,14,14
14727,14727,22,27,29
14728,14728,60,60,55
14729,14729,20,16,20
14730,14730,38,34,36
14731,14731,16,19,18
14732,14732,23,19,14
14733,14733,46,52,58
14734,14734,24,35,29
14735,14735,6,11,11
14736,14736,59,61,62
14737,14737,19,21,15
14738,14738,62,61,63
14739,14739,32,13,19
14740,14740,62,68,62
14741,14741,61,54,52
14742,14742,11,12,18
14743,14743,58,62,59
14744,14744,37,64,37
14745,14745,41,47,42
14746,14746,54,61,60
14747,14747,59,58,58
14748,14748,51,43,42
14749,14749,19,32,27
14750,14750,59,62,61
14751,14751,20,20,16
14752,14752,45,37,35
14753,14753,19,11,12
14754,14754,15,10,16
14755,14755,59,59,58
14756,14756,55,61,57
14757,14757,19,20,25
14758,14758,57,64,61
14759,14759,18,22,23
14760,14760,35,27,23
14761,14761,49,50,44
14762,14762,32,55,54
14763,14763,12,15,12
14764,14764,60,65,58
14765,14765,57,60,54
14766,14766,61,65,55
14767,14767,25,25,22
14768,14768,58,60,58
14769,14769,41,37,37
14770,14770,56,58,57
14771,14771,50,63,59
14772,14772,44,55,57
14773,14773,59,63,60
14774,14774,20,29,28
14775,14775,46,47,45
14776,14776,30,35,30
14777,14777,15,19,10
14778,14778,23,28,29
14779,14779,39,45,35
14780,14780,23,21,19
14781,14781,58,66,61
14782,14782,19,45,19
14783,14783,16,19,19
14784,14784,59,64,62
14785,14785,39,26,25
14786,14786,37,32,37
14787,14787,62,62,54
14788,14788,60,61,57
14789,14789,60,62,57
14790,14790,20,17,19
14791,14791,52,62,56
14792,14792,55,56,57
14793,14793,58,63,62
14794,14794,58,59,60
14795,14795,25,25,20
14796,14796,57,64,62
14797,14797,54,49,53
14798,14798,15,10,11
14799,14799,71,62,60
14800,14800,9,18,16
14801,14801,59,61,66
14802,14802,33,45,38
14803,14803,52,58,58
14804,14804,61,60,57
14805,14805,59,63,61
14806,14806,60,62,56
14807,14807,55,61,55
14808,14808,22,15,22
14809,14809,56,20,18
14810,14810,22,23,21
14811,14811,55,62,58
14812,14812,58,61,55
14813,14813,11,15,15
14814,14814,20,25,14
14815,14815,57,57,59
14816,14816,44,56,54
14817,14817,36,33,32
14818,14818,29,49,39
14819,14819,56,62,60
14820,14820,58,68,64
14821,14821,61,61,55
14822,14822,23,14,23
14823,14823,57,54,55
14824,14824,45,41,39
14825,14825,56,60,63
14826,14826,29,31,35
14827,14827,22,30,26
14828,14828,10,15,11
14829,14829,65,63,65
14830,14830,43,43,30
14831,14831,45,59,61
14832,14832,59,63,62
14833,14833,16,11,12
14834,14834,61,19,16
14835,14835,61,59,58
14836,14836,22,24,24
14837,14837,60,64,57
14838,14838,34,32,25
14839,14839,12,13,12
14840,14840,60,68,64
14841,14841,22,32,25
14842,14842,64,62,65
14843,14843,50,60,55
14844,14844,11,14,10
14845,14845,52,50,52
14846,14846,62,57,56
14847,14847,61,61,59
14848,14848,60,65,63
14849,14849,58,59,62
14850,14850,17,18,15
14851,14851,60,63,61
14852,14852,18,26,21
14853,14853,9,16,12
14854,14854,38,26,28
14855,14855,51,49,47
14856,14856,35,38,46
14857,14857,67,64,55
14858,14858,49,39,34
14859,14859,50,49,48
14860,14860,21,16,18
14861,14861,62,64,55
14862,14862,52,60,60
14863,14863,53,65,63
14864,14864,52,59,56
14865,14865,39,41,39
14866,14866,42,59,52
14867,14867,28,28,27
14868,14868,33,34,33
14869,14869,56,60,55
14870,14870,54,52,56
14871,14871,46,55,48
14872,14872,27,36,28
14873,14873,14,11,14
14874,14874,62,52,47
14875,14875,37,23,20
14876,14876,21,25,30
14877,14877,20,18,22
14878,14878,15,14,13
14879,14879,54,52,49
14880,14880,52,57,54
14881,14881,26,17,13
14882,14882,22,22,13
14883,14883,39,44,43
14884,14884,21,25,27
14885,14885,35,35,27
14886,14886,28,20,16
14887,14887,60,62,58
14888,14888,55,64,61
14889,14889,16,15,16
14890,14890,58,58,59
14891,14891,58,64,60
14892,14892,23,31,22
14893,14893,40,53,54
14894,14894,60,59,57
14895,14895,58,63,60
14896,14896,50,15,16
14897,14897,60,55,57
14898,14898,30,35,29
14899,14899,59,60,58
14900,14900,50,57,55
14901,14901,12,13,14
14902,14902,37,43,47
14903,14903,22,27,29
14904,14904,37,35,44
14905,14905,61,63,57
14906,14906,61,60,61
14907,14907,32,54,46
14908,14908,60,58,58
14909,14909,30,32,23
14910,14910,50,58,53
14911,14911,66,74,66
14912,14912,55,57,52
14913,14913,52,57,55
14914,14914,60,62,63
14915,14915,27,10,14
14916,14916,57,62,58
14917,14917,54,62,63
14918,14918,56,64,63
14919,14919,16,22,18
14920,14920,59,61,59
14921,14921,29,12,17
14922,14922,54,59,57
14923,14923,31,13,19
14924,14924,56,60,59
14925,14925,50,60,62
14926,14926,60,56,52
14927,14927,58,62,60
14928,14928,49,27,22
14929,14929,46,62,61
14930,14930,48,63,59
14931,14931,18,13,13
14932,14932,18,16,15
14933,14933,59,61,57
14934,14934,57,59,62
14935,14935,38,41,38
14936,14936,58,63,61
14937,14937,55,62,56
14938,14938,19,20,24
14939,14939,58,65,63
14940,14940,63,60,57
14941,14941,15,10,14
14942,14942,60,63,64
14943,14943,30,37,30
14944,14944,18,19,13
14945,14945,62,61,58
14946,14946,23,10,10
14947,14947,51,25,30
14948,14948,55,59,60
14949,14949,20,26,22
14950,14950,15,14,17
14951,14951,54,56,54
14952,14952,58,62,56
14953,14953,13,20,17
14954,14954,26,31,34
14955,14955,20,13,14
14956,14956,9,13,13
14957,14957,55,62,57
14958,14958,43,54,52
14959,14959,58,63,64
14960,14960,53,60,56
14961,14961,54,59,52
14962,14962,27,32,31
14963,14963,58,58,61
14964,14964,20,20,18
14965,14965,47,40,47
14966,14966,54,57,56
14967,14967,21,26,21
14968,14968,30,33,34
14969,14969,55,57,55
14970,14970,20,40,40
14971,14971,58,59,61
14972,14972,14,16,12
14973,14973,25,24,15
14974,14974,17,13,13
14975,14975,31,22,23
14976,14976,57,60,61
14977,14977,16,12,13
14978,14978,43,49,58
14979,14979,57,59,57
14980,14980,61,59,61
14981,14981,30,31,29
14982,14982,54,55,53
14983,14983,24,20,11
14984,14984,55,62,61
14985,14985,43,41,39
14986,14986,29,26,29
14987,14987,56,63,67
14988,14988,45,50,46
14989,14989,35,22,17
14990,14990,13,14,13
14991,14991,56,61,60
14992,14992,38,53,49
14993,14993,51,59,58
14994,14994,56,63,57
14995,14995,55,57,52
14996,14996,35,28,23
14997,14997,22,25,24
14998,14998,52,54,54
14999,14999,29,40,35
15000,15000,59,59,59
15001,15001,60,63,58
15002,15002,60,58,55
15003,15003,17,15,11
15004,15004,58,61,59
15005,15005,56,58,59
15006,15006,36,44,43
15007,15007,25,23,31
15008,15008,28,45,48
15009,15009,26,22,20
15010,15010,26,28,28
15011,15011,28,28,31
15012,15012,40,58,56
15013,15013,60,60,47
15014,15014,9,13,10
15015,15015,60,63,57
15016,15016,58,70,69
15017,15017,12,21,17
15018,15018,47,38,44
15019,15019,59,63,60
15020,15020,14,6,9
15021,15021,15,18,13
15022,15022,27,15,17
15023,15023,41,34,38
15024,15024,22,21,22
15025,15025,54,64,66
15026,15026,43,28,40
15027,15027,15,15,14
15028,15028,52,66,62
15029,15029,19,22,21
15030,15030,14,10,13
15031,15031,12,15,16
15032,15032,52,55,50
15033,15033,47,38,40
15034,15034,56,61,60
15035,15035,5,14,10
15036,15036,5,9,12
15037,15037,54,55,53
15038,15038,20,24,12
15039,15039,9,14,11
15040,15040,54,53,50
15041,15041,49,53,50
15042,15042,19,18,20
15043,15043,61,58,60
15044,15044,53,63,68
15045,15045,44,48,45
15046,15046,18,12,14
15047,15047,8,10,14
15048,15048,7,12,14
15049,15049,29,41,49
15050,15050,60,59,57
15051,15051,55,60,62
15052,15052,41,49,58
15053,15053,13,19,18
15054,15054,21,16,15
15055,15055,57,59,61
15056,15056,28,29,27
15057,15057,22,30,35
15058,15058,51,62,60
15059,15059,29,28,31
15060,15060,19,26,27
15061,15061,55,55,52
15062,15062,59,59,50
15063,15063,16,23,16
15064,15064,29,36,31
15065,15065,13,19,18
15066,15066,55,59,62
15067,15067,20,24,17
15068,15068,60,65,65
15069,15069,11,11,10
15070,15070,8,11,11
15071,15071,53,56,59
15072,15072,13,11,14
15073,15073,60,61,59
15074,15074,50,43,45
15075,15075,54,62,57
15076,15076,47,47,44
15077,15077,40,26,15
15078,15078,42,39,44
15079,15079,58,58,50
15080,15080,59,63,60
15081,15081,21,18,19
15082,15082,53,58,55
15083,15083,20,17,16
15084,15084,42,38,36
15085,15085,47,56,57
15086,15086,45,57,52
15087,15087,42,47,42
15088,15088,31,30,29
15089,15089,55,59,56
15090,15090,57,51,54
15091,15091,24,27,32
15092,15092,57,65,62
15093,15093,57,57,57
15094,15094,18,13,11
15095,15095,57,53,48
15096,15096,60,60,56
15097,15097,23,26,24
15098,15098,33,43,40
15099,15099,35,33,35
15100,15100,38,32,23
15101,15101,30,48,59
15102,15102,53,57,56
15103,15103,44,56,58
15104,15104,55,62,58
15105,15105,60,62,60
15106,15106,55,57,56
15107,15107,58,59,58
15108,15108,68,16,21
15109,15109,49,57,52
15110,15110,23,22,23
15111,15111,38,47,43
15112,15112,60,61,60
15113,15113,52,63,62
15114,15114,62,64,61
15115,15115,48,54,38
15116,15116,63,60,62
15117,15117,32,37,35
15118,15118,62,63,62
15119,15119,55,58,57
15120,15120,30,26,22
15121,15121,17,15,15
15122,15122,37,42,34
15123,15123,54,54,55
15124,15124,19,19,13
15125,15125,7,10,11
15126,15126,55,61,61
15127,15127,23,38,39
15128,15128,18,12,18
15129,15129,55,59,62
15130,15130,42,40,45
15131,15131,6,13,12
15132,15132,38,50,48
15133,15133,45,58,51
15134,15134,12,14,16
15135,15135,57,61,59
15136,15136,51,53,51
15137,15137,11,14,16
15138,15138,20,22,16
15139,15139,46,49,53
15140,15140,58,60,59
15141,15141,56,55,55
15142,15142,35,30,26
15143,15143,20,14,12
15144,15144,22,24,21
15145,15145,20,11,14
15146,15146,44,30,26
15147,15147,10,14,12
15148,15148,20,14,20
15149,15149,30,34,26
15150,15150,27,31,33
15151,15151,55,53,55
15152,15152,48,45,43
15153,15153,60,61,58
15154,15154,54,60,61
15155,15155,59,62,62
15156,15156,15,17,14
15157,15157,7,14,12
15158,15158,31,33,32
15159,15159,60,58,54
15160,15160,8,17,16
15161,15161,32,31,29
15162,15162,58,59,59
15163,15163,18,10,11
15164,15164,51,53,50
15165,15165,52,51,59
15166,15166,23,15,16
15167,15167,62,63,62
15168,15168,20,15,17
15169,15169,52,65,63
15170,15170,58,61,55
15171,15171,12,13,12
15172,15172,59,60,61
15173,15173,8,13,12
15174,15174,23,22,26
15175,15175,45,49,53
15176,15176,21,26,20
15177,15177,55,68,62
15178,15178,18,23,19
15179,15179,12,12,11
15180,15180,56,60,57
15181,15181,52,60,60
15182,15182,51,67,63
15183,15183,58,59,57
15184,15184,52,53,52
15185,15185,51,67,71
15186,15186,32,35,33
15187,15187,31,61,45
15188,15188,28,26,23
15189,15189,13,13,15
15190,15190,20,15,21
15191,15191,10,14,11
15192,15192,62,63,61
15193,15193,55,55,48
15194,15194,14,16,21
15195,15195,12,15,17
15196,15196,33,32,33
15197,15197,25,10,13
15198,15198,60,60,59
15199,15199,32,32,23
15200,15200,60,58,56
15201,15201,12,14,13
15202,15202,17,15,10
15203,15203,24,34,33
15204,15204,31,19,18
15205,15205,27,21,23
15206,15206,51,63,58
15207,15207,28,19,19
15208,15208,66,62,59
15209,15209,61,64,62
15210,15210,30,36,36
15211,15211,55,60,55
15212,15212,38,36,32
15213,15213,29,25,26
15214,15214,56,57,60
15215,15215,57,63,62
15216,15216,57,68,62
15217,15217,58,65,64
15218,15218,23,20,21
15219,15219,20,9,15
15220,15220,40,52,57
15221,15221,58,62,58
15222,15222,17,38,35
15223,15223,36,39,50
15224,15224,47,49,47
15225,15225,23,22,27
15226,15226,53,59,62
15227,15227,22,27,24
15228,15228,40,35,33
15229,15229,60,56,57
15230,15230,18,17,15
15231,15231,23,25,32
15232,15232,57,64,61
15233,15233,56,61,56
15234,15234,16,12,11
15235,15235,20,26,20
15236,15236,56,60,57
15237,15237,17,14,16
15238,15238,51,62,59
15239,15239,55,62,56
15240,15240,59,64,59
15241,15241,49,64,65
15242,15242,35,37,36
15243,15243,13,14,13
15244,15244,57,65,57
15245,15245,9,11,14
15246,15326,23,23,29
15247,15246,61,65,63
15248,15247,43,45,41
15249,15248,60,57,59
15250,15249,39,42,38
15251,15250,26,22,21
15252,15251,64,65,64
15253,15252,37,44,48
15254,15253,62,70,61
15255,15254,36,60,48
15256,15255,8,13,11
15257,15256,8,11,14
15258,15257,47,63,62
15259,15258,22,24,28
15260,15259,7,12,12
15261,15260,17,16,22
15262,15261,56,60,52
15263,15262,58,59,58
15264,15263,13,11,18
15265,15264,53,53,52
15266,15265,14,18,22
15267,15266,52,67,65
15268,15267,40,36,47
15269,15268,16,13,12
15270,15269,13,15,13
15271,15270,57,61,59
15272,15271,53,26,31
15273,15272,60,57,48
15274,15273,62,61,59
15275,15274,24,15,14
15276,15275,57,59,58
15277,15276,23,30,42
15278,15277,7,13,10
15279,15278,57,63,67
15280,15279,58,31,26
15281,15280,52,56,41
15282,15281,52,61,57
15283,15282,58,63,58
15284,15283,46,53,49
15285,15284,54,57,59
15286,15285,32,12,18
15287,15286,53,59,57
15288,15287,57,56,54
15289,15288,50,61,59
