int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
14242,14242,56,34,31,47,59
14243,14243,17,21,19,37,21
14244,14244,63,48,36,58,60
14245,14245,54,40,30,35,63
14246,14246,55,59,68,71,61
14247,14247,54,46,34,57,58
14248,14248,61,58,61,49,58
14249,14249,35,18,26,63,53
14250,14250,55,33,32,60,58
14251,14251,16,19,14,23,18
14252,14252,42,31,29,49,58
14253,14253,41,29,22,41,54
14254,14254,10,13,14,26,18
14255,14255,54,60,43,50,54
14256,14256,71,41,44,52,68
14257,14257,61,44,32,47,56
14258,14258,35,29,32,38,48
14259,14259,63,33,26,41,59
14260,14260,63,45,33,66,68
14261,14261,38,42,35,47,50
14262,14262,62,57,51,54,60
14263,14263,64,57,41,67,60
14264,14264,59,47,49,62,61
14265,14265,55,32,35,58,60
14266,14266,32,28,29,44,52
14267,14267,8,10,13,25,19
14268,14268,66,59,46,53,63
14269,14269,61,57,40,30,62
14270,14270,63,60,57,62,62
14271,14271,53,38,33,56,57
14272,14272,62,55,44,35,61
14273,14273,64,66,57,52,62
14274,14274,62,48,41,44,60
14275,14275,60,44,41,64,61
14276,14276,39,29,27,56,59
14277,14277,64,40,40,40,63
14278,14278,44,29,26,43,48
14279,14279,58,44,29,54,62
14280,14280,63,52,47,61,62
14281,14281,56,49,35,44,50
14282,14282,61,55,48,60,65
14283,14283,70,46,36,47,64
14284,14284,58,45,38,46,58
14285,14285,60,61,57,55,62
14286,14286,66,44,41,55,68
14287,14287,12,12,12,17,11
14288,14288,58,32,30,26,64
14289,14289,65,58,45,57,68
14290,14290,67,52,35,49,68
14291,14291,66,55,54,46,64
14292,14292,52,52,41,33,65
14293,14293,21,21,28,46,42
14294,14294,65,48,37,61,65
14295,14295,66,41,30,29,62
14296,14296,53,35,32,48,57
14297,14297,62,41,32,40,62
14298,14298,63,42,30,49,62
14299,14299,58,44,32,56,60
14300,14300,30,21,29,30,55
14301,14301,44,38,32,50,50
14302,14302,62,48,45,67,63
14303,14303,12,14,14,29,11
14304,14304,64,42,26,35,56
14305,14305,51,38,31,47,59
14306,14306,58,45,46,62,59
14307,14307,55,41,40,60,62
14308,14308,61,53,55,60,64
14309,14309,43,26,22,50,50
14310,14310,48,35,26,41,53
14311,14311,16,15,11,30,22
14312,14312,43,23,28,48,55
14313,14313,11,13,12,23,18
14314,14314,66,44,40,45,63
14315,14315,13,12,11,23,16
14316,14316,67,42,56,57,65
14317,14317,57,55,41,49,60
14318,14318,35,28,28,35,39
14319,14319,60,47,43,64,52
14320,14320,65,56,34,51,60
14321,14321,65,42,33,56,62
14322,14322,58,57,52,45,61
14323,14323,58,48,55,70,65
14324,14324,48,25,28,45,55
14325,14325,60,55,42,62,61
14326,14326,29,28,20,30,44
14327,14327,46,35,31,28,43
14328,14328,17,12,15,34,22
14329,14329,61,44,41,44,65
14330,14330,58,64,51,51,63
14331,14331,28,32,24,48,42
14332,14332,64,50,34,44,60
14333,14333,56,36,42,53,60
14334,14334,58,50,32,51,58
14335,14335,48,39,34,33,65
14336,14336,52,30,27,48,54
14337,14337,68,69,68,60,64
14338,14338,70,70,65,60,65
14339,14339,13,14,20,38,22
14340,14340,64,47,38,37,50
14341,14341,58,35,48,54,60
14342,14342,51,48,45,62,65
14343,14343,59,48,33,40,58
14344,14344,59,47,38,40,60
14345,14345,56,39,44,51,53
14346,14346,58,47,26,55,57
14347,14347,55,44,35,53,58
14348,14348,19,13,9,25,25
14349,14349,64,36,34,35,64
14350,14350,40,35,30,36,60
14351,14351,62,44,40,33,60
14352,14352,59,51,48,51,57
14353,14353,61,43,33,37,61
14354,14354,6,13,14,15,16
14355,14355,53,44,40,42,60
14356,14356,58,59,57,61,61
14357,14357,62,60,57,51,60
14358,14358,12,10,13,17,13
14359,14359,48,28,22,48,54
14360,14360,61,43,46,62,63
14361,14361,64,54,46,62,67
14362,14362,64,56,37,59,67
14363,14363,63,45,43,66,64
14364,14364,50,38,29,57,49
14365,14365,68,43,39,40,54
14366,14366,61,47,42,54,62
14367,14367,70,55,49,53,67
14368,14368,64,54,42,41,62
14369,14369,56,46,40,58,52
14370,14370,69,48,46,41,62
14371,14371,63,46,42,52,66
14372,14372,11,11,14,22,16
14373,14373,62,31,29,40,65
14374,14374,34,28,32,55,43
14375,14375,33,25,30,52,40
14376,14376,66,59,55,45,60
14377,14377,60,44,56,59,65
14378,14378,9,13,14,23,17
14379,14379,62,52,35,59,64
14380,14380,51,24,28,53,61
14381,14381,44,54,22,55,45
14382,14382,63,51,58,57,60
14383,14383,54,38,42,68,61
14384,14384,27,16,22,43,38
14385,14385,15,11,13,23,15
14386,14386,49,46,36,50,56
14387,14387,59,46,39,43,51
14388,14388,72,52,41,58,70
14389,14389,61,46,33,62,65
14390,14390,63,65,60,62,64
14391,14391,62,46,36,49,54
14392,14392,35,34,37,37,43
14393,14393,8,9,6,25,25
14394,14394,64,31,27,38,62
14395,14395,58,41,43,58,62
14396,14396,63,54,38,52,61
14397,14397,66,54,56,43,62
14398,14398,60,55,38,62,62
14399,14399,12,18,12,22,25
14400,14400,65,42,48,58,61
14401,14401,60,58,58,61,59
14402,14402,30,23,25,33,46
14403,14403,62,47,36,51,61
14404,14404,60,47,39,59,68
14405,14405,57,41,49,66,60
14406,14406,60,67,71,65,61
14407,14407,60,46,25,44,55
14408,14408,63,46,48,65,65
14409,14409,6,24,15,33,14
14410,14410,59,42,38,54,58
14411,14411,14,10,13,23,18
14412,14412,28,26,32,33,35
14413,14413,49,44,34,52,58
14414,14414,56,54,38,62,64
14415,14415,40,30,29,44,42
14416,14416,66,61,51,54,65
14417,14417,61,45,31,32,62
14418,14418,64,42,29,39,63
14419,14419,68,62,51,55,69
14420,14420,66,38,34,56,65
14421,14421,57,31,30,62,58
14422,14422,47,27,21,34,48
14423,14423,50,49,27,50,53
14424,14424,68,56,39,48,56
14425,14425,60,56,38,58,63
14426,14426,35,23,28,46,57
14427,14427,12,14,13,19,14
14428,14428,55,41,32,40,56
14429,14429,56,45,39,42,60
14430,14430,60,51,32,52,59
14431,14431,64,57,42,43,63
14432,14432,58,52,60,53,56
14433,14433,64,63,39,42,61
14434,14434,63,56,55,52,64
14435,14435,60,49,39,56,58
14436,14436,52,41,31,43,55
14437,14437,63,48,46,50,58
14438,14438,57,42,41,40,59
14439,14439,30,34,23,20,60
14440,14440,57,40,32,48,54
14441,14441,63,54,42,63,66
14442,14442,65,49,42,56,64
14443,14443,47,34,31,49,41
14444,14444,60,61,48,61,60
14445,14445,17,29,18,35,23
14446,14446,62,48,48,57,63
14447,14447,63,51,57,42,65
14448,14448,33,28,23,35,48
14449,14449,9,10,12,27,10
14450,14450,33,19,29,40,59
14451,14451,56,49,44,38,58
14452,14452,46,43,34,57,56
14453,14453,65,34,30,26,61
14454,14454,64,55,52,52,60
14455,14455,11,10,11,21,14
14456,14456,57,48,30,43,58
14457,14457,15,12,13,38,17
14458,14458,14,19,10,18,24
14459,14459,31,39,24,34,43
14460,14460,59,35,42,44,61
14461,14461,56,57,51,45,61
14462,14462,63,67,63,70,66
14463,14463,54,48,38,50,52
14464,14464,45,30,40,53,53
14465,14465,44,38,37,51,50
14466,14466,62,54,42,60,61
14467,14467,63,32,31,31,65
14468,14468,68,38,41,36,47
14469,14469,57,33,29,39,55
14470,14470,46,38,26,28,53
14471,14471,14,14,11,31,21
14472,14472,68,60,48,54,67
14473,14473,64,43,32,57,62
14474,14474,48,35,42,56,62
14475,14475,34,32,35,41,45
14476,14476,62,40,34,35,59
14477,14477,56,35,28,45,57
14478,14478,62,47,36,39,71
14479,14479,63,50,38,49,61
14480,14480,32,21,25,38,41
14481,14481,49,60,55,51,58
14482,14482,70,61,48,64,62
14483,14483,33,31,28,28,61
14484,14484,26,32,29,36,35
14485,14485,59,59,47,56,51
14486,14486,68,63,48,56,66
14487,14487,31,23,25,45,43
14488,14488,65,55,62,63,64
14489,14489,70,52,53,57,68
14490,14490,45,33,26,46,51
14491,14491,13,13,12,22,21
14492,14492,57,32,45,57,60
14493,14493,64,42,46,64,66
14494,14494,16,21,19,35,18
14495,14495,65,53,44,52,62
14496,14496,44,38,40,53,56
14497,14497,64,53,46,60,66
14498,14498,62,45,42,59,62
14499,14499,41,32,32,42,45
14500,14500,53,39,41,63,58
14501,14501,48,43,40,50,52
14502,14502,48,28,26,29,52
14503,14503,40,35,34,30,42
14504,14504,19,14,17,39,18
14505,14505,22,26,24,41,46
14506,14506,35,30,32,29,63
14507,14507,61,42,31,43,61
14508,14508,70,41,38,34,48
14509,14509,53,41,48,70,64
14510,14510,69,55,60,54,64
14511,14511,49,30,31,46,52
14512,14512,16,12,17,21,20
14513,14513,8,15,15,28,14
14514,14514,10,22,11,23,15
14515,14515,14,13,13,35,26
14516,14516,56,57,52,66,58
14517,14517,59,41,33,45,57
14518,14518,64,54,36,58,61
14519,14519,27,22,26,31,32
14520,14520,51,35,22,55,59
14521,14521,60,53,42,59,64
14522,14522,48,23,31,48,54
14523,14523,64,43,35,41,61
14524,14524,14,11,12,27,12
14525,14525,59,53,36,52,61
14526,14526,33,17,27,48,52
14527,14527,58,41,22,64,57
14528,14528,63,53,61,62,63
14529,14529,63,39,43,52,65
14530,14530,60,38,31,61,65
14531,14531,49,41,50,61,58
14532,14532,63,61,37,63,63
14533,14533,58,42,25,29,61
14534,14534,65,68,65,52,62
14535,14535,52,33,32,52,53
14536,14536,60,57,62,57,61
14537,14537,63,55,58,52,65
14538,14538,38,22,24,52,50
14539,14539,58,43,42,47,58
14540,14540,64,53,49,46,65
14541,14541,19,19,20,32,18
14542,14542,58,33,32,39,60
14543,14543,40,33,30,41,56
14544,14544,57,50,42,56,62
14545,14545,55,45,40,60,60
14546,14546,54,44,39,59,66
14547,14547,55,36,30,40,56
14548,14548,53,47,36,43,52
14549,14549,51,29,44,40,59
14550,14550,57,48,45,60,58
14551,14551,54,40,31,34,61
14552,14552,49,73,70,41,52
14553,14553,66,55,45,63,67
14554,14554,58,61,50,42,55
14555,14555,61,56,49,61,62
14556,14556,59,40,33,46,54
14557,14557,49,59,30,49,50
14558,14558,23,23,28,23,51
14559,14559,55,37,36,43,58
14560,14560,62,49,47,49,60
14561,14561,62,48,37,35,57
14562,14562,32,26,35,38,52
14563,14563,61,46,39,59,63
14564,14564,41,28,27,47,57
14565,14565,57,37,31,60,59
14566,14566,27,64,66,26,52
14567,14567,65,65,54,50,67
14568,14568,45,44,35,54,48
14569,14569,58,45,42,52,60
14570,14570,60,48,38,38,59
14571,14571,15,19,17,24,23
14572,14572,18,15,20,21,21
14573,14573,50,30,31,48,52
14574,14574,61,60,58,63,61
14575,14575,53,40,33,39,58
14576,14576,54,49,50,56,56
14577,14577,45,34,35,23,43
14578,14578,48,35,37,51,51
14579,14579,38,31,35,57,66
14580,14580,65,33,40,61,61
14581,14581,57,33,37,52,60
14582,14582,53,27,23,36,55
14583,14583,61,49,38,33,64
14584,14584,61,57,58,59,60
14585,14585,59,44,27,27,66
14586,14586,66,50,40,66,67
14587,14587,61,63,64,58,62
14588,14588,33,29,26,37,42
14589,14589,65,65,71,61,64
14590,14590,56,57,30,53,57
14591,14591,33,30,29,59,52
14592,14592,59,42,32,50,62
14593,14593,61,44,50,62,58
14594,14594,51,62,60,57,62
14595,14595,63,48,55,55,59
14596,14596,49,32,30,50,61
14597,14597,54,48,43,44,57
14598,14598,57,50,30,56,58
14599,14599,60,60,50,54,60
14600,14600,51,39,58,58,60
14601,14601,64,29,27,51,66
14602,14602,64,55,32,55,61
14603,14603,66,55,48,36,62
14604,14604,60,55,50,67,60
14605,14605,58,42,45,41,60
14606,14606,39,28,23,47,47
14607,14607,60,44,32,50,61
14608,14608,49,32,28,29,45
14609,14609,15,17,10,25,22
14610,14610,62,30,31,48,57
14611,14611,28,26,30,37,48
14612,14612,63,55,29,45,61
14613,14613,60,63,40,60,64
14614,14614,38,33,21,55,68
14615,14615,42,30,36,58,57
14616,14616,11,11,14,28,10
14617,14617,6,13,9,27,12
14618,14618,52,32,32,31,49
14619,14619,64,46,46,61,64
14620,14620,59,48,49,70,61
14621,14621,61,54,48,55,60
14622,14622,48,51,52,59,54
14623,14623,56,54,47,57,57
14624,14624,65,57,42,60,62
14625,14625,62,58,51,53,59
14626,14626,68,49,41,52,66
14627,14627,73,57,47,44,68
14628,14628,62,37,45,40,63
14629,14629,56,54,52,42,60
14630,14630,59,44,60,62,61
14631,14631,15,11,15,24,12
14632,14632,54,37,36,48,63
14633,14633,54,40,33,42,55
14634,14634,35,35,28,21,55
14635,14635,68,37,37,56,68
14636,14636,13,10,11,15,13
14637,14637,59,45,43,58,62
14638,14638,59,44,34,51,61
14639,14639,64,55,35,42,60
14640,14640,10,8,9,28,19
14641,14641,70,62,47,50,57
14642,14642,8,15,11,16,12
14643,14643,64,53,39,45,60
14644,14644,67,47,46,60,61
14645,14645,58,48,37,61,63
14646,14646,8,10,12,18,17
14647,14647,63,39,37,26,52
14648,14648,71,45,38,53,65
14649,14649,32,34,32,31,42
14650,14650,64,50,43,46,62
14651,14651,60,50,51,36,60
14652,14652,61,63,35,61,63
14653,14653,46,35,31,44,50
14654,14654,48,34,30,60,59
14655,14655,61,33,33,57,60
14656,14656,55,35,40,48,58
14657,14657,56,37,41,62,57
14658,14658,65,51,48,53,62
14659,14659,60,57,45,60,62
14660,14660,62,57,59,57,58
14661,14661,58,48,49,53,58
14662,14662,66,48,34,61,64
14663,14663,62,60,50,64,61
14664,14664,63,39,34,31,62
14665,14665,38,40,41,55,46
14666,14666,62,55,56,63,64
14667,14667,57,34,26,44,58
14668,14668,55,39,46,56,57
14669,14669,19,19,15,16,19
14670,14670,62,55,43,61,61
14671,14671,65,39,32,51,62
14672,14672,51,30,29,59,50
14673,14673,47,37,31,36,56
14674,14674,59,44,27,44,55
14675,14675,31,42,41,60,33
14676,14676,61,62,68,58,64
14677,14677,60,48,44,54,59
14678,14678,64,45,47,62,62
14679,14679,61,45,31,43,55
14680,14680,56,30,27,63,66
14681,14681,65,52,44,61,68
14682,14682,14,20,11,26,24
14683,14683,61,56,52,47,58
14684,14684,65,56,63,59,67
14685,14685,54,45,35,54,57
14686,14686,49,36,27,59,60
14687,14687,53,42,28,43,56
14688,14688,61,34,26,48,64
14689,14689,48,23,28,46,51
14690,14690,65,44,44,63,66
14691,14691,67,43,29,43,65
14692,14692,53,31,33,57,53
14693,14693,46,28,27,42,51
14694,14694,32,30,29,29,45
14695,14695,65,50,48,53,62
14696,14696,57,60,57,62,50
14697,14697,60,66,69,56,61
14698,14698,12,15,11,13,13
14699,14699,65,59,60,61,70
14700,14700,42,38,34,57,62
14701,14701,48,42,27,35,58
14702,14702,62,45,35,53,60
14703,14703,54,31,31,29,60
14704,14704,64,46,22,26,60
14705,14705,56,56,42,57,61
14706,14706,56,45,43,69,51
14707,14707,42,33,26,29,50
14708,14708,52,36,56,59,64
14709,14709,62,40,32,38,61
14710,14710,61,59,72,68,54
14711,14711,48,31,33,53,52
14712,14712,68,50,54,38,60
14713,14713,11,12,14,24,21
14714,14714,62,59,60,62,64
14715,14715,19,13,17,25,20
14716,14716,70,53,44,47,66
14717,14717,47,27,48,50,49
14718,14718,59,59,29,31,57
14719,14719,56,52,39,56,57
14720,14720,13,10,12,15,13
14721,14721,53,47,34,58,59
14722,14722,62,56,54,52,62
14723,14723,44,42,41,58,53
14724,14724,64,52,41,60,62
14725,14725,58,41,37,42,49
14726,14726,11,14,12,25,28
14727,14727,64,54,40,44,62
14728,14728,60,40,53,63,62
14729,14729,65,60,40,48,62
14730,14730,63,57,44,58,68
14731,14731,61,67,68,46,59
14732,14732,66,54,50,46,67
14733,14733,58,51,32,43,54
14734,14734,59,33,30,57,64
14735,14735,7,15,15,22,11
14736,14736,48,33,30,65,60
14737,14737,59,55,37,43,60
14738,14738,52,37,29,46,55
14739,14739,59,53,58,30,61
14740,14740,35,34,28,35,48
14741,14741,54,45,45,56,58
14742,14742,9,12,12,23,18
14743,14743,39,27,26,48,49
14744,14744,59,45,36,65,63
14745,14745,65,36,38,43,57
14746,14746,49,49,45,56,60
14747,14747,56,53,32,49,57
14748,14748,65,58,49,59,62
14749,14749,62,54,36,57,59
14750,14750,53,48,43,52,54
14751,14751,63,53,48,35,61
14752,14752,62,44,33,53,53
14753,14753,13,39,12,18,15
14754,14754,63,42,40,47,61
14755,14755,53,42,61,57,56
14756,14756,43,34,32,35,57
14757,14757,69,46,42,48,65
14758,14758,59,38,47,55,55
14759,14759,57,35,29,33,58
14760,14760,64,48,46,51,63
14761,14761,60,56,42,65,62
14762,14762,64,61,65,68,66
14763,14763,12,13,14,31,20
14764,14764,53,49,29,47,58
14765,14765,54,37,35,59,53
14766,14766,32,35,30,26,51
14767,14767,66,50,38,50,64
14768,14768,39,31,32,41,48
14769,14769,54,48,47,53,63
14770,14770,48,40,30,39,53
14771,14771,50,40,36,48,56
14772,14772,66,65,49,66,65
14773,14773,22,19,24,57,47
14774,14774,65,45,32,55,60
14775,14775,58,41,39,66,60
14776,14776,65,55,46,50,62
14777,14777,61,39,32,27,60
14778,14778,58,40,31,58,62
14779,14779,62,48,42,50,59
14780,14780,55,48,35,38,63
14781,14781,35,23,44,40,43
14782,14782,59,59,57,44,57
14783,14783,19,20,18,25,18
14784,14784,55,53,27,51,53
14785,14785,55,50,30,25,54
14786,14786,67,55,42,62,66
14787,14787,59,35,23,52,61
14788,14788,57,42,49,59,60
14789,14789,54,31,25,61,53
14790,14790,62,55,34,39,58
14791,14791,62,51,45,61,61
14792,14792,60,32,35,49,59
14793,14793,40,34,23,45,50
14794,14794,52,50,55,58,56
14795,14795,58,42,31,32,60
14796,14796,65,51,54,61,57
14797,14797,60,49,46,53,58
14798,14798,22,13,11,19,30
14799,14799,56,38,36,62,58
14800,14800,16,18,14,28,22
14801,14801,60,40,37,54,60
14802,14802,59,49,41,61,60
14803,14803,62,33,48,62,69
14804,14804,55,39,31,23,36
14805,14805,43,27,34,44,48
14806,14806,44,36,25,29,60
14807,14807,41,39,33,41,58
14808,14808,62,54,45,46,62
14809,14809,62,46,35,52,59
14810,14810,58,58,41,47,59
14811,14811,62,50,43,65,60
14812,14812,55,30,22,51,61
14813,14813,19,16,15,24,25
14814,14814,57,42,33,36,56
14815,14815,56,50,58,65,63
14816,14816,68,61,48,67,70
14817,14817,61,38,42,48,62
14818,14818,52,38,29,37,61
14819,14819,64,48,41,65,65
14820,14820,28,32,29,45,38
14821,14821,55,32,27,28,61
14822,14822,72,52,41,45,58
14823,14823,57,45,38,43,61
14824,14824,65,45,45,51,69
14825,14825,33,33,26,54,45
14826,14826,69,56,56,44,68
14827,14827,53,41,33,32,58
14828,14828,16,19,9,21,21
14829,14829,28,25,28,46,46
14830,14830,64,61,49,57,66
14831,14831,60,53,27,28,65
14832,14832,51,38,31,42,63
14833,14833,12,13,14,22,23
14834,14834,68,54,40,48,59
14835,14835,47,36,39,60,53
14836,14836,60,37,40,55,55
14837,14837,59,55,38,59,62
14838,14838,60,49,43,51,61
14839,14839,55,41,33,33,58
14840,14840,51,51,52,62,57
14841,14841,52,48,47,36,60
14842,14842,29,28,23,33,37
14843,14843,55,54,51,53,64
14844,14844,10,10,10,18,15
14845,14845,60,45,54,57,59
14846,14846,55,38,30,40,61
14847,14847,44,23,27,38,49
14848,14848,34,26,24,34,41
14849,14849,32,27,38,33,42
14850,14850,12,15,14,13,21
14851,14851,52,51,42,60,62
14852,14852,63,53,48,31,65
14853,14853,12,11,11,24,26
14854,14854,58,56,52,54,57
14855,14855,69,54,56,65,67
14856,14856,68,58,51,60,64
14857,14857,27,22,24,21,55
14858,14858,63,61,62,55,60
14859,14859,61,52,39,64,70
14860,14860,68,42,28,24,67
14861,14861,55,39,35,22,60
14862,14862,58,49,54,68,66
14863,14863,67,52,41,65,67
14864,14864,40,33,31,61,58
14865,14865,61,41,46,61,63
14866,14866,56,36,37,59,65
14867,14867,64,48,49,47,64
14868,14868,55,33,40,38,70
14869,14869,41,35,41,58,63
14870,14870,62,38,38,54,58
14871,14871,62,63,52,59,63
14872,14872,61,44,31,57,56
14873,14873,12,9,11,9,11
14874,14874,65,62,41,56,67
14875,14875,63,53,40,47,64
14876,14876,65,49,46,44,70
14877,14877,52,48,35,33,60
14878,14878,11,12,13,22,16
14879,14879,59,44,43,62,59
14880,14880,57,49,35,43,56
14881,14881,16,10,10,30,24
14882,14882,57,43,33,37,56
14883,14883,57,56,50,64,61
14884,14884,68,62,41,34,66
14885,14885,65,57,52,65,63
14886,14886,58,33,32,58,60
14887,14887,33,34,31,51,55
14888,14888,49,31,29,44,54
14889,14889,15,18,13,16,15
14890,14890,46,45,38,55,57
14891,14891,41,26,28,50,52
14892,14892,55,41,36,38,62
14893,14893,62,60,55,59,60
14894,14894,60,31,31,55,57
14895,14895,59,59,32,58,60
14896,14896,9,11,15,29,14
14897,14897,61,53,44,53,60
14898,14898,64,47,45,55,61
14899,14899,59,50,52,61,61
14900,14900,63,56,49,65,64
14901,14901,15,12,13,36,24
14902,14902,59,51,54,56,58
14903,14903,65,53,49,61,61
14904,14904,64,60,51,52,65
14905,14905,34,20,27,35,46
14906,14906,50,28,24,48,51
14907,14907,53,41,36,59,64
14908,14908,59,45,38,59,64
14909,14909,58,42,34,36,60
14910,14910,59,55,49,59,65
14911,14911,64,37,32,32,38
14912,14912,52,36,42,61,55
14913,14913,57,50,57,59,62
14914,14914,33,21,29,26,45
14915,14915,13,11,11,28,34
14916,14916,52,46,39,63,58
14917,14917,49,50,32,44,47
14918,14918,62,29,30,33,57
14919,14919,22,19,20,31,21
14920,14920,30,24,27,51,44
14921,14921,58,37,30,29,60
14922,14922,51,34,37,49,53
14923,14923,60,46,38,37,58
14924,14924,59,34,41,31,55
14925,14925,52,39,35,62,56
14926,14926,49,48,38,54,56
14927,14927,45,34,56,51,52
14928,14928,71,52,44,51,67
14929,14929,59,48,44,64,60
14930,14930,52,43,49,65,64
14931,14931,14,17,12,39,20
14932,14932,67,48,42,35,53
14933,14933,56,41,30,55,57
14934,14934,58,46,40,55,53
14935,14935,65,48,43,48,63
14936,14936,50,61,44,58,53
14937,14937,56,46,39,50,59
14938,14938,60,62,61,48,59
14939,14939,65,43,36,41,55
14940,14940,54,46,35,39,58
14941,14941,10,14,14,29,11
14942,14942,67,40,41,28,50
14943,14943,55,46,45,54,59
14944,14944,19,19,13,34,23
14945,14945,38,24,26,35,53
14946,14946,12,52,58,19,17
14947,14947,63,33,52,57,62
14948,14948,53,29,34,51,55
14949,14949,55,39,31,37,60
14950,14950,13,12,12,25,20
14951,14951,58,52,46,63,61
14952,14952,49,40,42,55,48
14953,14953,13,15,13,24,15
14954,14954,61,46,35,58,59
14955,14955,6,14,14,28,13
14956,14956,14,11,11,22,12
14957,14957,36,25,29,48,43
14958,14958,60,59,49,62,63
14959,14959,59,52,45,56,58
14960,14960,57,57,56,63,62
14961,14961,59,42,27,51,60
14962,14962,67,55,46,55,65
14963,14963,63,39,30,35,50
14964,14964,63,41,31,30,64
14965,14965,67,59,54,62,69
14966,14966,50,59,39,56,57
14967,14967,61,34,32,26,60
14968,14968,68,55,41,49,69
14969,14969,54,43,35,46,52
14970,14970,62,46,45,63,63
14971,14971,41,35,29,56,50
14972,14972,53,30,32,47,66
14973,14973,63,55,37,48,62
14974,14974,65,44,39,49,63
14975,14975,63,40,37,49,64
14976,14976,47,33,30,51,53
14977,14977,28,25,24,42,33
14978,14978,65,57,57,74,61
14979,14979,60,46,38,62,62
14980,14980,60,56,60,61,63
14981,14981,68,46,45,52,65
14982,14982,53,27,31,58,60
14983,14983,59,45,28,39,58
14984,14984,41,22,21,50,34
14985,14985,65,56,61,58,70
14986,14986,55,42,33,36,57
14987,14987,64,43,37,34,49
14988,14988,62,44,63,57,64
14989,14989,59,46,39,39,55
14990,14990,57,40,39,35,57
14991,14991,43,22,27,52,53
14992,14992,63,33,38,65,59
14993,14993,39,29,31,37,49
14994,14994,60,40,41,56,60
14995,14995,55,56,39,53,56
14996,14996,61,55,43,47,62
14997,14997,55,43,36,40,57
14998,14998,55,41,37,37,58
14999,14999,53,32,37,60,59
15000,15000,56,38,33,60,60
15001,15001,35,28,31,45,37
15002,15002,45,33,35,55,59
15003,15003,54,41,29,28,59
15004,15004,51,26,26,61,58
15005,15005,43,33,36,48,48
15006,15006,64,55,41,56,62
15007,15007,63,54,44,49,62
15008,15008,64,58,60,60,62
15009,15009,64,52,43,38,59
15010,15010,61,55,41,49,61
15011,15011,67,40,41,47,65
15012,15012,58,46,42,65,64
15013,15013,62,75,73,63,64
15014,15014,10,10,11,28,19
15015,15015,36,35,29,35,56
15016,15016,27,28,34,30,50
15017,15017,56,32,31,39,59
15018,15018,63,53,52,52,61
15019,15019,34,26,21,35,48
15020,15020,9,8,10,26,13
15021,15021,58,43,30,31,57
15022,15022,62,32,35,33,61
15023,15023,64,54,63,55,63
15024,15024,59,58,40,51,60
15025,15025,53,59,46,64,63
15026,15026,61,51,39,53,64
15027,15027,60,43,39,40,53
15028,15028,47,39,33,48,60
15029,15029,56,40,35,45,57
15030,15030,14,14,14,24,27
15031,15031,17,18,16,25,21
15032,15032,62,55,53,60,61
15033,15033,65,58,39,45,59
15034,15034,59,31,30,58,57
15035,15035,7,10,13,19,15
15036,15036,10,13,12,22,15
15037,15037,58,38,41,46,57
15038,15038,65,33,27,31,60
15039,15039,11,11,13,21,13
15040,15040,63,49,33,45,59
15041,15041,62,58,53,60,61
15042,15042,54,42,25,35,60
15043,15043,33,30,30,30,44
15044,15044,26,23,24,28,42
15045,15045,64,51,45,53,63
15046,15046,15,12,13,30,22
15047,15047,11,13,12,20,15
15048,15048,13,10,9,18,15
15049,15049,65,38,32,57,59
15050,15050,47,50,31,54,52
15051,15051,56,54,53,62,60
15052,15052,66,51,49,51,63
15053,15053,60,34,32,56,63
15054,15054,56,49,31,38,61
15055,15055,40,35,24,65,58
15056,15056,62,47,36,45,59
15057,15057,68,60,48,50,64
15058,15058,52,25,28,56,61
15059,15059,62,57,64,50,60
15060,15060,62,45,42,53,60
15061,15061,61,48,54,64,65
15062,15062,52,33,27,20,60
15063,15063,63,59,35,46,59
15064,15064,60,51,49,55,52
15065,15065,48,51,36,34,56
15066,15066,62,56,50,62,58
15067,15067,57,29,26,30,59
15068,15068,39,29,28,50,42
15069,15069,11,13,13,20,14
15070,15070,9,12,11,15,11
15071,15071,64,56,34,51,63
15072,15072,13,11,14,23,15
15073,15073,37,33,28,34,45
15074,15074,59,55,44,52,56
15075,15075,58,52,31,55,56
15076,15076,58,45,36,51,59
15077,15077,65,64,68,61,61
15078,15078,63,56,48,58,64
15079,15079,55,50,63,60,59
15080,15080,35,22,23,41,54
15081,15081,64,56,40,50,61
15082,15082,63,45,41,63,60
15083,15083,21,22,22,12,19
15084,15084,59,52,46,50,55
15085,15085,63,44,47,63,68
15086,15086,55,30,39,60,64
15087,15087,63,56,53,57,61
15088,15088,67,48,43,52,60
15089,15089,55,51,45,51,57
15090,15090,54,49,22,45,51
15091,15091,65,51,50,55,66
15092,15092,32,36,31,36,43
15093,15093,53,36,37,50,55
15094,15094,10,11,12,24,12
15095,15095,58,50,52,61,64
15096,15096,56,41,36,57,57
15097,15097,64,47,35,42,62
15098,15098,56,63,58,58,57
15099,15099,62,39,41,49,65
15100,15100,59,61,63,48,61
15101,15101,60,53,48,68,68
15102,15102,57,53,48,57,59
15103,15103,62,58,57,66,64
15104,15104,58,36,31,36,49
15105,15105,56,54,52,55,54
15106,15106,60,40,42,60,64
15107,15107,61,49,48,64,60
15108,15108,46,33,44,32,49
15109,15109,56,50,49,44,54
15110,15110,57,50,44,63,55
15111,15111,61,52,39,57,62
15112,15112,49,29,27,41,52
