int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
14324,14324,62,69,49,58,56
14325,14325,70,72,72,56,71
14326,14326,64,60,59,61,52
14327,14327,71,68,57,61,60
14328,14328,62,45,66,60,23
14329,14329,72,70,70,63,55
14330,14330,82,73,74,60,82
14331,14331,61,57,45,57,58
14332,14332,78,75,73,51,69
14333,14333,70,61,73,58,63
14334,14334,76,77,73,56,71
14335,14335,64,62,60,60,67
14336,14336,57,62,63,54,56
14337,14337,74,72,78,67,79
14338,14338,81,79,84,49,64
14339,14339,48,48,49,59,57
14340,14340,68,75,73,59,78
14341,14341,65,67,59,60,65
14342,14342,70,69,58,65,78
14343,14343,71,74,63,58,71
14344,14344,71,69,67,58,72
14345,14345,90,81,84,67,77
14346,14346,62,57,61,60,29
14347,14347,65,67,69,56,64
14348,14348,50,50,28,52,43
14349,14349,69,64,63,57,65
14350,14350,54,55,34,53,38
14351,14351,54,60,58,60,50
14352,14352,76,80,81,59,82
14353,14353,73,76,74,56,62
14354,14354,26,23,31,59,38
14355,14355,58,63,52,56,60
14356,14356,72,69,68,55,65
14357,14357,73,68,75,61,81
14358,14358,39,38,37,56,40
14359,14359,54,55,51,52,57
14360,14360,66,63,70,60,84
14361,14361,74,70,72,54,65
14362,14362,69,66,79,65,75
14363,14363,67,69,57,57,67
14364,14364,62,67,56,54,51
14365,14365,70,64,65,64,65
14366,14366,76,79,70,48,61
14367,14367,69,70,82,53,78
14368,14368,74,70,72,58,72
14369,14369,62,67,74,61,74
14370,14370,83,79,84,61,81
14371,14371,73,75,74,57,74
14372,14372,33,26,40,57,31
14373,14373,71,69,77,69,70
14374,14374,55,64,55,51,54
14375,14375,60,63,52,53,51
14376,14376,83,69,57,45,53
14377,14377,56,57,63,61,80
14378,14378,22,23,22,57,23
14379,14379,74,71,72,52,80
14380,14380,57,60,54,49,46
14381,14381,58,64,48,58,42
14382,14382,69,63,64,58,58
14383,14383,62,71,59,62,51
14384,14384,55,56,66,58,71
14385,14385,41,45,41,57,39
14386,14386,58,55,49,56,66
14387,14387,71,69,63,59,70
14388,14388,61,59,58,43,87
14389,14389,56,56,67,51,77
14390,14390,41,45,70,58,61
14391,14391,69,68,64,54,78
14392,14392,54,63,45,57,74
14393,14393,40,44,39,51,57
14394,14394,69,74,81,60,84
14395,14395,75,71,76,60,81
14396,14396,70,67,63,54,62
14397,14397,77,76,77,58,70
14398,14398,53,55,75,60,72
14399,14399,40,33,33,58,28
14400,14400,62,69,53,63,64
14401,14401,59,63,58,56,69
14402,14402,69,63,64,60,61
14403,14403,78,77,75,52,71
14404,14404,54,57,63,61,63
14405,14405,61,55,60,54,62
14406,14406,64,67,71,59,70
14407,14407,82,75,81,59,79
14408,14408,67,60,59,53,66
14409,14409,30,34,32,59,55
14410,14410,75,72,59,56,45
14411,14411,29,20,21,55,23
14412,14412,57,53,36,60,39
14413,14413,61,64,51,57,62
14414,14414,68,70,63,49,65
14415,14415,71,68,64,56,52
14416,14416,79,69,88,51,91
14417,14417,76,74,67,60,70
14418,14418,72,73,64,55,59
14419,14419,75,71,74,54,75
14420,14420,60,64,63,60,71
14421,14421,69,65,63,47,58
14422,14422,56,61,49,52,56
14423,14423,68,73,60,55,56
14424,14424,57,59,63,57,75
14425,14425,64,63,73,59,71
14426,14426,60,67,48,57,57
14427,14427,22,29,37,51,35
14428,14428,55,54,46,63,37
14429,14429,71,73,67,59,56
14430,14430,71,77,70,57,69
14431,14431,75,78,77,58,73
14432,14432,61,58,62,58,58
14433,14433,67,73,72,58,61
14434,14434,65,62,74,51,72
14435,14435,80,90,78,53,70
14436,14436,73,83,54,54,58
14437,14437,71,74,69,53,62
14438,14438,63,61,61,60,37
14439,14439,56,57,38,50,65
14440,14440,71,71,68,54,69
14441,14441,65,59,69,60,88
14442,14442,70,72,73,57,79
14443,14443,89,84,79,51,76
14444,14444,49,49,52,59,54
14445,14445,50,46,34,60,56
14446,14446,71,76,70,54,68
14447,14447,81,78,81,51,79
14448,14448,60,71,68,57,70
14449,14449,30,24,29,48,35
14450,14450,45,48,49,50,67
14451,14451,61,63,55,52,67
14452,14452,55,58,43,54,56
14453,14453,71,74,72,55,61
14454,14454,69,69,65,56,65
14455,14455,31,36,34,59,51
14456,14456,67,70,54,56,42
14457,14457,35,58,62,63,57
14458,14458,39,35,52,54,44
14459,14459,61,57,47,62,77
14460,14460,66,61,64,58,46
14461,14461,47,40,53,59,52
14462,14462,55,50,60,58,54
14463,14463,74,67,67,55,76
14464,14464,77,71,73,56,71
14465,14465,53,53,50,59,54
14466,14466,70,67,83,51,91
14467,14467,73,74,63,47,73
14468,14468,55,61,59,57,73
14469,14469,68,66,65,57,64
14470,14470,62,65,55,55,58
14471,14471,35,36,49,58,53
14472,14472,68,67,55,57,73
14473,14473,78,75,80,53,76
14474,14474,56,61,58,68,57
14475,14475,68,71,34,56,41
14476,14476,82,82,68,56,55
14477,14477,67,70,73,59,78
14478,14478,55,52,63,54,61
14479,14479,76,77,65,56,69
14480,14480,52,54,37,48,32
14481,14481,59,59,49,60,68
14482,14482,76,70,67,59,72
14483,14483,55,51,49,58,51
14484,14484,54,59,50,50,60
14485,14485,84,78,73,55,74
14486,14486,77,72,79,44,77
14487,14487,51,54,51,60,43
14488,14488,60,52,61,55,60
14489,14489,75,72,59,60,69
14490,14490,55,64,51,52,65
14491,14491,45,43,37,52,52
14492,14492,66,74,64,59,65
14493,14493,65,53,74,57,91
14494,14494,41,41,39,49,50
14495,14495,79,75,76,48,74
14496,14496,60,61,35,55,51
14497,14497,62,63,54,45,72
14498,14498,78,75,69,54,64
14499,14499,60,60,64,65,65
14500,14500,51,54,63,54,37
14501,14501,65,64,69,58,72
14502,14502,57,62,59,58,63
14503,14503,57,52,50,58,49
14504,14504,39,43,42,59,56
14505,14505,42,47,40,58,53
14506,14506,34,35,39,56,62
14507,14507,76,72,72,57,66
14508,14508,79,78,65,55,70
14509,14509,68,66,53,65,65
14510,14510,67,64,67,55,68
14511,14511,40,38,41,52,38
14512,14512,45,45,31,57,50
14513,14513,26,31,30,61,45
14514,14514,44,38,42,57,38
14515,14515,27,30,57,59,45
14516,14516,69,66,63,61,63
14517,14517,71,67,60,60,57
14518,14518,77,79,65,53,63
14519,14519,56,64,46,50,42
14520,14520,49,54,61,60,60
14521,14521,79,76,80,62,73
14522,14522,59,60,65,56,60
14523,14523,79,88,68,53,76
14524,14524,23,20,31,60,44
14525,14525,64,67,66,54,66
14526,14526,33,33,47,58,58
14527,14527,54,49,59,58,61
14528,14528,60,64,64,55,59
14529,14529,66,63,63,53,61
14530,14530,70,72,68,54,61
14531,14531,69,67,63,54,75
14532,14532,75,71,73,57,71
14533,14533,82,83,72,55,64
14534,14534,70,71,70,60,66
14535,14535,59,63,59,53,52
14536,14536,63,63,68,50,62
14537,14537,66,67,62,60,70
14538,14538,53,54,42,52,46
14539,14539,81,83,81,54,84
14540,14540,69,69,67,43,68
14541,14541,45,55,30,68,53
14542,14542,68,67,56,57,59
14543,14543,55,61,47,51,46
14544,14544,62,55,63,58,64
14545,14545,55,63,59,54,64
14546,14546,76,77,74,55,67
14547,14547,79,85,67,52,67
14548,14548,71,72,69,56,66
14549,14549,64,53,58,60,63
14550,14550,65,64,68,56,48
14551,14551,55,55,37,60,42
14552,14552,65,63,62,56,57
14553,14553,59,69,64,60,76
14554,14554,70,71,80,68,75
14555,14555,62,65,65,59,65
14556,14556,71,73,68,62,64
14557,14557,66,70,65,64,72
14558,14558,63,60,42,60,60
14559,14559,55,54,64,63,74
14560,14560,62,65,62,50,71
14561,14561,68,66,69,55,68
14562,14562,52,60,55,51,68
14563,14563,68,65,64,59,63
14564,14564,47,53,38,50,38
14565,14565,59,50,51,48,51
14566,14566,55,56,56,56,57
14567,14567,44,46,61,65,54
14568,14568,62,67,64,58,71
14569,14569,68,72,58,51,64
14570,14570,68,68,63,63,73
14571,14571,45,46,34,50,63
14572,14572,39,37,50,61,52
14573,14573,65,61,60,56,58
14574,14574,72,71,75,55,76
14575,14575,73,68,64,56,65
14576,14576,55,59,51,63,65
14577,14577,38,34,40,64,50
14578,14578,66,63,57,57,56
14579,14579,66,70,68,42,55
14580,14580,68,72,69,51,55
14581,14581,67,54,61,60,67
14582,14582,52,54,44,58,62
14583,14583,72,74,64,56,75
14584,14584,70,52,72,61,77
14585,14585,66,67,64,58,77
14586,14586,62,55,59,60,72
14587,14587,56,51,68,61,64
14588,14588,62,66,56,65,58
14589,14589,32,34,71,69,71
14590,14590,55,52,56,56,53
14591,14591,65,68,57,59,63
14592,14592,76,72,72,46,77
14593,14593,59,64,55,54,54
14594,14594,76,73,75,65,54
14595,14595,62,64,66,60,61
14596,14596,70,72,63,46,64
14597,14597,66,74,72,57,72
14598,14598,75,74,70,54,64
14599,14599,75,72,72,55,60
14600,14600,60,65,61,70,70
14601,14601,68,72,58,46,61
14602,14602,68,71,61,51,65
14603,14603,85,80,76,43,82
14604,14604,63,60,57,52,75
14605,14605,70,67,65,55,62
14606,14606,52,58,59,55,61
14607,14607,84,83,75,52,74
14608,14608,54,64,57,55,62
14609,14609,34,41,28,59,27
14610,14610,80,82,72,51,70
14611,14611,57,64,45,50,59
14612,14612,79,75,77,57,66
14613,14613,67,66,64,60,70
14614,14614,68,64,62,52,58
14615,14615,66,66,67,58,68
14616,14616,21,26,34,57,44
14617,14617,31,22,23,48,23
14618,14618,73,71,62,55,68
14619,14619,74,77,65,56,70
14620,14620,67,61,62,56,68
14621,14621,85,81,80,59,77
14622,14622,48,45,43,44,58
14623,14623,72,70,70,58,70
14624,14624,75,70,77,54,72
14625,14625,80,77,76,55,64
14626,14626,67,64,68,53,76
14627,14627,68,66,54,44,62
14628,14628,79,78,86,61,90
14629,14629,57,61,64,56,65
14630,14630,66,69,70,58,56
14631,14631,28,17,35,58,40
14632,14632,67,73,52,57,58
14633,14633,63,67,62,49,69
14634,14634,58,54,60,58,60
14635,14635,67,59,57,58,61
14636,14636,24,22,25,42,32
14637,14637,78,78,77,62,59
14638,14638,62,60,60,59,70
14639,14639,89,89,78,56,79
14640,14640,49,59,58,59,62
14641,14641,63,62,54,60,61
14642,14642,32,21,29,57,26
14643,14643,80,80,82,60,68
14644,14644,74,68,66,58,75
14645,14645,68,66,65,60,66
14646,14646,29,18,22,45,32
14647,14647,76,76,55,51,62
14648,14648,74,67,71,59,84
14649,14649,63,63,46,55,49
14650,14650,87,88,76,65,72
14651,14651,66,75,66,59,57
14652,14652,64,64,63,55,56
14653,14653,70,68,44,55,49
14654,14654,67,65,71,62,67
14655,14655,68,67,64,54,62
14656,14656,72,69,65,55,73
14657,14657,61,62,58,57,57
14658,14658,84,82,82,60,82
14659,14659,55,58,64,61,63
14660,14660,84,84,69,55,68
14661,14661,80,83,67,56,64
14662,14662,69,71,73,55,78
14663,14663,64,66,65,57,70
14664,14664,78,80,72,65,75
14665,14665,48,51,43,60,31
14666,14666,65,63,65,60,67
14667,14667,65,68,62,51,69
14668,14668,71,66,69,58,68
14669,14669,48,49,63,55,46
14670,14670,72,71,72,57,77
14671,14671,79,79,78,57,74
14672,14672,74,75,57,56,52
14673,14673,66,62,55,60,70
14674,14674,60,66,52,48,51
14675,14675,60,60,62,67,61
14676,14676,53,56,71,55,83
14677,14677,77,78,84,51,87
14678,14678,63,66,62,63,68
14679,14679,74,76,59,58,35
14680,14680,79,71,74,57,72
14681,14681,75,73,74,53,65
14682,14682,52,49,58,60,46
14683,14683,77,79,71,56,65
14684,14684,70,72,68,60,72
14685,14685,66,58,69,64,65
14686,14686,78,77,68,63,86
14687,14687,69,68,65,56,60
14688,14688,74,72,80,56,65
14689,14689,61,66,68,55,57
14690,14690,65,68,62,59,58
14691,14691,74,71,70,51,93
14692,14692,54,57,50,60,52
14693,14693,64,62,54,55,60
14694,14694,52,60,53,51,49
14695,14695,67,65,60,52,69
14696,14696,75,79,67,56,62
14697,14697,79,67,77,59,74
14698,14698,44,42,51,60,58
14699,14699,68,64,67,58,92
14700,14700,52,56,56,60,54
14701,14701,53,60,30,54,32
14702,14702,75,79,62,52,53
14703,14703,46,55,50,61,48
14704,14704,73,74,64,56,86
14705,14705,52,56,62,55,72
14706,14706,66,70,64,61,66
14707,14707,58,64,61,55,45
14708,14708,64,63,56,52,47
14709,14709,83,84,71,45,72
14710,14710,64,66,65,56,64
14711,14711,72,70,62,62,45
14712,14712,71,71,68,60,45
14713,14713,32,37,41,55,34
14714,14714,69,64,62,55,68
14715,14715,46,40,39,55,57
14716,14716,78,77,87,48,87
14717,14717,64,65,60,56,53
14718,14718,66,69,63,53,57
14719,14719,72,71,69,57,75
14720,14720,46,54,64,60,43
14721,14721,56,62,52,54,48
14722,14722,73,75,69,56,70
14723,14723,31,35,49,61,50
14724,14724,74,76,87,57,89
14725,14725,64,70,60,56,61
14726,14726,62,61,68,58,48
14727,14727,78,79,75,43,69
14728,14728,70,65,67,58,64
14729,14729,72,75,65,53,58
14730,14730,68,64,52,45,74
14731,14731,65,64,63,54,69
14732,14732,64,66,69,56,71
14733,14733,82,88,72,51,63
14734,14734,70,65,62,60,50
14735,14735,16,30,32,58,48
14736,14736,62,58,59,56,69
14737,14737,77,79,74,51,62
14738,14738,53,61,61,61,64
14739,14739,78,74,71,59,74
14740,14740,53,48,44,54,62
14741,14741,60,63,59,57,71
14742,14742,33,34,48,62,24
14743,14743,60,65,41,56,62
14744,14744,58,62,61,54,56
14745,14745,81,80,80,50,75
14746,14746,65,68,67,65,71
14747,14747,72,70,63,61,79
14748,14748,70,69,72,58,72
14749,14749,69,69,65,60,71
14750,14750,67,68,64,56,66
14751,14751,74,71,72,60,80
14752,14752,80,74,61,58,62
14753,14753,44,41,40,49,31
14754,14754,78,78,73,58,90
14755,14755,64,68,58,55,61
14756,14756,32,31,47,59,47
14757,14757,84,80,82,56,92
14758,14758,46,43,58,62,42
14759,14759,58,61,61,59,62
14760,14760,84,80,84,59,85
14761,14761,70,67,74,56,83
14762,14762,64,64,68,56,68
14763,14763,27,24,26,48,26
14764,14764,73,72,70,64,56
14765,14765,59,49,60,52,71
14766,14766,59,63,48,55,65
14767,14767,74,72,67,49,64
14768,14768,60,63,44,54,52
14769,14769,61,57,51,67,53
14770,14770,75,65,72,55,63
14771,14771,75,78,68,57,61
14772,14772,68,65,65,50,69
14773,14773,51,38,60,58,51
14774,14774,68,72,64,42,69
14775,14775,75,71,64,58,80
14776,14776,68,73,67,50,68
14777,14777,68,72,51,62,55
14778,14778,66,64,58,58,75
14779,14779,76,78,81,49,78
14780,14780,67,67,57,54,69
14781,14781,54,54,64,52,52
14782,14782,68,78,68,53,60
14783,14783,40,40,38,51,41
14784,14784,70,69,67,53,64
14785,14785,62,55,59,56,58
14786,14786,69,64,90,51,80
14787,14787,72,67,62,58,59
14788,14788,66,63,62,52,60
14789,14789,53,55,56,53,57
14790,14790,70,74,57,60,79
14791,14791,62,67,66,57,55
14792,14792,77,77,65,53,71
14793,14793,61,56,44,55,52
14794,14794,65,50,66,58,72
14795,14795,80,79,66,56,68
14796,14796,72,71,70,55,79
14797,14797,76,86,75,54,57
14798,14798,40,33,38,44,42
14799,14799,61,49,67,55,80
14800,14800,39,40,40,41,35
14801,14801,67,67,66,62,65
14802,14802,68,73,63,62,49
14803,14803,71,68,66,58,67
14804,14804,60,64,61,61,51
14805,14805,47,49,43,65,40
14806,14806,57,57,45,62,51
14807,14807,59,55,58,66,63
14808,14808,75,78,77,56,72
14809,14809,55,62,64,50,56
14810,14810,73,74,52,58,60
14811,14811,62,64,61,59,73
14812,14812,60,69,53,60,53
14813,14813,34,29,26,46,46
14814,14814,74,77,73,59,60
14815,14815,64,64,67,61,72
14816,14816,60,61,59,59,78
14817,14817,80,81,76,60,77
14818,14818,63,69,63,60,32
14819,14819,76,75,73,57,76
14820,14820,57,62,45,51,58
14821,14821,70,73,59,55,76
14822,14822,62,54,57,57,69
14823,14823,75,76,79,58,72
14824,14824,74,76,74,50,89
14825,14825,55,45,36,58,36
14826,14826,62,48,60,47,71
14827,14827,65,69,55,54,58
14828,14828,39,27,27,55,42
14829,14829,62,64,65,62,62
14830,14830,66,73,77,61,76
14831,14831,85,81,73,54,75
14832,14832,71,68,63,51,64
14833,14833,42,40,64,49,50
14834,14834,69,69,62,55,79
14835,14835,48,48,52,63,53
14836,14836,67,71,55,51,64
14837,14837,65,75,63,58,68
14838,14838,74,72,67,52,66
14839,14839,63,68,60,55,65
14840,14840,61,52,66,57,64
14841,14841,67,69,72,68,72
14842,14842,63,55,57,58,54
14843,14843,76,76,69,58,76
14844,14844,24,23,28,52,49
14845,14845,72,74,70,60,67
14846,14846,72,69,66,50,66
14847,14847,66,67,54,58,69
14848,14848,60,68,43,45,43
14849,14849,44,50,51,53,65
14850,14850,35,39,54,62,53
14851,14851,63,62,63,60,77
14852,14852,74,78,76,54,41
14853,14853,40,42,30,54,57
14854,14854,76,73,78,57,75
14855,14855,69,68,54,59,65
14856,14856,77,76,70,47,79
14857,14857,64,55,46,60,60
14858,14858,76,72,77,55,60
14859,14859,65,63,60,52,49
14860,14860,77,76,76,50,66
14861,14861,54,62,53,60,54
14862,14862,64,64,58,59,69
14863,14863,52,55,60,55,69
14864,14864,64,61,59,62,61
14865,14865,73,70,78,44,87
14866,14866,66,57,58,60,63
14867,14867,74,78,75,57,59
14868,14868,60,66,58,55,54
14869,14869,67,65,55,63,62
14870,14870,69,67,62,58,67
14871,14871,64,69,70,52,70
14872,14872,71,77,72,48,67
14873,14873,30,32,38,56,42
14874,14874,63,68,62,53,54
14875,14875,76,72,77,41,78
14876,14876,71,70,55,40,73
14877,14877,59,64,51,53,48
14878,14878,22,30,31,59,49
14879,14879,68,68,64,54,67
14880,14880,72,75,58,49,56
14881,14881,35,32,37,42,42
14882,14882,74,77,70,54,68
14883,14883,61,52,64,62,65
14884,14884,75,78,79,46,83
14885,14885,68,64,62,55,78
14886,14886,62,66,56,56,65
14887,14887,53,54,53,52,52
14888,14888,66,70,68,52,68
14889,14889,23,21,37,61,52
14890,14890,61,55,69,61,72
14891,14891,62,67,48,56,58
14892,14892,67,75,65,54,63
14893,14893,70,65,69,51,74
14894,14894,62,64,76,58,68
14895,14895,70,72,66,58,67
14896,14896,22,26,30,45,50
14897,14897,67,66,64,58,75
14898,14898,68,64,65,48,66
14899,14899,66,68,77,57,75
14900,14900,55,54,66,58,69
14901,14901,21,24,23,42,45
14902,14902,67,72,67,63,69
14903,14903,71,69,64,43,79
14904,14904,74,75,78,47,85
14905,14905,55,55,47,58,45
14906,14906,56,61,63,53,60
14907,14907,66,66,66,63,75
14908,14908,66,73,79,57,66
14909,14909,67,72,68,56,69
14910,14910,63,62,56,54,64
14911,14911,68,62,56,54,62
14912,14912,66,61,56,53,44
14913,14913,71,70,70,56,72
14914,14914,74,80,71,61,66
14915,14915,36,31,40,45,41
14916,14916,64,54,66,55,66
14917,14917,68,68,67,56,71
14918,14918,72,66,60,54,75
14919,14919,48,51,38,61,28
14920,14920,54,59,53,55,51
14921,14921,62,67,67,59,69
14922,14922,77,75,63,56,64
14923,14923,55,59,62,59,50
14924,14924,79,75,73,59,76
14925,14925,55,54,57,55,57
14926,14926,48,51,53,61,47
14927,14927,69,73,61,61,63
14928,14928,74,67,79,46,91
14929,14929,55,62,72,56,69
14930,14930,64,62,61,59,65
14931,14931,30,33,22,54,28
14932,14932,59,64,58,53,72
14933,14933,66,62,59,57,70
14934,14934,63,59,66,54,69
14935,14935,80,77,77,52,74
14936,14936,66,64,76,54,79
14937,14937,64,65,59,56,60
14938,14938,90,89,74,60,60
14939,14939,56,54,57,62,61
14940,14940,65,65,58,57,63
14941,14941,25,33,45,54,45
14942,14942,67,63,57,58,67
14943,14943,81,71,92,52,89
14944,14944,53,49,34,56,56
14945,14945,45,54,56,54,61
14946,14946,15,30,46,50,43
14947,14947,67,74,70,54,69
14948,14948,80,75,82,53,79
14949,14949,62,59,60,63,62
14950,14950,41,44,31,62,50
14951,14951,71,72,72,56,80
14952,14952,52,54,55,57,45
14953,14953,45,44,31,58,53
14954,14954,71,67,74,55,71
14955,14955,42,33,32,52,33
14956,14956,25,32,27,52,30
14957,14957,56,55,52,54,49
14958,14958,67,70,63,59,68
14959,14959,54,63,67,58,75
14960,14960,63,61,58,56,66
14961,14961,74,68,67,56,68
14962,14962,69,69,70,54,51
14963,14963,75,71,67,57,70
14964,14964,81,81,69,51,63
14965,14965,66,63,61,65,74
14966,14966,68,65,57,59,66
14967,14967,59,59,59,57,55
14968,14968,57,63,55,41,66
14969,14969,81,79,70,52,70
14970,14970,64,62,60,55,62
14971,14971,68,68,66,58,69
14972,14972,56,55,56,66,63
14973,14973,74,75,75,53,82
14974,14974,66,64,66,52,91
14975,14975,76,75,79,49,77
14976,14976,63,65,64,56,64
14977,14977,37,51,58,60,56
14978,14978,65,66,62,61,54
14979,14979,67,71,67,59,69
14980,14980,65,62,66,61,57
14981,14981,63,68,65,55,58
14982,14982,66,64,62,57,68
14983,14983,85,85,73,57,72
14984,14984,62,64,43,56,65
14985,14985,70,67,80,47,76
14986,14986,59,64,53,52,58
14987,14987,65,64,58,55,71
14988,14988,55,65,61,53,56
14989,14989,51,59,59,56,66
14990,14990,68,64,60,57,68
14991,14991,53,42,58,54,43
14992,14992,48,51,51,56,62
14993,14993,60,70,51,46,51
14994,14994,68,64,62,56,77
14995,14995,66,64,62,54,60
14996,14996,71,72,73,53,71
14997,14997,69,75,56,55,50
14998,14998,77,81,66,54,71
14999,14999,60,74,60,58,63
15000,15000,67,64,64,60,67
15001,15001,57,55,35,47,49
15002,15002,50,48,51,60,60
15003,15003,74,75,62,58,60
15004,15004,61,66,56,53,63
15005,15005,52,49,58,56,65
15006,15006,74,72,74,54,78
15007,15007,77,80,60,48,68
15008,15008,61,67,73,44,65
15009,15009,79,77,70,55,73
15010,15010,80,81,77,54,74
15011,15011,82,79,77,42,85
15012,15012,76,72,75,56,64
15013,15013,53,57,57,60,56
15014,15014,24,31,32,58,43
15015,15015,51,57,40,41,53
15016,15016,60,56,42,45,56
15017,15017,50,56,49,53,45
15018,15018,73,77,74,52,70
15019,15019,51,63,53,57,61
15020,15020,17,20,15,56,49
15021,15021,73,76,64,54,54
15022,15022,52,53,56,61,64
15023,15023,75,73,73,51,71
15024,15024,69,67,65,56,65
15025,15025,64,64,52,54,58
15026,15026,71,68,60,56,74
15027,15027,59,61,57,57,53
15028,15028,61,64,57,60,44
15029,15029,62,62,60,56,53
15030,15030,44,47,37,47,57
15031,15031,33,35,37,50,35
15032,15032,71,75,67,55,72
15033,15033,76,74,64,46,62
15034,15034,73,81,65,53,58
15035,15035,20,30,34,55,45
15036,15036,22,24,25,60,30
15037,15037,71,69,70,61,69
15038,15038,68,73,58,58,58
15039,15039,18,23,32,51,47
15040,15040,75,78,79,49,81
15041,15041,69,59,73,58,71
15042,15042,76,78,71,53,72
15043,15043,49,50,33,43,32
15044,15044,46,62,32,63,44
15045,15045,84,76,80,56,75
15046,15046,47,48,54,55,60
15047,15047,32,28,35,45,33
15048,15048,30,32,30,60,26
15049,15049,78,71,80,55,82
15050,15050,63,65,61,57,63
15051,15051,78,75,65,61,92
15052,15052,77,75,70,56,63
15053,15053,59,63,57,54,53
15054,15054,51,62,60,49,67
15055,15055,60,66,56,52,73
15056,15056,86,82,75,51,71
15057,15057,73,68,80,52,85
15058,15058,62,59,62,55,62
15059,15059,73,73,71,49,71
15060,15060,75,76,68,54,68
15061,15061,67,61,57,56,54
15062,15062,65,62,62,54,61
15063,15063,73,74,78,56,65
15064,15064,74,72,72,59,73
15065,15065,74,79,69,49,65
15066,15066,67,59,55,66,90
15067,15067,59,62,61,57,68
15068,15068,56,62,56,50,59
15069,15069,17,20,35,60,45
15070,15070,28,28,39,43,26
15071,15071,72,68,65,53,72
15072,15072,33,33,40,43,33
15073,15073,54,52,50,56,53
15074,15074,70,73,78,56,68
15075,15075,80,71,89,50,91
15076,15076,76,74,73,51,78
15077,15077,51,53,72,58,72
15078,15078,66,66,69,54,63
15079,15079,67,66,84,49,87
15080,15080,65,61,63,56,58
15081,15081,66,64,64,58,67
15082,15082,61,55,58,57,67
15083,15083,22,21,55,48,40
15084,15084,61,58,49,58,46
15085,15085,67,67,64,52,79
15086,15086,70,64,68,51,65
15087,15087,80,73,82,56,71
15088,15088,69,66,50,56,63
15089,15089,62,68,54,54,53
15090,15090,69,74,69,63,49
15091,15091,70,69,50,40,94
15092,15092,48,49,49,51,53
15093,15093,76,75,74,51,73
15094,15094,30,20,23,44,27
15095,15095,68,64,72,61,78
15096,15096,61,65,63,53,54
15097,15097,65,65,63,58,58
15098,15098,62,76,72,55,58
15099,15099,61,62,58,51,74
15100,15100,65,74,51,55,44
15101,15101,60,61,62,55,83
15102,15102,73,73,70,56,81
15103,15103,61,63,61,59,71
15104,15104,72,68,66,55,72
15105,15105,71,68,71,56,74
15106,15106,61,57,60,56,70
15107,15107,66,56,70,62,83
15108,15108,69,69,68,67,67
15109,15109,74,84,58,52,51
15110,15110,72,73,84,45,68
15111,15111,64,63,69,60,59
15112,15112,58,61,50,56,53
15113,15113,56,68,58,48,34
15114,15114,66,67,69,54,76
15115,15115,42,51,49,66,38
15116,15116,71,82,59,55,62
15117,15117,65,63,66,52,72
15118,15118,60,61,62,51,64
15119,15119,79,82,67,56,57
15120,15120,71,66,75,49,82
15121,15121,48,48,38,58,40
15122,15122,71,60,69,59,67
15123,15123,73,71,66,56,63
15124,15124,69,71,58,64,56
15125,15125,20,32,26,57,49
15126,15126,79,76,74,49,68
15127,15127,75,75,72,54,73
15128,15128,61,64,51,51,56
15129,15129,60,71,78,54,58
15130,15130,64,64,59,63,61
15131,15131,16,28,27,57,44
15132,15132,63,67,78,60,74
15133,15133,63,64,67,63,58
15134,15134,80,78,72,55,70
15135,15135,71,66,76,48,85
15136,15136,82,78,71,51,73
15137,15137,49,43,39,60,38
15138,15138,77,74,70,57,71
15139,15139,67,62,69,58,87
15140,15140,51,57,44,58,50
15141,15141,82,79,78,52,60
15142,15142,93,94,77,54,66
15143,15143,33,28,39,55,46
15144,15144,83,80,65,52,61
15145,15145,43,36,42,40,49
15146,15146,72,71,72,60,72
15147,15147,25,26,31,57,28
15148,15148,40,40,32,60,53
15149,15149,75,79,66,59,74
15150,15150,71,73,61,47,64
15151,15151,59,67,70,59,68
15152,15152,87,90,84,53,77
15153,15153,48,50,34,52,48
15154,15154,54,61,48,49,51
15155,15155,59,65,52,57,58
15156,15156,48,48,32,59,57
15157,15157,25,22,38,59,35
15158,15158,76,69,81,55,84
15159,15159,33,34,38,59,70
15160,15160,45,39,60,62,54
15161,15161,90,90,84,56,75
15162,15162,63,58,65,55,68
15163,15163,32,34,27,57,26
15164,15164,73,72,73,56,74
15165,15165,60,65,70,52,57
15166,15166,67,65,73,58,69
15167,15167,60,56,58,55,60
15168,15168,77,74,75,55,74
15169,15169,37,52,33,55,37
15170,15170,60,58,42,54,64
15171,15171,27,15,36,58,41
15172,15172,66,68,71,56,71
15173,15173,56,51,54,54,46
15174,15174,68,63,80,55,88
15175,15175,56,67,46,52,85
15176,15176,62,68,47,58,64
15177,15177,50,49,47,49,43
15178,15178,84,78,81,44,79
15179,15179,13,12,21,62,18
15180,15180,70,60,68,57,69
15181,15181,35,34,57,54,40
15182,15182,66,69,63,58,59
15183,15183,63,59,48,54,49
15184,15184,76,67,74,54,79
15185,15185,60,59,54,61,73
15186,15186,82,81,81,63,58
15187,15187,64,57,60,59,89
15188,15188,66,60,56,48,53
15189,15189,68,72,57,55,75
15190,15190,50,51,53,56,72
15191,15191,24,24,28,59,28
15192,15192,52,53,52,57,46
15193,15193,78,76,65,53,67
15194,15194,62,55,52,55,68
15195,15195,74,71,56,55,76
