int_power_id,int_player_id,int_shot_power,int_jumping,int_stamina,int_strength,int_long_shots
17242,17242,36,58,67,53,40
17243,17243,50,49,37,41,32
17244,17244,51,39,50,38,39
17245,17245,58,40,58,51,41
17246,17246,55,66,60,51,47
17247,17247,51,62,53,57,48
17248,17248,36,57,50,68,29
17249,17249,35,65,58,50,29
17250,17250,60,59,60,49,52
17251,17251,28,61,53,54,37
17252,17252,45,62,59,47,37
17253,17253,63,49,39,59,58
17254,17254,44,63,24,38,9
17255,17255,38,59,34,66,12
17256,17256,38,65,64,64,42
17257,17257,67,57,57,42,68
17258,17258,42,57,28,73,8
17259,17259,37,75,57,71,24
17260,17260,42,63,50,64,17
17261,17261,27,63,57,37,24
17262,17262,43,33,34,77,30
17263,17263,41,55,21,62,19
17264,17264,61,62,56,63,49
17265,17265,25,62,52,62,25
17266,17266,52,52,56,44,43
17267,17267,50,50,53,49,45
17268,17268,50,52,54,44,52
17269,17269,53,67,53,69,58
17270,17270,38,59,20,47,5
17271,17271,60,56,55,54,54
17272,17272,56,75,56,74,54
17273,17273,58,42,39,64,51
17274,17274,40,64,70,73,18
17275,17275,45,50,51,39,38
17276,17276,49,43,63,68,52
17277,17277,61,63,54,66,51
17278,17278,32,83,48,63,20
17279,17279,48,49,48,34,51
17280,17280,38,60,60,46,45
17281,17281,50,58,56,70,47
17282,17282,54,70,62,61,39
17283,17283,50,60,45,63,15
17284,17284,53,62,59,59,45
17285,17285,48,68,64,55,61
17286,17286,33,66,78,66,20
17287,17287,48,58,49,66,59
17288,17288,51,71,49,71,50
17289,17289,63,64,59,59,55
17290,17290,44,66,55,61,39
17291,17291,41,57,28,53,8
17292,17292,44,49,56,51,52
17293,17293,71,60,38,55,52
17294,17294,41,71,59,66,26
17295,17295,51,69,55,61,50
17296,17296,54,53,37,37,37
17297,17297,64,52,50,44,55
17298,17298,28,58,75,52,27
17299,17299,20,73,82,50,22
17300,17300,56,71,62,69,21
17301,17301,44,57,29,64,7
17302,17302,44,65,32,61,16
17303,17303,41,51,70,32,44
17304,17304,41,40,37,62,17
17305,17305,56,62,52,45,56
17306,17306,39,74,57,70,21
17307,17307,59,64,66,74,51
17308,17308,61,66,48,61,56
17309,17309,48,61,59,55,35
17310,17310,51,66,58,55,47
17311,17311,58,52,39,33,42
17312,17312,46,68,58,56,20
17313,17313,58,69,46,32,53
17314,17314,52,64,60,62,49
17315,17315,44,59,25,53,9
17316,17316,39,65,64,81,22
17317,17317,51,53,58,61,39
17318,17318,46,51,49,38,41
17319,17319,50,52,67,46,35
17320,17320,58,63,66,70,48
17321,17321,51,42,60,47,31
17322,17322,49,42,51,42,60
17323,17323,60,64,56,73,48
17324,17324,38,63,58,51,21
17325,17325,50,55,68,65,51
17326,17326,53,56,54,47,42
17327,17327,33,55,58,49,31
17328,17328,48,74,62,67,20
17329,17329,55,59,62,58,48
17330,17330,55,51,64,58,52
17331,17331,37,72,60,67,26
17332,17332,33,68,62,69,20
17333,17333,27,59,54,46,29
17334,17334,46,70,57,71,31
17335,17335,54,55,54,48,40
17336,17336,47,70,59,43,44
17337,17337,38,54,41,57,14
17338,17338,56,65,55,38,40
17339,17339,54,48,65,84,24
17340,17340,49,60,58,63,27
17341,17341,57,52,54,39,52
17342,17342,45,66,56,57,22
17343,17343,48,58,74,36,35
17344,17344,36,80,63,66,24
17345,17345,47,53,62,54,50
17346,17346,51,54,52,44,48
17347,17347,42,70,72,63,27
17348,17348,49,43,51,48,47
17349,17349,57,41,32,26,59
17350,17350,59,56,52,40,54
17351,17351,52,50,58,49,48
17352,17352,45,40,30,77,7
17353,17353,57,39,46,45,48
17354,17354,42,45,17,59,7
17355,17355,44,62,37,43,5
17356,17356,44,55,23,53,9
17357,17357,56,62,62,70,45
17358,17358,50,38,45,36,48
17359,17359,37,47,28,48,14
17360,17360,50,58,48,46,36
17361,17361,41,57,29,64,8
17362,17362,57,65,59,51,57
17363,17363,56,67,52,47,61
17364,17364,53,70,68,58,51
17365,17365,44,37,21,52,5
17366,17366,41,66,42,56,22
17367,17367,58,66,67,72,44
17368,17368,43,50,20,65,8
17369,17369,44,53,44,45,43
17370,17370,28,67,60,47,21
17371,17371,41,30,20,50,6
17372,17372,50,63,69,60,30
17373,17373,55,60,58,57,47
17374,17374,27,71,59,52,27
17375,17375,56,61,49,34,58
17376,17376,38,69,53,68,26
17377,17377,24,67,65,68,29
17378,17378,59,49,49,56,54
17379,17379,62,80,63,60,55
17380,17380,54,62,56,67,49
17381,17381,40,64,60,54,39
17382,17382,23,66,55,45,28
17383,17383,51,44,75,54,47
17384,17384,52,46,57,48,41
17385,17385,53,55,64,54,52
17386,17386,38,63,26,51,7
17387,17387,61,59,62,59,45
17388,17388,56,60,66,47,43
17389,17389,64,50,44,68,42
17390,17390,59,60,61,64,49
17391,17391,55,85,32,34,54
17392,17392,41,55,20,66,8
17393,17393,45,49,19,57,9
17394,17394,39,71,65,71,27
17395,17395,56,55,70,52,44
17396,17396,45,69,52,37,41
17397,17397,55,70,55,60,55
17398,17398,31,66,61,71,24
17399,17399,22,56,58,55,23
17400,17400,47,54,48,45,48
17401,17401,60,43,64,51,48
17402,17402,54,54,60,41,53
17403,17403,55,66,60,41,42
17404,17404,39,65,58,69,30
17405,17405,59,49,39,49,50
17406,17406,54,48,63,54,49
17407,17407,41,50,30,55,9
17408,17408,57,62,56,41,51
17409,17409,44,58,24,43,7
17410,17410,57,61,57,50,53
17411,17411,37,72,55,63,25
17412,17412,39,38,40,67,6
17413,17413,39,36,24,60,7
17414,17414,53,62,54,65,55
17415,17415,26,58,61,57,22
17416,17416,53,70,60,49,46
17417,17417,31,76,76,77,48
17418,17418,48,57,61,55,44
17419,17419,48,63,61,54,48
17420,17420,50,67,71,63,48
17421,17421,38,52,56,34,40
17422,17422,58,72,54,54,52
17423,17423,43,62,44,50,13
17424,17424,25,68,56,77,20
17425,17425,55,69,60,57,48
17426,17426,65,64,59,52,48
17427,17427,56,60,46,52,44
17428,17428,47,52,34,30,38
17429,17429,39,72,60,65,18
17430,17430,58,73,60,78,49
17431,17431,60,55,72,70,38
17432,17432,27,63,64,40,28
17433,17433,34,58,50,67,23
17434,17434,42,58,55,57,31
17435,17435,59,64,47,61,40
17436,17436,26,64,71,68,29
17437,17437,44,49,53,53,57
17438,17438,55,62,64,77,47
17439,17439,36,62,18,62,5
17440,17440,71,61,76,50,31
17441,17441,55,64,54,47,53
17442,17442,49,66,58,56,45
17443,17443,43,30,29,76,19
17444,17444,52,57,69,62,50
17445,17445,49,59,49,59,32
17446,17446,37,65,61,60,23
17447,17447,46,47,61,48,53
17448,17448,44,52,36,42,12
17449,17449,41,50,25,57,10
17450,17450,32,73,61,68,24
17451,17451,57,53,40,42,50
17452,17452,40,60,22,41,8
17453,17453,31,70,57,65,20
17454,17454,35,72,56,61,16
17455,17455,37,67,55,72,22
17456,17456,52,66,67,47,49
17457,17457,59,56,53,45,47
17458,17458,39,72,64,58,25
17459,17459,58,54,45,58,50
17460,17460,53,75,47,50,44
17461,17461,55,65,54,52,39
17462,17462,57,50,62,76,48
17463,17463,62,57,47,53,42
17464,17464,33,70,61,81,18
17465,17465,39,62,54,59,23
17466,17466,53,67,32,53,58
17467,17467,40,44,19,50,9
17468,17468,61,46,50,55,56
17469,17469,41,68,62,60,26
17470,17470,56,62,51,44,48
17471,17471,40,63,44,41,42
17472,17472,41,55,70,52,47
17473,17473,49,52,54,48,44
17474,17474,44,52,34,62,32
17475,17475,60,64,64,67,52
17476,17476,34,61,60,50,23
17477,17477,33,55,63,49,35
17478,17478,30,64,51,73,23
17479,17479,57,58,68,65,56
17480,17480,63,59,53,40,48
17481,17481,55,63,60,42,60
17482,17482,60,60,62,48,42
17483,17483,42,54,23,64,7
17484,17484,47,45,26,59,17
17485,17485,53,61,48,76,43
17486,17486,43,53,26,57,14
17487,17487,47,62,63,65,46
17488,17488,25,53,72,62,24
17489,17489,60,67,68,49,50
17490,17490,52,66,62,45,54
17491,17491,46,52,40,56,45
17492,17492,46,66,65,62,33
17493,17493,43,64,21,30,7
17494,17494,60,54,66,59,33
17495,17495,54,66,65,55,52
17496,17496,53,58,65,60,47
17497,17497,33,75,65,75,23
17498,17498,52,62,51,67,55
17499,17499,30,58,64,47,30
17500,17500,41,62,55,72,22
17501,17501,62,55,56,32,45
17502,17502,40,68,64,61,21
17503,17503,30,54,30,70,26
17504,17504,39,57,35,53,19
17505,17505,56,50,61,59,43
17506,17506,53,65,65,55,50
17507,17507,34,53,49,43,36
17508,17508,48,62,25,37,8
17509,17509,54,46,64,42,47
17510,17510,55,73,68,70,48
17511,17511,35,61,34,60,19
17512,17512,47,54,24,58,9
17513,17513,52,55,51,50,44
17514,17514,39,72,40,52,24
17515,17515,47,65,63,60,25
17516,17516,41,48,36,51,5
17517,17517,38,65,67,71,23
17518,17518,45,59,59,56,48
17519,17519,56,65,64,67,50
17520,17520,45,37,23,54,5
17521,17521,45,58,74,70,46
17522,17522,30,69,60,72,21
17523,17523,38,38,31,29,37
17524,17524,35,72,68,64,19
17525,17525,56,63,63,53,54
17526,17526,58,67,53,68,46
17527,17527,64,61,62,72,60
17528,17528,29,61,59,62,27
17529,17529,51,60,62,46,48
17530,17530,57,60,67,37,49
17531,17531,60,73,66,60,53
17532,17532,39,65,64,59,32
17533,17533,41,59,37,57,13
17534,17534,60,70,70,68,52
17535,17535,26,65,76,68,28
17536,17536,48,70,64,46,52
17537,17537,46,62,62,40,41
17538,17538,47,65,57,56,29
17539,17539,35,68,60,71,21
17540,17540,31,49,67,51,35
17541,17541,36,77,61,53,16
17542,17542,44,60,55,84,14
17543,17543,59,63,59,40,56
17544,17544,63,76,61,40,55
17545,17545,44,57,58,52,47
17546,17546,53,67,60,50,45
17547,17547,55,70,56,65,54
17548,17548,52,65,67,60,39
17549,17549,43,73,48,71,35
17550,17550,38,66,58,70,25
17551,17551,50,53,49,51,45
17552,17552,42,55,24,59,6
17553,17553,49,66,54,58,33
17554,17554,54,61,56,48,52
17555,17555,41,74,58,70,25
17556,17556,39,59,69,64,25
17557,17557,53,54,42,33,44
17558,17558,55,68,57,53,57
17559,17559,42,47,58,48,37
17560,17560,52,45,55,30,49
17561,17561,52,59,49,51,36
17562,17562,39,48,62,57,50
17563,17563,57,68,62,46,44
17564,17564,58,50,55,48,51
17565,17565,41,72,63,56,23
17566,17566,43,66,27,36,7
17567,17567,39,62,28,39,6
17568,17568,51,41,60,47,36
17569,17569,40,70,64,73,26
17570,17570,55,56,56,58,54
17571,17571,58,62,59,60,49
17572,17572,33,65,69,66,21
17573,17573,40,70,55,65,20
17574,17574,44,59,16,48,5
17575,17575,56,52,51,48,51
17576,17576,54,49,53,44,52
17577,17577,55,50,55,60,34
17578,17578,24,65,64,57,28
17579,17579,49,41,71,35,44
17580,17580,52,61,56,58,49
17581,17581,45,46,24,56,6
17582,17582,32,35,46,85,31
17583,17583,57,63,61,40,59
17584,17584,48,62,67,63,45
17585,17585,56,67,46,57,45
17586,17586,36,51,56,63,35
17587,17587,45,62,36,51,11
17588,17588,40,71,68,69,21
17589,17589,48,36,50,40,45
17590,17590,52,66,54,76,30
17591,17591,35,65,67,54,37
17592,17592,39,68,43,64,55
17593,17593,62,56,49,47,49
17594,17594,55,57,52,47,51
17595,17595,41,59,17,38,9
17596,17596,42,36,18,52,6
17597,17597,46,64,57,48,30
17598,17598,43,62,28,57,5
17599,17599,48,44,58,59,42
17600,17600,47,61,62,65,47
17601,17601,42,58,60,53,45
17602,17602,47,70,33,45,49
17603,17603,58,52,57,46,40
17604,17604,74,45,43,44,54
17605,17605,53,59,66,67,46
17606,17606,50,53,45,76,41
17607,17607,55,48,55,62,36
17608,17608,62,58,38,39,51
17609,17609,42,72,65,75,25
17610,17610,27,67,64,72,20
17611,17611,45,48,48,45,41
17612,17612,33,70,62,70,19
17613,17613,37,72,64,61,21
17614,17614,38,45,43,48,9
17615,17615,45,38,26,57,6
17616,17616,48,59,50,50,32
17617,17617,56,62,43,57,36
17618,17618,43,70,57,51,28
17619,17619,46,40,64,59,36
17620,17620,47,66,50,63,46
17621,17621,25,67,55,66,29
17622,17622,52,69,71,38,45
17623,17623,41,46,19,59,5
17624,17624,63,50,36,77,53
17625,17625,41,37,25,60,9
17626,17626,54,62,59,38,39
17627,17627,36,75,74,67,27
17628,17628,54,53,50,49,38
17629,17629,35,63,24,52,8
17630,17630,41,41,21,52,18
17631,17631,51,62,53,63,53
17632,17632,55,57,64,62,57
17633,17633,54,60,65,53,43
17634,17634,39,54,37,57,13
17635,17635,42,65,53,68,25
17636,17636,32,71,55,67,15
17637,17637,54,49,56,29,47
17638,17638,62,51,47,76,48
17639,17639,41,63,60,51,34
17640,17640,56,48,53,46,42
17641,17641,58,44,49,60,52
17642,17642,53,66,59,74,46
17643,17643,33,63,57,73,31
17644,17644,29,56,58,46,20
17645,17645,54,53,55,56,53
17646,17646,40,31,38,49,13
17647,17647,51,61,56,47,52
17648,17648,55,68,59,34,44
17649,17649,48,56,53,56,44
17650,17650,31,71,55,75,17
17651,17651,25,55,64,57,26
17652,17652,53,61,42,49,41
17653,17653,37,68,55,74,23
17654,17654,44,63,26,58,10
17655,17655,65,64,57,56,48
17656,17656,57,42,46,30,42
17657,17657,51,66,68,64,49
17658,17658,44,43,21,46,6
17659,17659,56,66,64,44,45
17660,17660,53,70,54,70,50
17661,17661,59,54,58,56,41
17662,17662,58,75,63,65,31
17663,17663,52,59,53,36,49
17664,17664,58,62,60,60,55
17665,17665,52,64,49,64,48
17666,17666,56,60,64,65,53
17667,17667,23,57,58,59,25
17668,17668,41,37,26,62,5
17669,17669,41,53,20,60,7
17670,17670,52,64,56,58,45
17671,17671,56,63,57,48,57
17672,17672,44,51,20,74,6
17673,17673,44,61,28,32,9
17674,17674,40,59,39,54,30
17675,17675,52,62,55,55,50
17676,17676,54,63,50,56,51
17677,17677,47,50,59,43,41
17678,17678,31,60,61,42,29
17679,17679,57,65,54,55,51
17680,17680,33,62,63,42,24
17681,17681,38,59,29,55,9
17682,17682,42,49,52,45,54
17683,17683,44,54,27,46,6
17684,17684,37,67,56,67,34
17685,17685,54,58,57,49,32
17686,17686,57,63,59,53,35
17687,17687,52,56,54,60,51
17688,17688,52,57,54,64,47
17689,17689,42,30,27,59,16
17690,17690,53,65,71,68,41
17691,17691,42,31,23,55,6
17692,17692,43,56,22,47,9
17693,17693,38,32,28,61,5
17694,17694,58,64,63,54,62
17695,17695,39,71,60,67,19
17696,17696,52,48,45,47,42
17697,17697,39,71,65,67,34
17698,17698,47,58,77,56,38
17699,17699,31,67,63,65,30
17700,17700,52,63,60,57,46
17701,17701,25,63,69,64,29
17702,17702,29,57,71,54,27
17703,17703,37,69,59,62,16
17704,17704,59,52,64,52,54
17705,17705,35,79,54,66,19
17706,17706,61,66,68,43,63
17707,17707,41,68,64,64,37
17708,17708,44,69,62,56,29
17709,17709,47,55,64,50,60
17710,17710,47,62,70,54,55
17711,17711,32,68,63,82,15
17712,17712,40,70,64,68,28
17713,17713,55,68,53,62,58
17714,17714,42,61,57,71,42
17715,17715,57,75,72,43,48
17716,17716,56,41,54,48,57
17717,17717,50,48,55,50,52
17718,17718,38,60,23,44,12
17719,17719,53,87,71,65,51
17720,17720,48,54,70,54,49
17721,17721,41,44,22,69,5
17722,17722,44,52,17,59,17
17723,17723,26,52,61,59,28
17724,17724,41,64,21,32,9
17725,17725,38,63,55,69,24
17726,17726,43,76,59,69,35
17727,17727,48,51,50,59,46
17728,17728,60,61,61,83,47
17729,17729,40,46,18,42,6
17730,17730,58,66,52,59,52
17731,17731,39,50,72,63,49
17732,17732,41,32,63,49,31
17733,17733,53,71,59,66,51
17734,17734,50,72,55,52,48
17735,17735,41,51,52,45,31
17736,17736,49,55,64,67,42
17737,17737,56,63,48,72,41
17738,17738,49,64,50,72,45
17739,17739,50,62,58,57,35
17740,17740,54,71,44,34,61
17741,17741,57,45,59,40,37
17742,17742,49,63,61,68,27
17743,17743,35,60,19,44,9
17744,17744,51,59,58,45,46
17745,17745,38,60,36,52,20
17746,17746,37,67,65,73,21
17747,17747,58,63,61,68,51
17748,17748,54,71,68,51,51
17749,17749,50,65,34,38,43
17750,17750,61,48,52,44,42
17751,17751,66,52,70,60,54
17752,17752,36,67,50,46,35
17753,17753,44,57,25,60,5
17754,17754,52,64,56,62,46
17755,17755,47,46,58,44,44
17756,17756,44,71,58,44,25
17757,17757,33,68,54,70,18
17758,17758,59,62,64,57,45
17759,17759,59,42,37,41,48
17760,17760,48,33,47,50,51
17761,17761,31,60,64,59,28
17762,17762,36,65,63,56,33
17763,17763,43,76,57,31,23
17764,17764,41,57,30,58,18
17765,17765,54,66,69,52,44
17766,17766,46,65,66,43,31
17767,17767,48,60,51,55,44
17768,17768,45,57,46,47,33
17769,17769,43,53,48,52,40
17770,17770,45,56,52,49,40
17771,17771,55,56,72,52,49
17772,17772,55,61,47,60,48
17773,17773,44,63,25,52,13
17774,17774,52,60,71,50,55
17775,17775,21,64,51,63,16
17776,17776,36,71,67,49,25
17777,17777,35,75,63,62,25
17778,17778,60,48,62,50,40
17779,17779,28,60,57,47,23
17780,17780,51,49,49,35,44
17781,17781,71,64,52,58,46
17782,17782,54,68,60,57,32
17783,17783,56,58,40,37,43
17784,17784,60,60,39,44,41
17785,17785,47,71,64,69,35
17786,17786,60,60,50,60,35
17787,17787,32,69,62,66,24
17788,17788,29,66,40,38,27
17789,17789,29,58,62,74,28
17790,17790,54,51,54,45,50
17791,17791,47,58,66,64,37
17792,17792,36,58,62,70,32
17793,17793,54,52,65,55,41
17794,17794,52,59,78,69,49
17795,17795,57,44,47,45,42
17796,17796,51,74,62,74,36
17797,17797,61,51,66,65,47
17798,17798,60,55,48,43,45
17799,17799,50,33,60,40,45
17800,17800,50,61,59,50,44
17801,17801,50,48,52,52,41
17802,17802,53,55,64,59,50
17803,17803,54,48,55,43,51
17804,17804,50,62,50,67,27
17805,17805,57,62,63,68,53
17806,17806,40,65,35,65,19
17807,17807,37,64,30,64,9
17808,17808,50,40,46,36,34
17809,17809,50,51,56,57,36
17810,17810,56,63,55,55,56
17811,17811,51,55,50,65,42
17812,17812,52,60,47,59,49
17813,17813,54,52,53,58,32
17814,17814,28,58,57,49,24
17815,17815,56,73,53,62,55
17816,17816,40,65,60,81,18
17817,17817,47,57,58,34,35
17818,17818,32,78,64,39,33
17819,17819,60,65,60,51,54
17820,17820,60,47,50,47,53
17821,17821,42,68,59,73,30
17822,17822,42,62,65,72,44
17823,17823,49,51,55,45,33
17824,17824,43,32,18,59,6
17825,17825,54,69,64,63,50
17826,17826,38,56,18,63,17
17827,17827,41,68,30,40,7
17828,17828,34,67,48,71,23
17829,17829,53,64,54,58,47
17830,17830,46,56,65,55,56
17831,17831,36,58,58,39,30
17832,17832,59,37,41,48,52
17833,17833,48,51,44,48,51
17834,17834,59,55,59,65,44
17835,17835,27,57,57,60,23
17836,17836,46,77,61,41,52
17837,17837,45,70,55,55,48
17838,17838,45,55,55,64,32
17839,17839,52,59,50,65,41
17840,17840,39,47,20,58,9
17841,17841,43,67,73,65,33
17842,17842,52,40,65,47,36
17843,17843,48,64,73,46,43
17844,17844,58,61,44,49,48
17845,17845,55,62,53,60,48
17846,17846,41,62,45,57,13
17847,17847,58,62,60,61,58
17848,17848,39,60,24,44,10
17849,17849,27,55,60,68,26
17850,17850,46,49,54,53,39
17851,17851,55,58,69,48,35
17852,17852,37,73,46,67,39
17853,17853,43,60,41,72,13
17854,17854,56,65,63,60,41
17855,17855,50,53,47,41,42
17856,17856,55,42,55,51,35
17857,17857,52,55,61,50,38
17858,17858,38,68,63,66,23
17859,17859,31,65,61,64,16
17860,17860,54,62,55,60,55
17861,17861,41,34,23,71,8
17862,17862,44,61,65,69,39
17863,17863,53,71,50,57,42
17864,17864,56,44,55,51,50
17865,17865,40,64,36,40,13
17866,17866,50,51,44,74,48
17867,17867,43,35,27,56,7
17868,17868,45,65,55,42,54
17869,17869,41,60,39,51,14
17870,17870,42,68,18,33,6
17871,17871,38,51,65,62,41
17872,17872,28,55,68,50,26
17873,17873,51,60,57,76,51
17874,17874,38,72,78,49,25
17875,17875,45,64,68,55,30
17876,17876,54,65,68,64,51
17877,17877,52,65,34,45,57
17878,17878,39,58,19,54,7
17879,17879,51,60,63,57,38
17880,17880,39,49,25,57,18
17881,17881,52,58,64,56,45
17882,17882,61,32,42,38,46
17883,17883,48,50,38,41,39
17884,17884,37,56,19,61,8
17885,17885,44,57,30,60,9
17886,17886,41,63,17,38,7
17887,17887,52,37,52,29,41
17888,17888,57,56,47,43,44
17889,17889,50,56,73,70,48
17890,17890,66,62,65,59,48
17891,17891,58,64,55,57,54
17892,17892,48,63,57,48,27
17893,17893,41,59,15,81,15
17894,17894,41,40,33,41,6
17895,17895,36,41,17,57,7
17896,17896,37,68,63,72,18
17897,17897,41,62,26,53,9
17898,17898,25,62,68,64,20
17899,17899,56,52,53,46,41
17900,17900,40,61,53,55,25
17901,17901,35,73,56,68,23
17902,17902,54,76,60,50,41
17903,17903,57,65,52,58,43
17904,17904,53,65,71,61,48
17905,17905,48,61,58,44,38
17906,17906,43,60,58,44,45
17907,17907,45,32,28,79,9
17908,17908,41,64,41,52,32
17909,17909,55,65,60,83,47
17910,17910,57,65,54,51,43
17911,17911,56,55,62,63,47
17912,17912,55,63,56,49,49
17913,17913,45,71,61,51,50
17914,17914,53,51,54,45,48
17915,17915,38,49,18,53,8
17916,17916,43,32,26,61,8
17917,17917,48,66,72,59,48
17918,17918,42,37,18,58,5
17919,17919,48,62,58,60,51
17920,17920,32,73,62,68,34
17921,17921,51,57,48,57,55
17922,17922,53,67,57,65,48
17923,17923,54,57,58,47,37
17924,17924,48,70,55,59,35
17925,17925,39,53,27,51,6
17926,17926,34,69,57,65,24
17927,17927,57,61,64,50,38
17928,17928,39,70,58,69,19
17929,17929,49,66,41,42,26
17930,17930,55,50,52,34,52
17931,17931,47,57,54,41,49
17932,17932,58,63,60,58,45
17933,17933,51,63,53,67,42
17934,17934,56,70,51,59,48
17935,17935,41,44,18,48,7
17936,17936,36,82,67,72,21
17937,17937,59,60,65,72,40
17938,17938,47,60,53,70,51
17939,17939,53,58,60,57,45
17940,17940,56,58,59,30,46
17941,17941,22,61,58,48,24
17942,17942,62,54,34,57,44
17943,17943,51,53,53,52,40
17944,17944,54,49,56,29,47
17945,17945,41,73,53,65,24
17946,17946,66,37,33,46,35
17947,17947,49,46,65,36,38
17948,17948,54,41,52,31,56
17949,17949,39,60,27,49,8
17950,17950,29,54,60,59,29
17951,17951,36,59,20,57,8
17952,17952,52,56,53,47,50
17953,17953,31,68,62,73,22
17954,17954,43,56,58,54,39
17955,17955,39,62,53,62,28
17956,17956,37,65,64,68,39
17957,17957,56,56,64,44,41
17958,17958,36,70,60,56,23
17959,17959,49,62,55,47,38
17960,17960,52,54,31,53,35
17961,17961,55,73,50,53,36
17962,17962,38,76,61,65,30
17963,17963,37,58,23,46,9
17964,17964,53,44,63,41,49
17965,17965,48,58,72,55,40
17966,17966,58,52,34,30,39
17967,17967,36,64,35,55,5
17968,17968,59,58,63,56,41
17969,17969,32,51,54,41,29
17970,17970,42,44,39,75,22
17971,17971,43,69,58,51,20
17972,17972,54,63,52,55,48
17973,17973,54,61,59,47,35
17974,17974,45,45,60,47,38
17975,17975,52,75,55,75,48
17976,17976,70,44,45,50,45
17977,17977,45,56,65,47,44
17978,17978,53,59,45,45,33
17979,17979,53,62,66,68,31
17980,17980,40,54,20,61,12
17981,17981,48,77,62,36,40
17982,17982,43,62,50,69,23
17983,17983,51,71,59,67,23
17984,17984,59,62,53,59,40
17985,17985,51,66,55,67,48
17986,17986,43,60,62,53,33
17987,17987,53,61,72,68,37
17988,17988,41,68,61,74,17
17989,17989,33,70,60,63,19
17990,17990,31,69,59,68,15
17991,17991,54,67,65,65,56
17992,17992,40,62,64,65,22
17993,17993,40,58,34,40,33
17994,17994,38,70,29,63,8
17995,17995,40,61,42,63,21
17996,17996,42,52,53,54,32
17997,17997,64,48,51,39,47
17998,17998,42,57,18,52,9
17999,17999,37,52,29,70,7
18000,18000,45,70,59,67,32
18001,18001,49,52,37,46,39
18002,18002,50,62,53,52,51
18003,18003,55,61,68,62,54
18004,18004,41,68,61,69,23
18005,18005,39,74,53,63,35
18006,18006,36,67,62,80,16
18007,18007,53,58,63,51,38
18008,18008,31,61,63,53,30
18009,18009,49,53,58,48,28
18010,18010,46,63,67,58,37
18011,18011,50,42,50,33,36
18012,18012,39,45,59,40,40
18013,18013,48,75,58,62,46
18014,18014,45,57,67,58,29
18015,18015,41,33,29,37,7
18016,18016,47,73,54,67,25
18017,18017,45,58,55,52,40
18018,18018,38,61,23,64,5
18019,18019,52,74,58,71,53
18020,18020,37,54,48,69,23
18021,18021,44,58,59,69,42
18022,18022,49,65,70,62,47
18023,18023,50,52,67,49,48
18024,18024,27,67,49,25,32
18025,18025,58,61,52,63,60
18026,18026,32,72,74,60,45
18027,18027,59,56,46,54,51
18028,18028,41,33,25,59,7
18029,18029,49,53,35,36,41
18030,18030,40,49,22,54,6
18031,18031,47,58,63,56,35
18032,18032,41,63,28,40,5
18033,18033,38,40,25,62,10
18034,18034,50,55,59,50,47
18035,18035,58,52,53,59,50
18036,18036,42,53,75,63,20
18037,18037,42,54,24,60,7
18038,18038,50,43,50,38,35
18039,18039,51,60,52,57,53
18040,18040,45,49,64,60,51
18041,18041,35,36,22,59,7
18042,18042,54,80,71,61,35
18043,18043,35,33,61,77,25
18044,18044,54,65,54,60,50
18045,18045,43,57,65,44,32
18046,18046,39,31,28,50,7
18047,18047,59,57,71,71,61
18048,18048,39,40,24,50,5
18049,18049,52,61,54,48,51
18050,18050,51,66,58,60,52
18051,18051,45,32,32,62,5
18052,18052,52,60,61,52,53
18053,18053,28,62,63,56,22
18054,18054,32,65,63,67,27
18055,18055,39,66,17,58,8
18056,18056,55,48,56,34,48
18057,18057,28,63,60,53,32
18058,18058,60,64,45,51,32
18059,18059,38,59,32,32,9
18060,18060,27,63,55,46,27
18061,18061,56,50,48,56,44
18062,18062,50,60,50,73,52
18063,18063,38,46,24,66,5
18064,18064,29,56,66,51,23
18065,18065,52,59,51,50,49
18066,18066,47,63,54,59,34
18067,18067,50,46,48,49,38
18068,18068,50,60,50,65,47
18069,18069,38,76,56,64,24
18070,18070,50,65,60,65,40
18071,18071,48,62,56,44,52
18072,18072,56,63,57,73,44
18073,18073,68,50,56,50,50
18074,18074,52,71,57,73,50
18075,18075,32,72,66,50,24
18076,18076,38,60,27,52,9
18077,18077,38,66,61,65,21
18078,18078,24,63,62,59,23
18079,18079,48,69,71,57,45
18080,18080,54,45,55,71,40
18081,18081,50,63,64,55,22
18082,18082,48,52,56,53,42
18083,18083,33,69,55,58,20
18084,18084,47,55,68,50,42
18085,18085,47,68,55,75,21
18086,18086,52,68,51,39,50
18087,18087,49,65,49,56,42
18088,18088,52,55,68,46,50
18089,18089,45,64,55,47,33
18090,18090,27,61,65,60,20
18091,18091,39,61,30,59,9
18092,18092,54,63,70,69,45
18093,18093,60,45,60,55,40
18094,18094,34,53,66,56,35
18095,18095,42,67,62,69,31
18096,18096,54,52,54,51,56
18097,18097,40,55,71,45,31
18098,18098,22,57,55,58,26
18099,18099,55,68,60,75,50
18100,18100,33,60,55,42,56
18101,18101,45,68,65,62,41
18102,18102,48,62,66,58,46
18103,18103,39,53,83,26,40
18104,18104,38,63,53,62,26
18105,18105,39,60,34,46,5
18106,18106,51,60,65,62,42
18107,18107,40,61,16,45,7
18108,18108,21,62,77,43,23
18109,18109,49,56,51,82,43
18110,18110,42,56,20,54,8
18111,18111,54,34,51,61,48
18112,18112,38,55,32,55,19
18113,18113,38,69,39,62,6
