int_player_id,str_trait,int_trait_id
8206,Speed Dribbler (AI),10688
8206,Outside Foot Shot,10689
8206,Technical Dribbler (AI),10690
8212,Finesse Shot,10691
8213,Injury Prone,10692
8216,Technical Dribbler (AI),10693
8217,Injury Prone,10694
8218,Leadership,10695
8218,Power Header,10696
8220,Dives Into Tackles (AI),10697
8223,Flair,10698
8225,Injury Prone,10699
8226,Power Header,10700
8227,Early Crosser,10701
8228,GK Long Throw,10702
8228,Comes For Crosses,10703
8229,Leadership,10704
8230,Solid Player,10705
8230,Dives Into Tackles (AI),10706
8230,Team Player,10707
8231,Speed Dribbler (AI),10708
8232,Technical Dribbler (AI),10709
8235,Long Passer (AI),10710
8235,Power Header,10711
8238,Flair,10712
8238,Technical Dribbler (AI),10713
8239,Flair,10714
8239,Technical Dribbler (AI),10715
8240,Dives Into Tackles (AI),10716
8240,Speed Dribbler (AI),10717
8241,Speed Dribbler (AI),10718
8243,Speed Dribbler (AI),10719
8244,Power Free-Kick,10720
8244,Flair,10721
8244,Long Shot Taker (AI),10722
8246,Team Player,10723
8247,Long Shot Taker (AI),10724
8251,Long Shot Taker (AI),10725
8252,Playmaker (AI),10726
8254,Speed Dribbler (AI),10727
8256,Speed Dribbler (AI),10728
8259,Injury Prone,10729
8261,Long Passer (AI),10730
8261,Playmaker (AI),10731
8262,Dives Into Tackles (AI),10732
8262,Leadership,10733
8262,Team Player,10734
8266,Chip Shot (AI),10735
8267,Leadership,10736
8268,Injury Prone,10737
8268,Flair,10738
8271,Injury Prone,10739
8271,Technical Dribbler (AI),10740
8272,Speed Dribbler (AI),10741
8273,Playmaker (AI),10742
8275,Technical Dribbler (AI),10743
8276,Dives Into Tackles (AI),10744
8276,Power Header,10745
8277,Finesse Shot,10746
8277,Flair,10747
8277,Playmaker (AI),10748
8277,Technical Dribbler (AI),10749
8278,Team Player,10750
8279,Early Crosser,10751
8282,Power Free-Kick,10752
8284,GK Long Throw,10753
8285,Dives Into Tackles (AI),10754
8286,Long Shot Taker (AI),10755
8287,Solid Player,10756
8287,Early Crosser,10757
8288,Dives Into Tackles (AI),10758
8290,Long Passer (AI),10759
8291,Long Shot Taker (AI),10760
8292,Power Header,10761
8292,Team Player,10762
8293,Long Throw-in,10763
8295,Playmaker (AI),10764
8296,Technical Dribbler (AI),10765
8297,Flair,10766
8297,Playmaker (AI),10767
8298,Speed Dribbler (AI),10768
8299,Long Throw-in,10769
8299,Long Shot Taker (AI),10770
8300,Early Crosser,10771
8302,Technical Dribbler (AI),10772
8303,Finesse Shot,10773
8303,Flair,10774
8303,Technical Dribbler (AI),10775
8305,Flair,10776
8307,Speed Dribbler (AI),10777
8308,Speed Dribbler (AI),10778
8309,Long Shot Taker (AI),10779
8313,Speed Dribbler (AI),10780
8314,Flair,10781
8314,Technical Dribbler (AI),10782
8320,Flair,10783
8320,Long Shot Taker (AI),10784
8320,Technical Dribbler (AI),10785
8324,Leadership,10786
8326,Leadership,10787
8326,Team Player,10788
8327,Dives Into Tackles (AI),10789
8330,Dives Into Tackles (AI),10790
8331,Power Free-Kick,10791
8331,Injury Prone,10792
8335,Dives Into Tackles (AI),10793
8336,Rushes Out Of Goal,10794
8336,Comes For Crosses,10795
8337,Power Header,10796
8339,Dives Into Tackles (AI),10797
8341,Flair,10798
8343,Leadership,10799
8343,Team Player,10800
8346,GK Long Throw,10801
8348,Leadership,10802
8348,Team Player,10803
8348,Saves with Feet,10804
8351,Technical Dribbler (AI),10805
8353,Speed Dribbler (AI),10806
8353,Team Player,10807
8358,GK Long Throw,10808
8358,Cautious With Crosses,10809
8359,Dives Into Tackles (AI),10810
8359,Speed Dribbler (AI),10811
8360,Flair,10812
8360,Speed Dribbler (AI),10813
8362,Flair,10814
8362,Technical Dribbler (AI),10815
8367,Playmaker (AI),10816
8368,Dives Into Tackles (AI),10817
8369,Speed Dribbler (AI),10818
8372,Dives Into Tackles (AI),10819
8372,Long Shot Taker (AI),10820
8372,Playmaker (AI),10821
8373,Playmaker (AI),10822
8374,Comes For Crosses,10823
8377,Power Header,10824
8378,Flair,10825
8378,Speed Dribbler (AI),10826
8379,Injury Prone,10827
8379,Technical Dribbler (AI),10828
8382,Leadership,10829
8382,Team Player,10830
8383,Dives Into Tackles (AI),10831
8386,Injury Prone,10832
8387,Power Header,10833
8391,Leadership,10834
8392,Finesse Shot,10835
8393,Power Header,10836
8394,Solid Player,10837
8395,Playmaker (AI),10838
8396,Injury Prone,10839
8396,Power Header,10840
8398,Long Shot Taker (AI),10841
8400,Team Player,10842
8401,Power Header,10843
8402,Finesse Shot,10844
8402,Team Player,10845
8404,Early Crosser,10846
8404,Long Passer (AI),10847
8405,Playmaker (AI),10848
8406,Power Header,10849
8407,Injury Prone,10850
8408,Injury Prone,10851
8408,Speed Dribbler (AI),10852
8412,Early Crosser,10853
8414,Speed Dribbler (AI),10854
8416,Technical Dribbler (AI),10855
8417,Long Shot Taker (AI),10856
8417,Speed Dribbler (AI),10857
8422,Long Throw-in,10858
8422,Team Player,10859
8424,Flair,10860
8424,Technical Dribbler (AI),10861
8426,Dives Into Tackles (AI),10862
8427,Flair,10863
8427,Speed Dribbler (AI),10864
8428,Finesse Shot,10865
8428,Speed Dribbler (AI),10866
8429,Leadership,10867
8429,Team Player,10868
8431,Team Player,10869
8432,Long Passer (AI),10870
8433,Flair,10871
8433,Speed Dribbler (AI),10872
8439,Injury Prone,10873
8439,Long Passer (AI),10874
8442,Finesse Shot,10875
8444,Speed Dribbler (AI),10876
8446,Early Crosser,10877
8449,Early Crosser,10878
8452,Solid Player,10879
8452,Dives Into Tackles (AI),10880
8455,Dives Into Tackles (AI),10881
8455,Speed Dribbler (AI),10882
8456,Dives Into Tackles (AI),10883
8458,Flair,10884
8458,Technical Dribbler (AI),10885
8459,Speed Dribbler (AI),10886
8460,Early Crosser,10887
8462,Dives Into Tackles (AI),10888
8465,Speed Dribbler (AI),10889
8466,Team Player,10890
8468,Solid Player,10891
8469,Playmaker (AI),10892
8470,Flair,10893
8470,Speed Dribbler (AI),10894
8472,Dives Into Tackles (AI),10895
8473,Technical Dribbler (AI),10896
8475,Speed Dribbler (AI),10897
8480,Flair,10898
8480,Speed Dribbler (AI),10899
8486,Power Free-Kick,10900
8489,Technical Dribbler (AI),10901
8493,GK Long Throw,10902
8494,Dives Into Tackles (AI),10903
8495,Speed Dribbler (AI),10904
8496,Injury Prone,10905
8496,Flair,10906
8496,Technical Dribbler (AI),10907
8499,Speed Dribbler (AI),10908
8500,Long Shot Taker (AI),10909
8501,Dives Into Tackles (AI),10910
8502,Power Free-Kick,10911
8504,Long Shot Taker (AI),10912
8504,Speed Dribbler (AI),10913
8506,Dives Into Tackles (AI),10914
8506,Speed Dribbler (AI),10915
8506,Team Player,10916
8507,Long Shot Taker (AI),10917
8508,Early Crosser,10918
8510,Injury Prone,10919
8511,Flair,10920
8512,Finesse Shot,10921
8513,Long Throw-in,10922
8513,Leadership,10923
8513,Team Player,10924
8515,Long Shot Taker (AI),10925
8515,Chip Shot (AI),10926
8517,Flair,10927
8517,Technical Dribbler (AI),10928
8519,Technical Dribbler (AI),10929
8520,Finesse Shot,10930
8520,Flair,10931
8520,Technical Dribbler (AI),10932
8522,Long Throw-in,10933
8522,Injury Prone,10934
8522,Long Passer (AI),10935
8523,Long Throw-in,10936
8523,Solid Player,10937
8523,Leadership,10938
8523,Long Passer (AI),10939
8523,Team Player,10940
8528,Long Passer (AI),10941
8529,Power Header,10942
8530,Speed Dribbler (AI),10943
8533,Finesse Shot,10944
8533,Flair,10945
8533,Long Passer (AI),10946
8533,Playmaker (AI),10947
8535,Playmaker (AI),10948
8538,Dives Into Tackles (AI),10949
8543,Solid Player,10950
8544,Team Player,10951
8545,Dives Into Tackles (AI),10952
8545,Early Crosser,10953
8546,Solid Player,10954
8547,Team Player,10955
8548,Flair,10956
8552,Injury Prone,10957
8553,Leadership,10958
8553,Power Header,10959
8555,Injury Prone,10960
8558,Early Crosser,10961
8558,Flair,10962
8559,Flair,10963
8559,Long Shot Taker (AI),10964
8559,Outside Foot Shot,10965
8559,Technical Dribbler (AI),10966
8565,Flair,10967
8565,Speed Dribbler (AI),10968
8565,Playmaker (AI),10969
8566,Flair,10970
8566,Technical Dribbler (AI),10971
8569,GK Long Throw,10972
8571,Team Player,10973
8571,Comes For Crosses,10974
8572,Injury Prone,10975
8572,Technical Dribbler (AI),10976
8573,Long Throw-in,10977
8573,Early Crosser,10978
8573,Team Player,10979
8574,Long Throw-in,10980
8574,Injury Prone,10981
8575,Long Throw-in,10982
8575,Long Shot Taker (AI),10983
8577,Power Free-Kick,10984
8577,Long Passer (AI),10985
8577,Long Shot Taker (AI),10986
8583,Comes For Crosses,10987
8586,Long Throw-in,10988
8590,Long Throw-in,10989
8592,Long Shot Taker (AI),10990
8595,Dives Into Tackles (AI),10991
8596,Early Crosser,10992
8598,Speed Dribbler (AI),10993
8600,Finesse Shot,10994
8600,Flair,10995
8600,Technical Dribbler (AI),10996
8602,Long Shot Taker (AI),10997
8608,Long Throw-in,10998
8608,Dives Into Tackles (AI),10999
8609,Speed Dribbler (AI),11000
8611,Long Passer (AI),11001
8611,Technical Dribbler (AI),11002
8613,Long Throw-in,11003
8613,Dives Into Tackles (AI),11004
8614,Injury Prone,11005
8615,Speed Dribbler (AI),11006
8615,Technical Dribbler (AI),11007
8617,Power Header,11008
8619,Flair,11009
8619,Technical Dribbler (AI),11010
8621,Cautious With Crosses,11011
8622,Solid Player,11012
8626,Injury Prone,11013
8627,Dives Into Tackles (AI),11014
8628,Flair,11015
8628,Speed Dribbler (AI),11016
8628,Outside Foot Shot,11017
8630,Speed Dribbler (AI),11018
8632,Long Throw-in,11019
8633,Speed Dribbler (AI),11020
8635,Injury Prone,11021
8637,Dives Into Tackles (AI),11022
8637,Speed Dribbler (AI),11023
8639,Long Shot Taker (AI),11024
8639,Technical Dribbler (AI),11025
8642,Technical Dribbler (AI),11026
8644,Team Player,11027
8644,Technical Dribbler (AI),11028
8645,Speed Dribbler (AI),11029
8647,Finesse Shot,11030
8648,Injury Prone,11031
8648,Speed Dribbler (AI),11032
8653,Injury Prone,11033
8653,Long Passer (AI),11034
8655,Injury Prone,11035
8655,Finesse Shot,11036
8655,Flair,11037
8655,Speed Dribbler (AI),11038
8656,Injury Prone,11039
8660,Long Passer (AI),11040
8663,Speed Dribbler (AI),11041
8664,Finesse Shot,11042
8666,Dives Into Tackles (AI),11043
8667,Dives Into Tackles (AI),11044
8672,Long Throw-in,11045
8673,Outside Foot Shot,11046
8673,Technical Dribbler (AI),11047
8674,Flair,11048
8674,Speed Dribbler (AI),11049
8674,Technical Dribbler (AI),11050
8676,Early Crosser,11051
8678,Long Passer (AI),11052
8678,Long Shot Taker (AI),11053
8678,Playmaker (AI),11054
8679,Flair,11055
8679,Speed Dribbler (AI),11056
8679,Technical Dribbler (AI),11057
8680,Power Header,11058
8681,Flair,11059
8681,Long Passer (AI),11060
8681,Playmaker (AI),11061
8681,Technical Dribbler (AI),11062
8684,Long Shot Taker (AI),11063
8685,Speed Dribbler (AI),11064
8686,Long Throw-in,11065
8688,Solid Player,11066
8688,Team Player,11067
8692,Playmaker (AI),11068
8692,Technical Dribbler (AI),11069
8693,Technical Dribbler (AI),11070
8694,Power Free-Kick,11071
8694,Team Player,11072
8695,Team Player,11073
8695,Comes For Crosses,11074
8697,Early Crosser,11075
8698,Speed Dribbler (AI),11076
8700,Dives Into Tackles (AI),11077
8701,Cautious With Crosses,11078
8704,Long Throw-in,11079
8707,Long Throw-in,11080
8707,Team Player,11081
8711,Speed Dribbler (AI),11082
8712,Team Player,11083
8713,Long Throw-in,11084
8714,Long Passer (AI),11085
8714,Power Header,11086
8715,Flair,11087
8715,Technical Dribbler (AI),11088
8717,Dives Into Tackles (AI),11089
8718,Speed Dribbler (AI),11090
8718,Technical Dribbler (AI),11091
8720,Long Throw-in,11092
8720,Solid Player,11093
8720,Leadership,11094
8720,Team Player,11095
8720,Chip Shot (AI),11096
8723,Long Shot Taker (AI),11097
8725,Leadership,11098
8726,Leadership,11099
8726,Power Header,11100
8727,Long Throw-in,11101
8732,Long Shot Taker (AI),11102
8734,Power Header,11103
8736,Dives Into Tackles (AI),11104
8736,Power Header,11105
8737,Injury Prone,11106
8737,Technical Dribbler (AI),11107
8740,Long Passer (AI),11108
8742,Injury Prone,11109
8743,Injury Prone,11110
8744,Long Shot Taker (AI),11111
8748,Long Throw-in,11112
8749,Team Player,11113
8750,Long Shot Taker (AI),11114
8751,Early Crosser,11115
8752,Injury Prone,11116
8753,Long Passer (AI),11117
8755,Long Passer (AI),11118
8755,Long Shot Taker (AI),11119
8755,Playmaker (AI),11120
8756,Finesse Shot,11121
8756,Technical Dribbler (AI),11122
8758,Solid Player,11123
8758,Power Header,11124
8759,Flair,11125
8759,Playmaker (AI),11126
8759,Technical Dribbler (AI),11127
8760,Dives Into Tackles (AI),11128
8761,Dives Into Tackles (AI),11129
8762,Technical Dribbler (AI),11130
8765,Leadership,11131
8765,Power Header,11132
8767,Technical Dribbler (AI),11133
8769,Long Passer (AI),11134
8770,Injury Prone,11135
8772,Technical Dribbler (AI),11136
8773,Injury Prone,11137
8778,Dives Into Tackles (AI),11138
8778,Long Shot Taker (AI),11139
8781,Power Free-Kick,11140
8781,Early Crosser,11141
8781,Long Shot Taker (AI),11142
8782,Playmaker (AI),11143
8786,Long Passer (AI),11144
8786,Long Shot Taker (AI),11145
8788,Leadership,11146
8788,Team Player,11147
8789,Power Free-Kick,11148
8789,Solid Player,11149
8789,Leadership,11150
8789,Team Player,11151
8790,Speed Dribbler (AI),11152
8791,Long Shot Taker (AI),11153
8791,Playmaker (AI),11154
8792,Injury Prone,11155
8792,Early Crosser,11156
8793,Solid Player,11157
8793,Long Shot Taker (AI),11158
8797,Playmaker (AI),11159
8798,Flair,11160
8802,Injury Prone,11161
8802,Playmaker (AI),11162
8803,Speed Dribbler (AI),11163
8804,Speed Dribbler (AI),11164
8804,Outside Foot Shot,11165
8805,Technical Dribbler (AI),11166
8806,Chip Shot (AI),11167
8810,Long Passer (AI),11168
8811,Early Crosser,11169
8813,Flair,11170
8813,Technical Dribbler (AI),11171
8815,Flair,11172
8816,Early Crosser,11173
8816,Technical Dribbler (AI),11174
8817,Team Player,11175
8819,Long Shot Taker (AI),11176
8821,Playmaker (AI),11177
8827,Injury Prone,11178
8827,GK Long Throw,11179
8827,Comes For Crosses,11180
8829,Long Throw-in,11181
8829,Speed Dribbler (AI),11182
8834,Comes For Crosses,11183
8837,Long Shot Taker (AI),11184
8839,Power Header,11185
8840,Power Free-Kick,11186
8840,Playmaker (AI),11187
8840,Technical Dribbler (AI),11188
8841,Dives Into Tackles (AI),11189
8845,Solid Player,11190
8845,Long Passer (AI),11191
8846,Technical Dribbler (AI),11192
8847,Flair,11193
8847,Playmaker (AI),11194
8847,Technical Dribbler (AI),11195
8850,Early Crosser,11196
8851,Power Header,11197
8852,Leadership,11198
8852,Team Player,11199
8854,Speed Dribbler (AI),11200
8855,Long Throw-in,11201
8855,Outside Foot Shot,11202
8856,Long Shot Taker (AI),11203
8857,Injury Prone,11204
8861,Long Throw-in,11205
8861,Speed Dribbler (AI),11206
8862,Team Player,11207
8864,Comes For Crosses,11208
8866,GK Long Throw,11209
8866,Comes For Crosses,11210
8867,Technical Dribbler (AI),11211
8870,Speed Dribbler (AI),11212
8870,Outside Foot Shot,11213
8871,Finesse Shot,11214
8871,Outside Foot Shot,11215
8877,Injury Prone,11216
8880,Team Player,11217
8881,Early Crosser,11218
8884,Long Shot Taker (AI),11219
8885,Speed Dribbler (AI),11220
8886,Injury Prone,11221
8886,Leadership,11222
8886,Early Crosser,11223
8887,Power Free-Kick,11224
8887,Long Shot Taker (AI),11225
8888,Power Header,11226
8892,Early Crosser,11227
8894,Speed Dribbler (AI),11228
8895,Dives Into Tackles (AI),11229
8895,Speed Dribbler (AI),11230
8896,Dives Into Tackles (AI),11231
8896,Power Header,11232
8897,Early Crosser,11233
8898,Long Throw-in,11234
8899,Speed Dribbler (AI),11235
8900,Long Shot Taker (AI),11236
8901,Playmaker (AI),11237
8902,Dives Into Tackles (AI),11238
8906,Team Player,11239
8906,Comes For Crosses,11240
8907,Long Throw-in,11241
8907,Dives Into Tackles (AI),11242
8907,Team Player,11243
8908,Outside Foot Shot,11244
8909,Flair,11245
8909,Technical Dribbler (AI),11246
8910,GK Long Throw,11247
8911,Early Crosser,11248
8911,Team Player,11249
8912,Solid Player,11250
8913,Flair,11251
8913,Speed Dribbler (AI),11252
8914,Speed Dribbler (AI),11253
8917,Dives Into Tackles (AI),11254
8917,Playmaker (AI),11255
8918,Power Header,11256
8919,Injury Prone,11257
8919,Power Header,11258
8923,Speed Dribbler (AI),11259
8924,Dives Into Tackles (AI),11260
8925,Leadership,11261
8927,Team Player,11262
8934,Long Shot Taker (AI),11263
8940,Speed Dribbler (AI),11264
8942,Solid Player,11265
8948,Long Passer (AI),11266
8948,Power Header,11267
8949,Power Header,11268
8952,Long Passer (AI),11269
8953,Flair,11270
8954,Long Throw-in,11271
8955,Team Player,11272
8956,Solid Player,11273
8956,Dives Into Tackles (AI),11274
8957,Long Passer (AI),11275
8957,Team Player,11276
8958,GK Long Throw,11277
8961,Speed Dribbler (AI),11278
8967,Long Shot Taker (AI),11279
8968,Flair,11280
8968,Speed Dribbler (AI),11281
8970,Team Player,11282
8972,Long Throw-in,11283
8972,Long Shot Taker (AI),11284
8973,Flair,11285
8973,Playmaker (AI),11286
8973,Technical Dribbler (AI),11287
8975,Injury Prone,11288
8978,Dives Into Tackles (AI),11289
8984,Injury Prone,11290
8984,Speed Dribbler (AI),11291
8988,Injury Prone,11292
8988,Speed Dribbler (AI),11293
8989,Speed Dribbler (AI),11294
8991,Flair,11295
8991,Long Shot Taker (AI),11296
8993,Long Shot Taker (AI),11297
8997,Injury Prone,11298
8997,Long Passer (AI),11299
9001,Leadership,11300
9001,Team Player,11301
9002,Flair,11302
9002,Long Shot Taker (AI),11303
9002,Technical Dribbler (AI),11304
9008,Long Shot Taker (AI),11305
9008,Speed Dribbler (AI),11306
9009,Flair,11307
9011,Long Throw-in,11308
9012,Long Passer (AI),11309
9015,Power Header,11310
9018,Power Header,11311
9020,Comes For Crosses,11312
9024,Speed Dribbler (AI),11313
9025,Injury Prone,11314
9025,Playmaker (AI),11315
9026,Flair,11316
9026,Playmaker (AI),11317
9026,Chip Shot (AI),11318
9026,Technical Dribbler (AI),11319
9029,Speed Dribbler (AI),11320
9031,Dives Into Tackles (AI),11321
9031,Leadership,11322
9033,Finesse Shot,11323
9035,Injury Prone,11324
9035,Flair,11325
9035,Technical Dribbler (AI),11326
9037,Leadership,11327
9037,Team Player,11328
9039,Injury Prone,11329
9042,Flair,11330
9042,Long Passer (AI),11331
9042,Technical Dribbler (AI),11332
9043,Comes For Crosses,11333
9044,Long Passer (AI),11334
9044,Power Header,11335
9046,Dives Into Tackles (AI),11336
9049,Long Shot Taker (AI),11337
9051,Cautious With Crosses,11338
9053,Flair,11339
9053,Technical Dribbler (AI),11340
9054,Speed Dribbler (AI),11341
9057,Power Header,11342
9058,Giant Throw-in,11343
9059,Injury Prone,11344
9060,Injury Prone,11345
9060,Finesse Shot,11346
9061,Long Passer (AI),11347
9063,Long Shot Taker (AI),11348
9064,Power Header,11349
9066,Speed Dribbler (AI),11350
9067,Solid Player,11351
9067,Finesse Shot,11352
9067,Team Player,11353
9068,Flair,11354
9068,Technical Dribbler (AI),11355
9070,Speed Dribbler (AI),11356
9071,Finesse Shot,11357
9079,Cautious With Crosses,11358
9081,Technical Dribbler (AI),11359
9082,Injury Prone,11360
9083,Finesse Shot,11361
9083,Technical Dribbler (AI),11362
9085,Finesse Shot,11363
9085,Speed Dribbler (AI),11364
9085,Playmaker (AI),11365
9086,Technical Dribbler (AI),11366
9087,Long Shot Taker (AI),11367
9087,Speed Dribbler (AI),11368
9089,Solid Player,11369
9089,Dives Into Tackles (AI),11370
9090,Early Crosser,11371
9093,Flair,11372
9093,Speed Dribbler (AI),11373
9093,Technical Dribbler (AI),11374
9094,Team Player,11375
9095,Team Player,11376
9096,Long Shot Taker (AI),11377
9098,Speed Dribbler (AI),11378
9100,Injury Prone,11379
9105,Power Header,11380
9107,Finesse Shot,11381
9107,Long Shot Taker (AI),11382
9110,Flair,11383
9110,Speed Dribbler (AI),11384
9110,Technical Dribbler (AI),11385
9112,Long Throw-in,11386
9114,Comes For Crosses,11387
9116,Power Header,11388
9116,Outside Foot Shot,11389
9117,Flair,11390
9117,Long Shot Taker (AI),11391
9118,Long Shot Taker (AI),11392
9118,Playmaker (AI),11393
9121,Injury Prone,11394
9122,Comes For Crosses,11395
9123,Long Throw-in,11396
9125,Long Throw-in,11397
9125,Solid Player,11398
9125,Leadership,11399
9128,GK Long Throw,11400
9128,Comes For Crosses,11401
9129,Long Throw-in,11402
9129,Early Crosser,11403
9129,Long Shot Taker (AI),11404
9130,Team Player,11405
9133,Chip Shot (AI),11406
9134,Long Throw-in,11407
9137,Long Throw-in,11408
9138,Speed Dribbler (AI),11409
9141,Dives Into Tackles (AI),11410
9144,Long Passer (AI),11411
9146,Long Passer (AI),11412
9147,Flair,11413
9147,Technical Dribbler (AI),11414
9148,Finesse Shot,11415
9149,Injury Prone,11416
9149,Speed Dribbler (AI),11417
9150,Flair,11418
9150,Speed Dribbler (AI),11419
9152,Flair,11420
9157,Speed Dribbler (AI),11421
9159,Long Passer (AI),11422
9161,Technical Dribbler (AI),11423
9168,Long Throw-in,11424
9169,Long Shot Taker (AI),11425
9170,Long Shot Taker (AI),11426
9175,Long Passer (AI),11427
9176,Rushes Out Of Goal,11428
9176,Comes For Crosses,11429
9176,Saves with Feet,11430
9180,Playmaker (AI),11431
9182,Dives Into Tackles (AI),11432
9183,Team Player,11433
9184,Early Crosser,11434
9184,Long Passer (AI),11435
9185,Injury Prone,11436
9185,Technical Dribbler (AI),11437
9187,Long Shot Taker (AI),11438
9187,Playmaker (AI),11439
9187,Technical Dribbler (AI),11440
9188,Cautious With Crosses,11441
9192,Speed Dribbler (AI),11442
9193,Dives Into Tackles (AI),11443
9197,Flair,11444
9197,Long Shot Taker (AI),11445
9199,Leadership,11446
9199,Team Player,11447
9200,Dives Into Tackles (AI),11448
9201,Speed Dribbler (AI),11449
9203,Long Passer (AI),11450
9203,Playmaker (AI),11451
9206,Power Header,11452
9209,Long Passer (AI),11453
9210,Early Crosser,11454
9211,Leadership,11455
9212,Team Player,11456
9215,Speed Dribbler (AI),11457
9218,Long Passer (AI),11458
9220,Long Shot Taker (AI),11459
9220,Giant Throw-in,11460
9223,Long Passer (AI),11461
9225,Long Passer (AI),11462
9225,Long Shot Taker (AI),11463
9226,Long Throw-in,11464
9227,Dives Into Tackles (AI),11465
9227,Leadership,11466
9228,Long Shot Taker (AI),11467
9230,Long Shot Taker (AI),11468
9242,Chip Shot (AI),11469
9245,Dives Into Tackles (AI),11470
9245,Flair,11471
9245,Long Passer (AI),11472
9245,Power Header,11473
9245,Technical Dribbler (AI),11474
9248,Finesse Shot,11475
9252,Speed Dribbler (AI),11476
9256,Playmaker (AI),11477
9256,Technical Dribbler (AI),11478
9258,Leadership,11479
9258,Rushes Out Of Goal,11480
9258,Comes For Crosses,11481
9260,Flair,11482
9260,Long Shot Taker (AI),11483
9260,Technical Dribbler (AI),11484
9261,Early Crosser,11485
9261,Speed Dribbler (AI),11486
9262,Power Header,11487
9263,Playmaker (AI),11488
9265,Injury Prone,11489
9265,Technical Dribbler (AI),11490
9267,Early Crosser,11491
9269,Flair,11492
9269,Long Shot Taker (AI),11493
9280,Injury Prone,11494
9280,Leadership,11495
9283,Injury Prone,11496
9289,Long Throw-in,11497
9291,Long Passer (AI),11498
9291,Playmaker (AI),11499
9291,Technical Dribbler (AI),11500
9292,Solid Player,11501
9292,Outside Foot Shot,11502
9294,Leadership,11503
9295,Power Header,11504
9297,Speed Dribbler (AI),11505
9301,Dives Into Tackles (AI),11506
9301,Leadership,11507
9301,Long Passer (AI),11508
9304,Outside Foot Shot,11509
9306,Speed Dribbler (AI),11510
9309,Finesse Shot,11511
9310,Long Passer (AI),11512
9315,Long Shot Taker (AI),11513
9315,Speed Dribbler (AI),11514
9315,Technical Dribbler (AI),11515
9316,Playmaker (AI),11516
9319,Finesse Shot,11517
9325,Team Player,11518
9332,Dives Into Tackles (AI),11519
9332,Leadership,11520
9332,Team Player,11521
9333,Dives Into Tackles (AI),11522
9333,Flair,11523
9333,Speed Dribbler (AI),11524
9335,Long Passer (AI),11525
9337,Long Throw-in,11526
9337,Dives Into Tackles (AI),11527
9339,Technical Dribbler (AI),11528
9340,Early Crosser,11529
9340,Speed Dribbler (AI),11530
9341,Injury Prone,11531
9424,Leadership,11532
9424,Team Player,11533
9343,Long Throw-in,11534
9346,Injury Prone,11535
9346,Long Passer (AI),11536
9347,Injury Prone,11537
9347,Dives Into Tackles (AI),11538
9347,Leadership,11539
9349,Speed Dribbler (AI),11540
9351,Outside Foot Shot,11541
9353,Dives Into Tackles (AI),11542
9354,Solid Player,11543
9354,Long Passer (AI),11544
9354,Long Shot Taker (AI),11545
9355,Power Header,11546
9358,Long Shot Taker (AI),11547
9358,Power Header,11548
9360,Technical Dribbler (AI),11549
9361,Saves with Feet,11550
9363,Power Header,11551
9371,Speed Dribbler (AI),11552
9373,Long Passer (AI),11553
9377,Long Shot Taker (AI),11554
9377,Speed Dribbler (AI),11555
9378,Flair,11556
9378,Speed Dribbler (AI),11557
9379,Dives Into Tackles (AI),11558
9381,Long Shot Taker (AI),11559
9381,Playmaker (AI),11560
9381,Outside Foot Shot,11561
9383,Speed Dribbler (AI),11562
9384,Solid Player,11563
9385,Long Throw-in,11564
9388,Flair,11565
9388,Technical Dribbler (AI),11566
9391,Outside Foot Shot,11567
9393,Speed Dribbler (AI),11568
9394,Speed Dribbler (AI),11569
9400,Speed Dribbler (AI),11570
9404,Technical Dribbler (AI),11571
9406,Power Header,11572
9409,Dives Into Tackles (AI),11573
9409,Long Passer (AI),11574
9410,Injury Prone,11575
9410,Long Passer (AI),11576
9411,Comes For Crosses,11577
9412,Finesse Shot,11578
9412,Speed Dribbler (AI),11579
9412,Team Player,11580
9413,Long Shot Taker (AI),11581
9413,Technical Dribbler (AI),11582
9414,Speed Dribbler (AI),11583
9417,Early Crosser,11584
9419,Speed Dribbler (AI),11585
9420,Leadership,11586
9422,Power Free-Kick,11587
9426,Solid Player,11588
9426,Dives Into Tackles (AI),11589
9426,Long Passer (AI),11590
9426,Long Shot Taker (AI),11591
9427,Long Throw-in,11592
9428,Technical Dribbler (AI),11593
9430,Long Passer (AI),11594
9433,Flair,11595
9433,Playmaker (AI),11596
9433,Technical Dribbler (AI),11597
9437,Long Shot Taker (AI),11598
9440,Leadership,11599
9440,Team Player,11600
9445,Injury Prone,11601
9445,Long Passer (AI),11602
9447,Team Player,11603
9449,Flair,11604
9452,Technical Dribbler (AI),11605
9453,Team Player,11606
9454,Injury Prone,11607
9454,Technical Dribbler (AI),11608
9455,Long Shot Taker (AI),11609
9460,Cautious With Crosses,11610
9460,Saves with Feet,11611
9461,Speed Dribbler (AI),11612
9462,Speed Dribbler (AI),11613
9466,Comes For Crosses,11614
9468,Long Passer (AI),11615
9469,Team Player,11616
9471,Long Shot Taker (AI),11617
9471,Team Player,11618
9474,Solid Player,11619
9474,Team Player,11620
9474,Rushes Out Of Goal,11621
9475,Early Crosser,11622
9475,Speed Dribbler (AI),11623
9477,Cautious With Crosses,11624
9479,Leadership,11625
9479,Team Player,11626
9480,Speed Dribbler (AI),11627
9482,Speed Dribbler (AI),11628
9482,Power Header,11629
9492,Long Shot Taker (AI),11630
9494,Speed Dribbler (AI),11631
