asin,brand,title,url,image,rating,reviewUrl,totalReviews,price,originalPrice
B07QTLB1D9,Nokia,"Nokia 4.2 - Android One (Pie) - 32 GB - 13+2 MP Dual Camera - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-4-2-Unlocked-Smartphone-T-Mobile/dp/B07QTLB1D9,https://m.media-amazon.com/images/I/611ccr6BovL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07QTLB1D9,24,159,189
B07QWNFKFF,Motorola,"Motorola Moto X Force XT1580 64GB Black, 5.4"", Unlocked GSM Smartphone, International Stock, No Warranty",https://www.amazon.com/Motorola-Unlocked-Smartphone-International-Warranty/dp/B07QWNFKFF,https://m.media-amazon.com/images/I/41H5hvbeGNL._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B07QWNFKFF,7,129,0
B07QY39QBP,HUAWEI,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM Global 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Midnight Black) (Renewed)",https://www.amazon.com/Huawei-Display-Factory-Unlocked-MAR-LX3A/dp/B07QY39QBP,https://m.media-amazon.com/images/I/61+EgtMCeHL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07QY39QBP,3,238.99,0
B07QZH7KB9,HUAWEI,Huawei Y7 2019 DUB-LX3 32GB Unlocked GSM Phone w/ Dual 13MP + 2MP Camera - Midnight Black (Renewed),https://www.amazon.com/Bluetooth-Headphones-Waterproof-Sweatproof-Cancelling/dp/B07QZH7KB9,https://m.media-amazon.com/images/I/4113cMpozQL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07QZH7KB9,2,149.99,0
B07R4PP7FF,Xiaomi,Xiaomi Mi 9 64GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version) (Piano Black),https://www.amazon.com/Xiaomi-64GB-6GB-RAM-Resolution/dp/B07R4PP7FF,https://m.media-amazon.com/images/I/51OANpTqi8L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07R4PP7FF,84,334.9,0
B07R57VRJ7,Samsung,Samsung Galaxy A70 (SM-A7050) 6GB / 128GB 6.7-inches Dual SIM Factory Unlocked - No Warranty (Blue),https://www.amazon.com/Samsung-SM-A7050-6-7-inches-Factory-Unlocked/dp/B07R57VRJ7,https://m.media-amazon.com/images/I/61HQhbnTQkL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07R57VRJ7,1,350,0
B07R5ZYR77,Xiaomi,"Xiaomi Mi 9 128GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version, No Warranty) (Piano Black)",https://www.amazon.com/Xiaomi-128GB-6GB-RAM-Resolution/dp/B07R5ZYR77,https://m.media-amazon.com/images/I/51OANpTqi8L._AC_UY218_ML3_.jpg,4.7,https://www.amazon.com/product-reviews/B07R5ZYR77,56,387,0
B07R7DY911,Google,Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Just Black - G020G,https://www.amazon.com/Google-Pixel-Memory-Phone-Unlocked/dp/B07R7DY911,https://m.media-amazon.com/images/I/81T-FKC695L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07R7DY911,1,347.99,399
B07RB78W37,Motorola,"Moto Z4 – Unlocked – 128 GB – Flash Gray (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro - PAF60007US",https://www.amazon.com/Moto-Z4-Unlocked-Warranty-PAF60007US/dp/B07RB78W37,https://m.media-amazon.com/images/I/81POiya5gbL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07RB78W37,60,399.99,499.99
B07RCXCPV5,OnePlus,"OnePlus 7 Pro Dual Sim Factory Unlocked GM1917 8GB+256GB Mirror Gray (ATT, Verizon, Tmobile) - US Warranty",https://www.amazon.com/OnePlus-Factory-Unlocked-Verizon-Tmobile/dp/B07RCXCPV5,https://m.media-amazon.com/images/I/71SD8-CNAmL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07RCXCPV5,49,0,0
B07RDMLR4V,Apple,"Apple iPhone XS Max, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-Max-256GB-Gray/dp/B07RDMLR4V,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07RDMLR4V,230,651.58,0
B07RFCVTK1,Motorola,Motorola one 4G LTE Cat 6 (XT1941-4) 4GB / 64GB 5.9-inches Dual SIM Factory Unlocked - International Stock No Warranty (White),https://www.amazon.com/Motorola-XT1941-4-5-9-inches-Factory-Unlocked/dp/B07RFCVTK1,https://m.media-amazon.com/images/I/61yCQ76dgiL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07RFCVTK1,1,199.99,0
B07RG85WY6,Motorola,"Moto E6 - Unlocked Smartphone - Global Version - 16GB - Starry Black (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro",https://www.amazon.com/Moto-E6-Unlocked-Smartphone-Warranty/dp/B07RG85WY6,https://m.media-amazon.com/images/I/911j3igZxmL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07RG85WY6,14,99.99,149.99
B07RJ16QXJ,Motorola,Motorola One - 64GB - Black/White - Unlocked (Black),https://www.amazon.com/Motorola-One-Black-White-Unlocked/dp/B07RJ16QXJ,https://m.media-amazon.com/images/I/61kX6tnhSUL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07RJ16QXJ,4,179.99,0
B07RJZH9N2,Samsung,"Samsung Galaxy A50 (64GB, 4GB RAM) 6.4"" Display, 25MP, Triple Camera, Global 4G LTE GSM Factory Unlocked A505G (International Model w/ 64GB MicroSD Bundle) (White)",https://www.amazon.com/Samsung-A50-Display-Unlocked-International/dp/B07RJZH9N2,https://m.media-amazon.com/images/I/81NuMh5e+UL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07RJZH9N2,21,0,0
B07RKYQSRB,Apple,"Apple iPhone Xs Max, AT&T, 64GB - Gray - (Renewed)",https://www.amazon.com/Apple-iPhone-Xs-Max-64GB/dp/B07RKYQSRB,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07RKYQSRB,13,619.99,0
B07RL93F7T,Samsung,"Samsung Galaxy A50 SM-A505G 64GB 4GB RAM 25 MP 6.4"" Factory Unlocked- Black (Renewed)",https://www.amazon.com/Samsung-SM-A505G-Factory-Unlocked-Renewed/dp/B07RL93F7T,https://m.media-amazon.com/images/I/71cWAMqNuLL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07RL93F7T,18,264.98,0
B07RM6QYWC,Samsung,Samsung Galaxy Note 9 SM-N960U 128GB Ocean Blue - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-N960U-128GB-Ocean/dp/B07RM6QYWC,https://m.media-amazon.com/images/I/51yoJBR-ACL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RM6QYWC,28,399,0
B07RSSVMH8,Motorola,Motorola G7 Play 32GB GSM Nano-SIM Phone w/ 13MP Camera - Deep Indigo (Renewed),https://www.amazon.com/Motorola-Play-Nano-SIM-Phone-Camera/dp/B07RSSVMH8,https://m.media-amazon.com/images/I/7143XMZqR1L._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07RSSVMH8,1,121.08,189.99
B07RSYRG3R,Motorola,Motorola Z3 Play - 32GB - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - Deep Indigo (Deep Indigo),https://www.amazon.com/Motorola-Z3-Play-Unlocked-T-Mobile/dp/B07RSYRG3R,https://m.media-amazon.com/images/I/51B840oJLlL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07RSYRG3R,10,0,0
B07RT1X4FJ,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0
B07RWFC6NY,Samsung,"Samsung Galaxy A70 128GB/6GB SM-A705M/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version , No Warranty) (Blue)",https://www.amazon.com/Samsung-A70-Infinity-U-Smartphone-International/dp/B07RWFC6NY,https://m.media-amazon.com/images/I/41cIrncoPlL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07RWFC6NY,586,334.99,354.5
B07RZ8QFV1,Samsung,Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked - Midnight Black,https://www.amazon.com/Samsung-Galaxy-N960U-T-Mobile-Unlocked/dp/B07RZ8QFV1,https://m.media-amazon.com/images/I/61a3e3EzhmL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07RZ8QFV1,9,0,0
B07S41W46Y,HUAWEI,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM US + Latin 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Peacock Blue, 128GB + 64GB SD Bundle)",https://www.amazon.com/Huawei-Display-Factory-Unlocked-MAR-LX3A/dp/B07S41W46Y,https://m.media-amazon.com/images/I/61B4bvEcA2L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07S41W46Y,18,268,0
B07S4755CM,OnePlus,OnePlus 7 Pro 256GB ROM 8GB RAM Factory Unlocked 6.67 inch QHD+ AMOLED 90Hz Display Dual SIM Mirror Gray,https://www.amazon.com/OnePlus-Factory-Unlocked-AMOLED-Display/dp/B07S4755CM,https://m.media-amazon.com/images/I/51-QMzEE0HL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07S4755CM,28,645,687.9
B07S95SLP6,Samsung,Samsung Galaxy S7 Edge G935P SM-G935P 32GB - Sprint & GSM Unlocked (Black Onyx),https://www.amazon.com/Samsung-Galaxy-Edge-G935P-SM-G935P/dp/B07S95SLP6,https://m.media-amazon.com/images/I/41fdu+OB+cL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07S95SLP6,1,0,0
B07SB1S9TL,Samsung,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Infinity-V Display, Fast Charge 4000mAh Battery, US & Global 4G LTE Dual SIM GSM Factory Unlocked A205G/DS - International Model (Black, 32GB)",https://www.amazon.com/Samsung-A20-Infinity-V-Display-Unlocked/dp/B07SB1S9TL,https://m.media-amazon.com/images/I/612dz3b6IIL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07SB1S9TL,55,197,0
B07SBJPYLW,Motorola,"Motorola One Vision (128GB) 6.3' Full HD Display, 48MP Camera, Dual SIM US + GLOBAL 4G LTE GSM Factory Unlocked XT1970-1 - International Version (Blue)",https://www.amazon.com/Motorola-Display-Factory-Unlocked-XT1970-1/dp/B07SBJPYLW,https://m.media-amazon.com/images/I/61mBlkYEC4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07SBJPYLW,56,240,270
B07SCJNSRT,Samsung,"Samsung Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2"" HD+ Smartphone - International Version, No Warranty (Blue)",https://www.amazon.com/Samsung-Galaxy-DS-Unlocked-Smartphone/dp/B07SCJNSRT,https://m.media-amazon.com/images/I/615wcLMDicL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07SCJNSRT,100,149.98,0
B07SD888PR,Samsung,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, Android Pie, Samsung One UI, US + Global 4G LTE Dual SIM GSM Factory Unlocked A105M/DS - International Model (Black, 32GB)",https://www.amazon.com/Samsung-A10-Infinity-V-Display-Unlocked/dp/B07SD888PR,https://m.media-amazon.com/images/I/61HGi0tNglL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07SD888PR,15,159.9,0
B07SFZ88SY,Samsung,Samsung Galaxy Note 9 N960U 128GB Sprint - Ocean Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-N960U-128GB-Sprint/dp/B07SFZ88SY,https://m.media-amazon.com/images/I/611AfKCxboL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07SFZ88SY,4,408.95,0
B07SMBJX7X,Motorola,Verizon Prepaid 4G Smartphone - Motorola Moto E5 Go - Black - Carrier Locked to Verizon Prepaid,https://www.amazon.com/Verizon-Prepaid-4G-Smartphone-Motorola/dp/B07SMBJX7X,https://m.media-amazon.com/images/I/51QZLnrHScL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07SMBJX7X,5,64.57,0
B07SQB46KY,Samsung,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SQB46KY,https://m.media-amazon.com/images/I/71m4jx-b3xL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07SQB46KY,15,459.95,0
B07SRD34FJ,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Flamingo Pink (Renewed),https://www.amazon.com/Samsung-Verizon-Unlocked-Flamingo-Renewed/dp/B07SRD34FJ,https://m.media-amazon.com/images/I/31uRHaB2ivL._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B07SRD34FJ,1,594.98,0
B07SRD6SVX,Samsung,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SRD6SVX,https://m.media-amazon.com/images/I/71+figFvKvL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07SRD6SVX,15,458.95,0
B07SS3KS2L,Motorola,"Moto Z4 – Unlocked – 128 GB – (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro (W/ 360 Camera Mod) (Flash Gray)",https://www.amazon.com/Moto-Z4-Unlocked-Warranty-T-Mobile/dp/B07SS3KS2L,https://m.media-amazon.com/images/I/61V4+8cICGL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07SS3KS2L,1,399.99,0
B07SSCV7SS,Samsung,Samsung Galaxy S10e (SM-G970U) GSM Unlocked + Verizon - 128GB / Prism Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G970U-Unlocked-Verizon/dp/B07SSCV7SS,https://m.media-amazon.com/images/I/71LQ0zYCu0L._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07SSCV7SS,1,415,434.97
B07STDQDKF,Samsung,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07STDQDKF,https://m.media-amazon.com/images/I/71nHQ3SWE+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07STDQDKF,10,534.95,0
B07STFZQ9Y,Samsung,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07STFZQ9Y,https://m.media-amazon.com/images/I/61PoeRICr+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07STFZQ9Y,10,596.99,0
B07SVFGKCJ,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SVFGKCJ,https://m.media-amazon.com/images/I/41D0pyBkdjL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B07SVFGKCJ,14,538.99,0
B07SVFJ3P5,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism White (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07SVFJ3P5,https://m.media-amazon.com/images/I/51oYKiSb5TL._AC_UY218_ML3_.jpg,1.5,https://www.amazon.com/product-reviews/B07SVFJ3P5,5,539.99,0
B07SVPKTYK,Apple,Verizon Prepaid - Apple iPhone 6S (32GB) - Space Gray,https://www.amazon.com/Verizon-Prepaid-Apple-iPhone-Space/dp/B07SVPKTYK,https://m.media-amazon.com/images/I/61ty1FGnI4L._AC_UY218_ML3_.jpg,2.2,https://www.amazon.com/product-reviews/B07SVPKTYK,4,211.63,249.99
B07SWFLKYW,Nokia,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-2-2-Android-9-0-Pie/dp/B07SWFLKYW,https://m.media-amazon.com/images/I/61H6LxQvBFL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07SWFLKYW,8,139,0
B07T3KMJW8,,Redmi 7A 2+16Gb Black EU,https://www.amazon.com/Redmi-7A-16Gb-Black-EU/dp/B07T3KMJW8,https://m.media-amazon.com/images/I/51s+1NLTqxL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07T3KMJW8,5,99.99,0
B07T6JXP9J,Motorola,"Moto Z3 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint (Renewed)",https://www.amazon.com/Moto-Z3-Play-Unlocked-Warranty/dp/B07T6JXP9J,https://m.media-amazon.com/images/I/71rybVDKCZL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07T6JXP9J,2,189.95,0
B07T7MM64L,Xiaomi,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)",https://www.amazon.com/Xiaomi-AMOLED-Display-Factory-Unlocked/dp/B07T7MM64L,https://m.media-amazon.com/images/I/61QTazZbBRL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07T7MM64L,94,298.98,0
B07T9G946J,Nokia,Nokia 3.1 4G LTE Dual Sim Factory Unlocked 16GB 2GB RAM Android 9 Octa Core,https://www.amazon.com/Nokia-Dual-Factory-Unlocked-Android/dp/B07T9G946J,https://m.media-amazon.com/images/I/41mYrua0S-L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07T9G946J,2,129.99,0
B07TB7DJ2J,Xiaomi,"Xiaomi Redmi 7A (32GB, 2GB RAM) 5.45"" Display, Face ID, Dual SIM GSM Factory Unlocked (US + Global 4G LTE International Model) (Black)",https://www.amazon.com/Xiaomi-Display-Factory-Unlocked-International/dp/B07TB7DJ2J,https://m.media-amazon.com/images/I/61jNSpaAN5L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07TB7DJ2J,16,99.99,0
B07TD6F34D,Samsung,Samsung Galaxy Note 9 128GB - Lavender Purple - Verizon Wireless (Renewed),https://www.amazon.com/Samsung-Galaxy-Note-128GB-Lavender/dp/B07TD6F34D,https://m.media-amazon.com/images/I/61rXSsjXIWL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07TD6F34D,1,428.99,0
B07TDC7BKR,Samsung,"Samsung Galaxy A20 SM-A205GDS 32GB, Dual Sim, 6.4"" Infinity-V Display, Dual Rear Camera, 3GB RAM, GSM Unlocked International Model, No Warranty (Red)",https://www.amazon.com/Samsung-SM-A205GDS-Infinity-V-Unlocked-International/dp/B07TDC7BKR,https://m.media-amazon.com/images/I/41YVOuezwoL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07TDC7BKR,89,190,0
B07TDMZ849,Samsung,"Samsung Galaxy J2 Pure Unlocked 4G LTE J260AZ 16GB Quad Core LCD 5"" 8MP Android 8.1 Desbloqueado",https://www.amazon.com/Samsung-Unlocked-J260AZ-Android-Desbloqueado/dp/B07TDMZ849,https://m.media-amazon.com/images/I/51nuxZTk8PL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07TDMZ849,1,94.9,0
B07TDNCVW2,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Blue (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B07TDNCVW2,https://m.media-amazon.com/images/I/41+2bdGS5GL._AC_UY218_ML3_.jpg,2.4,https://www.amazon.com/product-reviews/B07TDNCVW2,14,574.95,0
B07TKQ8QYW,Motorola,"Motorola Moto G7 Play XT1952 32GB+2GB RAM 5.7"" Max Vision LTE Factory Unlocked (International Model, No Warranty) Deep Indigo (Renewed)",https://www.amazon.com/Motorola-Factory-Unlocked-International-Warranty/dp/B07TKQ8QYW,https://m.media-amazon.com/images/I/51GbCdTy6GL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B07TKQ8QYW,3,128.9,0
B07TVW6QY5,Samsung,"Samsung Galaxy Cellphone S10+ Plus AT&T T-Mobile GSM Unlock (White, 128GB) (Renewed)",https://www.amazon.com/Samsung-Galaxy-Cellphone-T-Mobile-Renewed/dp/B07TVW6QY5,https://m.media-amazon.com/images/I/71NCIUGzxaL._AC_UY218_ML3_.jpg,5,https://www.amazon.com/product-reviews/B07TVW6QY5,1,569,0
B07TYW7CSS,Samsung,"Samsung Galaxy A80 SM-A805F/DS 128GB Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Phantom Black)",https://www.amazon.com/Samsung-SM-A805F-Dual-SIM-Unlocked-Smartphone/dp/B07TYW7CSS,https://m.media-amazon.com/images/I/81tZ5BjW2ML._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07TYW7CSS,23,474.98,0
B07V3TL48P,OnePlus,OnePlus 6T A6013 128GB Mirror Black - US Version T-Mobile GSM Unlocked Phone (Renewed),https://www.amazon.com/OnePlus-A6013-128GB-Mirror-Black/dp/B07V3TL48P,https://m.media-amazon.com/images/I/61TKhxwPTWL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07V3TL48P,94,332.95,0
B07V5KS95Y,Samsung,"Samsung Galaxy Note 10+ Plus Factory Unlocked Cell Phone with 512GB (U.S. Warranty), Aura Black/ Note10+",https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Warranty/dp/B07V5KS95Y,https://m.media-amazon.com/images/I/61Y6BSxzezL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07V5KS95Y,475,999.99,1
B07V5NSD8N,Samsung,"Samsung Galaxy A80 SM-A805F/DS Dual Sim (Factory Unlocked) 6.7"" 128GB 8GB RAM (Ghost White)",https://www.amazon.com/Samsung-SM-A805F-DS-Factory-Unlocked/dp/B07V5NSD8N,https://m.media-amazon.com/images/I/61xlXfp3OpL._AC_UY218_ML3_.jpg,4.7,https://www.amazon.com/product-reviews/B07V5NSD8N,17,499.99,0
B07VB9MMMW,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163,0
B07VD3JH2C,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174,0
B07VFPMT2Q,Samsung,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Fast Charge 4000mAh Battery, US & Global 4G LTE GSM Factory Unlocked A205G - International Model (Black, 32GB + 32GB SD Bundle (Single SIM))",https://www.amazon.com/Samsung-A20-4000mAh-Battery-Unlocked/dp/B07VFPMT2Q,https://m.media-amazon.com/images/I/61aQ7AWYwjL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07VFPMT2Q,17,195,0
B07VGTHTGN,Samsung,"Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)",https://www.amazon.com/Samsung-SM-A705MN-Infinity-U-Smartphone-International/dp/B07VGTHTGN,https://m.media-amazon.com/images/I/614JyXnSGFL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B07VGTHTGN,2,329.99,0
B07VGTS8MJ,Samsung,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" Infinity-V Display, Android 9.0 Pie, US + Global 4G LTE Dual SIM Factory Unlocked A105M/DS - GSM International Model (Red, 32GB + 64GB SD Bundle)",https://www.amazon.com/Samsung-A10-Infinity-V-Display-Unlocked/dp/B07VGTS8MJ,https://m.media-amazon.com/images/I/61pPTI6ZisL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07VGTS8MJ,7,158.42,0
B07VHRFGV2,Nokia,Nokia 106 Single Sim (2018) TA-1190 Dual-Band (850/1900) Factory GSM Unlocked Feature Phone (International Model),https://www.amazon.com/Nokia-TA-1190-Dual-Band-Unlocked-International/dp/B07VHRFGV2,https://m.media-amazon.com/images/I/51tgESY0moL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07VHRFGV2,29,27.72,0
B07VPMYXST,Xiaomi,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-128GB-Triple-Camera-Smartphone/dp/B07VPMYXST,https://m.media-amazon.com/images/I/71nIUSq7TNL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07VPMYXST,92,183.95,0
B07VPXDV59,Samsung,"Samsung Galaxy A70 (128GB, 6GB RAM) 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model A705MN/DS (Black, 128GB + 128GB SD + Case Bundle)",https://www.amazon.com/Samsung-A70-Fingerprint-Super-Fast-International/dp/B07VPXDV59,https://m.media-amazon.com/images/I/61mZ9W2DF9L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VPXDV59,78,369.5,0
B07VYP6VLS,HUAWEI,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)",https://www.amazon.com/Display-Cameras-4000mAh-Battery-Unlocked/dp/B07VYP6VLS,https://m.media-amazon.com/images/I/51I12mfTuAL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07VYP6VLS,45,229,0
