Country,Rank,Track_id,Streams,Track Name,Artist,URL,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,duration_ms,key,mode,Artist_id,Artist_popularity,Artist_follower,Artist_img
global,1218.0,1DnSNqCQM3LUxqFuXt184Q,2306752,Have Yourself a Merry Little Christmas,Michael Bublé,https://open.spotify.com/track/1DnSNqCQM3LUxqFuXt184Q,0.602,0.275,0.276,0.00167,0.121,-11.395,0.0321,0.195,68.764,3,230307,9,1,1GxkXlMwML1oSg5eLPiAz3,92,3547268,https://i.scdn.co/image/6bf4c3c955399c4c45cd0677a860a42f39b6a508
global,1219.0,6ERZ30cRjVWGtVLhczX9aL,2303431,The greatest,Lana Del Rey,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL,0.942,0.414,0.23,0.0167,0.173,-12.379,0.0406,0.192,78.494,3,300361,2,0,00FQb4jTyendYWaN8pK0wa,89,9718093,https://i.scdn.co/image/6e8dc460cfb6b89d7970302259febd0aa73b38c6
global,1220.0,42w7pX3r1TpLR0i55Ek5ND,2300654,Bluffin',Khalid,https://open.spotify.com/track/42w7pX3r1TpLR0i55Ek5ND,0.354,0.529,0.314,0.000436,0.102,-10.323,0.0461,0.288,129.664,3,199240,0,1,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557
global,1221.0,3uhTOxvu2h2YEm0uPNF2vi,2295384,Doch in der Nacht,Apache 207,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,0.121,0.901,0.832,0.249,0.213,-6.906,0.074,0.708,130.994,4,191760,9,0,1qQLhymHXFPtP5U8KNKsm6,86,459884,https://i.scdn.co/image/fc9cc19386528672abb07589b53b7b92db397042
global,1222.0,3S2R0EVwBSAVMd5UMgKTL0,2286778,Thriller,Michael Jackson,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0,0.0855,0.773,0.859,0.00018,0.914,-4.913,0.0747,0.813,118.458,4,357267,11,1,3fMbdgg4jU18AjLCKBhRSm,86,13384291,https://i.scdn.co/image/51dad9aaabe5643818840207a9a8957c2ad91bf2
global,1223.0,7F9oCEKbqjN99cV5HpvYER,2277157,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",George Ezra,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER,0.637,0.586,0.32,0.00202,0.128,-12.788,0.0289,0.437,115.808,4,192459,0,1,2ysnwxxNtSgbb9t1m2Ur4j,81,2876840,https://i.scdn.co/image/f145882e808633707759012c6417264f657304be
global,1224.0,7GGhY0m7PZ408BYVXgXtjt,2265147,Raffaello,Shindy,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt,0.191,0.645,0.49,1.42e-05,0.092,-9.198,0.105,0.154,74.376,4,237561,0,1,5j21TGkrNEAJe3gG9VlS34,76,608268,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345
global,1225.0,64A5aseVdsvdNOjobGQclN,2264432,Letzte Träne,Kontra K,https://open.spotify.com/track/64A5aseVdsvdNOjobGQclN,0.435,0.705,0.919,1.38e-05,0.168,-5.087,0.244,0.607,134.029,4,175922,8,0,4lDiJcOJ2GLCK6p9q5BgfK,79,1378671,https://i.scdn.co/image/8a923975196c76afe391cf75aacf6ca587a6b576
global,1226.0,2xGjteMU3E1tkEPVFBO08U,2251843,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,0.00583,0.284,0.704,0.000115,0.0424,-7.276,0.186,0.1,191.702,4,234707,2,1,7HV2RI2qNug4EcQqLbCAKS,75,119237,https://i.scdn.co/image/3b90dbf7e56731dd0b0fdb8df17470719965526d
global,1227.0,4zxpssj8DyrfZcEUSUiNxG,2238799,Ring Ring (with Rvssian feat. Clever),Juice WRLD,https://open.spotify.com/track/4zxpssj8DyrfZcEUSUiNxG,0.0768,0.581,0.673,0.0,0.4,-4.421,0.0549,0.621,160.073,4,171817,0,0,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
global,1228.0,4W9XGjEUVG9junR70FOLii,2237499,Lick,Offset,https://open.spotify.com/track/4W9XGjEUVG9junR70FOLii,0.172,0.959,0.539,0.0,0.108,-6.611,0.0958,0.657,103.0,4,204516,4,0,4DdkRBBYG6Yk9Ka8tdJ9BW,89,1389641,https://i.scdn.co/image/d718d632faa01221dd271f4e60a421596718fda0
global,1229.0,0Jh6iWjna1wk5le0Ahn7No,2231423,La vie qu'on mène,Ninho,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,0.687,0.8,0.756,2.06e-06,0.111,-4.4,0.0367,0.456,113.204,3,193444,7,0,6Te49r3A6f5BiIgBRxH7FH,84,2588183,https://i.scdn.co/image/3b11c1b82e510b866fa2e0935c9d9ab149d03407
global,1230.0,34mnEACakE122UwsaaoMSL,2222591,Press,Cardi B,https://open.spotify.com/track/34mnEACakE122UwsaaoMSL,0.029,0.888,0.525,5.68e-06,0.137,-5.665,0.305,0.243,133.983,4,143792,1,1,4kYSro6naA4h99UJvo89HB,92,10412486,https://i.scdn.co/image/85145039b32b56e911bd2ad39f28f96277aea9f3
global,1231.0,6fIjnWrv46njJHLDAY2JdC,2198363,Dedication (feat. Kendrick Lamar),Nipsey Hussle,https://open.spotify.com/track/6fIjnWrv46njJHLDAY2JdC,0.431,0.512,0.734,0.0,0.226,-5.448,0.438,0.168,93.995,4,245813,8,0,0EeQBlQJFiAfJeVN2vT9s0,79,1253075,https://i.scdn.co/image/2a53f9d4a36e958d54797aae6aee9645b547c9fd
global,1232.0,4QX5pZQpQTgVlkqfUTDim0,2192876,Silver Bells,Dean Martin,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,0.9,0.273,0.259,0.0,0.308,-13.967,0.0306,0.604,97.085,3,142560,8,1,49e4v89VmlDcFCMyDv9wQ9,82,806529,https://i.scdn.co/image/492d4ece2bf7c87952be47359f038182fbf15d9d
global,1233.0,0NmyHZZMfVBiUSOfDmz9Bf,2150688,La ragazza con il cuore di latta,Irama,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf,0.279,0.612,0.687,0.0,0.209,-7.093,0.182,0.305,99.939,4,222101,0,1,5iot8OPcosJN9nCl7I5SdK,67,1039594,https://i.scdn.co/image/bc2ee54730efc42188565fc4272caf471a0df747
global,1234.0,2aG2nLUd8NNI7vFuOLBCe0,2133277,Autre monde,PNL,https://open.spotify.com/track/2aG2nLUd8NNI7vFuOLBCe0,0.836,0.501,0.452,2.11e-05,0.132,-7.867,0.0893,0.119,134.778,3,281670,8,1,3NH8t45zOTqzlZgBvZRjvB,80,2607096,https://i.scdn.co/image/5183e0a003fb8679a63fbdac311df70c79bc9851
global,1235.0,2drEUEg0TYQR6dDEHkpuPE,2132100,Patience,Tame Impala,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,0.00223,0.546,0.859,0.000947,0.0529,-5.966,0.0306,0.645,99.965,4,292267,1,1,5INjqkS1o8h1imAzPqGZBb,84,3187891,https://i.scdn.co/image/a7cb9fc6df8b68fdb071156add87284c3c941a04
global,1236.0,4NbHIhW0P5skMNvtOMPDUL,2119834,Mac 10,Trippie Redd,https://open.spotify.com/track/4NbHIhW0P5skMNvtOMPDUL,0.181,0.787,0.619,0.0,0.323,-7.32,0.17,0.824,124.09,4,127843,9,1,6Xgp2XMz1fhVYe7i6yNAax,92,3998147,https://i.scdn.co/image/955a9b53451b9c97a6571202eccfe0b2b94a9e50
global,1237.0,32h59T8q2SonUPJ006lyXt,2108906,This Christmas,Christina Aguilera,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt,0.0687,0.575,0.744,0.0,0.0723,-5.466,0.0603,0.701,183.79,4,241507,1,1,1l7ZsJRRS8wlW3WfJfPfNS,84,4811827,https://i.scdn.co/image/e3ea6d2340bba0d93450a813a0843fd9cf998e39
global,1238.0,6VMAFT0zfide2Jg8MVZAPz,2096787,Capital Bra je m'appelle,Capital Bra,https://open.spotify.com/track/6VMAFT0zfide2Jg8MVZAPz,0.159,0.626,0.768,0.000186,0.0848,-4.653,0.166,0.753,80.066,4,187000,10,0,4WZGDpNwrC0vNQyl9QzF7d,86,2984316,https://i.scdn.co/image/d03852fe340cb703676ef25a2e66368c788c4b95
global,1239.0,7rknFhrVDyxzTJkPSf7LoW,2087484,No Me Conoce - Remix,Jhay Cortez,https://open.spotify.com/track/7rknFhrVDyxzTJkPSf7LoW,0.144,0.794,0.79,0.0,0.0893,-3.855,0.0599,0.577,91.984,4,307547,10,0,0EFisYRi20PTADoJrifHrz,84,508260,https://i.scdn.co/image/98ffe4a8339829e550701e4b18e5856cb7b50e7d
global,1240.0,2Ysi49tRdVH74d1Cnc4o94,2067349,Man With The Bag,Jessie J,https://open.spotify.com/track/2Ysi49tRdVH74d1Cnc4o94,0.608,0.626,0.676,0.0,0.493,-3.178,0.0739,0.684,140.677,4,163560,7,1,2gsggkzM5R49q6jpPvazou,79,6987809,https://i.scdn.co/image/3e15d9e5fcce7712caa3ca96f4b473595184b846
global,1241.0,2qfEcCkEo5NscA9GL7ER72,2052503,Nobody,Martin Jensen,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72,0.269,0.673,0.687,0.0,0.181,-5.295,0.0623,0.524,96.964,4,211040,6,0,4ehtJnVumNf6xzSCDk8aLB,75,726728,https://i.scdn.co/image/aa7eacb7370cb7d8dfbf054d3e9bfb3f8926d65d
global,1242.0,7ntUbTIwmwOD6ygCMRZT6e,2047261,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,0.288,0.774,0.836,2.44e-05,0.0824,-2.323,0.152,0.494,112.014,4,201271,9,0,6vXTefBL93Dj5IqAWq6OTv,87,3261832,https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
global,1243.0,5eDvChP4WAPPrtaQeI9MhT,2046306,Beer Never Broke My Heart,Luke Combs,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT,0.0138,0.54,0.863,0.0,0.0871,-4.483,0.0481,0.64,77.0,4,186800,1,1,718COspgdWOnwOFpJHRZHS,87,2202099,https://i.scdn.co/image/c38b0f572e09b8203dfaa4be4d1920b98b9d7870
global,1244.0,4dFtIGQBrYjiskk7fN5Wmx,2044226,Glittery - From The Kacey Musgraves Christmas Show,Kacey Musgraves,https://open.spotify.com/track/4dFtIGQBrYjiskk7fN5Wmx,0.874,0.509,0.307,0.0,0.701,-9.616,0.0307,0.392,85.454,4,143467,1,0,70kkdajctXSbqSMJbQO424,81,682082,https://i.scdn.co/image/7d0e221f0918967038512a0bac1735dfec5f272d
global,1245.0,3e39X4Q74yJzsYUEeyf4ws,2018912,OFF THE RIP,DaBaby,https://open.spotify.com/track/3e39X4Q74yJzsYUEeyf4ws,0.0104,0.801,0.693,0.0,0.376,-4.002,0.323,0.602,164.084,4,115610,0,1,4r63FhuTkUYltbVAg5TQnk,95,1799463,https://i.scdn.co/image/f68192e6516d89a77a2b16904725a77b75b42056
global,1246.0,3uB8KqnEoQq5bTQ1JFHJ7Y,2016123,ROMEO & JULIET,Loredana,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y,0.172,0.644,0.68,4.06e-05,0.0435,-3.863,0.24,0.683,125.465,5,198627,5,0,2Im8m4STDBosjfmb5hmP80,78,565240,https://i.scdn.co/image/fcde3e64e69b8dc2b12e6d5d464d5bea616cf7eb
global,1247.0,5R0cvR5BMFkLomChhmcCzr,2005310,Kick It,BLACKPINK,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr,0.0153,0.764,0.787,0.0,0.0736,-3.647,0.0445,0.381,124.949,4,191226,1,0,41MozSoPIsD1dJM0CLPjZF,83,10276873,https://i.scdn.co/image/254b0e0fc1d4cf39de56960ed983c1ff7e3dff00
global,1248.0,6YQlCOZnlFmqeciAh58fDE,2004358,Orphans,Coldplay,https://open.spotify.com/track/6YQlCOZnlFmqeciAh58fDE,0.0254,0.503,0.808,0.00162,0.557,-5.051,0.045,0.283,107.975,4,197533,11,0,4gzpq5DPGxSnKTe4SA8HAU,92,24034836,https://i.scdn.co/image/c942640d486338e4ae144a497f0cfd3f35ceb7af
global,1249.0,1xsP6AITcWNigBYBYVnVZw,2002817,Handsome,Chance the Rapper,https://open.spotify.com/track/1xsP6AITcWNigBYBYVnVZw,0.025,0.869,0.607,0.0,0.0906,-6.192,0.333,0.531,160.011,4,173489,6,0,1anyVhU62p31KFi8MEzkbf,87,4587455,https://i.scdn.co/image/0433f521b1fadf1d839b6e70c3914021f122901f
global,1250.0,03sEzk1VyrUZSgyhoQR0LZ,1995505,Pneuma,TOOL,https://open.spotify.com/track/03sEzk1VyrUZSgyhoQR0LZ,0.00211,0.417,0.529,0.755,0.11,-9.338,0.0315,0.0561,114.116,1,713192,9,0,2yEwvVSSSUkcLeSTNyHKh8,78,1126207,https://i.scdn.co/image/c23701238e46876969ea3b694e9b42b8db133b91
global,1251.0,5n9NAd0Y5OUeOGU0nVtLua,1995383,Chang,PNL,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua,0.44,0.745,0.456,0.0,0.072,-9.482,0.0874,0.124,94.032,4,314367,8,1,3NH8t45zOTqzlZgBvZRjvB,80,2607096,https://i.scdn.co/image/5183e0a003fb8679a63fbdac311df70c79bc9851
global,1252.0,76FZM38RC8XaAjJ77CVTNe,1987432,Into You,Ariana Grande,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe,0.0162,0.623,0.734,1.9e-06,0.145,-5.95,0.107,0.372,107.853,4,244453,9,1,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a
global,1253.0,6DwnAl6l63e83dDgIzY8P4,1979435,Santa Baby,Michael Bublé,https://open.spotify.com/track/6DwnAl6l63e83dDgIzY8P4,0.835,0.641,0.0964,2.95e-05,0.11,-12.996,0.0399,0.357,76.273,4,231627,9,0,1GxkXlMwML1oSg5eLPiAz3,92,3547268,https://i.scdn.co/image/6bf4c3c955399c4c45cd0677a860a42f39b6a508
global,1254.0,7kh95COsNZjnTmc6aF76n7,1976895,Homerun (Intro),Paulo Londra,https://open.spotify.com/track/7kh95COsNZjnTmc6aF76n7,0.669,0.822,0.264,0.0,0.0972,-9.37,0.0593,0.672,135.117,4,149505,5,1,3vQ0GE3mI0dAaxIMYe5g7z,86,9006523,https://i.scdn.co/image/cff7f6bb72fd3d318a98557b3891cae1b438c695
global,1255.0,7po7c8LzxTZ0ybU41qT5gD,1975118,Show & Tell,Melanie Martinez,https://open.spotify.com/track/7po7c8LzxTZ0ybU41qT5gD,0.304,0.535,0.746,0.0,0.359,-5.644,0.275,0.648,109.994,4,215973,4,0,63yrD80RY3RNEM2YDpUpO8,83,5683455,https://i.scdn.co/image/92a5ad8518a21a8667f8962cdca0524d34e4771c
global,1256.0,3eYnKe0LhQA1B5HEkQaRTP,1971180,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber,https://open.spotify.com/track/3eYnKe0LhQA1B5HEkQaRTP,0.45,0.265,0.436,0.0,0.102,-9.542,0.0411,0.159,69.047,4,215160,9,0,1uNFoZAHBGtllmzznpCI3s,96,32365717,https://i.scdn.co/image/d745628f6659a715f0f69eed1508805849796e5e
global,1257.0,5a1ofLoPiAn5xxf5UE6472,1969789,!,Trippie Redd,https://open.spotify.com/track/5a1ofLoPiAn5xxf5UE6472,0.0296,0.725,0.543,0.0,0.177,-6.311,0.0841,0.693,119.961,4,135339,5,1,6Xgp2XMz1fhVYe7i6yNAax,92,3998147,https://i.scdn.co/image/955a9b53451b9c97a6571202eccfe0b2b94a9e50
global,1258.0,1w2OwBeojIZI8hTI5WkMkV,1967738,MOWGLI II,PNL,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV,0.747,0.729,0.533,4.54e-06,0.0848,-10.104,0.444,0.422,155.999,4,225953,9,0,3NH8t45zOTqzlZgBvZRjvB,80,2607096,https://i.scdn.co/image/5183e0a003fb8679a63fbdac311df70c79bc9851
global,1259.0,0jeS8PyyIRAG0A3t5DtL71,1960777,La Playa,Myke Towers,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,0.108,0.796,0.683,0.0,0.107,-2.754,0.15,0.353,140.108,4,207731,10,0,7iK8PXO48WeuP03g8YR51W,91,888971,https://i.scdn.co/image/b46fe7d8ddb47ae233bfab6e7ce76b3558dd1336
global,1260.0,5h0Jgt873QtgL6nJRBGfT6,1957360,That's Life (feat. Mac Miller & Sia),88-Keys,https://open.spotify.com/track/5h0Jgt873QtgL6nJRBGfT6,0.24,0.525,0.774,1.07e-06,0.495,-4.532,0.241,0.526,154.192,4,202391,9,1,6RedK3o51NbUJuJxXlT4kj,58,13475,https://i.scdn.co/image/b9eb309e20bf896a4d3a9511a5bf8e3637b2661c
global,1261.0,0WoAkdHmgPmEXfiBox1flk,1955580,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",DaBaby,https://open.spotify.com/track/0WoAkdHmgPmEXfiBox1flk,0.0387,0.676,0.664,0.0,0.0475,-4.435,0.343,0.838,161.867,4,214893,8,1,4r63FhuTkUYltbVAg5TQnk,95,1799463,https://i.scdn.co/image/f68192e6516d89a77a2b16904725a77b75b42056
global,1262.0,5rAtoPMDrOFN5wLdM6YmRx,1947650,Who Do You Love,The Chainsmokers,https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx,0.0377,0.528,0.778,0.0,0.212,-6.19,0.0401,0.482,140.029,4,228215,3,1,69GGBxA162lTqCwzJG5jLp,91,15139114,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9
global,1263.0,1Xm2e1vDwOMeJJioWuG1s7,1946984,Soldi in Nero - feat. Sfera Ebbasta,Shiva,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7,0.149,0.748,0.662,0.0,0.17,-4.832,0.285,0.346,157.918,4,183797,6,0,2K5nCggbhSZ00YCYP5qkZS,78,201241,https://i.scdn.co/image/bc4fa3aafdc73e85cd7ec4ce2ad093def8aa57aa
global,1264.0,4z8sz6E4YyFuEkv5o7IJni,1946687,"Mary, Did You Know?",Pentatonix,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni,0.302,0.497,0.312,0.0,0.0968,-9.088,0.0269,0.177,105.036,4,203373,11,0,26AHtbjWKiwYzsoGoUZq53,85,2499652,https://i.scdn.co/image/f14f4142881d3bd59d1fc5ed88453ad37774c3db
global,1265.0,5gpImN0eqlucE3a3r121SF,1940087,Rockin' Around The Christmas Tree,Mel & Kim,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF,0.65,0.578,0.589,0.0,0.209,-10.795,0.108,0.657,144.148,4,223951,10,1,5XnIjshjqYVE2eDVgSt9Ro,63,109,https://i.scdn.co/image/d25e4038ed049c9029f2b65f374e7ece27845073
global,1266.0,70sKIAQgaVN2zWEEyOpyMZ,1921011,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,https://open.spotify.com/track/70sKIAQgaVN2zWEEyOpyMZ,0.193,0.725,0.706,0.0,0.109,-4.766,0.121,0.667,120.042,4,216874,5,1,3Nrfpe0tUJi4K4DXYWgMUX,93,15652748,https://i.scdn.co/image/0c9057cb30520f9f883a220051260fc66a2f3ffa
global,1267.0,295SxdR1DqunCNwd0U767w,1919430,Blanka,PNL,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w,0.23,0.798,0.564,1.83e-05,0.183,-5.98,0.047,0.394,108.004,4,254218,2,1,3NH8t45zOTqzlZgBvZRjvB,80,2607096,https://i.scdn.co/image/5183e0a003fb8679a63fbdac311df70c79bc9851
global,1268.0,1sFWEpf1aPYN576LS1aa4Y,1917609,Silent Night,Mariah Carey,https://open.spotify.com/track/1sFWEpf1aPYN576LS1aa4Y,0.812,0.17,0.362,0.0,0.113,-11.673,0.0347,0.244,176.849,3,219293,10,1,4iHNK0tOyZPYnBU7nGAgpQ,89,5197826,https://i.scdn.co/image/f20958ba510269df7c67951f0e6ae228ee1ce992
global,1269.0,3QIoEi8Enr9uHffwInGIsC,1904996,Please Come Home for Christmas - Eagles 2013 Remaster,Eagles,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC,0.599,0.612,0.289,0.00266,0.0561,-11.568,0.0421,0.466,183.18,3,177440,9,1,0ECwFtbIWEVNwjlrfc6xoL,81,4306498,https://i.scdn.co/image/6b215464b769958ef1d7d9f163e3f49ebacf8842
global,1270.0,2zYzyRzz6pRmhPzyfMEC8s,1904551,Highway to Hell,AC/DC,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,0.0591,0.573,0.913,0.00173,0.156,-4.793,0.132,0.422,115.715,4,208400,6,0,711MCceyCBcFnzjGY4Q7Un,86,13960366,https://i.scdn.co/image/a16c5d95ede008ec905d6ca6d1b5abbf39ad4566
global,1271.0,5tmu5pAFHkUSl8Fo8ncyA4,1901185,CIVIL WAR,Russ,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4,0.116,0.913,0.608,0.0,0.109,-6.764,0.259,0.496,101.002,4,143880,7,1,1z7b1Pr1rSlvWRzsW3HOrS,86,3013841,https://i.scdn.co/image/f60958c2e6f4543f2036954388f179a813f7cc4f
global,1272.0,2TsD9kSbgYx5fSNRsoNURE,1896736,POP STAR (feat. Kevin Gates),DaBaby,https://open.spotify.com/track/2TsD9kSbgYx5fSNRsoNURE,0.0242,0.815,0.76,0.0,0.203,-4.632,0.331,0.729,81.537,4,183145,6,1,4r63FhuTkUYltbVAg5TQnk,95,1799463,https://i.scdn.co/image/f68192e6516d89a77a2b16904725a77b75b42056
global,1273.0,6B14wYcEpWhyDvxWRb9Df8,1896157,Silent Night,Michael Bublé,https://open.spotify.com/track/6B14wYcEpWhyDvxWRb9Df8,0.959,0.239,0.124,0.0237,0.103,-14.542,0.0308,0.113,80.986,3,227520,7,1,1GxkXlMwML1oSg5eLPiAz3,92,3547268,https://i.scdn.co/image/6bf4c3c955399c4c45cd0677a860a42f39b6a508
global,1274.0,3d3k8g4GTVx9EFIFlOZOEX,1895137,ZEIG DICH,Rammstein,https://open.spotify.com/track/3d3k8g4GTVx9EFIFlOZOEX,0.00108,0.545,0.942,0.0246,0.0585,-4.283,0.0417,0.365,165.066,4,255845,0,0,6wWVKhxIU2cEi0K81v7HvP,83,3823990,https://i.scdn.co/image/cdf344b2f5124d1f2f1217c45f12096730c70560
global,1275.0,2Xo3rLHjXfdb4avN68aQyi,1881857,BEST ON EARTH (feat. BIA),Russ,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi,0.217,0.568,0.764,0.0,0.0931,-3.465,0.255,0.625,179.985,4,160720,5,0,1z7b1Pr1rSlvWRzsW3HOrS,86,3013841,https://i.scdn.co/image/f60958c2e6f4543f2036954388f179a813f7cc4f
global,1276.0,2HD7DoEe9FdtvGdAdQIv5W,1864345,Oh Holy Night,Nina Nesbitt,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W,0.801,0.324,0.197,0.0,0.115,-10.191,0.0337,0.338,178.893,3,227887,8,1,7AzjETXRUKNRSJHMW9GIqd,75,223413,https://i.scdn.co/image/51fb6c703651876a5c5a63c65491b937fb040229
global,1277.0,6KsFSrVS3DwG4xNAPQvznC,1855221,Winter Wonderland,Hannah Kerr,https://open.spotify.com/track/6KsFSrVS3DwG4xNAPQvznC,0.796,0.676,0.412,0.0,0.139,-7.97,0.0347,0.47,124.891,4,157600,8,1,5FxshnB3eJ2YDn8xN8zDKq,64,23442,https://i.scdn.co/image/d74013a828252a30f5b01d64acec86b060aeabd6
global,1278.0,2X8sssaxS5GReg6945B6RW,1855033,Só Pra Castigar,Wesley Safadão,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW,0.0201,0.681,0.94,0.0,0.578,-1.77,0.0386,0.648,124.015,4,163851,0,1,1AL2GKpmRrKXkYIcASuRFa,82,7532491,https://i.scdn.co/image/e52391ae6e8c4ca6974057f2171baab3604411ef
global,1279.0,4AEzAEnbm9uRgbmTdeI63K,1853868,MIDDLE CHILD,PnB Rock,https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K,0.137,0.75,0.567,0.0,0.109,-6.4,0.48,0.398,151.895,4,151574,0,1,21WS9wngs9AqFckK7yYJPM,84,2262594,https://i.scdn.co/image/a525eed860cd4ee699ec2525953071d68bff95a0
global,1280.0,6YHnhfw8yMCx4vZvsgem3D,1848720,Hasta la vista,PNL,https://open.spotify.com/track/6YHnhfw8yMCx4vZvsgem3D,0.392,0.826,0.76,0.0,0.132,-6.382,0.117,0.813,99.974,4,216285,11,0,3NH8t45zOTqzlZgBvZRjvB,80,2607096,https://i.scdn.co/image/5183e0a003fb8679a63fbdac311df70c79bc9851
global,1281.0,40KuvsFD0zpUFuCcmt5Xm0,1840704,Ex Bitch,XXXTENTACION,https://open.spotify.com/track/40KuvsFD0zpUFuCcmt5Xm0,0.513,0.835,0.462,0.0,0.0875,-6.227,0.155,0.702,78.99,4,121672,7,1,15UsOTVnJzReFVN1VCnxy4,95,17294420,https://i.scdn.co/image/942afa81f0a2298ead0c154fb7b4b606de48d9e6
global,1282.0,7JJmb5XwzOO8jgpou264Ml,1828850,There's Nothing Holdin' Me Back,Shawn Mendes,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,0.38,0.866,0.813,0.0,0.0779,-4.063,0.0554,0.969,121.998,4,199440,11,0,7n2wHs1TKAczGzO7Dd2rGr,94,23152263,https://i.scdn.co/image/6bd59cfbd3e1e6394af710bddcd62999aae31c6f
global,1283.0,4rWC4tiO4NCwRHdh6vyu6b,1800425,Big,Juice WRLD,https://open.spotify.com/track/4rWC4tiO4NCwRHdh6vyu6b,0.0628,0.768,0.641,0.0,0.0912,-6.197,0.114,0.231,144.963,4,224063,11,0,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
global,1284.0,1PfUKiMDKIlPEF9FfdJawc,1797371,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,https://open.spotify.com/track/1PfUKiMDKIlPEF9FfdJawc,0.965,0.492,0.144,1.84e-06,0.161,-10.125,0.0708,0.274,164.839,3,324302,7,1,00FQb4jTyendYWaN8pK0wa,89,9718093,https://i.scdn.co/image/6e8dc460cfb6b89d7970302259febd0aa73b38c6
global,1285.0,1AGPmw3QJBNfOK6XioDhZp,1782850,Never Stop,Future,https://open.spotify.com/track/1AGPmw3QJBNfOK6XioDhZp,0.0662,0.571,0.556,0.000149,0.137,-5.857,0.223,0.0762,155.465,4,291334,1,1,1RyvyyTE3xzB2ZywiAwp0i,91,8253537,https://i.scdn.co/image/287c505d7b76d3971a8c5b2fbb3935f9b2dbc3ce
global,1286.0,7MqL7uh6zGd8x0B9srz3r0,1777656,Gib Gas,Ufo361,https://open.spotify.com/track/7MqL7uh6zGd8x0B9srz3r0,0.0712,0.675,0.852,0.179,0.667,-4.529,0.0958,0.277,74.996,4,173200,8,1,5pVRwX5ZQR7hfJ18w8ZYkl,83,1230672,https://i.scdn.co/image/ae285fbcf49b45b35adfff6dffd59b4cff6f7862
