Transaction,Item,date_time,period_day,weekday_weekend
7516,Scone,04-03-2017 08:50,morning,weekend
7516,Bread,04-03-2017 08:50,morning,weekend
7517,Bread,04-03-2017 08:50,morning,weekend
7518,Coffee,04-03-2017 08:51,morning,weekend
7519,Coffee,04-03-2017 09:01,morning,weekend
7519,Coke,04-03-2017 09:01,morning,weekend
7519,Pastry,04-03-2017 09:01,morning,weekend
7520,Farm House,04-03-2017 09:07,morning,weekend
7520,Coffee,04-03-2017 09:07,morning,weekend
7520,Hot chocolate,04-03-2017 09:07,morning,weekend
7521,Bread,04-03-2017 09:12,morning,weekend
7521,Pastry,04-03-2017 09:12,morning,weekend
7522,Scone,04-03-2017 09:15,morning,weekend
7523,Pastry,04-03-2017 09:20,morning,weekend
7523,Coffee,04-03-2017 09:20,morning,weekend
7524,Scone,04-03-2017 09:51,morning,weekend
7524,Bread,04-03-2017 09:51,morning,weekend
7525,Coffee,04-03-2017 10:01,morning,weekend
7525,Juice,04-03-2017 10:01,morning,weekend
7525,Tiffin,04-03-2017 10:01,morning,weekend
7525,Brownie,04-03-2017 10:01,morning,weekend
7526,Alfajores,04-03-2017 10:01,morning,weekend
7526,Scandinavian,04-03-2017 10:01,morning,weekend
7527,Bread,04-03-2017 10:04,morning,weekend
7528,Tea,04-03-2017 10:05,morning,weekend
7528,Juice,04-03-2017 10:05,morning,weekend
7528,Coffee,04-03-2017 10:05,morning,weekend
7529,Pastry,04-03-2017 10:12,morning,weekend
7529,Pastry,04-03-2017 10:12,morning,weekend
7529,Scone,04-03-2017 10:12,morning,weekend
7529,Coffee,04-03-2017 10:12,morning,weekend
7530,Muffin,04-03-2017 10:25,morning,weekend
7530,Scone,04-03-2017 10:25,morning,weekend
7530,Coffee,04-03-2017 10:25,morning,weekend
7531,Bread,04-03-2017 10:26,morning,weekend
7532,Coffee,04-03-2017 10:33,morning,weekend
7533,Bread,04-03-2017 10:39,morning,weekend
7534,Baguette,04-03-2017 10:44,morning,weekend
7534,Scone,04-03-2017 10:44,morning,weekend
7534,Medialuna,04-03-2017 10:44,morning,weekend
7534,Cookies,04-03-2017 10:44,morning,weekend
7534,Scandinavian,04-03-2017 10:44,morning,weekend
7535,Bread,04-03-2017 10:47,morning,weekend
7535,Coffee,04-03-2017 10:47,morning,weekend
7535,Bread,04-03-2017 10:47,morning,weekend
7536,Coffee,04-03-2017 10:48,morning,weekend
7536,Coffee,04-03-2017 10:48,morning,weekend
7536,Pastry,04-03-2017 10:48,morning,weekend
7536,Bread,04-03-2017 10:48,morning,weekend
7537,Baguette,04-03-2017 10:59,morning,weekend
7538,Bread,04-03-2017 11:00,morning,weekend
7539,Bread,04-03-2017 11:02,morning,weekend
7539,Cake,04-03-2017 11:02,morning,weekend
7539,Jammie Dodgers,04-03-2017 11:02,morning,weekend
7540,Bread,04-03-2017 11:03,morning,weekend
7540,Coffee,04-03-2017 11:03,morning,weekend
7540,Sandwich,04-03-2017 11:03,morning,weekend
7540,Extra Salami or Feta,04-03-2017 11:03,morning,weekend
7541,Cake,04-03-2017 11:05,morning,weekend
7541,Brownie,04-03-2017 11:05,morning,weekend
7541,Mineral water,04-03-2017 11:05,morning,weekend
7541,Coffee,04-03-2017 11:05,morning,weekend
7541,Tea,04-03-2017 11:05,morning,weekend
7541,Hot chocolate,04-03-2017 11:05,morning,weekend
7542,Coffee,04-03-2017 11:20,morning,weekend
7542,Coke,04-03-2017 11:20,morning,weekend
7543,Bread,04-03-2017 11:28,morning,weekend
7544,Tea,04-03-2017 11:29,morning,weekend
7544,Coffee,04-03-2017 11:29,morning,weekend
7545,Coffee,04-03-2017 11:36,morning,weekend
7545,Coffee,04-03-2017 11:36,morning,weekend
7545,Coffee,04-03-2017 11:36,morning,weekend
7545,Cookies,04-03-2017 11:36,morning,weekend
7546,Bread,04-03-2017 11:43,morning,weekend
7547,Spanish Brunch,04-03-2017 11:44,morning,weekend
7547,The Nomad,04-03-2017 11:44,morning,weekend
7547,Coffee,04-03-2017 11:44,morning,weekend
7548,Coffee,04-03-2017 11:45,morning,weekend
7548,Muffin,04-03-2017 11:45,morning,weekend
7549,Scone,04-03-2017 11:46,morning,weekend
7549,Coffee,04-03-2017 11:46,morning,weekend
7550,Coffee,04-03-2017 11:50,morning,weekend
7550,Coffee,04-03-2017 11:50,morning,weekend
7550,Bread,04-03-2017 11:50,morning,weekend
7550,Tiffin,04-03-2017 11:50,morning,weekend
7551,Baguette,04-03-2017 11:51,morning,weekend
7552,Bread,04-03-2017 12:03,afternoon,weekend
7552,Coffee,04-03-2017 12:03,afternoon,weekend
7553,Coffee,04-03-2017 12:05,afternoon,weekend
7553,Smoothies,04-03-2017 12:05,afternoon,weekend
7553,Brownie,04-03-2017 12:05,afternoon,weekend
7553,Sandwich,04-03-2017 12:05,afternoon,weekend
7553,Sandwich,04-03-2017 12:05,afternoon,weekend
7554,Toast,04-03-2017 12:12,afternoon,weekend
7554,Scone,04-03-2017 12:12,afternoon,weekend
7554,Brownie,04-03-2017 12:12,afternoon,weekend
7554,Coffee,04-03-2017 12:12,afternoon,weekend
7554,Coke,04-03-2017 12:12,afternoon,weekend
7555,Bread,04-03-2017 12:23,afternoon,weekend
7555,Bread,04-03-2017 12:23,afternoon,weekend
7555,Cake,04-03-2017 12:23,afternoon,weekend
7555,Soup,04-03-2017 12:23,afternoon,weekend
7555,Smoothies,04-03-2017 12:23,afternoon,weekend
7555,Sandwich,04-03-2017 12:23,afternoon,weekend
7556,Bread,04-03-2017 12:24,afternoon,weekend
7557,Coffee,04-03-2017 12:28,afternoon,weekend
7557,Juice,04-03-2017 12:28,afternoon,weekend
7557,Toast,04-03-2017 12:28,afternoon,weekend
7557,Sandwich,04-03-2017 12:28,afternoon,weekend
7557,Baguette,04-03-2017 12:28,afternoon,weekend
7558,Bread,04-03-2017 12:29,afternoon,weekend
7558,Coffee,04-03-2017 12:29,afternoon,weekend
7559,Coffee,04-03-2017 12:35,afternoon,weekend
7560,Coffee,04-03-2017 12:36,afternoon,weekend
7560,Spanish Brunch,04-03-2017 12:36,afternoon,weekend
7561,Bread,04-03-2017 12:40,afternoon,weekend
7561,Brownie,04-03-2017 12:40,afternoon,weekend
7561,Scandinavian,04-03-2017 12:40,afternoon,weekend
7561,Coffee,04-03-2017 12:40,afternoon,weekend
7561,Coffee,04-03-2017 12:40,afternoon,weekend
7561,Soup,04-03-2017 12:40,afternoon,weekend
7562,Pastry,04-03-2017 12:42,afternoon,weekend
7563,Vegan Feast,04-03-2017 12:43,afternoon,weekend
7564,Cake,04-03-2017 12:47,afternoon,weekend
7564,Muffin,04-03-2017 12:47,afternoon,weekend
7565,Baguette,04-03-2017 12:48,afternoon,weekend
7566,Sandwich,04-03-2017 12:49,afternoon,weekend
7566,Chicken Stew,04-03-2017 12:49,afternoon,weekend
7566,Coffee,04-03-2017 12:49,afternoon,weekend
7566,Truffles,04-03-2017 12:49,afternoon,weekend
7566,Coke,04-03-2017 12:49,afternoon,weekend
7567,Tea,04-03-2017 12:53,afternoon,weekend
7567,Scone,04-03-2017 12:53,afternoon,weekend
7567,Soup,04-03-2017 12:53,afternoon,weekend
7568,Bread,04-03-2017 12:56,afternoon,weekend
7569,Soup,04-03-2017 12:58,afternoon,weekend
7569,Sandwich,04-03-2017 12:58,afternoon,weekend
7569,Juice,04-03-2017 12:58,afternoon,weekend
7570,Cookies,04-03-2017 13:00,afternoon,weekend
7570,Mineral water,04-03-2017 13:00,afternoon,weekend
7570,Coffee,04-03-2017 13:00,afternoon,weekend
7571,Cookies,04-03-2017 13:15,afternoon,weekend
7571,Pastry,04-03-2017 13:15,afternoon,weekend
7571,Coffee,04-03-2017 13:15,afternoon,weekend
7572,Sandwich,04-03-2017 13:18,afternoon,weekend
7572,Coffee,04-03-2017 13:18,afternoon,weekend
7572,Soup,04-03-2017 13:18,afternoon,weekend
7572,Art Tray,04-03-2017 13:18,afternoon,weekend
7572,Scone,04-03-2017 13:18,afternoon,weekend
7572,Brownie,04-03-2017 13:18,afternoon,weekend
7573,Cake,04-03-2017 13:30,afternoon,weekend
7573,Tiffin,04-03-2017 13:30,afternoon,weekend
7574,Scone,04-03-2017 13:32,afternoon,weekend
7574,Tea,04-03-2017 13:32,afternoon,weekend
7575,Brownie,04-03-2017 13:37,afternoon,weekend
7575,Cookies,04-03-2017 13:37,afternoon,weekend
7576,Sandwich,04-03-2017 13:40,afternoon,weekend
7576,Juice,04-03-2017 13:40,afternoon,weekend
7577,Hot chocolate,04-03-2017 13:43,afternoon,weekend
7577,Coffee,04-03-2017 13:43,afternoon,weekend
7577,Cake,04-03-2017 13:43,afternoon,weekend
7577,Scone,04-03-2017 13:43,afternoon,weekend
7577,Cookies,04-03-2017 13:43,afternoon,weekend
7577,Bread,04-03-2017 13:43,afternoon,weekend
7578,Tea,04-03-2017 13:45,afternoon,weekend
7578,Hot chocolate,04-03-2017 13:45,afternoon,weekend
7578,Cake,04-03-2017 13:45,afternoon,weekend
7578,Salad,04-03-2017 13:45,afternoon,weekend
7579,Bread,04-03-2017 13:46,afternoon,weekend
7579,Tea,04-03-2017 13:46,afternoon,weekend
7579,Soup,04-03-2017 13:46,afternoon,weekend
7579,Sandwich,04-03-2017 13:46,afternoon,weekend
7580,Spanish Brunch,04-03-2017 13:55,afternoon,weekend
7580,Sandwich,04-03-2017 13:55,afternoon,weekend
7581,Toast,04-03-2017 13:57,afternoon,weekend
7581,Bread,04-03-2017 13:57,afternoon,weekend
7582,Coffee,04-03-2017 14:05,afternoon,weekend
7582,Tea,04-03-2017 14:05,afternoon,weekend
7582,Toast,04-03-2017 14:05,afternoon,weekend
7583,Scone,04-03-2017 14:15,afternoon,weekend
7584,Scone,04-03-2017 14:22,afternoon,weekend
7584,Coffee,04-03-2017 14:22,afternoon,weekend
7584,Coffee,04-03-2017 14:22,afternoon,weekend
7585,Bread,04-03-2017 14:22,afternoon,weekend
7585,Brownie,04-03-2017 14:22,afternoon,weekend
7586,Tea,04-03-2017 14:23,afternoon,weekend
7586,Soup,04-03-2017 14:23,afternoon,weekend
7587,Hot chocolate,04-03-2017 14:28,afternoon,weekend
7587,Coffee,04-03-2017 14:28,afternoon,weekend
7587,Cake,04-03-2017 14:28,afternoon,weekend
7587,Scone,04-03-2017 14:28,afternoon,weekend
7588,Coke,04-03-2017 14:29,afternoon,weekend
7588,Tea,04-03-2017 14:29,afternoon,weekend
7588,Brownie,04-03-2017 14:29,afternoon,weekend
7589,Hot chocolate,04-03-2017 14:30,afternoon,weekend
7589,Truffles,04-03-2017 14:30,afternoon,weekend
7589,Spanish Brunch,04-03-2017 14:30,afternoon,weekend
7590,Chicken Stew,04-03-2017 14:36,afternoon,weekend
7590,Granola,04-03-2017 14:36,afternoon,weekend
7590,Coke,04-03-2017 14:36,afternoon,weekend
7591,Spanish Brunch,04-03-2017 14:43,afternoon,weekend
7591,Smoothies,04-03-2017 14:43,afternoon,weekend
7592,Bread,04-03-2017 14:47,afternoon,weekend
7593,Coffee,04-03-2017 14:57,afternoon,weekend
7593,Coffee,04-03-2017 14:57,afternoon,weekend
7593,Scone,04-03-2017 14:57,afternoon,weekend
7594,Tea,04-03-2017 14:59,afternoon,weekend
7595,Tea,04-03-2017 15:19,afternoon,weekend
7596,Scandinavian,04-03-2017 15:24,afternoon,weekend
7597,Coffee,04-03-2017 15:29,afternoon,weekend
7597,Hot chocolate,04-03-2017 15:29,afternoon,weekend
7598,Scone,04-03-2017 15:30,afternoon,weekend
7598,Cake,04-03-2017 15:30,afternoon,weekend
7598,Bread,04-03-2017 15:30,afternoon,weekend
7598,Bread,04-03-2017 15:30,afternoon,weekend
7598,Coffee,04-03-2017 15:30,afternoon,weekend
7598,Hot chocolate,04-03-2017 15:30,afternoon,weekend
7599,Tea,04-03-2017 15:32,afternoon,weekend
7599,Scone,04-03-2017 15:32,afternoon,weekend
7599,Bread,04-03-2017 15:32,afternoon,weekend
7600,Scandinavian,04-03-2017 15:33,afternoon,weekend
7601,Coffee,04-03-2017 15:57,afternoon,weekend
7601,Coffee,04-03-2017 15:57,afternoon,weekend
7601,Bread,04-03-2017 15:57,afternoon,weekend
7602,Bread,04-03-2017 16:00,afternoon,weekend
7602,Coffee,04-03-2017 16:00,afternoon,weekend
7602,Scone,04-03-2017 16:00,afternoon,weekend
7602,Cookies,04-03-2017 16:00,afternoon,weekend
7602,Soup,04-03-2017 16:00,afternoon,weekend
7602,Salad,04-03-2017 16:00,afternoon,weekend
7602,Truffles,04-03-2017 16:00,afternoon,weekend
7602,Mineral water,04-03-2017 16:00,afternoon,weekend
7603,Tiffin,04-03-2017 16:19,afternoon,weekend
7603,Coffee,04-03-2017 16:19,afternoon,weekend
7603,Tea,04-03-2017 16:19,afternoon,weekend
7604,Coffee,04-03-2017 16:19,afternoon,weekend
7605,Bread,04-03-2017 16:21,afternoon,weekend
7605,Hot chocolate,04-03-2017 16:21,afternoon,weekend
7605,Scone,04-03-2017 16:21,afternoon,weekend
7606,Tea,04-03-2017 16:24,afternoon,weekend
7606,Tea,04-03-2017 16:24,afternoon,weekend
7606,Coffee,04-03-2017 16:24,afternoon,weekend
7606,Cake,04-03-2017 16:24,afternoon,weekend
7606,Scone,04-03-2017 16:24,afternoon,weekend
7607,Bread,04-03-2017 16:32,afternoon,weekend
7608,Scandinavian,04-03-2017 16:36,afternoon,weekend
7608,Muffin,04-03-2017 16:36,afternoon,weekend
7609,Scandinavian,04-03-2017 17:14,evening,weekend
7610,Farm House,05-03-2017 09:35,morning,weekend
7611,Bread,05-03-2017 09:48,morning,weekend
7611,Medialuna,05-03-2017 09:48,morning,weekend
7612,Coffee,05-03-2017 09:55,morning,weekend
7612,Spanish Brunch,05-03-2017 09:55,morning,weekend
7613,Coffee,05-03-2017 09:58,morning,weekend
7614,Coffee,05-03-2017 09:59,morning,weekend
7615,Bread,05-03-2017 10:19,morning,weekend
7615,Coffee,05-03-2017 10:19,morning,weekend
7615,Pastry,05-03-2017 10:19,morning,weekend
7615,Spanish Brunch,05-03-2017 10:19,morning,weekend
7616,Bread,05-03-2017 10:19,morning,weekend
7616,Scone,05-03-2017 10:19,morning,weekend
7617,Bread,05-03-2017 10:31,morning,weekend
7617,Coffee,05-03-2017 10:31,morning,weekend
7617,Coffee,05-03-2017 10:31,morning,weekend
7617,Toast,05-03-2017 10:31,morning,weekend
7618,Bread,05-03-2017 10:42,morning,weekend
7619,Pastry,05-03-2017 10:47,morning,weekend
7619,Bread,05-03-2017 10:47,morning,weekend
7619,Pastry,05-03-2017 10:47,morning,weekend
7620,Hot chocolate,05-03-2017 10:48,morning,weekend
7620,Cookies,05-03-2017 10:48,morning,weekend
7620,Pastry,05-03-2017 10:48,morning,weekend
7621,Coffee,05-03-2017 10:49,morning,weekend
7621,Coffee,05-03-2017 10:49,morning,weekend
7621,The Nomad,05-03-2017 10:49,morning,weekend
7622,Coffee,05-03-2017 10:53,morning,weekend
7622,Jammie Dodgers,05-03-2017 10:53,morning,weekend
7622,Muffin,05-03-2017 10:53,morning,weekend
7622,Tea,05-03-2017 10:53,morning,weekend
7623,Coffee,05-03-2017 10:57,morning,weekend
7624,Coffee,05-03-2017 10:57,morning,weekend
7624,Brownie,05-03-2017 10:57,morning,weekend
7625,Coffee,05-03-2017 10:59,morning,weekend
7626,Bread,05-03-2017 11:04,morning,weekend
7626,Coffee,05-03-2017 11:04,morning,weekend
7627,Coffee,05-03-2017 11:11,morning,weekend
7627,Coffee,05-03-2017 11:11,morning,weekend
7627,Hot chocolate,05-03-2017 11:11,morning,weekend
7627,Muffin,05-03-2017 11:11,morning,weekend
7628,Bread,05-03-2017 11:11,morning,weekend
7629,Farm House,05-03-2017 11:12,morning,weekend
7630,Coffee,05-03-2017 11:16,morning,weekend
7630,Tiffin,05-03-2017 11:16,morning,weekend
7631,Coffee,05-03-2017 11:36,morning,weekend
7631,Coffee,05-03-2017 11:36,morning,weekend
7631,Toast,05-03-2017 11:36,morning,weekend
7631,Pastry,05-03-2017 11:36,morning,weekend
7631,Scone,05-03-2017 11:36,morning,weekend
7632,Coffee,05-03-2017 11:36,morning,weekend
7633,Jam,05-03-2017 11:39,morning,weekend
7634,Pastry,05-03-2017 11:42,morning,weekend
7634,Cake,05-03-2017 11:42,morning,weekend
7634,Coffee,05-03-2017 11:42,morning,weekend
7635,Soup,05-03-2017 11:43,morning,weekend
7635,Coffee,05-03-2017 11:43,morning,weekend
7635,Juice,05-03-2017 11:43,morning,weekend
7635,Tea,05-03-2017 11:43,morning,weekend
7636,Pastry,05-03-2017 11:47,morning,weekend
7637,Coffee,05-03-2017 11:52,morning,weekend
7638,Jammie Dodgers,05-03-2017 11:55,morning,weekend
7638,Coffee,05-03-2017 11:55,morning,weekend
7639,Coffee,05-03-2017 12:09,afternoon,weekend
7640,Coffee,05-03-2017 12:12,afternoon,weekend
7641,Muffin,05-03-2017 12:18,afternoon,weekend
7642,Coffee,05-03-2017 12:32,afternoon,weekend
7642,Cake,05-03-2017 12:32,afternoon,weekend
7642,Muffin,05-03-2017 12:32,afternoon,weekend
7643,Pastry,05-03-2017 12:40,afternoon,weekend
7643,Bread,05-03-2017 12:40,afternoon,weekend
7644,Coffee,05-03-2017 12:42,afternoon,weekend
7644,Pastry,05-03-2017 12:42,afternoon,weekend
7644,Bread,05-03-2017 12:42,afternoon,weekend
7645,Hot chocolate,05-03-2017 12:48,afternoon,weekend
7646,Juice,05-03-2017 12:59,afternoon,weekend
7646,Cake,05-03-2017 12:59,afternoon,weekend
7646,Coffee,05-03-2017 12:59,afternoon,weekend
7647,Coke,05-03-2017 13:01,afternoon,weekend
7647,Sandwich,05-03-2017 13:01,afternoon,weekend
7648,Sandwich,05-03-2017 13:02,afternoon,weekend
7648,Smoothies,05-03-2017 13:02,afternoon,weekend
7649,Coffee,05-03-2017 13:11,afternoon,weekend
7649,Coffee,05-03-2017 13:11,afternoon,weekend
7650,Scone,05-03-2017 13:21,afternoon,weekend
7651,Cake,05-03-2017 13:48,afternoon,weekend
7651,Bread,05-03-2017 13:48,afternoon,weekend
7651,Coffee,05-03-2017 13:48,afternoon,weekend
7651,Juice,05-03-2017 13:48,afternoon,weekend
7652,Cake,05-03-2017 14:07,afternoon,weekend
7652,Coffee,05-03-2017 14:07,afternoon,weekend
7652,Tea,05-03-2017 14:07,afternoon,weekend
7653,Truffles,05-03-2017 14:15,afternoon,weekend
7653,Coffee,05-03-2017 14:15,afternoon,weekend
7653,Cake,05-03-2017 14:15,afternoon,weekend
7653,Pastry,05-03-2017 14:15,afternoon,weekend
7653,Sandwich,05-03-2017 14:15,afternoon,weekend
7654,Tiffin,05-03-2017 14:21,afternoon,weekend
7655,Coffee,05-03-2017 15:00,afternoon,weekend
7655,Cake,05-03-2017 15:00,afternoon,weekend
7656,Cake,05-03-2017 15:11,afternoon,weekend
7656,Scone,05-03-2017 15:11,afternoon,weekend
7656,Medialuna,05-03-2017 15:11,afternoon,weekend
7656,Soup,05-03-2017 15:11,afternoon,weekend
7656,Coffee,05-03-2017 15:11,afternoon,weekend
7656,Coffee,05-03-2017 15:11,afternoon,weekend
7656,Tea,05-03-2017 15:11,afternoon,weekend
7657,Coffee,05-03-2017 15:13,afternoon,weekend
7658,Bread,05-03-2017 15:15,afternoon,weekend
7658,Coffee,05-03-2017 15:15,afternoon,weekend
7659,Coffee,05-03-2017 15:22,afternoon,weekend
7659,Medialuna,05-03-2017 15:22,afternoon,weekend
7659,Pastry,05-03-2017 15:22,afternoon,weekend
7660,Jammie Dodgers,05-03-2017 15:34,afternoon,weekend
7660,Tiffin,05-03-2017 15:34,afternoon,weekend
7661,Coffee,05-03-2017 15:50,afternoon,weekend
7661,Bread,05-03-2017 15:50,afternoon,weekend
7661,Alfajores,05-03-2017 15:50,afternoon,weekend
7663,Afternoon with the baker,05-03-2017 18:51,evening,weekend
7664,Afternoon with the baker,05-03-2017 18:51,evening,weekend
7665,Afternoon with the baker,05-03-2017 18:52,evening,weekend
7666,Afternoon with the baker,05-03-2017 18:54,evening,weekend
7666,Afternoon with the baker,05-03-2017 18:54,evening,weekend
7667,Afternoon with the baker,05-03-2017 18:56,evening,weekend
7668,Jammie Dodgers,06-03-2017 08:18,morning,weekday
7669,Coffee,06-03-2017 08:26,morning,weekday
7670,Coffee,06-03-2017 08:35,morning,weekday
7671,Coffee,06-03-2017 08:37,morning,weekday
7671,Bread,06-03-2017 08:37,morning,weekday
7672,Coffee,06-03-2017 09:07,morning,weekday
7673,Bread,06-03-2017 09:11,morning,weekday
7674,Bread,06-03-2017 10:04,morning,weekday
7675,Coffee,06-03-2017 10:22,morning,weekday
7675,Pastry,06-03-2017 10:22,morning,weekday
7676,Bread,06-03-2017 10:27,morning,weekday
7677,Tea,06-03-2017 10:34,morning,weekday
7677,Pastry,06-03-2017 10:34,morning,weekday
7678,Pastry,06-03-2017 10:35,morning,weekday
7679,Tea,06-03-2017 10:39,morning,weekday
7680,Coffee,06-03-2017 10:40,morning,weekday
7681,Farm House,06-03-2017 10:49,morning,weekday
7682,Coffee,06-03-2017 11:00,morning,weekday
7683,Cookies,06-03-2017 11:04,morning,weekday
7683,Pastry,06-03-2017 11:04,morning,weekday
7683,Coffee,06-03-2017 11:04,morning,weekday
7683,Coffee,06-03-2017 11:04,morning,weekday
7684,Bread,06-03-2017 11:06,morning,weekday
7684,Coffee,06-03-2017 11:06,morning,weekday
7684,Toast,06-03-2017 11:06,morning,weekday
7685,Tea,06-03-2017 11:13,morning,weekday
7685,Coffee,06-03-2017 11:13,morning,weekday
7685,Cake,06-03-2017 11:13,morning,weekday
7686,Toast,06-03-2017 11:15,morning,weekday
7686,Coffee,06-03-2017 11:15,morning,weekday
7687,Coffee,06-03-2017 11:46,morning,weekday
7687,Toast,06-03-2017 11:46,morning,weekday
7688,Bread,06-03-2017 11:46,morning,weekday
7689,Bread,06-03-2017 11:47,morning,weekday
7690,Bread,06-03-2017 11:47,morning,weekday
7691,Farm House,06-03-2017 11:52,morning,weekday
7691,Cake,06-03-2017 11:52,morning,weekday
7692,Soup,06-03-2017 11:58,morning,weekday
7692,Coffee,06-03-2017 11:58,morning,weekday
7693,Coffee,06-03-2017 12:08,afternoon,weekday
7694,Bread,06-03-2017 12:21,afternoon,weekday
7694,Sandwich,06-03-2017 12:21,afternoon,weekday
7695,Bread,06-03-2017 12:24,afternoon,weekday
7696,Juice,06-03-2017 12:27,afternoon,weekday
7696,Coffee,06-03-2017 12:27,afternoon,weekday
7696,Sandwich,06-03-2017 12:27,afternoon,weekday
7696,Cake,06-03-2017 12:27,afternoon,weekday
7697,Bread,06-03-2017 12:43,afternoon,weekday
7698,Tea,06-03-2017 12:46,afternoon,weekday
7699,Cake,06-03-2017 12:59,afternoon,weekday
7699,Bread,06-03-2017 12:59,afternoon,weekday
7700,Chicken Stew,06-03-2017 13:04,afternoon,weekday
7700,Coffee,06-03-2017 13:04,afternoon,weekday
7701,Coffee,06-03-2017 13:09,afternoon,weekday
7702,Coffee,06-03-2017 13:14,afternoon,weekday
7702,Salad,06-03-2017 13:14,afternoon,weekday
7703,Soup,06-03-2017 13:15,afternoon,weekday
7703,Bread,06-03-2017 13:15,afternoon,weekday
7704,Bread,06-03-2017 13:36,afternoon,weekday
7704,Cake,06-03-2017 13:36,afternoon,weekday
7705,Bread,06-03-2017 14:00,afternoon,weekday
7706,Coffee,06-03-2017 14:03,afternoon,weekday
7706,Coffee,06-03-2017 14:03,afternoon,weekday
7706,Cake,06-03-2017 14:03,afternoon,weekday
7706,Sandwich,06-03-2017 14:03,afternoon,weekday
7706,Sandwich,06-03-2017 14:03,afternoon,weekday
7707,Cake,06-03-2017 14:04,afternoon,weekday
7707,Truffles,06-03-2017 14:04,afternoon,weekday
7707,Tea,06-03-2017 14:04,afternoon,weekday
7707,Coffee,06-03-2017 14:04,afternoon,weekday
7707,Salad,06-03-2017 14:04,afternoon,weekday
7707,Chicken Stew,06-03-2017 14:04,afternoon,weekday
7708,Coffee,06-03-2017 14:22,afternoon,weekday
7708,Juice,06-03-2017 14:22,afternoon,weekday
7708,Drinking chocolate spoons ,06-03-2017 14:22,afternoon,weekday
7709,Bread,06-03-2017 14:26,afternoon,weekday
7709,Sandwich,06-03-2017 14:26,afternoon,weekday
7709,Coffee,06-03-2017 14:26,afternoon,weekday
7709,Coffee,06-03-2017 14:26,afternoon,weekday
7709,Soup,06-03-2017 14:26,afternoon,weekday
7709,Cake,06-03-2017 14:26,afternoon,weekday
7710,Juice,06-03-2017 14:37,afternoon,weekday
7711,Tea,06-03-2017 14:37,afternoon,weekday
7712,Bread,06-03-2017 14:46,afternoon,weekday
7713,Tea,06-03-2017 15:15,afternoon,weekday
7713,Hot chocolate,06-03-2017 15:15,afternoon,weekday
7713,Cake,06-03-2017 15:15,afternoon,weekday
7714,Tea,06-03-2017 15:48,afternoon,weekday
7714,Coffee,06-03-2017 15:48,afternoon,weekday
7714,Toast,06-03-2017 15:48,afternoon,weekday
7714,Pastry,06-03-2017 15:48,afternoon,weekday
7715,Coffee,06-03-2017 16:37,afternoon,weekday
7715,Cake,06-03-2017 16:37,afternoon,weekday
7716,Afternoon with the baker,06-03-2017 16:46,afternoon,weekday
7717,Bread,07-03-2017 08:27,morning,weekday
7718,Coffee,07-03-2017 09:00,morning,weekday
7719,Toast,07-03-2017 09:02,morning,weekday
7719,Coffee,07-03-2017 09:02,morning,weekday
7720,Bread,07-03-2017 09:14,morning,weekday
7720,Cookies,07-03-2017 09:14,morning,weekday
7720,Pastry,07-03-2017 09:14,morning,weekday
7721,Coke,07-03-2017 09:25,morning,weekday
7722,Coffee,07-03-2017 09:25,morning,weekday
7723,Coffee,07-03-2017 09:25,morning,weekday
7723,Tea,07-03-2017 09:25,morning,weekday
7724,Bread,07-03-2017 09:40,morning,weekday
7724,Pastry,07-03-2017 09:40,morning,weekday
7725,Coffee,07-03-2017 09:44,morning,weekday
7726,Coffee,07-03-2017 09:46,morning,weekday
7727,Bread,07-03-2017 09:48,morning,weekday
7727,Pastry,07-03-2017 09:48,morning,weekday
7728,Baguette,07-03-2017 09:57,morning,weekday
7729,Bread,07-03-2017 10:00,morning,weekday
7730,Coffee,07-03-2017 10:09,morning,weekday
7731,Tea,07-03-2017 10:15,morning,weekday
7731,Coffee,07-03-2017 10:15,morning,weekday
7732,Coffee,07-03-2017 10:20,morning,weekday
7732,Coffee,07-03-2017 10:20,morning,weekday
7732,Granola,07-03-2017 10:20,morning,weekday
7733,Coffee,07-03-2017 10:30,morning,weekday
7734,Bread,07-03-2017 10:35,morning,weekday
7735,Bread,07-03-2017 10:48,morning,weekday
7735,Sandwich,07-03-2017 10:48,morning,weekday
7736,Coffee,07-03-2017 10:50,morning,weekday
7737,Coffee,07-03-2017 10:58,morning,weekday
7738,Bread,07-03-2017 11:07,morning,weekday
7738,Toast,07-03-2017 11:07,morning,weekday
7739,Hot chocolate,07-03-2017 11:13,morning,weekday
7739,Coffee,07-03-2017 11:13,morning,weekday
7739,Pastry,07-03-2017 11:13,morning,weekday
7739,Cookies,07-03-2017 11:13,morning,weekday
7740,Coffee,07-03-2017 11:14,morning,weekday
7740,Coffee,07-03-2017 11:14,morning,weekday
7740,Bread,07-03-2017 11:14,morning,weekday
7740,Cookies,07-03-2017 11:14,morning,weekday
7741,Baguette,07-03-2017 11:38,morning,weekday
7742,Bread,07-03-2017 11:40,morning,weekday
7742,Tea,07-03-2017 11:40,morning,weekday
7743,Coffee,07-03-2017 11:45,morning,weekday
7744,Coffee,07-03-2017 11:50,morning,weekday
7745,Bread,07-03-2017 11:52,morning,weekday
7746,Coffee,07-03-2017 12:12,afternoon,weekday
7746,Bread,07-03-2017 12:12,afternoon,weekday
7746,Pastry,07-03-2017 12:12,afternoon,weekday
