country,year,continent,lifeExp,pop,gdpPercap
Syria,1972,Asia,57.29600000000001,6701172,2571.423014
Syria,1977,Asia,61.195,7932503,3195.484582
Syria,1982,Asia,64.59,9410494,3761.8377149999997
Syria,1987,Asia,66.97399999999999,11242847,3116.774285
Syria,1992,Asia,69.249,13219062,3340.542768
Syria,1997,Asia,71.527,15081016,4014.238972
Syria,2002,Asia,73.053,17155814,4090.9253310000004
Syria,2007,Asia,74.143,19314747,4184.548089
Taiwan,1952,Asia,58.5,8550362,1206.947913
Taiwan,1957,Asia,62.4,10164215,1507.86129
Taiwan,1962,Asia,65.2,11918938,1822.879028
Taiwan,1967,Asia,67.5,13648692,2643.8586809999997
Taiwan,1972,Asia,69.39,15226039,4062.523897
Taiwan,1977,Asia,70.59,16785196,5596.519826
Taiwan,1982,Asia,72.16,18501390,7426.354773999999
Taiwan,1987,Asia,73.4,19757799,11054.56175
Taiwan,1992,Asia,74.26,20686918,15215.6579
Taiwan,1997,Asia,75.25,21628605,20206.82098
Taiwan,2002,Asia,76.99,22454239,23235.42329
Taiwan,2007,Asia,78.4,23174294,28718.27684
Tanzania,1952,Africa,41.215,8322925,716.6500721
Tanzania,1957,Africa,42.974,9452826,698.5356073
Tanzania,1962,Africa,44.246,10863958,722.0038073
Tanzania,1967,Africa,45.757,12607312,848.2186575
Tanzania,1972,Africa,47.62,14706593,915.9850592
Tanzania,1977,Africa,49.919,17129565,962.4922932
Tanzania,1982,Africa,50.608000000000004,19844382,874.2426069
Tanzania,1987,Africa,51.535,23040630,831.8220794
Tanzania,1992,Africa,50.44,26605473,825.682454
Tanzania,1997,Africa,48.466,30686889,789.1862231
Tanzania,2002,Africa,49.651,34593779,899.0742111
Tanzania,2007,Africa,52.516999999999996,38139640,1107.482182
Thailand,1952,Asia,50.848,21289402,757.7974177
Thailand,1957,Asia,53.63,25041917,793.5774147999999
Thailand,1962,Asia,56.06100000000001,29263397,1002.1991720000001
Thailand,1967,Asia,58.285,34024249,1295.46066
Thailand,1972,Asia,60.405,39276153,1524.3589359999999
Thailand,1977,Asia,62.494,44148285,1961.2246350000003
Thailand,1982,Asia,64.597,48827160,2393.219781
Thailand,1987,Asia,66.084,52910342,2982.653773
Thailand,1992,Asia,67.298,56667095,4616.8965450000005
Thailand,1997,Asia,67.521,60216677,5852.625497
Thailand,2002,Asia,68.564,62806748,5913.187529
Thailand,2007,Asia,70.616,65068149,7458.3963269999995
Togo,1952,Africa,38.596,1219113,859.8086567
Togo,1957,Africa,41.208,1357445,925.9083201999999
Togo,1962,Africa,43.922,1528098,1067.5348099999999
Togo,1967,Africa,46.769,1735550,1477.59676
Togo,1972,Africa,49.75899999999999,2056351,1649.660188
Togo,1977,Africa,52.887,2308582,1532.776998
Togo,1982,Africa,55.471000000000004,2644765,1344.577953
Togo,1987,Africa,56.941,3154264,1202.201361
Togo,1992,Africa,58.06100000000001,3747553,1034.298904
Togo,1997,Africa,58.39,4320890,982.2869242999999
Togo,2002,Africa,57.56100000000001,4977378,886.2205765000001
Togo,2007,Africa,58.42,5701579,882.9699437999999
Trinidad and Tobago,1952,Americas,59.1,662850,3023.271928
Trinidad and Tobago,1957,Americas,61.8,764900,4100.3934
Trinidad and Tobago,1962,Americas,64.9,887498,4997.5239710000005
Trinidad and Tobago,1967,Americas,65.4,960155,5621.368472
Trinidad and Tobago,1972,Americas,65.9,975199,6619.551418999999
Trinidad and Tobago,1977,Americas,68.3,1039009,7899.554209000001
Trinidad and Tobago,1982,Americas,68.832,1116479,9119.528607
Trinidad and Tobago,1987,Americas,69.582,1191336,7388.597823
Trinidad and Tobago,1992,Americas,69.862,1183669,7370.990932
Trinidad and Tobago,1997,Americas,69.465,1138101,8792.573126000001
Trinidad and Tobago,2002,Americas,68.976,1101832,11460.60023
Trinidad and Tobago,2007,Americas,69.819,1056608,18008.50924
Tunisia,1952,Africa,44.6,3647735,1468.475631
Tunisia,1957,Africa,47.1,3950849,1395.232468
Tunisia,1962,Africa,49.57899999999999,4286552,1660.30321
Tunisia,1967,Africa,52.053000000000004,4786986,1932.3601670000003
Tunisia,1972,Africa,55.602,5303507,2753.2859940000003
Tunisia,1977,Africa,59.836999999999996,6005061,3120.876811
Tunisia,1982,Africa,64.048,6734098,3560.2331740000004
Tunisia,1987,Africa,66.89399999999999,7724976,3810.419296
Tunisia,1992,Africa,70.001,8523077,4332.720164
Tunisia,1997,Africa,71.973,9231669,4876.798614
Tunisia,2002,Africa,73.042,9770575,5722.895654999999
Tunisia,2007,Africa,73.923,10276158,7092.923025
Turkey,1952,Europe,43.585,22235677,1969.1009800000002
Turkey,1957,Europe,48.07899999999999,25670939,2218.754257
Turkey,1962,Europe,52.098,29788695,2322.8699079999997
Turkey,1967,Europe,54.336000000000006,33411317,2826.3563870000003
Turkey,1972,Europe,57.005,37492953,3450.69638
Turkey,1977,Europe,59.507,42404033,4269.122326
Turkey,1982,Europe,61.036,47328791,4241.356344
Turkey,1987,Europe,63.108000000000004,52881328,5089.043686
Turkey,1992,Europe,66.146,58179144,5678.348271
Turkey,1997,Europe,68.835,63047647,6601.429915
Turkey,2002,Europe,70.845,67308928,6508.085718
Turkey,2007,Europe,71.777,71158647,8458.276384
Uganda,1952,Africa,39.978,5824797,734.753484
Uganda,1957,Africa,42.571000000000005,6675501,774.3710692000001
Uganda,1962,Africa,45.343999999999994,7688797,767.2717397999999
Uganda,1967,Africa,48.051,8900294,908.9185217
Uganda,1972,Africa,51.016000000000005,10190285,950.735869
Uganda,1977,Africa,50.35,11457758,843.7331372000001
Uganda,1982,Africa,49.849,12939400,682.2662267999999
Uganda,1987,Africa,51.50899999999999,15283050,617.7244065
Uganda,1992,Africa,48.825,18252190,644.1707968999999
Uganda,1997,Africa,44.578,21210254,816.559081
Uganda,2002,Africa,47.813,24739869,927.7210018
Uganda,2007,Africa,51.542,29170398,1056.3801210000001
United Kingdom,1952,Europe,69.18,50430000,9979.508487000001
United Kingdom,1957,Europe,70.42,51430000,11283.17795
United Kingdom,1962,Europe,70.76,53292000,12477.17707
United Kingdom,1967,Europe,71.36,54959000,14142.85089
United Kingdom,1972,Europe,72.01,56079000,15895.116409999999
United Kingdom,1977,Europe,72.76,56179000,17428.74846
United Kingdom,1982,Europe,74.04,56339704,18232.42452
United Kingdom,1987,Europe,75.007,56981620,21664.787669999998
United Kingdom,1992,Europe,76.42,57866349,22705.09254
United Kingdom,1997,Europe,77.218,58808266,26074.53136
United Kingdom,2002,Europe,78.471,59912431,29478.99919
United Kingdom,2007,Europe,79.425,60776238,33203.26128
United States,1952,Americas,68.44,157553000,13990.482080000002
United States,1957,Americas,69.49,171984000,14847.12712
United States,1962,Americas,70.21,186538000,16173.145859999999
United States,1967,Americas,70.76,198712000,19530.365569999998
United States,1972,Americas,71.34,209896000,21806.03594
United States,1977,Americas,73.38,220239000,24072.63213
United States,1982,Americas,74.65,232187835,25009.55914
United States,1987,Americas,75.02,242803533,29884.350410000003
United States,1992,Americas,76.09,256894189,32003.93224
United States,1997,Americas,76.81,272911760,35767.43303
United States,2002,Americas,77.31,287675526,39097.09955
United States,2007,Americas,78.242,301139947,42951.65309
Uruguay,1952,Americas,66.071,2252965,5716.766744
Uruguay,1957,Americas,67.044,2424959,6150.772969
Uruguay,1962,Americas,68.253,2598466,5603.357717
Uruguay,1967,Americas,68.468,2748579,5444.61962
Uruguay,1972,Americas,68.673,2829526,5703.408898
Uruguay,1977,Americas,69.48100000000001,2873520,6504.339663000001
Uruguay,1982,Americas,70.805,2953997,6920.223051000001
Uruguay,1987,Americas,71.918,3045153,7452.398969
Uruguay,1992,Americas,72.752,3149262,8137.004775
Uruguay,1997,Americas,74.223,3262838,9230.240708
Uruguay,2002,Americas,75.307,3363085,7727.002004000001
Uruguay,2007,Americas,76.384,3447496,10611.46299
Venezuela,1952,Americas,55.088,5439568,7689.799761
Venezuela,1957,Americas,57.907,6702668,9802.466526
Venezuela,1962,Americas,60.77,8143375,8422.974165000001
Venezuela,1967,Americas,63.479,9709552,9541.474188
Venezuela,1972,Americas,65.712,11515649,10505.25966
Venezuela,1977,Americas,67.456,13503563,13143.95095
Venezuela,1982,Americas,68.557,15620766,11152.410109999999
Venezuela,1987,Americas,70.19,17910182,9883.584648
Venezuela,1992,Americas,71.15,20265563,10733.926309999999
Venezuela,1997,Americas,72.146,22374398,10165.49518
Venezuela,2002,Americas,72.766,24287670,8605.047831
Venezuela,2007,Americas,73.747,26084662,11415.805690000001
Vietnam,1952,Asia,40.412,26246839,605.0664917
Vietnam,1957,Asia,42.887,28998543,676.2854477999999
Vietnam,1962,Asia,45.363,33796140,772.0491602000001
Vietnam,1967,Asia,47.838,39463910,637.1232887
Vietnam,1972,Asia,50.254,44655014,699.5016441
Vietnam,1977,Asia,55.763999999999996,50533506,713.5371196000001
Vietnam,1982,Asia,58.816,56142181,707.2357863
Vietnam,1987,Asia,62.82,62826491,820.7994449
Vietnam,1992,Asia,67.66199999999999,69940728,989.0231487
Vietnam,1997,Asia,70.672,76048996,1385.896769
Vietnam,2002,Asia,73.017,80908147,1764.456677
Vietnam,2007,Asia,74.249,85262356,2441.576404
West Bank and Gaza,1952,Asia,43.16,1030585,1515.5923289999998
West Bank and Gaza,1957,Asia,45.67100000000001,1070439,1827.0677420000002
West Bank and Gaza,1962,Asia,48.126999999999995,1133134,2198.9563120000003
West Bank and Gaza,1967,Asia,51.631,1142636,2649.7150070000002
West Bank and Gaza,1972,Asia,56.532,1089572,3133.4092769999997
West Bank and Gaza,1977,Asia,60.765,1261091,3682.8314939999996
West Bank and Gaza,1982,Asia,64.406,1425876,4336.032082
West Bank and Gaza,1987,Asia,67.046,1691210,5107.197384
West Bank and Gaza,1992,Asia,69.718,2104779,6017.654756
West Bank and Gaza,1997,Asia,71.096,2826046,7110.667619
West Bank and Gaza,2002,Asia,72.37,3389578,4515.487575
West Bank and Gaza,2007,Asia,73.422,4018332,3025.349798
"Yemen, Rep.",1952,Asia,32.548,4963829,781.7175761
"Yemen, Rep.",1957,Asia,33.97,5498090,804.8304547
"Yemen, Rep.",1962,Asia,35.18,6120081,825.6232006
"Yemen, Rep.",1967,Asia,36.984,6740785,862.4421463
"Yemen, Rep.",1972,Asia,39.848,7407075,1265.047031
"Yemen, Rep.",1977,Asia,44.175,8403990,1829.765177
"Yemen, Rep.",1982,Asia,49.113,9657618,1977.5570100000002
"Yemen, Rep.",1987,Asia,52.922,11219340,1971.741538
"Yemen, Rep.",1992,Asia,55.599,13367997,1879.496673
"Yemen, Rep.",1997,Asia,58.02,15826497,2117.484526
"Yemen, Rep.",2002,Asia,60.308,18701257,2234.820827
"Yemen, Rep.",2007,Asia,62.698,22211743,2280.769906
Zambia,1952,Africa,42.038000000000004,2672000,1147.388831
Zambia,1957,Africa,44.077,3016000,1311.956766
Zambia,1962,Africa,46.023,3421000,1452.725766
Zambia,1967,Africa,47.768,3900000,1777.0773179999999
Zambia,1972,Africa,50.107,4506497,1773.498265
Zambia,1977,Africa,51.386,5216550,1588.688299
Zambia,1982,Africa,51.821000000000005,6100407,1408.678565
Zambia,1987,Africa,50.821000000000005,7272406,1213.315116
Zambia,1992,Africa,46.1,8381163,1210.884633
Zambia,1997,Africa,40.238,9417789,1071.353818
Zambia,2002,Africa,39.193000000000005,10595811,1071.6139380000002
Zambia,2007,Africa,42.38399999999999,11746035,1271.211593
Zimbabwe,1952,Africa,48.451,3080907,406.8841148
Zimbabwe,1957,Africa,50.468999999999994,3646340,518.7642681
Zimbabwe,1962,Africa,52.358000000000004,4277736,527.2721818
Zimbabwe,1967,Africa,53.995,4995432,569.7950712
Zimbabwe,1972,Africa,55.635,5861135,799.3621757999999
Zimbabwe,1977,Africa,57.674,6642107,685.5876821
Zimbabwe,1982,Africa,60.363,7636524,788.8550411
Zimbabwe,1987,Africa,62.351000000000006,9216418,706.1573059
Zimbabwe,1992,Africa,60.376999999999995,10704340,693.4207856
Zimbabwe,1997,Africa,46.809,11404948,792.4499602999999
Zimbabwe,2002,Africa,39.989000000000004,11926563,672.0386227000001
Zimbabwe,2007,Africa,43.486999999999995,12311143,469.70929810000007
