region,nationality,year,month,tourists
Europe,Finland,2013,2,23407
Europe,Finland,2013,3,17351
Europe,Finland,2013,4,4777
Europe,Finland,2013,5,3634
Europe,Finland,2013,6,3912
Europe,Finland,2013,7,2519
Europe,Finland,2013,8,2767
Europe,Finland,2013,9,4086
Europe,Finland,2013,10,6980
Europe,Finland,2013,11,15056
Europe,Finland,2013,12,29082
Europe,Finland,2014,1,32047
Europe,Finland,2014,2,25075
Europe,Finland,2014,3,17024
Europe,Finland,2014,4,4840
Europe,Finland,2014,5,3446
Europe,Finland,2014,6,3576
Europe,Finland,2014,7,2557
Europe,Finland,2014,8,2721
Europe,Finland,2014,9,3443
Europe,Finland,2014,10,6629
Europe,Finland,2014,11,14676
Europe,Finland,2014,12,26391
Europe,Finland,2015,1,28129
Europe,Finland,2015,2,22439
Europe,Finland,2015,3,17290
Europe,Finland,2015,4,4217
Europe,Finland,2015,5,3383
Europe,Finland,2015,6,3668
Europe,Finland,2015,7,2641
Europe,Finland,2015,8,2499
Europe,Finland,2015,9,6489
Europe,Finland,2015,10,6489
Europe,Finland,2015,11,14655
Europe,Finland,2015,12,25943
Europe,Finland,2016,1,27389
Europe,Finland,2016,2,23301
Europe,Finland,2016,3,16095
Europe,Finland,2016,4,5103
Europe,Finland,2016,5,3334
Europe,Finland,2016,6,3763
Europe,Finland,2016,7,2699
Europe,Finland,2016,8,2282
Europe,Finland,2016,9,3116
Europe,Finland,2016,10,5783
Europe,Finland,2016,11,15695
Europe,Finland,2016,12,25663
Europe,France,2010,1,53148
Europe,France,2010,2,56348
Europe,France,2010,3,45783
Europe,France,2010,4,34613
Europe,France,2010,5,22255
Europe,France,2010,6,20247
Europe,France,2010,7,39754
Europe,France,2010,8,41105
Europe,France,2010,9,22179
Europe,France,2010,10,33082
Europe,France,2010,11,44062
Europe,France,2010,12,49094
Europe,France,2011,1,59834
Europe,France,2011,2,61612
Europe,France,2011,3,46159
Europe,France,2011,4,40197
Europe,France,2011,5,26931
Europe,France,2011,6,25471
Europe,France,2011,7,46783
Europe,France,2011,8,49774
Europe,France,2011,9,26005
Europe,France,2011,10,34971
Europe,France,2011,11,41941
Europe,France,2011,12,55894
Europe,France,2012,1,64071
Europe,France,2012,2,70756
Europe,France,2012,3,54550
Europe,France,2012,4,48156
Europe,France,2012,5,31098
Europe,France,2012,6,27002
Europe,France,2012,7,51532
Europe,France,2012,8,51910
Europe,France,2012,9,27807
Europe,France,2012,10,37573
Europe,France,2012,11,54317
Europe,France,2012,12,57334
Europe,France,2013,1,65830
Europe,France,2013,2,69782
Europe,France,2013,3,62638
Europe,France,2013,4,48790
Europe,France,2013,5,34091
Europe,France,2013,6,28792
Europe,France,2013,7,51701
Europe,France,2013,8,55647
Europe,France,2013,9,27112
Europe,France,2013,10,45249
Europe,France,2013,11,58105
Europe,France,2013,12,63845
Europe,France,2014,1,72715
Europe,France,2014,2,78976
Europe,France,2014,3,64606
Europe,France,2014,4,50313
Europe,France,2014,5,34518
Europe,France,2014,6,26615
Europe,France,2014,7,50115
Europe,France,2014,8,55818
Europe,France,2014,9,27283
Europe,France,2014,10,44774
Europe,France,2014,11,61922
Europe,France,2014,12,67418
Europe,France,2015,1,78196
Europe,France,2015,2,93364
Europe,France,2015,3,65312
Europe,France,2015,4,56077
Europe,France,2015,5,36713
Europe,France,2015,6,29871
Europe,France,2015,7,56832
Europe,France,2015,8,58261
Europe,France,2015,9,47349
Europe,France,2015,10,47349
Europe,France,2015,11,62433
Europe,France,2015,12,69071
Europe,France,2016,1,83295
Europe,France,2016,2,104660
Europe,France,2016,3,72463
Europe,France,2016,4,60669
Europe,France,2016,5,37120
Europe,France,2016,6,30528
Europe,France,2016,7,62049
Europe,France,2016,8,64073
Europe,France,2016,9,29466
Europe,France,2016,10,52411
Europe,France,2016,11,65051
Europe,France,2016,12,76978
Europe,Germany,2010,1,70563
Europe,Germany,2010,2,70714
Europe,Germany,2010,3,78353
Europe,Germany,2010,4,45693
Europe,Germany,2010,5,30950
Europe,Germany,2010,6,24155
Europe,Germany,2010,7,32872
Europe,Germany,2010,8,39183
Europe,Germany,2010,9,38194
Europe,Germany,2010,10,46381
Europe,Germany,2010,11,65489
Europe,Germany,2010,12,64327
Europe,Germany,2011,1,72290
Europe,Germany,2011,2,70607
Europe,Germany,2011,3,71497
Europe,Germany,2011,4,51214
Europe,Germany,2011,5,30239
Europe,Germany,2011,6,29998
Europe,Germany,2011,7,35614
Europe,Germany,2011,8,44767
Europe,Germany,2011,9,39002
Europe,Germany,2011,10,46401
Europe,Germany,2011,11,59375
Europe,Germany,2011,12,68129
Europe,Germany,2012,1,75377
Europe,Germany,2012,2,73393
Europe,Germany,2012,3,75881
Europe,Germany,2012,4,53747
Europe,Germany,2012,5,37129
Europe,Germany,2012,6,29482
Europe,Germany,2012,7,42831
Europe,Germany,2012,8,47005
Europe,Germany,2012,9,44099
Europe,Germany,2012,10,51808
Europe,Germany,2012,11,71174
Europe,Germany,2012,12,80493
Europe,Germany,2013,1,81790
Europe,Germany,2013,2,82519
Europe,Germany,2013,3,89826
Europe,Germany,2013,4,55821
Europe,Germany,2013,5,38629
Europe,Germany,2013,6,30616
Europe,Germany,2013,7,44102
Europe,Germany,2013,8,48587
Europe,Germany,2013,9,47110
Europe,Germany,2013,10,55373
Europe,Germany,2013,11,78140
Europe,Germany,2013,12,85145
Europe,Germany,2014,1,80835
Europe,Germany,2014,2,81056
Europe,Germany,2014,3,78008
Europe,Germany,2014,4,62963
Europe,Germany,2014,5,33776
Europe,Germany,2014,6,27902
Europe,Germany,2014,7,38622
Europe,Germany,2014,8,52613
Europe,Germany,2014,9,43690
Europe,Germany,2014,10,53659
Europe,Germany,2014,11,73994
Europe,Germany,2014,12,88122
Europe,Germany,2015,1,80665
Europe,Germany,2015,2,88615
Europe,Germany,2015,3,93219
Europe,Germany,2015,4,56066
Europe,Germany,2015,5,39999
Europe,Germany,2015,6,29733
Europe,Germany,2015,7,42721
Europe,Germany,2015,8,55829
Europe,Germany,2015,9,59079
Europe,Germany,2015,10,59079
Europe,Germany,2015,11,82528
Europe,Germany,2015,12,88931
Europe,Germany,2016,1,86428
Europe,Germany,2016,2,97704
Europe,Germany,2016,3,99248
Europe,Germany,2016,4,61715
Europe,Germany,2016,5,46855
Europe,Germany,2016,6,33639
Europe,Germany,2016,7,50621
Europe,Germany,2016,8,60212
Europe,Germany,2016,9,50439
Europe,Germany,2016,10,69365
Europe,Germany,2016,11,86587
Europe,Germany,2016,12,92693
Europe,Italy,2010,1,25872
Europe,Italy,2010,2,20018
Europe,Italy,2010,3,15312
Europe,Italy,2010,4,9536
Europe,Italy,2010,5,4917
Europe,Italy,2010,6,5732
Europe,Italy,2010,7,10160
Europe,Italy,2010,8,21233
Europe,Italy,2010,9,8118
Europe,Italy,2010,10,9703
Europe,Italy,2010,11,15042
Europe,Italy,2010,12,22560
Europe,Italy,2011,1,26666
Europe,Italy,2011,2,19938
Europe,Italy,2011,3,15576
Europe,Italy,2011,4,9734
Europe,Italy,2011,5,7335
Europe,Italy,2011,6,8351
Europe,Italy,2011,7,13221
Europe,Italy,2011,8,28176
Europe,Italy,2011,9,9777
Europe,Italy,2011,10,9877
Europe,Italy,2011,11,13446
Europe,Italy,2011,12,23772
Europe,Italy,2012,1,28384
Europe,Italy,2012,2,21664
Europe,Italy,2012,3,16253
Europe,Italy,2012,4,11953
Europe,Italy,2012,5,8156
Europe,Italy,2012,6,8703
Europe,Italy,2012,7,13981
Europe,Italy,2012,8,29052
Europe,Italy,2012,9,10219
Europe,Italy,2012,10,10670
Europe,Italy,2012,11,17625
Europe,Italy,2012,12,24043
Europe,Italy,2013,1,26407
Europe,Italy,2013,2,20046
Europe,Italy,2013,3,15926
Europe,Italy,2013,4,11715
Europe,Italy,2013,5,8281
Europe,Italy,2013,6,9517
Europe,Italy,2013,7,14327
Europe,Italy,2013,8,30172
Europe,Italy,2013,9,10977
Europe,Italy,2013,10,12368
Europe,Italy,2013,11,19844
Europe,Italy,2013,12,27612
Europe,Italy,2014,1,28783
Europe,Italy,2014,2,21573
Europe,Italy,2014,3,16021
Europe,Italy,2014,4,14712
Europe,Italy,2014,5,9110
Europe,Italy,2014,6,9079
Europe,Italy,2014,7,13674
Europe,Italy,2014,8,31072
Europe,Italy,2014,9,11385
Europe,Italy,2014,10,12262
Europe,Italy,2014,11,20660
Europe,Italy,2014,12,31544
Europe,Italy,2015,1,31944
Europe,Italy,2015,2,24790
Europe,Italy,2015,3,19023
Europe,Italy,2015,4,13729
Europe,Italy,2015,5,9308
Europe,Italy,2015,6,10538
Europe,Italy,2015,7,16459
Europe,Italy,2015,8,38716
Europe,Italy,2015,9,13996
Europe,Italy,2015,10,13996
Europe,Italy,2015,11,21915
Europe,Italy,2015,12,33180
Europe,Italy,2016,1,34427
Europe,Italy,2016,2,28178
Europe,Italy,2016,3,20952
Europe,Italy,2016,4,13743
Europe,Italy,2016,5,10126
Europe,Italy,2016,6,11914
Europe,Italy,2016,7,18597
Europe,Italy,2016,8,42684
Europe,Italy,2016,9,13390
Europe,Italy,2016,10,14424
Europe,Italy,2016,11,21689
Europe,Italy,2016,12,35408
Europe,Netherlands,2010,1,21227
Europe,Netherlands,2010,2,18049
Europe,Netherlands,2010,3,14815
Europe,Netherlands,2010,4,12696
Europe,Netherlands,2010,5,10734
Europe,Netherlands,2010,6,9552
Europe,Netherlands,2010,7,28129
Europe,Netherlands,2010,8,17611
Europe,Netherlands,2010,9,11366
Europe,Netherlands,2010,10,15133
Europe,Netherlands,2010,11,16937
Europe,Netherlands,2010,12,20745
Europe,Netherlands,2011,1,21054
Europe,Netherlands,2011,2,16662
Europe,Netherlands,2011,3,14372
Europe,Netherlands,2011,4,13214
Europe,Netherlands,2011,5,10204
Europe,Netherlands,2011,6,11609
Europe,Netherlands,2011,7,29690
Europe,Netherlands,2011,8,19800
Europe,Netherlands,2011,9,11659
Europe,Netherlands,2011,10,13982
Europe,Netherlands,2011,11,14790
Europe,Netherlands,2011,12,21855
Europe,Netherlands,2012,1,21075
Europe,Netherlands,2012,2,17761
Europe,Netherlands,2012,3,15087
Europe,Netherlands,2012,4,12775
Europe,Netherlands,2012,5,10720
Europe,Netherlands,2012,6,12331
Europe,Netherlands,2012,7,32585
Europe,Netherlands,2012,8,17680
Europe,Netherlands,2012,9,11784
Europe,Netherlands,2012,10,14759
Europe,Netherlands,2012,11,18399
Europe,Netherlands,2012,12,23166
Europe,Netherlands,2013,1,21741
Europe,Netherlands,2013,2,17626
Europe,Netherlands,2013,3,16102
Europe,Netherlands,2013,4,14532
Europe,Netherlands,2013,5,11543
Europe,Netherlands,2013,6,13506
Europe,Netherlands,2013,7,33935
Europe,Netherlands,2013,8,17628
Europe,Netherlands,2013,9,12297
Europe,Netherlands,2013,10,16239
Europe,Netherlands,2013,11,19596
Europe,Netherlands,2013,12,24020
Europe,Netherlands,2014,1,22857
Europe,Netherlands,2014,2,18479
Europe,Netherlands,2014,3,15047
Europe,Netherlands,2014,4,14872
Europe,Netherlands,2014,5,11045
Europe,Netherlands,2014,6,11154
Europe,Netherlands,2014,7,31586
Europe,Netherlands,2014,8,18394
Europe,Netherlands,2014,9,10702
Europe,Netherlands,2014,10,15479
Europe,Netherlands,2014,11,18443
Europe,Netherlands,2014,12,23466
Europe,Netherlands,2015,1,22049
Europe,Netherlands,2015,2,17788
Europe,Netherlands,2015,3,15116
Europe,Netherlands,2015,4,14323
Europe,Netherlands,2015,5,12205
Europe,Netherlands,2015,6,12030
Europe,Netherlands,2015,7,38103
Europe,Netherlands,2015,8,18289
Europe,Netherlands,2015,9,15799
Europe,Netherlands,2015,10,15799
Europe,Netherlands,2015,11,20285
Europe,Netherlands,2015,12,24063
Europe,Netherlands,2016,1,23236
Europe,Netherlands,2016,2,19565
Europe,Netherlands,2016,3,15325
Europe,Netherlands,2016,4,16921
Europe,Netherlands,2016,5,12468
Europe,Netherlands,2016,6,12605
Europe,Netherlands,2016,7,38866
Europe,Netherlands,2016,8,24528
Europe,Netherlands,2016,9,12852
Europe,Netherlands,2016,10,16269
Europe,Netherlands,2016,11,20189
Europe,Netherlands,2016,12,22884
Europe,Norway,2010,1,19710
Europe,Norway,2010,2,19068
Europe,Norway,2010,3,17237
Europe,Norway,2010,4,5441
Europe,Norway,2010,5,3627
Europe,Norway,2010,6,9253
Europe,Norway,2010,7,10158
Europe,Norway,2010,8,4637
Europe,Norway,2010,9,4957
Europe,Norway,2010,10,7685
Europe,Norway,2010,11,11781
Europe,Norway,2010,12,18554
Europe,Norway,2011,1,20550
Europe,Norway,2011,2,18977
Europe,Norway,2011,3,13127
Europe,Norway,2011,4,9559
Europe,Norway,2011,5,4124
Europe,Norway,2011,6,9555
Europe,Norway,2011,7,11079
Europe,Norway,2011,8,5026
Europe,Norway,2011,9,5738
Europe,Norway,2011,10,8048
Europe,Norway,2011,11,11276
Europe,Norway,2011,12,19872
Europe,Norway,2012,1,21850
Europe,Norway,2012,2,21492
Europe,Norway,2012,3,15969
Europe,Norway,2012,4,8181
Europe,Norway,2012,5,4566
Europe,Norway,2012,6,10341
Europe,Norway,2012,7,11985
Europe,Norway,2012,8,4815
Europe,Norway,2012,9,5931
Europe,Norway,2012,10,8450
Europe,Norway,2012,11,13389
Europe,Norway,2012,12,21827
Europe,Norway,2013,1,21382
Europe,Norway,2013,2,20120
Europe,Norway,2013,3,16867
Europe,Norway,2013,4,6432
Europe,Norway,2013,5,4515
Europe,Norway,2013,6,12108
Europe,Norway,2013,7,14566
Europe,Norway,2013,8,6463
Europe,Norway,2013,9,7105
Europe,Norway,2013,10,9872
Europe,Norway,2013,11,11914
Europe,Norway,2013,12,22705
Europe,Norway,2014,1,21420
Europe,Norway,2014,2,19289
Europe,Norway,2014,3,13038
Europe,Norway,2014,4,10747
Europe,Norway,2014,5,4476
Europe,Norway,2014,6,10710
Europe,Norway,2014,7,14185
Europe,Norway,2014,8,5372
Europe,Norway,2014,9,5729
Europe,Norway,2014,10,8465
Europe,Norway,2014,11,10965
Europe,Norway,2014,12,20811
Europe,Norway,2015,1,20003
Europe,Norway,2015,2,17644
Europe,Norway,2015,3,14290
Europe,Norway,2015,4,6295
Europe,Norway,2015,5,4330
Europe,Norway,2015,6,10021
Europe,Norway,2015,7,13414
Europe,Norway,2015,8,4655
Europe,Norway,2015,9,8892
Europe,Norway,2015,10,8892
Europe,Norway,2015,11,10791
Europe,Norway,2015,12,19089
Europe,Norway,2016,1,18864
Europe,Norway,2016,2,16787
Europe,Norway,2016,3,15380
Europe,Norway,2016,4,6119
Europe,Norway,2016,5,4557
Europe,Norway,2016,6,10396
Europe,Norway,2016,7,13271
Europe,Norway,2016,8,4601
Europe,Norway,2016,9,5550
Europe,Norway,2016,10,8319
Europe,Norway,2016,11,10750
Europe,Norway,2016,12,16442
Europe,Russia,2010,1,82560
Europe,Russia,2010,2,69167
Europe,Russia,2010,3,65691
Europe,Russia,2010,4,46225
Europe,Russia,2010,5,25287
Europe,Russia,2010,6,16495
Europe,Russia,2010,7,19916
Europe,Russia,2010,8,21409
Europe,Russia,2010,9,24335
Europe,Russia,2010,10,62277
Europe,Russia,2010,11,93546
Europe,Russia,2010,12,117770
Europe,Russia,2011,1,136159
Europe,Russia,2011,2,124286
Europe,Russia,2011,3,137093
Europe,Russia,2011,4,88373
Europe,Russia,2011,5,41986
Europe,Russia,2011,6,37390
Europe,Russia,2011,7,40669
Europe,Russia,2011,8,44540
Europe,Russia,2011,9,44165
Europe,Russia,2011,10,89638
Europe,Russia,2011,11,120498
Europe,Russia,2011,12,149390
Europe,Russia,2012,1,175597
Europe,Russia,2012,2,146440
Europe,Russia,2012,3,141882
Europe,Russia,2012,4,100636
Europe,Russia,2012,5,55810
Europe,Russia,2012,6,50646
Europe,Russia,2012,7,51762
Europe,Russia,2012,8,53711
Europe,Russia,2012,9,55273
Europe,Russia,2012,10,105226
Europe,Russia,2012,11,175279
Europe,Russia,2012,12,204302
Europe,Russia,2013,1,213919
Europe,Russia,2013,2,184580
Europe,Russia,2013,3,192677
Europe,Russia,2013,4,141759
Europe,Russia,2013,5,88275
Europe,Russia,2013,6,72087
Europe,Russia,2013,7,71849
Europe,Russia,2013,8,73115
Europe,Russia,2013,9,73750
Europe,Russia,2013,10,150065
Europe,Russia,2013,11,230867
Europe,Russia,2013,12,253622
Europe,Russia,2014,1,269479
Europe,Russia,2014,2,223100
Europe,Russia,2014,3,207241
Europe,Russia,2014,4,114925
Europe,Russia,2014,5,65989
Europe,Russia,2014,6,58775
Europe,Russia,2014,7,61642
Europe,Russia,2014,8,59597
Europe,Russia,2014,9,59017
Europe,Russia,2014,10,116039
Europe,Russia,2014,11,183773
Europe,Russia,2014,12,186853
Europe,Russia,2015,1,145519
Europe,Russia,2015,2,96362
Europe,Russia,2015,3,84485
Europe,Russia,2015,4,58314
Europe,Russia,2015,5,43302
Europe,Russia,2015,6,38475
Europe,Russia,2015,7,39614
Europe,Russia,2015,8,37159
Europe,Russia,2015,9,69730
Europe,Russia,2015,10,69730
Europe,Russia,2015,11,106742
Europe,Russia,2015,12,128181
Europe,Russia,2016,1,138815
Europe,Russia,2016,2,110132
Europe,Russia,2016,3,109162
Europe,Russia,2016,4,85237
Europe,Russia,2016,5,58448
Europe,Russia,2016,6,49406
Europe,Russia,2016,7,47941
Europe,Russia,2016,8,52689
Europe,Russia,2016,9,52848
Europe,Russia,2016,10,90883
Europe,Russia,2016,11,132612
Europe,Russia,2016,12,161819
Europe,Spain,2010,1,5214
Europe,Spain,2010,2,5279
Europe,Spain,2010,3,5811
Europe,Spain,2010,4,3830
Europe,Spain,2010,5,2712
Europe,Spain,2010,6,3118
Europe,Spain,2010,7,5898
Europe,Spain,2010,8,9985
Europe,Spain,2010,9,5507
Europe,Spain,2010,10,6553
Europe,Spain,2010,11,6954
Europe,Spain,2010,12,6381
Europe,Spain,2011,1,5583
Europe,Spain,2011,2,5245
Europe,Spain,2011,3,5369
Europe,Spain,2011,4,5517
Europe,Spain,2011,5,4647
Europe,Spain,2011,6,6553
Europe,Spain,2011,7,11195
Europe,Spain,2011,8,17321
Europe,Spain,2011,9,9790
Europe,Spain,2011,10,9187
Europe,Spain,2011,11,7774
Europe,Spain,2011,12,7202
Europe,Spain,2012,1,6915
Europe,Spain,2012,2,7068
Europe,Spain,2012,3,7162
Europe,Spain,2012,4,6221
Europe,Spain,2012,5,6370
Europe,Spain,2012,6,7072
Europe,Spain,2012,7,13730
Europe,Spain,2012,8,20286
Europe,Spain,2012,9,9948
Europe,Spain,2012,10,10056
Europe,Spain,2012,11,10619
Europe,Spain,2012,12,7694
Europe,Spain,2013,1,6729
Europe,Spain,2013,2,7011
Europe,Spain,2013,3,7990
Europe,Spain,2013,4,5669
Europe,Spain,2013,5,6040
Europe,Spain,2013,6,7747
Europe,Spain,2013,7,14876
Europe,Spain,2013,8,22150
Europe,Spain,2013,9,11457
Europe,Spain,2013,10,11689
Europe,Spain,2013,11,12419
Europe,Spain,2013,12,9307
Europe,Spain,2014,1,8465
Europe,Spain,2014,2,7254
Europe,Spain,2014,3,7329
Europe,Spain,2014,4,8040
Europe,Spain,2014,5,6111
Europe,Spain,2014,6,6640
Europe,Spain,2014,7,11922
Europe,Spain,2014,8,18956
Europe,Spain,2014,9,10154
Europe,Spain,2014,10,9937
Europe,Spain,2014,11,11997
Europe,Spain,2014,12,10178
Europe,Spain,2015,1,9045
Europe,Spain,2015,2,8480
Europe,Spain,2015,3,9776
Europe,Spain,2015,4,7460
Europe,Spain,2015,5,7197
Europe,Spain,2015,6,9269
Europe,Spain,2015,7,19315
Europe,Spain,2015,8,29191
Europe,Spain,2015,9,12840
Europe,Spain,2015,10,12840
Europe,Spain,2015,11,13758
Europe,Spain,2015,12,10887
Europe,Spain,2016,1,10092
Europe,Spain,2016,2,9965
Europe,Spain,2016,3,11996
Europe,Spain,2016,4,7572
Europe,Spain,2016,5,7952
Europe,Spain,2016,6,10078
Europe,Spain,2016,7,21707
Europe,Spain,2016,8,33159
Europe,Spain,2016,9,15212
Europe,Spain,2016,10,13903
Europe,Spain,2016,11,14969
Europe,Spain,2016,12,12238
Europe,Sweden,2010,1,62483
Europe,Sweden,2010,2,55915
Europe,Sweden,2010,3,48340
Europe,Sweden,2010,4,17981
Europe,Sweden,2010,5,7999
Europe,Sweden,2010,6,12507
Europe,Sweden,2010,7,10502
Europe,Sweden,2010,8,7831
Europe,Sweden,2010,9,8924
Europe,Sweden,2010,10,19301
Europe,Sweden,2010,11,35562
Europe,Sweden,2010,12,67869
Europe,Sweden,2011,1,73691
Europe,Sweden,2011,2,63524
Europe,Sweden,2011,3,48778
Europe,Sweden,2011,4,17645
Europe,Sweden,2011,5,8443
Europe,Sweden,2011,6,12804
Europe,Sweden,2011,7,10256
Europe,Sweden,2011,8,8401
Europe,Sweden,2011,9,9146
Europe,Sweden,2011,10,17945
Europe,Sweden,2011,11,34170
Europe,Sweden,2011,12,69053
Europe,Sweden,2012,1,72239
Europe,Sweden,2012,2,62910
Europe,Sweden,2012,3,41978
Europe,Sweden,2012,4,15777
Europe,Sweden,2012,5,7914
Europe,Sweden,2012,6,11649
Europe,Sweden,2012,7,11046
Europe,Sweden,2012,8,7672
Europe,Sweden,2012,9,8415
Europe,Sweden,2012,10,17725
Europe,Sweden,2012,11,33464
Europe,Sweden,2012,12,73892
Europe,Sweden,2013,1,65178
Europe,Sweden,2013,2,53961
Europe,Sweden,2013,3,40299
Europe,Sweden,2013,4,12812
Europe,Sweden,2013,5,7187
Europe,Sweden,2013,6,13437
Europe,Sweden,2013,7,12283
Europe,Sweden,2013,8,7995
Europe,Sweden,2013,9,8751
Europe,Sweden,2013,10,20261
Europe,Sweden,2013,11,31462
Europe,Sweden,2013,12,67772
Europe,Sweden,2014,1,60804
Europe,Sweden,2014,2,50555
Europe,Sweden,2014,3,36755
Europe,Sweden,2014,4,16350
Europe,Sweden,2014,5,7395
Europe,Sweden,2014,6,12303
Europe,Sweden,2014,7,11399
Europe,Sweden,2014,8,7191
Europe,Sweden,2014,9,7812
Europe,Sweden,2014,10,18164
Europe,Sweden,2014,11,29411
Europe,Sweden,2014,12,66726
Europe,Sweden,2015,1,56360
Europe,Sweden,2015,2,47872
Europe,Sweden,2015,3,38138
Europe,Sweden,2015,4,13847
Europe,Sweden,2015,5,7466
Europe,Sweden,2015,6,12574
Europe,Sweden,2015,7,11735
Europe,Sweden,2015,8,7362
Europe,Sweden,2015,9,19658
Europe,Sweden,2015,10,19658
Europe,Sweden,2015,11,30752
Europe,Sweden,2015,12,67665
Europe,Sweden,2016,1,62681
Europe,Sweden,2016,2,54620
Europe,Sweden,2016,3,40377
Europe,Sweden,2016,4,14607
Europe,Sweden,2016,5,7908
Europe,Sweden,2016,6,13725
Europe,Sweden,2016,7,12779
Europe,Sweden,2016,8,7073
Europe,Sweden,2016,9,8097
Europe,Sweden,2016,10,17189
Europe,Sweden,2016,11,29999
Europe,Sweden,2016,12,63811
Europe,Switzerland,2010,1,19147
Europe,Switzerland,2010,2,17585
Europe,Switzerland,2010,3,15156
Europe,Switzerland,2010,4,13195
Europe,Switzerland,2010,5,7231
Europe,Switzerland,2010,6,6492
Europe,Switzerland,2010,7,12582
Europe,Switzerland,2010,8,7152
Europe,Switzerland,2010,9,8302
Europe,Switzerland,2010,10,12472
Europe,Switzerland,2010,11,17069
Europe,Switzerland,2010,12,19378
Europe,Switzerland,2011,1,21041
Europe,Switzerland,2011,2,18662
Europe,Switzerland,2011,3,15270
Europe,Switzerland,2011,4,16461
Europe,Switzerland,2011,5,8059
Europe,Switzerland,2011,6,7101
Europe,Switzerland,2011,7,14734
Europe,Switzerland,2011,8,8207
Europe,Switzerland,2011,9,8736
Europe,Switzerland,2011,10,12958
Europe,Switzerland,2011,11,16508
Europe,Switzerland,2011,12,22307
Europe,Switzerland,2012,1,22013
Europe,Switzerland,2012,2,20881
Europe,Switzerland,2012,3,17791
Europe,Switzerland,2012,4,18094
Europe,Switzerland,2012,5,9057
Europe,Switzerland,2012,6,7504
Europe,Switzerland,2012,7,17821
Europe,Switzerland,2012,8,9159
Europe,Switzerland,2012,9,9549
Europe,Switzerland,2012,10,14160
Europe,Switzerland,2012,11,20326
Europe,Switzerland,2012,12,24792
Europe,Switzerland,2013,1,23203
Europe,Switzerland,2013,2,21314
Europe,Switzerland,2013,3,19892
Europe,Switzerland,2013,4,16268
Europe,Switzerland,2013,5,9623
Europe,Switzerland,2013,6,8271
Europe,Switzerland,2013,7,17881
Europe,Switzerland,2013,8,9074
Europe,Switzerland,2013,9,9681
Europe,Switzerland,2013,10,15550
Europe,Switzerland,2013,11,21634
Europe,Switzerland,2013,12,27532
Europe,Switzerland,2014,1,25000
Europe,Switzerland,2014,2,22394
Europe,Switzerland,2014,3,18190
Europe,Switzerland,2014,4,19543
Europe,Switzerland,2014,5,9136
Europe,Switzerland,2014,6,7426
Europe,Switzerland,2014,7,16393
Europe,Switzerland,2014,8,9053
Europe,Switzerland,2014,9,9872
Europe,Switzerland,2014,10,15051
Europe,Switzerland,2014,11,20974
Europe,Switzerland,2014,12,28239
Europe,Switzerland,2015,1,24802
Europe,Switzerland,2015,2,22501
Europe,Switzerland,2015,3,18491
Europe,Switzerland,2015,4,19738
Europe,Switzerland,2015,5,9794
Europe,Switzerland,2015,6,8502
Europe,Switzerland,2015,7,19221
Europe,Switzerland,2015,8,9381
Europe,Switzerland,2015,9,15403
Europe,Switzerland,2015,10,15403
Europe,Switzerland,2015,11,21089
Europe,Switzerland,2015,12,27670
Europe,Switzerland,2016,1,24531
Europe,Switzerland,2016,2,24693
Europe,Switzerland,2016,3,20691
Europe,Switzerland,2016,4,16733
Europe,Switzerland,2016,5,9816
Europe,Switzerland,2016,6,8018
Europe,Switzerland,2016,7,19524
Europe,Switzerland,2016,8,9778
Europe,Switzerland,2016,9,9928
Europe,Switzerland,2016,10,17172
Europe,Switzerland,2016,11,20754
Europe,Switzerland,2016,12,27329
Europe,UnitedKingdom,2010,1,80652
Europe,UnitedKingdom,2010,2,82493
Europe,UnitedKingdom,2010,3,84157
Europe,UnitedKingdom,2010,4,70817
Europe,UnitedKingdom,2010,5,43303
Europe,UnitedKingdom,2010,6,52456
Europe,UnitedKingdom,2010,7,62368
Europe,UnitedKingdom,2010,8,63774
Europe,UnitedKingdom,2010,9,51644
Europe,UnitedKingdom,2010,10,63471
Europe,UnitedKingdom,2010,11,70259
Europe,UnitedKingdom,2010,12,85333
Europe,UnitedKingdom,2011,1,75932
Europe,UnitedKingdom,2011,2,73223
Europe,UnitedKingdom,2011,3,78390
Europe,UnitedKingdom,2011,4,87716
Europe,UnitedKingdom,2011,5,53726
Europe,UnitedKingdom,2011,6,58510
Europe,UnitedKingdom,2011,7,69171
Europe,UnitedKingdom,2011,8,73031
Europe,UnitedKingdom,2011,9,55816
Europe,UnitedKingdom,2011,10,62691
Europe,UnitedKingdom,2011,11,66270
Europe,UnitedKingdom,2011,12,90496
Europe,UnitedKingdom,2012,1,78220
Europe,UnitedKingdom,2012,2,78265
Europe,UnitedKingdom,2012,3,83652
Europe,UnitedKingdom,2012,4,77039
Europe,UnitedKingdom,2012,5,55810
Europe,UnitedKingdom,2012,6,61690
Europe,UnitedKingdom,2012,7,67456
Europe,UnitedKingdom,2012,8,68004
Europe,UnitedKingdom,2012,9,57129
Europe,UnitedKingdom,2012,10,68775
Europe,UnitedKingdom,2012,11,79707
Europe,UnitedKingdom,2012,12,97306
Europe,UnitedKingdom,2013,1,79664
Europe,UnitedKingdom,2013,2,80177
Europe,UnitedKingdom,2013,3,91649
Europe,UnitedKingdom,2013,4,71406
Europe,UnitedKingdom,2013,5,58069
Europe,UnitedKingdom,2013,6,62823
