title_id,title,complete_title,release_year,rating,rater,casts,casts_slug,genres,tags,screenwriter,director,poster,synopsis,country,type,episodes,aired,aired_on,original_network,duration,score,ranked,popularity,content_rating,watchers
34667-arthdal-chronicles-season-3,Arthdal Chronicles Part 3: The Prelude to All Legends,Arthdal Chronicles Part 3: The Prelude to All Legends (2019),2019,8.7,12150,Song Joong Ki|Jang Dong Gun|Kim Ji Won|Kim Ok Bin|Kim Sung Cheol|Kim Eui Sung,/people/431-song-joong-ki|/people/883-jang-dong-gun|/people/1692-kim-ji-won|/people/2991-kim-ok-bin|/people/16728-kim-sung-chul|/people/4625-kim-eui-sung,Historical|Romance|Fantasy|Political,Power Struggle|War|Supernatural Power|Strong Female Lead|Curse|Revenge|Superhuman Strength|Pre-Produced|Class Conflict|Antihero Male Lead (Vote or add tags),Kim Young Hyun|Park Sang Yeon,Kim Won Suk,https://i.mydramalist.com/23m6wc.jpg,"Ta Gon gets what he wants as he sits atop his throne. However, now his life and throne are threatened when Eun Seom begins to gather power among the slaves and peasants of Arth as he starts to fight back against the elite. Although Ta Gon has so far kept his half-Neanthal heritage a secret from the world, his eyes shine purple, preparing to go all out in fighting Eun Seom.Meanwhile, Taealha faces the threat of assassination from an unknown adversary, while Tanya struggles to adjust to her newfound power in Arthdal.(Source: Soompi)",South Korea,Drama,6,"Sep  7, 2019 - Sep 22, 2019","Saturday, Sunday",Netflix tvN,1 hr. 20 min.,"8.7 (scored by 12,150 users)",225,632,15+ - Teens 15 or older,23514
746529-skz-flix,SKZ Flix,SKZ Flix (2023),2023,8.8,527,Bang Chan|Felix|Hwang Hyun Jin|Seo Chang Bin|Han|Lee Know,/people/17173-chan|/people/17176-felix|/people/17178-hwang-hyun-jin|/people/17177-seo-chang-bin|/people/17179-han-ji-sung|/people/17175-lee-min-ho,Drama|Sci-Fi,School Setting|Student Male Lead|Screenwriter Supporting Character|Producer Supporting Character|Actor Male Lead|Director Supporting Character|Male Centered Plot|Theatre/Drama Club|Chasing A Dream|Filmmaking (Vote or add tags),,,https://i.mydramalist.com/rd77D_4c.jpg,"It is a continuation of the On Track Universe storyline started in 2020, as it portrays the return of the film club project, and it is tied to the release of the eighth mini album ROCK-STAR and its song ""Leave"". SKZFLIX was first announced in STEP OUT 2022 and scheduled to be released in 2022. But it was eventually postponed as teaser posters, describing it as a ""music drama"", were released on December 28, 2022. It was mentioned again in STEP OUT 2023 and scheduled to be released in 2023.(Source: StrayKidsWiki)",South Korea,Drama,1,"Nov  3, 2023",Friday,,11 min.,8.8 (scored by 527 users),177,6711,Not Yet Rated,1398
34665-arthdal-chronicles-season-2,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land","Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land (2019)",2019,8.7,13617,Song Joong Ki|Jang Dong Gun|Kim Ji Won|Kim Ok Bin|Kim Eui Sung|Park Hae Joon,/people/431-song-joong-ki|/people/883-jang-dong-gun|/people/1692-kim-ji-won|/people/2991-kim-ok-bin|/people/4625-kim-eui-sung|/people/5537-park-hae-joon,Historical|Romance|Fantasy|Political,War|Power Struggle|Slavery|Good Twin/Evil Twin|Strong Female Lead|Revenge|Character Development|Father-Daughter Relationship|Strong Male Lead|Political Intrigue (Vote or add tags),Kim Young Hyun|Park Sang Yeon,Kim Won Suk,https://i.mydramalist.com/6o4N2c.jpg,"Ta Gon has now become the most powerful man in Arthdal. He has an affectionate relationship only with Taealha, the daughter of the rival Hae Tribe, because of their shared ambitions.Sa Ya has been kept confined in a tower because he is an Igutu, a hybrid between a Saram and Nweantal. Ta Gon chose to spare Sa Ya’s life as a baby in the wars that wiped out all the Nweantals and brought him back to Arthdal. His relationship with Sa Ya is complicated as Igutus are hated in Arthdal. Tae Al Ha has helped Ta Gon raise him.Tan Ya, in an attempt to escape from the fortress of fire, where she and her tribe were held as hostages, goes into a room.  This room looks exactly like what EunSeom had described in his dreams. There she sees a boy that looks just like Eun Seom. What will happen after Sa Ya, who longs to escape his tower, and Tan Ya, who yearns for revenge against Arthdal, meet for the first time?(Source: Vishalingle at MyDramaList)",South Korea,Drama,6,"Jun 22, 2019 - Jul  7, 2019","Saturday, Sunday",Netflix tvN,1 hr. 21 min.,"8.7 (scored by 13,617 users)",235,540,15+ - Teens 15 or older,26272
683929-mr-hong,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha (2021),2021,8.7,66181,Shin Min Ah|Kim Seon Ho|Lee Sang Yi|In Gyo Jin|Lee Bong Ryun|Jo Han Chul,/people/282-shin-min-ah|/people/15244-kim-sun-ho|/people/15660-lee-sang-yi|/people/1197-in-gyo-jin|/people/6302-lee-bong-ryung|/people/5409-jo-han-chul,Comedy|Romance|Life|Drama,Nice Male Lead|Nice Female Lead|Cheerful Male Lead|Hardworking Male Lead|Hardworking Female Lead|Smart Female Lead|Opposites Attract|Character Development|Healing|Strong Male Lead (Vote or add tags),Shin Ha Eun,Yoo Je Won,https://i.mydramalist.com/ZeKv1_4c.jpg,"After a conflict with her boss, dentist Yoon Hye Jin escapes the city to a seaside village where she'd vacationed to before as a little girl. When she learns the village is without a dentist, she decides to set up her practice there permanently. As the former city-dweller's stiff and guarded demeanor almost immediately rubs the locals the wrong way, in steps the free-spirited jack of all trades, Hong Do Shik. There to help her learn to navigate life in a small village, albeit they don't hit it off well at first.(Source: bbchops at MyDramaList)",South Korea,Drama,16,"Aug 28, 2021 - Oct 17, 2021","Saturday, Sunday",Netflix tvN,1 hr. 20 min.,"8.7 (scored by 66,181 users)",238,32,15+ - Teens 15 or older,111131
32917-partners-for-justice-2,Partners for Justice Season 2,Partners for Justice Season 2 (2019),2019,8.7,5191,Jung Jae Young|Jung Yoo Mi|Oh Man Suk|Noh Min Woo|Kang Seung Hyun|Park Jun Gyu,/people/288-jung-jae-young|/people/196-jung-yoo-mi|/people/1179-oh-man-suk|/people/416-noh-min-woo|/people/9507-kang-seung-hyun|/people/1508-park-jun-gyu,Mystery|Law|Drama|Medical,Forensic Science|Forensic Medical Examiner Male Lead|Prosecutor Supporting Character|Age Gap [Drama Life]|Age Gap [Real Life]|Prosecutor Female Lead|Doctor Male Lead|Serial Killings|Teamwork|Rich Female Lead (Vote or add tags),Jo Won Gi|Min Ji Eun,Noh Do Cheol|Han Jin Sun,https://i.mydramalist.com/enw3ec.jpg,"In crime and in life, all contact leaves a trace. There is no perfect crime and our hero and heroine have the ultimate cooperation. This drama continues the tale of a forensic scientist and a prosecutor who make the best of teams.(Source: HanCinema)",South Korea,Drama,32,"Jun  3, 2019 - Jul 29, 2019","Monday, Tuesday",MBC,35 min.,"8.7 (scored by 5,191 users)",239,1471,15+ - Teens 15 or older,10653
14324-six-flying-dragons,Six Flying Dragons,Six Flying Dragons (2015),2015,8.7,6463,Yoo Ah In|Kim Myung Min|Shin Sae Kyeong|Byun Yo Han|Yoon Kyun Sang|Chun Ho Jin,/people/432-yoo-ah-in|/people/556-kim-myung-min|/people/993-shin-se-kyung|/people/7710-byun-yo-han|/people/3973-yoon-gyun-sang|/people/555-chun-ho-jin,Action|Historical|Drama|Political,Revolution|Power Struggle|Political Intrigue|Sword-fight|Smart Male Lead|Taejong|Scheme|Taejo|Goryeo Dynasty|Bromance (Vote or add tags),Kim Young Hyun|Park Sang Yeon,Shin Kyung Soo,https://i.mydramalist.com/bBvWjc.jpg,"A fictional, historical drama about the ambition, rise and fall of real and fictional characters based around Yi Bang Won. Yi Bang Won was the third king of the Joseon Dynasty in Korea and the father of King Se Jong the Great. He helped his father, King Tae Jo, establish the Joseon Dynasty.",South Korea,Drama,50,"Oct  5, 2015 - Mar 22, 2016","Monday, Tuesday",SBS,60 min.,"8.7 (scored by 6,463 users)",243,598,15+ - Teens 15 or older,24377
15999-moon-lovers-scarlet-heart-ryeo,Moon Lovers: Scarlet Heart Ryeo,Moon Lovers: Scarlet Heart Ryeo (2016),2016,8.7,69940,Lee Joon Gi|IU|Kang Ha Neul|Hong Jong Hyun|Nam Joo Hyuk|Byun Baek Hyun,/people/207-lee-joon-gi|/people/426-iu|/people/3850-kang-ha-neul|/people/2384-hong-jong-hyun|/people/7714-nam-joo-hyuk|/people/9484-byun-baek-hyun,Historical|Romance|Fantasy|Melodrama,Goryeo Dynasty|Rivalry|Smart Male Lead|Love/Hate Relationship|Power Struggle|Jealousy|Possessive Male Lead|Secret Relationship|Sibling Rivalry|First Love (Vote or add tags),Jo Yoon Young,Kim Kyu Tae,https://i.mydramalist.com/jWJxbc.jpg,"When a total eclipse of the sun takes place, Go Ha Jin is transported back in time to the start of the Goryeo Dynasty of Korea during King Taejo's rule. She wakes up in the body of the 16-year-old Hae Soo and finds herself living in the house of the 8th Prince Wang Wook, who is married to Hae Soo's cousin. She soon befriends several of the princes and meets the ostracized 4th Prince, Wang So. Although knowing she should not get involved in palace intrigues over the succession to the throne, she inadvertently becomes a pawn in the struggle, as several of the Princes fall in love with her. (Source: MyDramaList)~~ Adapted from the novel “Bu Bu Jing Xin” (步步惊心) by Tong Hua (桐华).~~ There are 2 versions of this series, please read the FAQ thread for more info.",South Korea,Drama,20,"Aug 29, 2016 - Nov  1, 2016","Monday, Tuesday",SBS,60 min.,"8.7 (scored by 69,940 users)",244,17,15+ - Teens 15 or older,142581
34064-sweet-home,Sweet Home,Sweet Home (2020),2020,8.7,58348,Song Kang|Lee Jin Wook|Lee Si Young|Lee Do Hyun|Kim Nam Hee|Go Min Si,/people/14472-song-kang|/people/832-lee-jin-wook|/people/348-lee-shi-young|/people/17489-lee-do-hyun|/people/19916-kim-nam-hee|/people/18348-go-min-shi,Action|Horror|Drama|Sci-Fi,Monster|Survival|Character Development|Gore|Supernatural Phenomena|Trauma|Adapted From A Webtoon|Paranormal|Death|Nice Male Lead (Vote or add tags),Kim Hyung Min,Lee Eung Bok,https://i.mydramalist.com/xy8oq_4c.jpg,"Following the death of his family in an accident, loner Cha Hyun Soo moves to a new apartment. His quiet life is soon disturbed by strange incidents that start occurring in his apartment, and throughout Korea. As people start to turn into monsters, Hyun Soo and the other residents try to survive.(Source: Wikipedia)~~ Adapted from the webtoon “Sweet Home” by Kim Kan Bi and Hwang Young Chan.",South Korea,Drama,10,"Dec 18, 2020",Friday,Netflix,52 min.,"8.7 (scored by 58,348 users)",255,46,18+ Restricted (violence & profanity),100806
21576-while-you-were-sleeping,While You Were Sleeping,While You Were Sleeping (2017),2017,8.7,77994,Bae Suzy|Lee Jong Suk|Lee Sang Yeob|Jung Hae In|Hwang Young Hee|Shin Jae Ha,/people/422-suzy|/people/900-lee-jong-suk|/people/996-lee-sang-yeob|/people/6834-jung-hae-in|/people/3267-hwang-young-hee|/people/7436-shin-jae-ha,Mystery|Romance|Drama|Supernatural,Precognition|Nice Male Lead|Murder|Tragic Past|First Love|Childhood Acquaintance|Fated Love|Smart Male Lead|Cheerful Male Lead|Eccentric Female Lead (Vote or add tags),Park Hye Ryun,Oh Choong Hwan|Park Soo Jin,https://i.mydramalist.com/jQV45J_4c.jpg,"Nam Hong Ju, endowed with the ability to foresee events, resides with her widowed mother who runs a small restaurant. Despite her gift, she often finds herself powerless to change the outcomes. On the other side of the street, Jung Jae Chan, a rookie prosecutor, and his younger brother Seung Won become their new neighbors. An unusual dream involving Hong Ju, ruthless attorney Lee Yu Beom, and a life-saving intervention leads Jae Chan to realize their destinies are intertwined, as they begin sharing dreams and connecting in mysterious ways.(Source: MyDramaList) ~~ Two versions available: 32 episodes (TV) | 16 episodes (online)",South Korea,Drama,32,"Sep 27, 2017 - Nov 16, 2017","Wednesday, Thursday",SBS,30 min.,"8.7 (scored by 77,994 users)",257,10,15+ - Teens 15 or older,160215
28686-hand,The Guest,The Guest (2018),2018,8.7,13924,Kim Dong Wook|Kim Jae Wook|Jung Eun Chae|Lee Won Jong|Park Ho San|Ahn Nae Sang,/people/1465-kim-dong-wook|/people/314-kim-jae-wook|/people/1144-jung-eun-chae|/people/378-lee-won-jong|/people/10727-park-ho-san|/people/1530-ahn-nae-sang,Thriller|Mystery|Horror|Supernatural,Exorcism|Death|Demon|Shamanism|Murder|Strong Female Lead|Hot-Tempered Male Lead|Ghost-seeing Male Lead|Orphan Female Lead|Ghost (Vote or add tags),Seo Jae Won|Kwon So Ra,Kim Hong Seon,https://i.mydramalist.com/Wb2pWc.jpg,"Yoon Hwa Pyung, a young psychic born into a shaman family, learns about the powerful demon called ""Son"" (Guest). The demon has the power to control other demons and allows them to possess weak people. The possessed people then go mad, kill their families, and stab themselves in the eye. Fatefully, Hwa Pyung, Choi Yoon; a young boy born in a religious Catholic family, and Kang Kil Yeong; the daughter of a detective, meet when their families are killed by a demon.Twenty years later, the demon killings started again. Hwa Pyung is now a taxi driver who uses his power to seek out possessed people in order to help them, while Yoon is a Catholic priest who is talented in exorcism, and Kil Yeong is a detective who doesn't believe in ghosts. The trio meets again and tries to work together to defeat ""Son"".(Source: MyDramaList)",South Korea,Drama,16,"Sep 12, 2018 - Nov  1, 2018","Wednesday, Thursday",OCN,1 hr. 7 min.,"8.7 (scored by 13,924 users)",256,343,18+ Restricted (violence & profanity),36769
713549-d-p-season-2,D.P. Season 2,D.P. Season 2 (2023),2023,8.7,11380,Jung Hae In|Koo Kyo Hwan|Kim Sung Kyun|Son Suk Ku|Kim Ji Hyun|Ji Jin Hee,/people/6834-jung-hae-in|/people/15792-gu-gyo-hwan|/people/3044-kim-sung-kyun|/people/17419-son-seok-koo|/people/21647-kim-ji-hyun|/people/404-ji-jin-hee,Action|Military|Drama,Male Centered Plot|Bromance|Post-traumatic Stress Disorder (PTSD)|Soldier Male Lead|Fight For Justice|Black Comedy|Noir|Adapted From A Webtoon|Graphic Violence|Teammates' Relationship (Vote or add tags),Kim Bo Tong,,https://i.mydramalist.com/QJ08d6_4c.jpg,"This unfolding story ensues when military desertion arrest squad members (DP), Jun Ho and Ho Yeol, run across absurdities and unchangeable reality on a regular basis.(Source: Namuwiki; Edited by Krystale Mitaesa at MyDramaList)~~ Adapted from the webtoon ""D.P Dog Day"" (D.P 개의 날) by Kim Bo Tong (김보통).",South Korea,Drama,6,"Jul 28, 2023",Friday,Netflix,50 min.,"8.7 (scored by 11,380 users)",263,660,15+ - Teens 15 or older,22741
18894-strong-woman-do-bong-soon,Strong Woman Do Bong Soon,Strong Woman Do Bong Soon (2017),2017,8.7,124026,Park Bo Young|Park Hyung Sik|Kim Ji Soo|Jun Suk Ho|Shim Hye Jin|Yoo Jae Myung,/people/1498-park-bo-young|/people/3014-park-hyung-shik|/people/9428-ji-soo|/people/6278-jun-suk-ho|/people/1783-shim-hye-jin|/people/6288-yoo-jae-myung,Action|Comedy|Romance|Supernatural,Strong Female Lead|Female Lead Action Scenes|Superhuman Strength|Love Triangle|Nice Male Lead|Rich Man/Poor Woman|Father-Daughter Relationship|Gang|Boss-Employee Relationship|Rich Male Lead (Vote or add tags),Baek Mi Kyung,Lee Hyung Min,https://i.mydramalist.com/XZqYJc.jpg,"Do Bong Soon is a petite, unemployed woman who is honest and kind. She appears little and sweet on the outside, but she is in fact very, very strong. For generations in her family, the women have been gifted Herculean strength to use for the greater good. If abused, however, their power will be taken away.Whilst standing up for herself after gang members bully her, she finds herself approached by Ahn Min Hyuk, the handsome and somewhat childish CEO of Ainsoft, a gaming company. Ahn Min Hyuk, who holds a great distrust towards the police, witnessed the whole exchange of Bong Soon's superhuman strength, and now wants to employ her as a bodyguard after being threatened by an unknown enemy. Min Hyuk falls in love with super-strong Bong Soon at first sight, but there's a catch. Bong Soon has eyes for someone else; a police officer and childhood friend, In Guk Doo, whom she has known since high school.When chaos ensues after a series of kidnappings in Do Bong Soon's hometown of Dobong-dong, Dobong-gu, Bong Soon must decide whether to use her strength and stand up to evil, or play it safe and keep her powers hidden from the world. Combined with the love triangle she faces between In Guk Doo and Ahn Min Hyuk, as well as having to keep Min Hyuk safe, Bong Soon's life is thrown into turmoil. Can she use her strength for the greater good, or will it prove in the end to be too much?(Source: AJ at MyDramaList)",South Korea,Drama,16,"Feb 24, 2017 - Apr 15, 2017","Friday, Saturday",jTBC,1 hr. 7 min.,"8.7 (scored by 124,026 users)",268,2,15+ - Teens 15 or older,215109
53535-penthouse,The Penthouse: War in Life,The Penthouse: War in Life (2020),2020,8.7,27430,Lee Ji Ah|Kim So Yeon|Eugene|Uhm Ki Joon|Bong Tae Kyu|Shin Eun Kyung,/people/1106-lee-ji-ah|/people/609-kim-so-yeon|/people/336-eugene|/people/1255-uhm-ki-joon|/people/1443-bong-tae-gyu|/people/290-shin-eun-kyung,Thriller|Mystery|Drama,Motherhood|Revenge|Greed|Jealousy|School Bullying|Multiple Couples|Rich Male Lead|School Rivalry|High Society|Mother-Daughter Relationship (Vote or add tags),Kim Soon Ok,Joo Dong Min,https://i.mydramalist.com/QyBA2_4c.jpg,"The residents of Hera Palace, a luxury penthouse apartment with 100 floors, have many secrets and hidden ambitions. Sim Su Ryeon, who was born into wealth, is the queen of the penthouse apartment. Cheon Seo Jin, the prima donna of the residence, does all she can to give everything to her daughter. Oh Yoon Hee comes from a poor family background, but she strives to enter high society by becoming the queen of the penthouse, the pinnacle of success in her eyes. A battle for wealth, power, and prestige at Seoul’s most coveted penthouse begins.(Source: KOCOWA)",South Korea,Drama,21,"Oct 26, 2020 - Jan  5, 2021","Monday, Tuesday",SBS,1 hr. 25 min.,"8.7 (scored by 27,430 users)",261,160,15+ - Teens 15 or older,57481
680959-the-penthouse-season-2,The Penthouse Season 2: War in Life,The Penthouse Season 2: War in Life (2021),2021,8.7,21730,Kim So Yeon|Eugene|Lee Ji Ah|Uhm Ki Joon|Yoon Jong Hoon|Shin Eun Kyung,/people/609-kim-so-yeon|/people/336-eugene|/people/1106-lee-ji-ah|/people/1255-uhm-ki-joon|/people/5325-yoon-jong-hoon|/people/290-shin-eun-kyung,Thriller|Mystery|Drama,Revenge|Corruption|High Class Society|Greed|Murder|Rich Male Lead|Motherhood|School Bullying|Rich Female Lead|Jealousy (Vote or add tags),Kim Soon Ok,Joo Dong Min,https://i.mydramalist.com/670YW_4c.jpg,"After successfully framing Oh Yoon Hee, Cheon Seo Jin and Joo Dan Tae decided to get married. Their engagement party is interrupted by Oh Yoon Hee and Ha Yoon Cheol, who has just come back from the United States. As the secrets unveil, the relationships among the people at Hera Palace are entangled, yet another mysterious figure appears and confronts them.(Source: Wikipedia)",South Korea,Drama,13,"Feb 19, 2021 - Apr  2, 2021","Friday, Saturday",SBS,1 hr. 15 min.,"8.7 (scored by 21,730 users)",260,332,15+ - Teens 15 or older,37684
65391-nemesis,My Name,My Name (2021),2021,8.7,55754,Han So Hee|Park Hee Soon|Ahn Bo Hyun|Lee Hak Joo|Kim  Sang Ho|Chang Ryul,/people/16051-han-so-hee|/people/2587-park-hee-soon|/people/9854-ahn-bo-hyun|/people/9890-lee-hak-joo|/people/1812-kim-sang-ho|/people/17661-jang-yool,Action|Thriller|Mystery|Crime,Criminal Organization|Blood|Revenge|Badass Female Lead|Lying|Murder|Hidden Identity|Gun Violence|Gang|Double Identity (Vote or add tags),Kim Ba Da,Kim Jin Min,https://i.mydramalist.com/jD3br_4c.jpg,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.Yoon Ji Woo, a member of a organized crime ring, goes undercover as a police officer and harbors cold revenge in her heart. Helping Yoon Ji Woo go undercover is Choi Moo Jin, the boss of the biggest drug ring in Korea, whose true motives are not easy to read.Jeon Pil Do is a police detective in the Drug Investigation Unit. He is a stickler for rules who becomes Yoon Ji Woo’s partner when she joins the police. Cha Gi Ho is the team leader of the Drug Investigation Unit. He and Choi Moo Jin have long been enemies, with Cha Gi Ho vowing to take down his crime ring before he retires.Jung Tae Joo is Choi Moo Jin’s subordinate in the drug ring. Because of his steadfast loyalty, he is Choi Moo Jin’s most trusted henchman. Do Gang Jae is a former member of the drug ring. After causing problems and getting kicked out of the gang, he vowed revenge against them.(Source: Soompi, Netflix)",South Korea,Drama,8,"Oct 15, 2021",Friday,Netflix,50 min.,"8.7 (scored by 55,754 users)",273,61,18+ Restricted (violence & profanity),91595
19684-defendant,Defendant,Defendant (2017),2017,8.7,11683,Ji Sung|Uhm Ki Joon|Kwon Yu Ri|Oh Chang Seok|Uhm Hyun Kyung|Jung Dong Gyu,/people/469-ji-sung|/people/1255-uhm-ki-joon|/people/1811-kwon-yoo-ri|/people/5178-oh-chang-seok|/people/2886-uhm-hyun-kyung|/people/5863-jung-dong-gyu,Thriller|Mystery|Law|Drama,Murder|Amnesia|Wrongfully Accused|Identity Swap|Bromance|Suspense|Good Twin/Evil Twin|Deception|Competent Male Lead|Power Struggle (Vote or add tags),Choi Soo Jin|Choi Chang Hwan,Jo Young Kwang|Jung Dong Yoon,https://i.mydramalist.com/4JDbd_4c.jpg,"Park Jung Woo is a prosecutor at Seoul Central District Prosecutors’ Office. One day, he wakes up and finds himself a convict on death row. Suffering from temporary amnesia, Jung Woo has no idea what transpired to land him in prison. He struggles to recover his memory and clear his name before his time is up.",South Korea,Drama,18,"Jan 23, 2017 - Mar 21, 2017","Monday, Tuesday",SBS,1 hr. 10 min.,"8.7 (scored by 11,683 users)",277,430,15+ - Teens 15 or older,30983
694231-us-that-year,Our Beloved Summer,Our Beloved Summer (2021),2021,8.7,48649,Choi  Woo Shik|Kim Da Mi|Kim Sung Cheol|Roh Jeong Eui|Ahn Dong Goo|Park Jin Joo,/people/2551-choi-woo-shik|/people/14422-kim-da-mi|/people/16728-kim-sung-chul|/people/4419-noh-jung-eui|/people/31791-ahn-dong-goo|/people/2382-park-jin-joo,Romance|Life|Youth|Drama,Lovers Reunited|High School Sweethearts|First Love|Healing|Flashback To Past|Love/Hate Relationship|Interview|Second Chance Romance|Coming Of Age|Character Development (Vote or add tags),Lee Na Eun,Kim Yoon Jin,https://i.mydramalist.com/4QLgQ_4c.jpg,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera — and into each other's lives. Choi Woong seems naive and a free-spirited man, but he wants to have something for the first time in his life. For that, he shows what he holds in his mind. Kook Yeon Soo aimed to become the top student at her school, but she is now an adult who lives fiercely, adapting to her reality.(Source: Netflix, AsianWiki)~~ Inspired by the webtoon “Our Beloved Summer” (그 해 우리는 - 초여름이 좋아!) by Lee Naeun (이나은) and Han Kyoung Chal (한경찰) which is a prequel story that depicts their high school days 10 years before drama timeline. It is a different perspective from their past including how they first met, grew on each other and fell in love with each other. The webtoon has a story that doesn't show up in drama sequel.",South Korea,Drama,16,"Dec  6, 2021 - Jan 25, 2022","Monday, Tuesday",Netflix SBS,60 min.,"8.7 (scored by 48,649 users)",275,68,15+ - Teens 15 or older,89544
10873-kill-me-heal-me,"Kill Me, Heal Me","Kill Me, Heal Me (2015)",2015,8.7,50463,Ji Sung|Hwang Jung Eum|Park Seo Joon|Kim Yoo Ri|Oh Min Suk|Kim Young Ae,/people/469-ji-sung|/people/669-hwang-jung-eum|/people/2195-park-seo-joon|/people/3216-kim-yoo-ri|/people/826-oh-min-suk|/people/837-kim-young-ae,Psychological|Comedy|Romance|Drama,Dissociative Identity Disorder|Trauma|Boss-Employee Relationship|Rich Male Lead|Psychiatry|Nice Male Lead|Mean Male Lead|Rich Man/Poor Woman|Psychiatrist Female Lead|Doctor Female Lead (Vote or add tags),Jin Soo Wan,Kim Jin Man|Kim Dae Jin,https://i.mydramalist.com/p2j0nc.jpg,"A traumatic childhood experience leaves Cha Do Hyeon, suffering from memory loss and dissociation. The latter has resulted in the creation of seven distinct personalities. Wanting to regain control over his life, he asks Oh Ri Jin, a first-year psychiatric resident, to help him, but she eventually falls in love with one of his personalities. Ri Jin’s twin brother, Oh Ri On, a famous mystery novelist, investigates Do Hyeon and his family. (Source: MyDramaList)",South Korea,Drama,20,"Jan  7, 2015 - Mar 12, 2015","Wednesday, Thursday",MBC,1 hr. 2 min.,"8.7 (scored by 50,463 users)",283,31,15+ - Teens 15 or older,111202
746193-gold-spoon,Flex X Cop,Flex X Cop (2024),2024,8.7,6545,Ahn Bo Hyun|Park Ji Hyun|Kang Sang Jun|Kim Shin Bi|Jang Hyun Sung|Kwak Shi Yang,/people/9854-ahn-bo-hyun|/people/15691-park-ji-hyun|/people/120495-kang-sang-jun|/people/78477-kim-shin-bi|/people/1476-jang-hyun-sung|/people/7009-kwak-shi-yang,Action|Thriller|Mystery|Comedy,Detective Fiction|Teamwork|Rich Male Lead|Investigation|Team Leader Female Lead|Immature Male Lead|Childish Male Lead|Character Development|Heir Male Lead|Conglomerate (Vote or add tags),Kim Ba Da,Kim Jae Hong,https://i.mydramalist.com/qYbz7B_4c.jpg,"Jin Yi Soo has everything in life. Being a third-generation conglomerate, he never requires others’ assistance. However, things start changing when he gets entangled in a case.Jin Yi Soo joins the violent investigative team at the Kangha Police Station that specializes in catching robbers. He aims to use his wealth and personal connections to his advantage. He works under Detective Lee Kang Hyun. Kang Hyun is dedicated and a smooth-talker and doesn't care for Yi Soo's presence when they begin working as partners.(Source: sportskeeda.com; edited by MyDramaList)~~ Remake of the Russian series ""Silver Spoon"" [2015].",South Korea,Drama,16,"Jan 26, 2024 - Mar 23, 2024","Friday, Saturday",SBS,1 hr. 10 min.,"8.7 (scored by 6,545 users)",276,769,15+ - Teens 15 or older,19907
699597-king-of-pigs,The King of Pigs,The King of Pigs (2022),2022,8.7,4885,Kim Dong Wook|Kim Sung Gyu|Chae Jung An|Choi Hyun Jin|Sim Hyun Seo|Lee Chan Yoo,/people/1465-kim-dong-wook|/people/19984-kim-sung-gyu|/people/442-chae-jung-ahn|/people/68515-choi-hyun-jin|/people/39759-shim-hyun-seo|/people/30335-lee-chan-yoo,Thriller|Mystery|Drama,School Bullying|Detective Male Lead|School Violence|Flashback To Past|Revenge|Murder|Detective Female Lead|Child Abuse|Mental Illness|Investigation (Vote or add tags),Tak Jae Young,Kim Dae Jin,https://i.mydramalist.com/2bO4w_4c.jpg,"Two friends meet up and recall their experiences as victims of school bullying when they receive a message from a friend from 20 years ago and mysterious serial killings begin to occur. Kyung Min lives with the trauma of the school violence he experienced twenty years ago and an unexpected case causes his suppressed emotions to reappear. Meanwhile, Detective Jong Suk receives a mysterious message sent from a friend from 20 years ago which reminds him of the school violence that took place back then. Chasing the mysterious message, he tries to put a stop to the murders.Through these characters with tragic fates, the drama touches on the origin of school violence and the bullying that pervades modern society. (Source: AsianWiki)~~ Adapted from the animated film ""The King of Pigs"" (돼지의 왕) by Yeon Sang Ho (연상호), based on a true story.",South Korea,Drama,12,"Mar 18, 2022 - Apr 22, 2022",Friday,TVING,55 min.,"8.7 (scored by 4,885 users)",287,1028,18+ Restricted (violence & profanity),15550
