model,year,price,transmission,mileage,fuelType,mpg,engineSize
Auris,2015,9299,Automatic,85895.0,Hybrid,70.6,1.8
C-HR,2018,21991,Automatic,10977.0,Hybrid,74.3,1.8
Yaris,2017,11490,Automatic,30760.0,Hybrid,86.0,1.5
Auris,2017,13450,Automatic,28000.0,Hybrid,78.5,1.8
Yaris,2012,5495,Manual,37294.0,Diesel,72.4,1.4
Yaris,2019,11795,Manual,5000.0,Petrol,47.9,1.5
Aygo,2019,9598,Manual,11209.0,Petrol,57.7,1.0
Yaris,2014,5401,Manual,60572.0,Petrol,52.3,1.3
C-HR,2018,22095,Automatic,10472.0,Hybrid,74.3,1.8
Avensis,2017,11695,Manual,36245.0,Diesel,67.3,1.6
Yaris,2016,8995,Manual,24000.0,Petrol,58.0,1.3
Auris,2015,8295,Manual,,Diesel,74.3,1.4
Aygo,2017,8295,Manual,37973.0,Petrol,68.9,1.0
GT86,2013,11599,Automatic,28335.0,Petrol,39.8,2.0
Yaris,2017,11795,Automatic,14916.0,Hybrid,86.0,1.5
Prius,2019,28590,Automatic,5000.0,Other,217.3,1.8
Prius,2016,16999,Automatic,30994.0,Hybrid,94.1,1.8
RAV4,2006,3499,Manual,71356.0,Diesel,39.8,2.0
Aygo,2016,8000,Manual,15951.0,Petrol,69.0,1.0
Yaris,2017,9789,Manual,8810.0,Petrol,58.0,1.3
Aygo,2018,8980,Manual,7746.0,Petrol,56.5,1.0
RAV4,2016,14998,Manual,28083.0,Diesel,60.1,2.0
Yaris,2017,12950,Automatic,11752.0,Hybrid,86.0,1.5
Hilux,2019,31198,Automatic,18645.0,Diesel,36.2,2.4
,2016,8000,Automatic,17035.0,Petrol,67.0,1.0
Yaris,2017,12991,Automatic,5722.0,Hybrid,76.3,1.5
Yaris,2014,8975,Automatic,,Hybrid,76.3,1.5
Auris,2015,8290,Manual,24765.0,Petrol,58.9,
Auris,2015,13000,Automatic,38876.0,Hybrid,70.6,1.8
Avensis,2016,7950,Manual,59244.0,Diesel,67.3,1.6
Yaris,2013,5690,Manual,29894.0,Petrol,58.9,1.0
Yaris,2019,12490,Manual,2940.0,Petrol,58.9,1.5
Avensis,2017,15000,Automatic,28000.0,Petrol,47.1,1.8
Verso,2017,9698,Manual,54761.0,Diesel,62.8,
Auris,2011,5950,Automatic,69000.0,Hybrid,70.6,1.8
Aygo,2016,8290,Manual,10837.0,Petrol,69.0,1.0
Land Cruiser,2018,41499,Automatic,15191.0,Diesel,38.2,2.8
Aygo,2019,9790,Manual,,Petrol,57.7,1.0
Yaris,2016,11490,Automatic,11989.0,Hybrid,78.0,1.5
Auris,2014,13000,Automatic,39248.0,Hybrid,70.6,1.8
Aygo,2019,10395,Manual,3308.0,Petrol,56.5,1.0
Prius,2016,15499,Automatic,67874.0,Hybrid,94.1,1.8
C-HR,2017,14300,Manual,46571.0,Petrol,47.1,0.0
C-HR,2018,23880,Automatic,21755.0,Hybrid,74.3,1.8
Aygo,2019,9498,Manual,2807.0,Petrol,56.5,1.0
Yaris,2015,8632,Manual,15636.0,Petrol,55.0,1.3
Auris,2014,9340,Automatic,57000.0,Hybrid,72.4,1.8
Yaris,2018,11395,Manual,19325.0,Petrol,56.5,1.5
Aygo,2019,8469,Manual,11283.0,Petrol,56.5,1.0
Auris,2017,14495,Automatic,8500.0,Hybrid,78.5,1.8
Aygo,2017,9295,Automatic,,Other,67.3,1.0
Aygo,2018,8300,Manual,14959.0,Petrol,68.9,1.0
Yaris,2019,11700,Manual,9613.0,Petrol,47.9,1.5
Yaris,2019,13690,Automatic,6026.0,Hybrid,76.3,1.5
RAV4,2016,20998,Automatic,31253.0,Hybrid,57.6,2.5
Auris,2017,10495,Manual,38716.0,Petrol,58.9,1.2
RAV4,2007,4295,Manual,63742.0,Diesel,42.8,2.2
Aygo,2019,12295,Manual,2500.0,Petrol,57.7,1.0
Aygo,2017,6500,Manual,11127.0,Petrol,68.9,1.0
Aygo,2017,9296,Manual,16811.0,Petrol,68.9,1.0
Aygo,2007,1995,Manual,75900.0,Petrol,61.4,1.0
Yaris,2017,8268,Manual,34039.0,Petrol,58.0,1.3
Yaris,2002,950,Manual,104000.0,Petrol,40.4,1.5
C-HR,2017,20998,Automatic,11610.0,Hybrid,74.3,1.8
Auris,2016,9295,Manual,34455.0,Petrol,52.3,1.2
Auris,2015,12495,Automatic,33203.0,Hybrid,76.4,1.8
Yaris,2016,10290,Automatic,22894.0,Petrol,58.0,1.3
Aygo,2018,7990,Manual,6118.0,Petrol,56.5,1.0
Auris,2015,12394,Automatic,41200.0,Hybrid,76.4,1.8
Auris,2017,14999,Automatic,14899.0,Hybrid,78.5,
C-HR,2018,19997,Automatic,30924.0,Hybrid,74.3,1.8
Corolla,2019,25595,Automatic,1215.0,Hybrid,78.5,1.8
Prius,2017,20000,Automatic,9891.0,Hybrid,85.6,1.8
Land Cruiser,2005,8000,Manual,80750.0,Diesel,31.0,
RAV4,2019,34990,Automatic,5660.0,Hybrid,49.6,2.5
,2019,13995,Manual,4492.0,Petrol,47.9,1.5
Auris,2017,17796,Automatic,7126.0,Hybrid,70.6,1.8
Aygo,2018,7695,Manual,22066.0,Petrol,68.9,1.0
Corolla,2019,18290,Manual,3250.0,Petrol,39.2,
Yaris,2016,10975,Automatic,44552.0,Hybrid,78.0,1.5
Auris,2015,13490,Automatic,27549.0,Hybrid,72.4,1.8
Yaris,2018,9990,Manual,14615.0,Petrol,58.9,1.5
Aygo,2019,10000,Manual,4883.0,Petrol,56.5,1.0
Yaris,2019,10950,Manual,1237.0,Petrol,47.9,1.5
Prius,2015,17498,Automatic,53101.0,Hybrid,64.2,1.8
Aygo,2017,9500,Automatic,8145.0,Other,67.3,1.0
C-HR,2018,19995,Automatic,24547.0,Hybrid,74.3,1.8
Aygo,2018,9200,Semi-Auto,18265.0,Petrol,67.3,1.0
Aygo,2017,7000,Automatic,19610.0,Petrol,67.0,1.0
Yaris,2019,14295,Automatic,11465.0,Petrol,47.9,1.5
Yaris,2013,6998,Semi-Auto,37825.0,Petrol,55.4,1.3
Auris,2011,7995,Automatic,40000.0,Petrol,70.6,1.8
Auris,2013,8495,Manual,22900.0,Petrol,46.3,1.6
Yaris,2017,10981,Automatic,,Petrol,60.1,1.5
Aygo,2015,6721,Manual,17213.0,Petrol,69.0,1.0
Auris,2015,12482,Automatic,59222.0,Hybrid,76.4,1.8
Aygo,2017,6995,Manual,36473.0,Petrol,68.9,1.0
Yaris,2018,11975,Automatic,20415.0,Petrol,60.1,1.5
Yaris,2019,12487,Manual,3950.0,Petrol,47.9,1.5
Aygo,2015,6200,Manual,42305.0,Petrol,69.0,1.0
Aygo,2017,8900,Automatic,20868.0,Other,67.0,1.0
Aygo,2015,5698,Manual,25152.0,Petrol,69.0,1.0
Land Cruiser,2019,44995,Automatic,4512.0,Diesel,30.1,2.8
Yaris,2017,10485,Manual,15052.0,Petrol,56.5,1.5
Yaris,2017,8995,Manual,46769.0,Petrol,58.9,1.5
Aygo,2017,6498,Manual,19889.0,Petrol,69.0,1.0
Avensis,2016,9192,Manual,60017.0,Diesel,67.3,1.6
C-HR,2017,21495,Automatic,11006.0,Hybrid,74.3,1.8
Yaris,2019,12495,Manual,11596.0,Petrol,47.9,1.5
Yaris,2017,9230,Manual,4312.0,Petrol,58.0,1.3
Aygo,2016,6975,Manual,21441.0,Petrol,69.0,1.0
Yaris,2014,7058,Manual,36992.0,Petrol,58.9,1.0
C-HR,2018,17798,Automatic,20733.0,Petrol,47.9,1.2
Yaris,2018,12788,Automatic,7452.0,Petrol,60.1,
Hilux,2013,12000,Automatic,92007.0,Diesel,32.8,3.0
RAV4,2015,11999,Manual,64609.0,Diesel,53.0,2.0
Avensis,2017,11298,Manual,53675.0,Petrol,47.1,1.8
Auris,2016,11950,Automatic,20220.0,Petrol,55.4,1.2
Aygo,2019,7999,Manual,22338.0,Petrol,56.5,1.0
Yaris,2019,11298,Manual,9785.0,Petrol,47.9,1.5
Yaris,2019,12750,Automatic,5286.0,Petrol,47.9,1.5
Auris,2017,14998,Automatic,28358.0,Hybrid,72.4,1.8
Yaris,2018,9212,Manual,42000.0,Petrol,58.9,1.5
Aygo,2018,9440,Manual,13190.0,Petrol,56.5,1.0
Land Cruiser,2019,42995,Semi-Auto,16634.0,Diesel,30.1,2.8
Yaris,2013,9995,Automatic,32649.0,Hybrid,76.3,1.5
Prius,2019,24987,Automatic,6552.0,Hybrid,235.0,1.8
Yaris,2018,9580,Manual,13552.0,Petrol,65.7,1.0
Yaris,2017,12250,Automatic,16618.0,Petrol,60.1,1.5
Aygo,2017,8495,Semi-Auto,18381.0,Petrol,67.0,1.0
Yaris,2018,10995,Manual,8740.0,Petrol,47.1,1.5
Auris,2016,12999,Automatic,,Hybrid,78.5,1.8
Yaris,2019,11888,Manual,5.0,Petrol,47.9,1.5
Corolla,2019,22980,Automatic,3459.0,Hybrid,72.4,2.0
C-HR,2018,22995,Automatic,21626.0,Hybrid,74.3,
Corolla,2019,21750,Automatic,2839.0,Hybrid,85.6,1.8
Aygo,2015,5580,Manual,27653.0,Petrol,69.0,1.0
Yaris,2017,11350,Automatic,28790.0,Hybrid,86.0,1.5
Auris,2017,9995,Manual,24392.0,Petrol,58.9,1.2
Aygo,2017,9498,Semi-Auto,18303.0,Petrol,67.3,1.0
Yaris,2015,7695,Manual,,Petrol,58.0,1.3
Aygo,2015,4998,Manual,,Petrol,69.0,1.0
,2019,59995,Automatic,9909.0,Other,34.5,
Aygo,2018,8306,Manual,12597.0,Petrol,68.9,1.0
Yaris,2018,10750,Manual,14000.0,Petrol,58.9,1.5
Yaris,2018,12100,Automatic,26987.0,Hybrid,76.3,1.5
Aygo,2018,9490,Manual,4263.0,Petrol,56.5,1.0
Corolla,2019,23498,Automatic,6513.0,Hybrid,78.5,1.8
Prius,2013,8988,Automatic,80000.0,Hybrid,70.6,1.8
Aygo,2019,9500,Manual,250.0,Petrol,57.7,1.0
Yaris,2009,3495,Manual,39400.0,Petrol,55.4,1.3
RAV4,2019,33880,Automatic,7576.0,Hybrid,49.6,2.5
Corolla,2019,18700,Manual,6597.0,Petrol,39.2,1.2
Aygo,2016,7500,Manual,37688.0,Petrol,69.0,1.0
Yaris,2019,11995,Manual,12222.0,Petrol,47.9,1.5
Yaris,2015,9998,Automatic,49026.0,Hybrid,78.0,1.5
Prius,2018,16995,Automatic,49000.0,Hybrid,94.1,1.8
Yaris,2016,7998,Manual,,Petrol,58.0,1.3
IQ,2012,2495,Manual,72498.0,Petrol,64.2,1.0
Yaris,2019,12450,Manual,6271.0,Petrol,47.9,1.5
Yaris,2016,8998,Manual,34302.0,Petrol,55.0,1.3
RAV4,2017,16675,Manual,22565.0,Diesel,60.1,2.0
Yaris,2018,11298,Manual,15775.0,Petrol,56.5,1.5
Yaris,2017,12995,Automatic,13551.0,Hybrid,86.0,1.5
Aygo,2016,5495,Manual,64500.0,Petrol,69.0,1.0
Corolla,2019,17480,Manual,9999.0,Petrol,39.2,1.2
Hilux,2016,15650,Manual,20250.0,Diesel,40.4,
Hilux,2018,23498,Manual,30084.0,Diesel,40.4,2.4
Aygo,2019,10200,Semi-Auto,1234.0,Petrol,56.5,1.0
Aygo,2017,7120,Manual,17000.0,Petrol,68.9,1.0
Yaris,2017,9995,Manual,22777.0,Petrol,58.9,1.5
Prius,2014,11160,Automatic,51141.0,Hybrid,72.4,1.8
,2017,9498,Manual,10696.0,Petrol,58.0,1.3
Yaris,2019,11984,Automatic,22000.0,Petrol,47.9,1.5
Yaris,2015,8695,Automatic,35013.0,Petrol,58.0,1.3
Yaris,2018,11895,Automatic,,Hybrid,76.3,1.5
Yaris,2018,13495,Automatic,18324.0,Hybrid,76.3,1.5
C-HR,2017,19901,Automatic,31590.0,Hybrid,74.3,1.8
C-HR,2018,21950,Automatic,20168.0,Hybrid,74.3,1.8
Yaris,2017,10195,Manual,13420.0,Petrol,56.5,1.5
PROACE VERSO,2019,24990,Manual,7350.0,Diesel,40.4,2.0
Yaris,2017,8995,Manual,11682.0,Petrol,58.0,1.3
,2018,23745,Manual,9511.0,Petrol,41.5,1.2
Aygo,2017,8100,Manual,9517.0,Petrol,69.0,1.0
Prius,2019,26700,Automatic,6053.0,Other,217.3,1.8
Yaris,2018,9900,Manual,16806.0,Petrol,58.9,1.5
Yaris,2015,7780,Manual,28023.0,Petrol,55.0,1.3
Aygo,2014,5390,Manual,61347.0,Petrol,69.0,
RAV4,2016,14817,Manual,35286.0,Diesel,60.1,2.0
RAV4,2013,10498,Manual,54057.0,Diesel,49.6,2.2
Yaris,2015,6443,Manual,40039.0,Petrol,58.0,1.3
Auris,2017,10490,Automatic,35000.0,Petrol,61.4,1.2
Prius,2019,27999,Automatic,9975.0,Hybrid,217.3,1.8
Yaris,2018,10795,Manual,,Petrol,58.9,1.5
Prius,2016,18390,Automatic,12075.0,Hybrid,94.1,1.8
,2012,9939,Manual,31151.0,Diesel,47.1,2.2
Verso,2017,12490,Manual,20501.0,Petrol,41.5,1.6
Yaris,2018,10295,Manual,14841.0,Petrol,47.1,1.5
Aygo,2016,6495,Manual,12552.0,Petrol,69.0,1.0
Auris,2013,10795,Automatic,51295.0,Hybrid,74.3,1.8
Aygo,2016,7532,Manual,20604.0,Petrol,69.0,1.0
Aygo,2015,5995,Manual,41000.0,Petrol,69.0,1.0
Yaris,2014,10495,Automatic,30214.0,Hybrid,76.3,1.5
Corolla,2020,25995,Automatic,100.0,Hybrid,53.3,2.0
Aygo,2015,5298,Manual,43788.0,Petrol,69.0,1.0
Yaris,2016,11500,Automatic,31911.0,Hybrid,78.0,1.5
Aygo,2018,9995,Automatic,,Other,67.3,1.0
Yaris,2019,15490,Manual,3500.0,Petrol,47.9,1.5
Yaris,2019,11995,Manual,5.0,Petrol,47.9,1.5
Urban Cruiser,2012,4995,Manual,46000.0,Diesel,57.6,1.4
Yaris,2019,13299,Automatic,2999.0,Petrol,47.9,1.5
Corolla,2019,25195,Automatic,3998.0,Hybrid,72.4,2.0
Yaris,2013,8299,Automatic,15134.0,Petrol,55.4,1.3
Corolla,2019,22850,Automatic,9000.0,Hybrid,78.5,1.8
C-HR,2018,18490,Manual,7368.0,Petrol,41.5,1.2
Aygo,2015,7595,Semi-Auto,20600.0,Petrol,67.0,1.0
RAV4,2019,27790,Automatic,16360.0,Hybrid,51.1,2.5
RAV4,2016,13599,Manual,43733.0,Diesel,60.1,2.0
Aygo,2017,7995,Manual,21303.0,Petrol,68.9,1.0
Auris,2013,9995,Automatic,43450.0,Hybrid,72.4,1.8
C-HR,2019,23688,Automatic,9651.0,Hybrid,74.3,1.8
RAV4,2017,18000,Automatic,26972.0,Other,43.5,2.0
Yaris,2017,9599,Manual,19923.0,Petrol,55.0,1.3
Aygo,2017,9298,Semi-Auto,10559.0,Petrol,67.3,1.0
Yaris,2015,9995,Automatic,27966.0,Hybrid,86.0,1.5
Aygo,2016,5990,Manual,24194.0,Petrol,69.0,1.0
Aygo,2018,7774,Manual,8428.0,Petrol,56.5,1.0
Auris,2017,16110,Automatic,17714.0,Hybrid,72.4,1.8
Aygo,2018,7795,Manual,13608.0,Petrol,69.0,1.0
RAV4,2017,19990,Automatic,23000.0,Hybrid,57.6,2.5
C-HR,2017,17900,Automatic,29543.0,Hybrid,74.3,1.8
C-HR,2019,23699,Automatic,6354.0,Hybrid,74.3,1.8
Aygo,2018,8995,Manual,18215.0,Petrol,68.9,1.0
RAV4,2015,13495,Manual,28308.0,Diesel,53.0,2.0
Yaris,2015,6280,Manual,47952.0,Petrol,58.0,1.3
Aygo,2018,7495,Manual,2611.0,Petrol,69.0,1.0
Aygo,2018,6800,Manual,22864.0,Petrol,69.0,1.0
Yaris,2017,14500,Automatic,20413.0,Hybrid,67.3,1.5
C-HR,2019,26250,Automatic,3045.0,Hybrid,74.3,1.8
Aygo,2019,12495,Manual,1000.0,Petrol,57.7,1.0
