model,year,price,transmission,mileage,fuelType,mpg,engineSize
Polo,2019.0,14221,Manual,5800,Petrol,52.3,1.0
Up,2017.0,7990,Manual,22539,Petrol,64.2,1.0
Polo,2019.0,13289,Manual,14532,Petrol,48.7,1.0
Up,2016.0,5490,Manual,38000,Petrol,64.2,1.0
Up,2014.0,4498,Manual,54786,Petrol,62.8,1.0
Polo,2017.0,8995,Manual,12301,Petrol,60.1,1.0
Polo,2016.0,9450,Manual,42275,Petrol,60.1,1.2
Polo,2016.0,10000,Manual,21745,Petrol,58.9,1.0
Passat,2017.0,12000,Automatic,46679,Diesel,62.8,2.0
Polo,2019.0,12690,Manual,13554,Petrol,48.7,1.0
Passat,2016.0,12995,Manual,21545,Diesel,68.9,2.0
Up,2016.0,4698,Manual,77832,Petrol,62.8,1.0
Polo,2017.0,11499,Manual,15243,Petrol,58.9,1.0
Polo,2020.0,17490,Manual,100,Petrol,50.4,1.0
Up,2016.0,6495,Manual,12600,Petrol,62.8,1.0
Polo,2012.0,5999,Manual,45000,Petrol,51.4,1.2
Passat,2019.0,16990,Manual,17365,Diesel,54.3,2.0
Polo,2017.0,10680,Manual,31316,Petrol,60.1,1.2
Golf,,25000,,1000,Petrol,49.6,1.5
Touran,2016.0,13498,Manual,43970,Diesel,64.2,1.6
T-Roc,2018.0,17995,Manual,10826,Petrol,55.4,1.0
Polo,2017.0,10491,Manual,13757,Petrol,60.1,1.0
Polo,2017.0,10500,Manual,23311,Petrol,65.7,1.0
Tiguan,2017.0,21498,Manual,31391,Diesel,58.9,2.0
Polo,2019.0,16995,Manual,4250,Petrol,49.6,1.0
Passat,2019.0,22826,Manual,6033,Petrol,42.8,1.5
Passat,2020.0,20998,Semi-Auto,15,Diesel,49.6,1.6
Sharan,2019.0,29989,Semi-Auto,9800,Diesel,41.5,2.0
Golf,2016.0,16902,Semi-Auto,14559,Petrol,60.1,1.4
Golf,2017.0,16291,Manual,22534,Petrol,47.1,2.0
Polo,2019.0,13790,Manual,7956,Diesel,57.7,1.6
Golf SV,2020.0,25490,Automatic,1000,Petrol,42.8,1.5
Polo,,7290,Manual,40991,Petrol,51.4,1.2
Golf,,21989,Automatic,5531,Diesel,52.3,2.0
Golf,2019.0,17490,Manual,2899,Petrol,47.1,1.5
T-Cross,2019.0,17999,Manual,793,Diesel,53.3,1.6
Polo,,11995,Semi-Auto,31423,Petrol,60.1,1.2
Golf SV,2016.0,12700,Automatic,23495,Petrol,54.3,1.4
Touran,2019.0,20000,Manual,12651,Diesel,51.4,1.6
Up,2020.0,10500,Manual,1000,Petrol,54.3,1.0
T-Cross,2019.0,20850,,1299,Petrol,47.9,1.0
Golf,2017.0,23990,Manual,4906,Petrol,35.8,2.0
Up,2018.0,8590,Manual,14001,Petrol,64.2,1.0
Polo,2016.0,10600,Manual,17049,Petrol,60.1,1.2
Touareg,2019.0,40822,Automatic,9834,Diesel,34.0,3.0
Golf,2019.0,29995,Semi-Auto,50,Petrol,37.7,2.0
Arteon,2018.0,19998,Semi-Auto,20810,Petrol,47.1,2.0
Touran,2017.0,15498,Semi-Auto,30718,Diesel,65.7,1.6
Tiguan,2016.0,16498,Manual,48858,Diesel,53.3,2.0
Polo,2015.0,6500,Manual,77000,Diesel,83.1,1.4
Up,2020.0,11295,Manual,499,Petrol,54.3,1.0
T-Cross,2020.0,20996,Manual,1006,Petrol,47.9,1.0
Up,2019.0,9790,Manual,3000,Petrol,54.3,1.0
Scirocco,2017.0,14999,Automatic,16614,Petrol,44.1,2.0
Golf,2016.0,21892,Semi-Auto,35640,Petrol,39.8,2.0
Arteon,2019.0,30990,Automatic,2917,Diesel,44.1,2.0
Caravelle,2019.0,38500,Automatic,9200,Diesel,32.8,2.0
Polo,2014.0,7798,Manual,32692,Petrol,60.1,1.2
Polo,2017.0,10940,Manual,17228,Petrol,60.1,1.2
Golf,2016.0,22290,Semi-Auto,28421,Petrol,39.8,2.0
Passat,2016.0,12202,Automatic,38930,Diesel,68.9,1.6
Polo,2016.0,7699,,54503,Petrol,60.1,1.0
Tiguan,2018.0,23495,Manual,12535,Diesel,58.9,2.0
Golf,2016.0,18769,Automatic,14837,Petrol,44.1,2.0
Golf,2019.0,18480,Manual,2956,Diesel,57.7,1.6
Golf,2018.0,19990,Manual,16452,Diesel,60.1,2.0
Polo,2017.0,10995,Semi-Auto,41276,Petrol,60.1,1.2
Polo,2014.0,8290,Manual,30941,Petrol,60.1,1.2
Polo,2017.0,10495,Manual,29358,Petrol,60.1,1.2
Passat,2015.0,12690,Semi-Auto,16150,Diesel,62.8,2.0
Polo,2020.0,18295,Semi-Auto,10,Petrol,45.6,1.0
Up,2019.0,9600,Manual,1992,Petrol,54.3,1.0
Passat,2016.0,10399,Manual,48918,Diesel,70.6,1.6
Tiguan,2008.0,5490,Manual,87643,Diesel,39.2,2.0
Polo,2016.0,10995,Semi-Auto,15028,Petrol,60.1,1.2
Passat,2015.0,7793,Manual,106000,Diesel,67.3,2.0
Passat,2017.0,12599,Manual,43756,Diesel,68.9,2.0
Golf,2017.0,19300,Manual,19211,Diesel,60.1,2.0
Tiguan,2019.0,26790,Semi-Auto,4442,Diesel,39.8,2.0
Tiguan,,29950,Automatic,5253,Diesel,39.8,2.0
Touran,2017.0,17995,Manual,21125,Petrol,49.6,1.4
T-Roc,2019.0,22490,Manual,9417,Diesel,50.4,1.6
Passat,2015.0,15498,Manual,13148,Diesel,68.9,2.0
Polo,2015.0,8690,Manual,21854,Petrol,60.1,1.2
Golf,2019.0,16989,Manual,4758,Petrol,47.1,1.5
Touran,2016.0,17995,Semi-Auto,37295,Diesel,58.9,2.0
Caravelle,2020.0,43495,Semi-Auto,2000,Diesel,33.6,2.0
Golf,2019.0,15459,Manual,10130,Petrol,49.6,1.0
Touareg,2019.0,35990,,25,Diesel,34.9,3.0
Passat,2019.0,28996,,3662,Hybrid,43.5,1.4
Golf,2017.0,18600,Automatic,26630,Diesel,57.7,2.0
Scirocco,2014.0,12600,Manual,37506,Diesel,55.4,2.0
Passat,2019.0,16950,Manual,14500,Diesel,51.4,2.0
Passat,2019.0,30990,Semi-Auto,6000,Hybrid,43.5,1.4
T-Cross,2019.0,21132,Manual,5086,Petrol,47.9,1.0
T-Roc,2020.0,31895,,10,Petrol,42.2,1.5
Arteon,,21498,Semi-Auto,12688,Petrol,47.1,2.0
Golf,2016.0,12450,Manual,18814,Petrol,53.3,1.4
Golf,2019.0,20000,Manual,50,Petrol,47.1,1.5
Caravelle,2012.0,21995,Automatic,45000,Diesel,34.4,2.0
Golf,2019.0,19499,Semi-Auto,9586,Petrol,47.1,1.5
Scirocco,2016.0,18999,Manual,19320,Petrol,34.9,2.0
Tiguan,2018.0,30995,Semi-Auto,8510,Diesel,39.8,2.0
T-Cross,2019.0,20689,Manual,2500,Diesel,52.3,1.6
Passat,2018.0,16230,Automatic,16468,Petrol,55.4,1.4
Polo,2017.0,12690,Semi-Auto,11485,Petrol,60.1,1.2
Tiguan,2017.0,20798,Semi-Auto,10844,Diesel,57.6,2.0
Up,2016.0,7700,Manual,13620,Petrol,67.3,1.0
Caravelle,2019.0,52999,Semi-Auto,3365,Diesel,29.4,2.0
Golf,2019.0,17995,Manual,13037,Petrol,46.3,1.5
Touareg,2016.0,24300,Automatic,33308,Diesel,42.8,3.0
Golf,2016.0,12220,Manual,16592,Petrol,53.3,1.4
Tiguan,2016.0,21490,Semi-Auto,46087,Diesel,49.6,2.0
Up,2013.0,5695,Manual,59958,Petrol,60.1,1.0
Tiguan,2016.0,16490,Semi-Auto,43523,Diesel,49.6,2.0
Golf,2016.0,12250,Manual,36150,Petrol,53.3,1.4
Touareg,2016.0,24290,Semi-Auto,28851,Diesel,42.8,3.0
Tiguan,2016.0,19700,Automatic,21842,Diesel,49.6,2.0
T-Cross,2020.0,19000,Manual,3000,Petrol,47.9,1.0
Polo,2016.0,10291,Manual,5650,Petrol,58.9,1.0
Up,2013.0,4499,Manual,31310,Petrol,62.8,1.0
Polo,2019.0,12425,Manual,10413,Petrol,48.7,1.0
Golf,2017.0,15800,Automatic,41611,Diesel,62.8,2.0
Sharan,2013.0,9990,Manual,59305,Diesel,49.6,2.0
Arteon,2019.0,25000,Semi-Auto,7525,Diesel,50.4,2.0
Scirocco,2017.0,15652,Semi-Auto,24331,Petrol,44.1,2.0
Tiguan,2017.0,26202,Semi-Auto,17038,Diesel,49.6,2.0
Polo,2016.0,11495,Semi-Auto,21377,Petrol,60.1,1.2
Up,2019.0,10946,Manual,350,Petrol,52.3,1.0
Up,2016.0,7690,Manual,13806,Petrol,64.2,1.0
Tiguan Allspace,2019.0,26498,Manual,39,Petrol,36.2,1.5
Golf,,11999,Manual,11251,Petrol,53.3,1.4
Golf,2017.0,11400,Manual,36752,Diesel,65.7,2.0
Passat,2015.0,10395,Manual,26354,Diesel,68.9,2.0
Polo,2017.0,10350,Manual,19822,Petrol,60.1,1.2
Polo,2017.0,9990,Manual,11205,Petrol,58.9,1.0
Tiguan,2017.0,16950,Semi-Auto,67000,,49.6,2.0
Polo,2018.0,11662,Manual,30930,Petrol,64.2,1.0
Tiguan,2017.0,18490,Semi-Auto,33211,Diesel,57.6,2.0
Tiguan,2018.0,17300,Manual,33019,Petrol,46.3,1.4
CC,2014.0,10500,Manual,50400,Diesel,60.1,2.0
Golf,2019.0,18995,Manual,99,Diesel,57.7,1.6
T-Roc,2019.0,24990,Manual,15000,Diesel,46.3,2.0
Polo,2016.0,9249,Manual,28081,Petrol,60.1,1.2
Polo,2020.0,17940,Manual,3500,Petrol,49.6,1.0
T-Cross,2019.0,18382,Manual,3078,Petrol,47.9,1.0
Polo,2020.0,16450,Manual,1000,Petrol,47.9,1.0
T-Roc,2018.0,18995,Manual,5000,Petrol,55.4,1.0
Golf,2019.0,11880,Manual,14089,Petrol,49.6,1.0
Arteon,2018.0,21998,Semi-Auto,5952,Petrol,48.7,1.5
T-Cross,2019.0,19490,Manual,7546,Diesel,52.3,1.2
Polo,2016.0,9250,Manual,16921,Petrol,60.1,1.0
Passat,2014.0,5950,Manual,88000,,65.7,1.6
Golf,2019.0,21895,Manual,218,Diesel,57.7,1.6
Touran,2017.0,19798,Manual,12319,Petrol,49.6,1.4
Sharan,2017.0,16710,Manual,30947,Diesel,56.5,2.0
Tiguan,2019.0,31999,Manual,10000,Diesel,47.9,2.0
Sharan,2016.0,16490,Manual,27622,Diesel,56.5,2.0
Tiguan,2019.0,25990,Manual,4059,Diesel,42.2,2.0
Touareg,2019.0,35990,Automatic,25,Diesel,34.9,3.0
Tiguan,2019.0,22998,Manual,1695,Diesel,47.9,2.0
Polo,2017.0,10400,Manual,32577,Petrol,60.1,1.2
Golf,2019.0,18790,Semi-Auto,12017,Petrol,47.1,1.5
Polo,2016.0,8399,Manual,31128,Petrol,60.1,1.2
Polo,2015.0,9550,Semi-Auto,33000,Petrol,60.1,1.2
T-Roc,2019.0,19995,Manual,4407,Diesel,50.4,1.6
Tiguan,2020.0,28757,Semi-Auto,4583,Petrol,37.7,1.5
Polo,2017.0,10990,Manual,10687,Petrol,58.9,1.0
Golf,2016.0,12495,Manual,25441,Petrol,53.3,1.4
CC,2016.0,13495,Semi-Auto,33810,Diesel,56.5,2.0
T-Cross,2019.0,16995,Manual,3305,Diesel,53.3,1.6
Tiguan,2017.0,19745,Semi-Auto,34949,Diesel,57.6,2.0
Polo,2017.0,13898,Semi-Auto,26186,Petrol,61.4,1.4
Golf,2019.0,14490,Manual,19364,Diesel,57.7,1.6
Golf,2013.0,8344,Manual,33020,Petrol,53.3,1.4
Golf,2015.0,10390,Manual,44401,Petrol,53.3,1.4
Polo,2017.0,9490,Manual,16622,Petrol,60.1,1.0
Golf,2016.0,16498,Semi-Auto,43988,Diesel,62.8,2.0
Tiguan,2016.0,16549,Automatic,34911,Diesel,57.6,2.0
CC,2014.0,9450,Manual,56241,Diesel,60.1,2.0
Golf,2019.0,17990,Manual,1404,Petrol,47.9,1.5
Scirocco,2016.0,14490,Manual,39184,Diesel,55.4,2.0
Polo,2018.0,10595,Manual,13953,Petrol,58.9,1.0
Polo,2018.0,13990,Manual,11320,Petrol,52.3,1.0
Caravelle,2019.0,46950,,10000,Diesel,33.6,2.0
Tiguan,2017.0,22790,Semi-Auto,27266,Petrol,38.2,2.0
Touareg,2019.0,38220,Automatic,1874,Diesel,34.5,3.0
Golf,2014.0,15991,Semi-Auto,56100,Petrol,44.1,2.0
Golf,2019.0,13650,Manual,15036,Diesel,57.7,1.6
Golf,2016.0,10000,Manual,49619,Diesel,74.3,1.6
T-Roc,2020.0,31990,Automatic,5500,Petrol,32.5,2.0
Passat,2018.0,19499,Automatic,7322,Petrol,44.8,2.0
Golf,2018.0,22458,Manual,11427,Petrol,37.7,2.0
Tiguan,2017.0,22790,Manual,29917,Diesel,50.4,2.0
Up,2014.0,5390,Manual,31136,Petrol,62.8,1.0
Golf SV,2019.0,18000,Manual,7000,Diesel,53.3,1.6
Tiguan,2019.0,19990,Manual,12802,Petrol,40.9,1.5
Polo,2017.0,15450,Manual,15000,Petrol,47.0,1.8
Golf,2019.0,17295,Manual,10206,Petrol,47.1,1.5
Polo,2017.0,10990,Manual,10000,Petrol,60.1,1.2
Up,2017.0,7591,,10467,Petrol,64.2,1.0
Passat,2018.0,13499,Automatic,37858,Diesel,70.6,1.6
Golf SV,2015.0,10113,Automatic,47980,Petrol,54.3,1.4
Polo,2017.0,13290,Semi-Auto,10786,Petrol,60.1,1.2
Touran,2020.0,29999,Semi-Auto,3500,Petrol,38.7,1.5
Polo,2014.0,8534,Manual,20667,Petrol,60.1,1.2
Tiguan,2019.0,25499,Semi-Auto,22745,Diesel,45.6,2.0
Polo,2017.0,9390,Manual,29446,Petrol,60.1,1.2
Polo,2015.0,8498,Manual,35155,Petrol,60.1,1.2
Passat,2016.0,16495,Semi-Auto,42415,Diesel,57.6,2.0
Golf,2016.0,10698,Manual,51841,Petrol,53.3,1.4
Golf,2017.0,23975,Semi-Auto,12187,Petrol,39.2,2.0
Golf,2015.0,12800,Automatic,10315,Petrol,56.5,1.4
Arteon,2019.0,32850,Automatic,4800,Petrol,32.8,2.0
Tiguan,2011.0,9985,Automatic,25931,Petrol,32.8,2.0
T-Roc,2019.0,18990,Manual,4339,Petrol,44.1,1.0
Passat,2017.0,18480,Semi-Auto,50931,Hybrid,166.0,1.4
Polo,2017.0,9100,Manual,24000,Petrol,58.9,1.0
Golf,2019.0,16485,Automatic,5867,Petrol,42.2,1.5
Tiguan,2019.0,28998,Semi-Auto,500,Diesel,37.2,1.5
Polo,2015.0,8810,Manual,19941,Petrol,60.1,1.0
Golf,2017.0,14590,Manual,21573,Petrol,54.3,1.4
Golf SV,2019.0,24998,Manual,44,Petrol,43.5,1.5
Up,2014.0,4950,Manual,50918,Petrol,62.8,1.0
Polo,2016.0,11500,Automatic,19662,Petrol,60.1,1.2
Golf,2019.0,17750,Manual,9000,Diesel,57.7,1.6
Golf,2016.0,17895,Semi-Auto,46941,Petrol,39.8,2.0
Caravelle,2019.0,44880,Automatic,3614,Diesel,33.6,2.0
T-Roc,2020.0,27207,,796,Petrol,39.8,1.5
Tiguan,2019.0,27000,Automatic,6000,Diesel,45.6,2.0
Golf,2016.0,13790,Manual,32750,Diesel,68.9,2.0
Passat,2017.0,16450,Semi-Auto,41800,Diesel,62.8,2.0
Golf,2017.0,11500,Automatic,33917,Diesel,65.7,2.0
Golf,2015.0,8499,Manual,65040,Diesel,68.9,2.0
