ID,Name,Age,Nationality,Overall,Potential,Club,Value_EUR,Wage_EUR,Special
240691,E. Rueda,21,Argentina,61,69,Argentinos Juniors,375000.0,2000.0,1572
215604,C. Brunner,23,Switzerland,61,68,FC Zürich,300000.0,2000.0,1627
217140,A. Gilliead,21,England,61,75,Bradford City,550000.0,9000.0,1488
228148,R. Hepburn-Murphy,18,England,61,76,Aston Villa,525000.0,4000.0,1513
232756,F. Tomori,19,England,61,78,Hull City,500000.0,1000.0,1434
233524,U. Singh,21,India,61,74,,0.0,0.0,1546
233780,A. Maldonado,19,Argentina,61,75,Banfield,500000.0,2000.0,1329
238900,E. Demirović,19,Bosnia Herzegovina,61,75,Deportivo Alavés,550000.0,3000.0,1470
140085,M. Nelson,37,England,61,61,Barnet,30000.0,2000.0,1289
225077,S. Brunstad Fet,20,Norway,61,71,Aalesunds FK,400000.0,1000.0,1627
233781,J. Valencia,19,Colombia,61,76,Bologna,525000.0,5000.0,1617
229174,D. Niepsuj,21,Poland,61,69,Pogoń Szczecin,325000.0,1000.0,1482
237622,N. Roa,23,Colombia,61,70,Tigres FC,400000.0,1000.0,1544
202551,P. Ulvestad,26,Norway,61,62,Kristiansund BK,290000.0,1000.0,1702
222007,C. O'Malley,22,Republic of Ireland,61,71,Peterborough United,300000.0,1000.0,1067
228919,S. Karakoç,20,Turkey,61,76,Fenerbahçe SK,550000.0,8000.0,1561
187959,M. Peškovič,35,Slovakia,61,61,Cracovia,60000.0,1000.0,1019
221752,E. Coşkun,23,Turkey,61,69,Göztepe,325000.0,3000.0,1374
229176,G. Sağlam,19,Germany,61,77,VfL Bochum,550000.0,2000.0,1548
233016,Hong Seung Hyeon,20,Korea Republic,61,72,Daegu FC,425000.0,1000.0,1443
236856,C. Lasso,29,Colombia,61,61,Tigres FC,200000.0,1000.0,1395
239417,M. Gebers,31,Germany,61,61,SV Meppen,170000.0,1000.0,1303
202810,S. McDermott,24,Republic of Ireland,61,68,Kristiansund BK,260000.0,1000.0,1037
231227,N. Dorsch,19,Germany,61,78,FC Bayern Munich,500000.0,7000.0,1607
237371,L. Bengtsson,19,Sweden,61,73,Hammarby IF,425000.0,1000.0,1501
228412,M. Herrmann,20,Sweden,61,74,FC Helsingør,500000.0,2000.0,1434
231228,F. Benko,19,Germany,61,78,FC Bayern Munich,550000.0,8000.0,1643
234044,D. Mouchamps,21,Belgium,61,69,KAS Eupen,375000.0,2000.0,1522
194364,K. Yano,33,Japan,61,61,Albirex Niigata,100000.0,1000.0,1711
230717,T. Kadewere,21,Zimbabwe,61,69,Djurgårdens IF,375000.0,1000.0,1558
238397,G. Leo,22,Germany,61,69,Karlsruher SC,325000.0,1000.0,1410
239678,M. Nocciolini,28,Italy,61,61,Parma,250000.0,1000.0,1481
212543,V. Milke,22,Mexico,61,69,Querétaro,325000.0,2000.0,1577
237631,L. Mothiba,21,South Africa,61,70,Valenciennes FC,400000.0,6000.0,1435
225600,A. Al Ammar,23,Saudi Arabia,61,70,Al Fateh,325000.0,4000.0,1701
235328,A. Beghetto,22,Italy,61,67,Frosinone,350000.0,5000.0,1582
237888,C. Maloney,22,United States,61,65,Columbus Crew SC,270000.0,1000.0,1618
169793,C. Smith,24,Republic of Ireland,61,66,Yeovil Town,325000.0,2000.0,1666
183873,M. Hansson,27,Sweden,61,62,Djurgårdens IF,280000.0,1000.0,1625
204866,Antonio López,27,Spain,61,63,Lorca Deportiva CF,250000.0,2000.0,1332
213570,S. O'Donnell,25,Scotland,61,62,Kilmarnock,240000.0,1000.0,1690
233794,S. Edera,20,Italy,61,71,Torino,400000.0,7000.0,1486
169538,J. Brandrup,32,Denmark,61,61,Lyngby BK,140000.0,2000.0,1625
225603,A. Samsonov,23,Russia,61,69,Spartak Moscow,325000.0,8000.0,1723
236355,Luiz Felipe,20,Brazil,61,75,Lazio,500000.0,6000.0,1396
195396,L. Tankulic,26,Germany,61,64,Sportfreunde Lotte,325000.0,1000.0,1456
227653,E. Edwards Jr.,25,United States,61,67,Orlando City Soccer Club,250000.0,1000.0,1055
235333,A. de Freitas,23,France,61,67,Port Vale,350000.0,3000.0,1571
239173,M. Rüdiger,22,Germany,61,67,Rot-Weiß Erfurt,350000.0,1000.0,1556
207430,R. Edwards,23,Australia,61,69,Partick Thistle F.C.,375000.0,1000.0,1621
213318,J. Forster,23,Scotland,61,67,Cheltenham Town,290000.0,2000.0,1476
229190,K. Holt,24,Scotland,61,67,Dundee FC,290000.0,1000.0,1456
233031,F. Banega,20,Argentina,61,73,San Martín de San Juan,450000.0,3000.0,1559
212040,U. Jenssen,20,Norway,61,71,Tromsø IL,350000.0,1000.0,1598
222024,T. Casali,21,Austria,61,67,SV Mattersburg,250000.0,2000.0,871
53832,M. Brown,40,England,61,61,Port Vale,0.0,2000.0,1637
236617,T. Vlietinck,19,Belgium,61,75,Club Brugge KV,550000.0,3000.0,1521
239945,F. Beltrán,19,Mexico,61,76,Guadalajara,525000.0,5000.0,1682
229707,J. Lewis,20,United States,61,75,New York City Football Club,550000.0,2000.0,1538
234827,J. Rasmussen,20,Denmark,61,75,Rosenborg BK,500000.0,1000.0,1342
191563,T. Miyazaki,30,Japan,61,61,Júbilo Iwata,230000.0,1000.0,1680
198220,M. Bourabia,25,France,61,62,Atiker Konyaspor,300000.0,3000.0,1466
226124,R. Migone,21,Argentina,61,73,Club Atlético Patronato,450000.0,3000.0,1538
236876,K. Venegas,27,United States,61,61,Minnesota Thunder,210000.0,2000.0,1500
236621,P. Hamel,23,France,61,69,FC Lorient,375000.0,2000.0,1417
238669,S. Kopp,22,Germany,61,69, SSV Jahn Regensburg,325000.0,2000.0,1250
185165,P. Vincenti,30,England,61,61,Coventry City,240000.0,3000.0,1795
229454,I. Chaïbi,20,France,61,77,AS Monaco,550000.0,5000.0,1487
239182,M. Fritz,23,Germany,61,66,SC Fortuna Köln,290000.0,1000.0,1464
223823,T. Königsmann,20,Germany,61,73,SpVgg Greuther Fürth,350000.0,1000.0,1123
231247,B. Cufré,20,Argentina,61,75,Vélez Sarsfield,500000.0,2000.0,1568
233551,Rômulo,25,Brazil,61,65,Hammarby IF,325000.0,1000.0,1412
211536,M. O'Hara,21,Scotland,61,73,Dundee FC,450000.0,1000.0,1620
216656,J. Sinclair,20,England,61,72,Watford,450000.0,8000.0,1581
228176,Joo Hyeon Woo,26,Korea Republic,61,61,GwangJu FC,270000.0,1000.0,1581
211282,D. Traoré,25,Ivory Coast,61,64,Forest Green,270000.0,3000.0,1659
165458,C. Kenna,32,Republic of Ireland,61,61,Bray Wanderers,140000.0,1000.0,1430
240722,Campos,22,Spain,61,70,CD Numancia,290000.0,1000.0,943
226387,A. Bengtsson,21,Sweden,61,67,Halmstads BK,290000.0,1000.0,1578
225364,W. Miller,21,England,61,71,Burton Albion,400000.0,2000.0,1633
228692,H. Jafry,25,Saudi Arabia,61,62,Al Fayha,250000.0,4000.0,1568
232788,S. Yokotani,30,Japan,61,61,Omiya Ardija,230000.0,1000.0,1563
235604,K. Al Anazi,32,Saudi Arabia,61,61,Al Batin,200000.0,3000.0,1601
237396,P. Da Silva,18,United States,61,78,Orlando City Soccer Club,525000.0,1000.0,1594
19541,G. Morris,33,England,61,61,Crawley Town,130000.0,2000.0,1155
239957,S. Jakubiak,24,Germany,61,66,Heracles Almelo,290000.0,2000.0,1676
240469,E. Beltramone,18,Argentina,61,81,Talleres de Cordoba,525000.0,2000.0,1547
210006,T. Dähne,23,Germany,61,70,HJK Helsinki,290000.0,1000.0,1086
216406,Oh Kwang Jin,30,Korea Republic,61,61,Daegu FC,240000.0,1000.0,1647
229974,T. Robinet,20,France,61,73,FC Sochaux-Montbéliard,450000.0,2000.0,1541
237910,Yeremi Valerón,20,Spain,61,72,UD Las Palmas,375000.0,3000.0,1418
216407,A. Bruhn,23,Denmark,61,67,Randers FC,350000.0,3000.0,1545
235351,M. De Almeida,21,Portugal,61,70,Tours FC,400000.0,1000.0,1510
239191,S. Demhasaj,21,Switzerland,61,71,FC Luzern,425000.0,2000.0,1391
233304,J. García,22,Mexico,61,70,Deportivo Toluca,325000.0,4000.0,1645
170072,T. Robinson,28,Jamaica,61,61,Southend United,260000.0,2000.0,1606
240728,D. Tchamba,18,Cameroon,61,77,RC Strasbourg,475000.0,2000.0,1372
226393,N. Pelaitay,24,Argentina,61,67,San Martín de San Juan,290000.0,2000.0,1562
199258,Song Chang Ho,31,Korea Republic,61,61,Jeonnam Dragons,170000.0,1000.0,1789
216154,J. Elsey,23,Australia,61,65,Adelaide United,280000.0,1000.0,1326
234586,D. Al Qarni,28,Saudi Arabia,61,61,Al Fayha,200000.0,4000.0,1590
240730,K. Zohi,20,Ivory Coast,61,71,RC Strasbourg,425000.0,4000.0,1456
210523,B. Powell,26,Australia,61,63,Central Coast Mariners,300000.0,1000.0,1444
225115,M. Pinato,22,Italy,61,66,F.B.C. Unione Venezia,280000.0,1000.0,1639
203357,D. Potts,23,England,61,66,Luton Town,280000.0,3000.0,1506
223581,J. Iglesias,28,Uruguay,61,61,Clermont Foot 63,250000.0,2000.0,1656
225629,T. Valls,21,France,61,66,Nîmes Olympique,325000.0,1000.0,1681
239198,M. Ramon,28,France,61,61,US Quevilly-Rouen,250000.0,2000.0,1549
223072,C. Báez,27,Paraguay,61,63,Godoy Cruz,250000.0,3000.0,1511
228192,E. Lyngdoh,30,India,61,61,,0.0,0.0,1677
228960,I. Protti,22,Argentina,61,66,Chacarita Juniors,350000.0,3000.0,1488
237152,D. Irandust,19,Sweden,61,75,BK Häcken,550000.0,1000.0,1496
239712,M. Okugawa,21,Japan,61,74,SV Mattersburg,475000.0,4000.0,1483
239968,F. Olivera,22,Uruguay,61,71,CD Tenerife,350000.0,2000.0,1479
237409,Y. Segawa,23,Japan,61,68,Omiya Ardija,350000.0,1000.0,1544
221282,J. Stacey,21,England,61,71,Luton Town,350000.0,3000.0,1652
240226,M. Suleymanov,17,Russia,61,79,FC Krasnodar,500000.0,5000.0,1533
157539,F. Lenci,33,Argentina,61,61,Argentinos Juniors,160000.0,3000.0,1570
195427,J. Stockley,23,England,61,68,Exeter City,350000.0,3000.0,1422
198244,T. Hovda,27,Norway,61,62,Sarpsborg 08 FF,280000.0,1000.0,1623
235365,Juan Moreno,20,Spain,61,70,Atlético Madrid,400000.0,7000.0,1543
238949,F. Sucsuz,21,Turkey,61,71,FC Carl Zeiss Jena,350000.0,1000.0,1606
239973,J. Kiassumbua,25,DR Congo,61,65,FC Lugano,230000.0,1000.0,962
209254,R. Willmott,27,England,61,62,Newport County,230000.0,2000.0,1647
233062,T. Siwe,30,Sweden,61,61,Jönköpings Södra IF,180000.0,1000.0,1578
239206,V. De Marco,24,Argentina,61,68,Lech Poznań,300000.0,2000.0,1389
239462,O. Camara,24,France,61,62,US Orléans Loiret Football,300000.0,1000.0,1512
240742,Z. Erkilinc,19,Netherlands,61,75,Heracles Almelo,550000.0,2000.0,1496
183142,K. Etuhu,29,Nigeria,61,61,Carlisle United,240000.0,3000.0,1662
236391,Giovanni,18,Spain,61,77,CD Tenerife,525000.0,1000.0,1520
213864,B. Utvik,21,Norway,61,75,Sogndal,500000.0,1000.0,1471
228456,Juan Pérez,20,Spain,61,74,CA Osasuna,400000.0,1000.0,1014
191336,S. Ando,26,Japan,61,63,Kawasaki Frontale,210000.0,1000.0,1052
212329,J. Cranston,23,Wales,61,67,Cheltenham Town,290000.0,2000.0,1576
154729,C. Stefańczyk,33,Poland,61,61,Wisła Płock,100000.0,1000.0,1627
226409,L. De Bórtoli,28,Argentina,61,62,Temperley,200000.0,2000.0,1011
235369,S. Mladenovic,23,Norway,61,71,Odds BK,400000.0,1000.0,1523
239977,N. Kühn,17,Germany,61,83,RB Leipzig,550000.0,6000.0,1498
214634,J. Hessenthaler,23,England,61,63,Gillingham,300000.0,2000.0,1724
228970,Fran Sánchez,27,Spain,61,61,SV Mattersburg,260000.0,5000.0,1625
236394,S. Amuzie,21,Nigeria,61,70,FC Lugano,325000.0,4000.0,1517
239210,F. Eboa Eboa,20,France,61,71,En Avant de Guingamp,350000.0,3000.0,1379
189546,F. Bombagi,27,Italy,61,61,Ternana,260000.0,1000.0,1635
207467,M. Pelosi,23,United States,61,67,San Jose Earthquakes,350000.0,2000.0,1683
238955,D. Tuma,21,Germany,61,68,FC Carl Zeiss Jena,350000.0,1000.0,1456
239211,B. Moussiti-oko,22,Congo,61,67,Le Havre AC,350000.0,2000.0,1397
223596,S. Prevljak,22,Bosnia Herzegovina,61,72,SV Mattersburg,425000.0,6000.0,1537
234860,A. Condé,20,Germany,61,75,Holstein Kiel,550000.0,8000.0,1653
237164,Roni,22,Brazil,61,67,Albirex Niigata,350000.0,1000.0,1582
239468,R. Çağıran,22,Turkey,61,70,Evkur Yeni Malatyaspor,325000.0,2000.0,1531
239724,S. Puttkammer,28,Germany,61,62,SV Meppen,230000.0,1000.0,1293
199021,K. Ward,26,Republic of Ireland,61,62,Bohemian FC,300000.0,1000.0,1650
235629,O. De Wolf,20,Belgium,61,72,Sporting Lokeren,350000.0,2000.0,906
197998,A. Andersson,26,Sweden,61,66,Östersunds FK,240000.0,1000.0,971
212846,R. Flanagan,22,England,61,68,Walsall,350000.0,2000.0,1626
229998,D. Schad,20,Germany,61,72,SpVgg Greuther Fürth,375000.0,2000.0,1533
237678,I. Konaté,18,France,61,80,RB Leipzig,475000.0,5000.0,1346
238958,R. Harper,17,England,61,84,Blackburn Rovers,550000.0,6000.0,1606
199023,S. Houston,27,Republic of Ireland,61,62,Finn Harps,280000.0,1000.0,1639
226415,M. Mara,20,Guinea,61,69,FC Lorient,375000.0,2000.0,1448
216176,T. Zündel,29,Austria,61,61,Wolfsberger AC,250000.0,3000.0,1648
201329,T. Bendiksen,27,Norway,61,61,Sandefjord Fotball,260000.0,1000.0,1707
237169,C. Bramall,21,England,61,75,Birmingham City,500000.0,11000.0,1580
238961,M. Dombrowka,25,Germany,61,64,SpVgg Unterhaching,260000.0,1000.0,1415
239985,Torres,20,Spain,61,73,CD Tenerife,400000.0,1000.0,1600
240497,I. Wadji,22,Senegal,61,69,Molde FK,375000.0,2000.0,1464
214899,D. Wright,32,England,61,61,Cheltenham Town,200000.0,3000.0,1475
220787,A. Kojić,21,Sweden,61,68,Halmstads BK,300000.0,1000.0,1536
223861,S. Crone,22,Denmark,61,69,Brøndby IF,325000.0,3000.0,1518
232053,T. Buhagiar,19,Australia,61,75,Central Coast Mariners,550000.0,1000.0,1494
239478,I. Marconi,27,Italy,61,63,Cremonese,250000.0,1000.0,1334
196983,A. Falch,25,Norway,61,67,IFK Norrköping,250000.0,1000.0,1104
222583,T. James,21,Wales,61,67,Yeovil Town,300000.0,2000.0,1408
228983,M. Caufriez,20,Belgium,61,71,Waasland-Beveren,350000.0,2000.0,1318
229751,E. Ozuna,21,Argentina,61,72,Temperley,425000.0,3000.0,1499
232567,K. Ono,27,Japan,61,61,Albirex Niigata,210000.0,1000.0,1366
232823,H. Kawabe,21,Japan,61,70,Júbilo Iwata,350000.0,1000.0,1683
190583,M. Smith,25,England,61,65,Bury,325000.0,2000.0,1510
209784,J. Phojo,24,France,61,62,Clermont Foot 63,250000.0,1000.0,1532
229752,D. Sow,20,Switzerland,61,78,BSC Young Boys,550000.0,3000.0,1632
232568,J. Kamata,31,Japan,61,61,Kashiwa Reysol,170000.0,2000.0,1363
232824,K. Saito,28,Japan,61,61,Júbilo Iwata,260000.0,2000.0,1480
237688,S. Erimuya,19,Nigeria,61,70,Cádiz C.F.,325000.0,1000.0,1415
238968,L. Heynke,17,Germany,61,76,1. FC Magdeburg,450000.0,1000.0,1404
239224,A. Benchaib,19,Morocco,61,74,Sporting Lokeren,475000.0,2000.0,1463
232057,P. Karlsson Lagemyr,20,Sweden,61,73,IFK Göteborg,450000.0,1000.0,1451
238969,R. Laidlaw,24,Scotland,61,67,Hibernian,250000.0,1000.0,856
234874,M. Jansen,24,Germany,61,66,SV Sandhausen,325000.0,1000.0,1632
239226,J. Torres,17,United States,61,79,Sporting Lokeren,450000.0,1000.0,1637
220795,D. Vitturini,20,Italy,61,73,Carpi,400000.0,1000.0,1376
225915,A. Fontana,21,Argentina,61,71,Banfield,425000.0,3000.0,1423
227963,R. Tumilty,20,Scotland,61,73,Ross County FC,400000.0,1000.0,1603
234107,E. Ojeda,19,Argentina,61,77,Rosario Central,525000.0,2000.0,1622
234619,Y. Mamilonne,25,France,61,65,US Quevilly-Rouen,325000.0,4000.0,1430
220540,D. Bejarano,23,Bolivia,61,64,,0.0,0.0,1573
226173,Guti,22,Spain,61,68,Real Zaragoza,300000.0,2000.0,1370
170877,K. Letheren,29,Wales,61,63,Plymouth Argyle,200000.0,2000.0,1063
238461,Luis Perea,19,Spain,61,74,CA Osasuna,475000.0,1000.0,1568
238717,E. Pinnock,24,England,61,69,Barnsley,325000.0,2000.0,1428
192125,T. Björkström,26,Sweden,61,63,Östersunds FK,250000.0,1000.0,1577
219774,Sebas Moyano,20,Spain,61,74,Córdoba CF,475000.0,2000.0,1522
224894,Álex Mozo,22,Spain,61,72,CD Leganés,425000.0,4000.0,1671
239742,J. Klinsmann,20,United States,61,76,Hertha BSC Berlin,450000.0,3000.0,1000
239998,P. Hristov,18,Bulgaria,61,81,Fiorentina,475000.0,5000.0,1333
240254,A. Sikoev,22,Russia,61,71,Arsenal Tula,400000.0,5000.0,1408
238463,A. Haidara,19,Mali,61,78,FC Red Bull Salzburg,525000.0,3000.0,1662
239744,M. Cuisance,17,France,61,84,Borussia Mönchengladbach,550000.0,3000.0,1742
239233,Xemi,22,Spain,61,68,Oxford United,350000.0,2000.0,1644
240001,S. Ahmed-Kadi,20,France,61,72,Salernitana,425000.0,1000.0,1443
232578,M. Kato,26,Japan,61,61,Albirex Niigata,270000.0,1000.0,1568
234882,M. Warcholak,27,Poland,61,61,Arka Gdynia,210000.0,2000.0,1516
239491,J. Álvarez,21,Argentina,61,69,Banfield,375000.0,2000.0,1474
192899,S. Zenjov,28,Estonia,61,61,Cracovia,250000.0,2000.0,1627
193411,K. Fickentscher,28,Switzerland,61,61,FC Sion,180000.0,3000.0,1034
140164,Y. Gutiérrez,36,Mexico,61,61,Necaxa,30000.0,1000.0,1054
211844,N. Gavory,22,France,61,71,Clermont Foot 63,400000.0,1000.0,1598
240260,S. Sow,20,Netherlands,61,69,FC Utrecht,375000.0,2000.0,1463
189828,M. Byrne,28,Republic of Ireland,61,61,Gillingham,250000.0,2000.0,1763
226181,H. Al Jayzani,24,Saudi Arabia,61,68,Al Shabab,300000.0,5000.0,1549
240261,Santi Samanes,21,Spain,61,69,Real Valladolid,375000.0,2000.0,1482
137862,L. Bonnefoi,33,France,61,61,RC Strasbourg,130000.0,3000.0,989
231558,M. Sosa,21,Argentina,61,69,Defensa y Justicia,375000.0,2000.0,1599
236934,Sergio Arribas,21,Spain,61,70,CD Leganés,400000.0,4000.0,1527
238214,M. Degerlund,19,Sweden,61,71,Hammarby IF,350000.0,1000.0,1388
212103,D. Geurts,22,Germany,61,69,SC Paderborn 07,375000.0,1000.0,1475
235655,M. Al Enazi,33,Saudi Arabia,61,61,Al Batin,100000.0,3000.0,1615
236935,H. Wolf,18,Austria,61,81,FC Red Bull Salzburg,525000.0,3000.0,1572
241031,F. Garcés,17,Argentina,61,73,Colon de Santa Fe,350000.0,1000.0,1372
233608,D. Zeaiter,22,Lebanon,61,66,MSV Duisburg,240000.0,1000.0,958
172680,S. Sinclair,29,England,61,61,Bristol Rovers,240000.0,2000.0,1797
181384,S. Larsson,34,Sweden,61,61,Kalmar FF,70000.0,1000.0,1614
206217,H. Johansen,24,Norway,61,64,Vålerenga Fotball,325000.0,1000.0,1496
208009,W. Jobello,23,France,61,69,GFC Ajaccio,375000.0,2000.0,1545
221577,W. Mena,29,Colombia,61,61,Tigres FC,250000.0,1000.0,1487
226697,M. Laínez,21,Mexico,61,72,Club León,425000.0,4000.0,1661
229513,J. Ertlthaler,20,Austria,61,71,SV Mattersburg,400000.0,4000.0,1532
232841,J. Quintero,20,Ecuador,61,75,FC Rostov,550000.0,5000.0,1576
235401,V. Golemić,26,Serbia,61,65,FC Lugano,270000.0,2000.0,1263
237450,A. Obinwa,20,United States,61,71,Columbus Crew SC,350000.0,1000.0,1553
240778,G. Gori,18,Italy,61,78,Fiorentina,525000.0,6000.0,1435
235147,T. David,20,Netherlands,61,70,ADO Den Haag,325000.0,2000.0,1461
239755,S. Lobjanidze,22,Georgia,61,68,Randers FC,350000.0,3000.0,1526
240523,C. Ezeh,19,Nigeria,61,73,Lillestrøm SK,375000.0,1000.0,1690
205453,F. Vecchione,26,Italy,61,63,SG Sonnenhof Großaspach,250000.0,1000.0,1525
212365,P. Garita,22,Cameroon,61,70,Bristol City,400000.0,8000.0,1561
237453,A. Onaiwu,21,Japan,61,68,Urawa Red Diamonds,350000.0,2000.0,1512
228238,J. Gundersen,21,Norway,61,70,Tromsø IL,350000.0,1000.0,1420
240782,Víctor López,20,Spain,61,72,Deportivo Alavés,425000.0,4000.0,1595
228751,M. Listkowski,19,Poland,61,72,Pogoń Szczecin,425000.0,1000.0,1525
234383,M. Schubert,19,Germany,61,78,SG Dynamo Dresden,450000.0,1000.0,998
210832,M. Branderhorst,23,Netherlands,61,68,Willem II,260000.0,1000.0,1017
224400,A. Berntsson,21,Sweden,61,68,Halmstads BK,300000.0,1000.0,1264
236689,K. Al Samiri,20,Saudi Arabia,61,71,Al Ittihad,400000.0,5000.0,1566
238225,Olabe,21,Spain,61,70,Atlético Madrid,400000.0,7000.0,1500
229010,S. Amallah,20,Morocco,61,72,Royal Excel Mouscron,425000.0,2000.0,1592
237202,G. Terrani,22,Italy,61,67,Perugia,350000.0,1000.0,1472
240274,B. Pindroch,25,Slovakia,61,67,Notts County,250000.0,3000.0,1016
204692,R. Okunorobo,28,Mexico,61,61,Lobos de la BUAP,200000.0,2000.0,1458
221332,G. Guerrieri,21,Italy,61,73,Lazio,350000.0,4000.0,1043
241044,M. Osores,20,Argentina,61,71,Atlético Tucumán,350000.0,2000.0,1421
184980,I. Bermingham,28,Republic of Ireland,61,61,St. Patrick's Athletic,200000.0,1000.0,1682
186516,D. Subotić,28,Switzerland,61,61,Ulsan Hyundai Horang-i,260000.0,2000.0,1477
187028,D. McAllister,28,Republic of Ireland,61,61,Shamrock Rovers,250000.0,1000.0,1728
204437,A. Tozzo,24,Italy,61,67,Sampdoria,250000.0,4000.0,938
229781,Y. Çoban,20,Germany,61,73,Alanyaspor,450000.0,3000.0,1449
240277,M. Gabbia,17,Italy,61,76,Milan,450000.0,7000.0,1386
234134,Flavio,21,Brazil,61,70,Boavista FC,350000.0,1000.0,1651
235926,M. Zaracho,19,Argentina,61,78,Racing Club de Avellaneda,550000.0,2000.0,1549
224663,A. Benítez,21,Mexico,61,68,Deportivo Toluca,300000.0,2000.0,1638
238743,H. Wright,19,United States,61,77,SV Sandhausen,550000.0,4000.0,1424
216728,Dani Iglesias,21,Spain,61,71,Deportivo Alavés,425000.0,4000.0,1472
224920,M. Gatto,21,Italy,61,69,Chievo Verona,375000.0,3000.0,1530
234904,R. Seigers,19,Belgium,61,74,KRC Genk,425000.0,2000.0,1406
239512,M. Meulensteen,17,Netherlands,61,76,Preston North End,500000.0,2000.0,1578
241048,J. Tuominen,21,Finland,61,68,,0.0,0.0,1521
216473,T. Smith,21,England,61,73,Southend United,350000.0,1000.0,993
234649,D. Petrovic,24,Serbia,61,66,SKN St. Pölten,290000.0,3000.0,1385
222618,Kim Sang Won,25,Korea Republic,61,63,GwangJu FC,300000.0,1000.0,1696
229530,R. Wulle,23,Germany,61,69,SV Sandhausen,280000.0,1000.0,997
235162,H. Al Habib,22,Saudi Arabia,61,70,Ettifaq FC,375000.0,3000.0,1673
238234,A. Al Khulaif,20,Saudi Arabia,61,72,Al Ahli,425000.0,5000.0,1441
239258,E. Banda,19,Zambia,61,73,KV Oostende,425000.0,2000.0,1630
239770,N. Casale,19,Italy,61,73,Perugia,375000.0,2000.0,1370
221339,M. Rocca,21,Italy,61,69,Vercelli,375000.0,5000.0,1590
227995,L. Walsh,19,England,61,77,Birmingham City,525000.0,9000.0,1659
214172,F. Castillo,27,Colombia,61,62,Jaguares Fútbol Club,230000.0,1000.0,1443
151708,K. Christensen,37,Denmark,61,61,FC København,20000.0,2000.0,976
227740,D. Arboleda,22,Colombia,61,72,Patriotas Boyacá FC,375000.0,1000.0,1237
235420,E. Sakic,26,Austria,61,62,SCR Altach,240000.0,3000.0,1577
208797,L. Gambin,24,Malta,61,66,Luton Town,325000.0,4000.0,1454
234910,V. Selimović,20,Luxembourg,61,72,FC Metz,375000.0,2000.0,1285
192158,M. Albornoz,29,Sweden,61,61,AFC Eskilstuna,200000.0,1000.0,1666
212383,N. Brandenburger,22,Germany,61,66,SC Fortuna Köln,290000.0,1000.0,1642
235423,Woo Sang Ho,24,Korea Republic,61,65,Daegu FC,280000.0,1000.0,1574
236703,D. Raum,19,Germany,61,74,SpVgg Greuther Fürth,475000.0,2000.0,1469
215968,M. Reule,23,Germany,61,70,SG Sonnenhof Großaspach,290000.0,1000.0,994
223904,J. Gerezgiher,21,Germany,61,69,Holstein Kiel,375000.0,2000.0,1576
234912,J. Geissmann,24,Switzerland,61,67,FC Lausanne-Sports,350000.0,2000.0,1643
213665,J. Houghton,21,England,61,71,Doncaster Rovers,400000.0,2000.0,1650
235169,K. Miś,21,Poland,61,70,Korona Kielce,325000.0,1000.0,1439
240801,L. Amarilla,21,Paraguay,61,70,Vélez Sarsfield,400000.0,3000.0,1423
191649,T. Masukawa,37,Japan,61,61,Hokkaido Consadole Sapporo,30000.0,1000.0,1312
208290,L. Byrne,23,Republic of Ireland,61,68,Shamrock Rovers,300000.0,1000.0,1571
209315,D. Butler,22,England,61,70,Newport County,325000.0,2000.0,1615
237987,Park Dae Han,21,Korea Republic,61,70,Jeonnam Dragons,300000.0,1000.0,935
182691,M. Elito,27,England,61,61,Cambridge United,260000.0,4000.0,1551
203428,E. Hewitt,23,Wales,61,69,Notts County,375000.0,4000.0,1635
223396,D. MacKinnon,31,Scotland,61,61,Hamilton Academical FC,170000.0,2000.0,1641
233892,T. Sandoval,18,Argentina,61,79,Colon de Santa Fe,525000.0,2000.0,1395
170660,F. Sulmoni,31,Switzerland,61,61,FC Lugano,170000.0,2000.0,1444
213157,A. Jagiełło,22,Poland,61,67,Piast Gliwice,350000.0,2000.0,1574
232357,J. Caletti,18,Australia,61,76,Brisbane Roar,525000.0,1000.0,1570
213671,R. Mitchell,21,England,61,66,Chesterfield,350000.0,3000.0,1576
225191,B. Richards-Everton,25,England,61,66,Accrington Stanley,280000.0,2000.0,1315
220328,S. Nimely,18,Liberia,61,75,Spartak Moscow,525000.0,6000.0,1550
232872,Bueno,21,Brazil,61,69,Kashima Antlers,325000.0,2000.0,1390
198825,M. Cullen,25,England,61,65,Blackpool,325000.0,2000.0,1622
232873,K. Machida,19,Japan,61,75,Kashima Antlers,500000.0,1000.0,1379
240041,A. Babacan,17,Turkey,61,76,Galatasaray SK,500000.0,5000.0,1582
182185,S. McAllister,29,England,61,61,Grimsby Town,240000.0,3000.0,1676
220074,R. Espejord,21,Norway,61,67,Tromsø IL,350000.0,1000.0,1443
233642,A. Laïdouni,20,France,61,67,Angers SCO,290000.0,3000.0,1511
13739,A. Smith,36,England,61,61,Notts County,80000.0,3000.0,1666
221611,Juan Delgado,23,Spain,61,68,Levante UD,350000.0,4000.0,1487
220844,Tamayo,22,Spain,61,65,Getafe CF,325000.0,4000.0,1483
223404,A. Fisher,27,England,61,62,Motherwell,290000.0,2000.0,1473
235948,G. Martin,26,England,61,62,Sporting Lokeren,300000.0,3000.0,1438
240044,Luan,21,Brazil,61,71,SK Sturm Graz,350000.0,3000.0,1309
