Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Miles Price,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3400.0,850.0,White,Blue,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,office,None,None,None,Yes,Facility Decor,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterserver_Remake_0_0,0_0,1232.0,TthqtapsrarckeFkY
water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,3400.0,850.0,Black,Blue,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,office,None,None,None,Yes,Facility Decor,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterserver_Remake_1_0,1_0,1232.0,3tdHRb7Extgyvk5SF
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_0_0.png,Green,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2700.0,Green,Gray,1x1,No,NA,Crafting,,103.0,garden,None,None,None,None,Yes,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHandpump_Remake_0_0,0_0,2326.0,q3mb7defR8pkuci2u
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_1_0.png,Black,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2700.0,Black,Beige,1x1,No,NA,Crafting,,103.0,garden,None,None,None,None,Yes,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHandpump_Remake_1_0,1_0,2326.0,fjtkzJ5rekjFro5iW
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_2_0.png,Silver,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2700.0,White,Gray,1x1,No,NA,Crafting,,103.0,garden,None,None,None,None,Yes,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHandpump_Remake_2_0,2_0,2326.0,f9ZkD7XEPJMWq3rKx
water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_3_0.png,Brown,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2700.0,Brown,Gray,1x1,No,NA,Crafting,,103.0,garden,None,None,None,None,Yes,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHandpump_Remake_3_0,3_0,2326.0,b4hHkTax7t6Af3iDD
wave breaker,https://acnhcdn.com/latest/FtrIcon/FtrTetrapod.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,3500.0,Gray,Gray,2x2,No,NA,Crafting,,121.0,ocean,None,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTetrapod,NA,665.0,uLNLT63X3S5kEC8nB
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,7.0,NFS,5000.0,White,Light blue,3x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Arch,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingArch_Remake_0_0,0_0,12402.0,fMTAHHboDGPitEZzf
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,7.0,NFS,5000.0,White,Brown,3x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Arch,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingArch_Remake_1_0,1_0,12402.0,iYQeGKgR67gmisv7R
wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,7.0,NFS,5000.0,Green,Yellow,3x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Arch,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingArch_Remake_2_0,2_0,12402.0,ferAajPzSvgDvEofk
wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,2.0,NFS,875.0,White,Pink,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairL_Remake_0_0,0_0,12401.0,fsufqtDeXFMBgFFqp
wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,2.0,NFS,875.0,Brown,Brown,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairL_Remake_1_0,1_0,12401.0,caQtgWN978SbmbwwE
wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,2.0,NFS,875.0,Yellow,Yellow,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairL_Remake_2_0,2_0,12401.0,6BAuHYtjAALsN9zBi
wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,2.0,NFS,500.0,White,Pink,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairS_Remake_0_0,0_0,12405.0,kgHqkSCZZSHaoCNCG
wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,2.0,NFS,500.0,Brown,Beige,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairS_Remake_1_0,1_0,12405.0,4e35pbYEibkkiaGHC
wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,2.0,NFS,500.0,Yellow,Green,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingChairS_Remake_2_0,2_0,12405.0,ixvbmXEgiqfWQSQkc
wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,2.0,NFS,1000.0,Pink,White,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Plants,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingFlower_Remake_0_0,0_0,12411.0,u3qMDdrk4XLZu2BMm
wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,2.0,NFS,1000.0,White,Yellow,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Plants,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingFlower_Remake_1_0,1_0,12411.0,SZjEFNTzfvmrBTATX
wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,2.0,NFS,1000.0,Yellow,Brown,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Plants,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingFlower_Remake_2_0,2_0,12411.0,obXJFc4LwC29mNGLg
wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,1.0,NFS,750.0,Pink,White,2x1,Yes,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingTableM_Remake_0_0,0_0,12404.0,fEZMf7cTj4TveK8mx
wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,1.0,NFS,750.0,Beige,White,2x1,Yes,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingTableM_Remake_1_0,1_0,12404.0,87WEZHegNXS3Zk4Ag
wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,1.0,NFS,750.0,Green,White,2x1,Yes,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingTableM_Remake_2_0,2_0,12404.0,wjPhSWCNiFY8oE3nb
wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_0_0.png,White,Body color,NA,NA,No,Yes,No,7.0,NFS,25000.0,White,Gray,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingOrgan_Remake_0_0,0_0,12409.0,acprZScM3Y4idSkvH
wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_1_0.png,Dark brown,Body color,NA,NA,No,Yes,No,7.0,NFS,25000.0,Brown,Yellow,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingOrgan_Remake_1_0,1_0,12409.0,jomGHAT87csEz9eip
wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_2_0.png,Natural,Body color,NA,NA,No,Yes,No,7.0,NFS,25000.0,Yellow,Black,2x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingOrgan_Remake_2_0,2_0,12409.0,XjdXEoGhmTDvoqbXd
wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,2.0,NFS,1500.0,Pink,White,2x2,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Table,No,Does not play music,Candle,Not for sale,1.2.0,1.2.1c,FtrWeddingTableL_Remake_0_0,0_0,12406.0,Kdsf5MQ8xZMpRfuLq
wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,2.0,NFS,1500.0,White,Beige,2x2,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Table,No,Does not play music,Candle,Not for sale,1.2.0,1.2.1c,FtrWeddingTableL_Remake_1_0,1_0,12406.0,Q2vQd6JLLmL2uXu8F
wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,2.0,NFS,1500.0,Green,Yellow,2x2,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,Yes,Table,No,Does not play music,Candle,Not for sale,1.2.0,1.2.1c,FtrWeddingTableL_Remake_2_0,2_0,12406.0,BzqYYaxr344dH9QmD
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_0_0.png,Cute,Easel,Message,Board,No,Yes,Yes,2.0,NFS,375.0,Pink,Pink,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_0_0,0_0,12410.0,4HgEuCMwa6jv42HSj
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_0_1.png,Cute,Easel,Reese & Cyrus,Board,No,Yes,Yes,2.0,NFS,375.0,Pink,White,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_0_1,0_1,12410.0,QWELx7N7S9zF7NqNC
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_1_0.png,Chic,Easel,Message,Board,No,Yes,Yes,2.0,NFS,375.0,Brown,Pink,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_1_0,1_0,12410.0,rruzNLF7YavCLzxwf
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_1_1.png,Chic,Easel,Reese & Cyrus,Board,No,Yes,Yes,2.0,NFS,375.0,Brown,White,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_1_1,1_1,12410.0,EJse7MnF2FM3KaHMg
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_2_0.png,Garden,Easel,Message,Board,No,Yes,Yes,2.0,NFS,375.0,Yellow,Pink,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_2_0,2_0,12410.0,meo4bGDqQK42HScFg
wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_2_1.png,Garden,Easel,Reese & Cyrus,Board,No,Yes,Yes,2.0,NFS,375.0,Yellow,White,1x1,No,NA,Cyrus,Only available during Wedding Season,437.0,party,expensive,wedding,None,None,No,Shop,No,Does not play music,No lighting,Not for sale,1.2.0,1.2.1c,FtrWeddingBoard_Remake_2_1,2_1,12410.0,qdJYrzsqca4dQqMbJ
weight bench,https://acnhcdn.com/latest/FtrIcon/FtrPressbench.png,NA,NA,NA,NA,No,No,No,NA,5400.0,1350.0,Black,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,fitness,None,None,None,None,Yes,Sports,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrPressbench,NA,1452.0,e8GmPe7zRGL3a7Qci
western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_0_0.png,White,Stone,NA,NA,Yes,Yes,No,6.0,NFS,4500.0,White,Purple,2x1,No,NA,Crafting,,103.0,garden,horror,None,None,None,No,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGravestoneEuropean_Remake_0_0,0_0,3446.0,QqwfxXkNNP5oxKo6v
western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_1_0.png,Gray,Stone,NA,NA,Yes,Yes,No,6.0,NFS,4500.0,Gray,Orange,2x1,No,NA,Crafting,,103.0,garden,horror,None,None,None,No,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGravestoneEuropean_Remake_1_0,1_0,3446.0,NsYcbcwZqPifJq7St
western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_2_0.png,Black,Stone,NA,NA,Yes,Yes,No,6.0,NFS,4500.0,Black,Red,2x1,No,NA,Crafting,,103.0,garden,horror,None,None,None,No,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGravestoneEuropean_Remake_2_0,2_0,3446.0,wJBsNh6H9mBL6M6q4
western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_3_0.png,Brown,Stone,NA,NA,Yes,Yes,No,6.0,NFS,4500.0,Brown,Yellow,2x1,No,NA,Crafting,,103.0,garden,horror,None,None,None,No,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGravestoneEuropean_Remake_3_0,3_0,3446.0,9RDskMcftcbkBytXD
western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_4_0.png,Mossy,Stone,NA,NA,Yes,Yes,No,6.0,NFS,4500.0,Green,Yellow,2x1,No,NA,Crafting,,103.0,garden,horror,None,None,None,No,Garden,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGravestoneEuropean_Remake_4_0,4_0,3446.0,nJBMWfe54LyySYzYb
wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_0.png,NA,NA,Blue,Seat,No,No,Yes,1.0,2700.0,675.0,Black,Blue,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,facility,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWheelchair_Remake_0_0,0_0,3444.0,cvfxt5EFidrZWLkMc
wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_1.png,NA,NA,Red plaid,Seat,No,No,Yes,1.0,2700.0,675.0,Black,Red,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,facility,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWheelchair_Remake_0_1,0_1,3444.0,6K93XBZG6kFnXRCgK
wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_2.png,NA,NA,Green plaid,Seat,No,No,Yes,1.0,2700.0,675.0,Black,Green,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,facility,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWheelchair_Remake_0_2,0_2,3444.0,WW3oDoa8ZMS6natRw
wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_3.png,NA,NA,Beige,Seat,No,No,Yes,1.0,2700.0,675.0,Black,Beige,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,facility,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWheelchair_Remake_0_3,0_3,3444.0,No4Jj34YGBjtHv2Bg
wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_4.png,NA,NA,Colorful,Seat,No,No,Yes,1.0,2700.0,675.0,Black,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,facility,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWheelchair_Remake_0_4,0_4,3444.0,kZMT4WgiEzuDLpj2H
whirlpool bath,https://acnhcdn.com/latest/FtrIcon/FtrJacuzzi_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,130000.0,32500.0,White,White,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,bathroom,expensive,None,None,None,Yes,Bathtub,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrJacuzzi_Remake_0_0,0_0,1840.0,rTtFx2PRtiPbwN58b
whirlpool bath,https://acnhcdn.com/latest/FtrIcon/FtrJacuzzi_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,130000.0,32500.0,Black,Black,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,bathroom,expensive,None,None,None,Yes,Bathtub,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrJacuzzi_Remake_1_0,1_0,1840.0,2P9YCGjGojZ3QKYfk
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_0_0.png,Blank,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_0_0,0_0,4116.0,QddnzH7uPi5P6P8Gm
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_1_0.png,Schedule,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_1_0,1_0,4116.0,krZhtfjwg9zJ9rNH8
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_2_0.png,Sales meeting,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_2_0,2_0,4116.0,MHBNvWPSJmb6wmccP
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_3_0.png,Language classroom,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_3_0,3_0,4116.0,6kQ2dnracvr8cXca9
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_4_0.png,Strategy meeting,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_4_0,4_0,4116.0,x2BPKX6xJpbzEsvD2
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_5_0.png,Brainstorming meeting,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_5_0,5_0,4116.0,aTd8oKdE38jnwzBNm
whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_6_0.png,Fact-finding meeting,NA,NA,NA,No,No,No,NA,2600.0,650.0,White,Gray,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,None,None,None,None,No,Office,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWhiteboard_Remake_6_0,6_0,4116.0,dQcjC5C9yXPdQ9tnA
wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_0_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,960.0,Brown,Beige,2x1,No,NA,Crafting,,103.0,garden,None,log,None,None,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWoodBench_Remake_0_0,0_0,5972.0,rxjb6LgCDvMnoL8jw
wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_1_0.png,Orange wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,960.0,Orange,Beige,2x1,No,NA,Crafting,,103.0,garden,None,log,None,None,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWoodBench_Remake_1_0,1_0,5972.0,eqDrCxiX42GCYtJAK
wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,960.0,Beige,Beige,2x1,No,NA,Crafting,,103.0,garden,None,log,None,None,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWoodBench_Remake_2_0,2_0,5972.0,EHc9AbLNkK4AeJZap
wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_3_0.png,White birch,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,960.0,White,Beige,2x1,No,NA,Crafting,,103.0,garden,None,log,None,None,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWoodBench_Remake_3_0,3_0,5972.0,3n75ifAYZfQLoDaHR
wind turbine,https://acnhcdn.com/latest/FtrIcon/FtrWindturbine_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,NFS,20000.0,White,Blue,2x1,No,4000.0,Nook Miles Shop,,103.0,garden,None,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWindturbine_Remake_0_0,0_0,7379.0,Yip3fJEEj2mJBzSMn
wind turbine,https://acnhcdn.com/latest/FtrIcon/FtrWindturbine_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,NFS,20000.0,White,Red,2x1,No,4000.0,Nook Miles Shop,,103.0,garden,None,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrWindturbine_Remake_1_0,1_0,7379.0,6EcE8xCL9fpLuq3Tc
wood-burning stove,https://acnhcdn.com/latest/FtrIcon/FtrStoveWood.png,NA,NA,NA,NA,No,No,No,NA,2100.0,525.0,Black,Black,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,None,None,None,AC,Yes,Fireplace,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrStoveWood,NA,4117.0,9khrP3gpYB3chn7ei
wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_0_0.png,Light brown,Paint color,NA,NA,Yes,Yes,No,3.0,NFS,1925.0,Yellow,Colorful,2x0.5,No,NA,Crafting,,103.0,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBookshelf_Remake_0_0,0_0,4125.0,LkoKthY84aJgeozuc
wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_1_0.png,Brown,Paint color,NA,NA,Yes,Yes,No,3.0,NFS,1925.0,Orange,Colorful,2x0.5,No,NA,Crafting,,103.0,child's room,living room,wooden,None,None,No,Shelf,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBookshelf_Remake_1_0,1_0,4125.0,6z4MF6CjmtsTa7dZA
