Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_3_2.png,Blue,NA,Fish,Design,No,No,Yes,7.0,140000.0,35000.0,Light blue,Orange,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_3_2,3_2,7282.0,rBvy2SBvLo2mcpoKo
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_3_3.png,Blue,NA,Bird,Design,No,No,Yes,7.0,140000.0,35000.0,Light blue,Orange,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_3_3,3_3,7282.0,R2dNMNdzTTqDfN4Wy
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_3_4.png,Blue,NA,Flower,Design,No,No,Yes,7.0,140000.0,35000.0,Light blue,Beige,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_3_4,3_4,7282.0,KhDQPxetc9jSS9jCS
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_4_0.png,Purple,NA,Calligraphy,Design,No,No,Yes,7.0,140000.0,35000.0,Purple,White,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_4_0,4_0,7282.0,42B2ejySFK4KksxbE
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_4_1.png,Purple,NA,Mountains,Design,No,No,Yes,7.0,140000.0,35000.0,Purple,Gray,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_4_1,4_1,7282.0,Y29udd3SufMiNDrSA
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_4_2.png,Purple,NA,Fish,Design,No,No,Yes,7.0,140000.0,35000.0,Purple,Orange,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_4_2,4_2,7282.0,kHXAZCpLdSWkSjJZ7
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_4_3.png,Purple,NA,Bird,Design,No,No,Yes,7.0,140000.0,35000.0,Purple,Orange,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_4_3,4_3,7282.0,gMsxAKrig7NNmki6v
hanging scroll,https://acnhcdn.com/latest/FtrIcon/FtrHangingscroll_Remake_4_4.png,Purple,NA,Flower,Design,No,No,Yes,7.0,140000.0,35000.0,Purple,Beige,1x2 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,zen-style,expensive,None,None,None,No,Japanese Style,No,No lighting,No,For sale,1.0.0,1.0.0,FtrHangingscroll_Remake_4_4,4_4,7282.0,C5fSdFpZkmJtzQ2du
hanging terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrariumWall_Remake_0_0.png,Black,Frame,NA,NA,Yes,Yes,No,5.0,NFS,3240.0,Black,Green,1x1.5 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrTerrariumWall_Remake_0_0,0_0,3775.0,oXQnR76JRp3iHycMy
hanging terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrariumWall_Remake_1_0.png,Gold,Frame,NA,NA,Yes,Yes,No,5.0,NFS,3240.0,Brown,Green,1x1.5 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrTerrariumWall_Remake_1_0,1_0,3775.0,7DPeBhiiADTPxY8nj
hanging terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrariumWall_Remake_2_0.png,Brown,Frame,NA,NA,Yes,Yes,No,5.0,NFS,3240.0,Brown,Green,1x1.5 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrTerrariumWall_Remake_2_0,2_0,3775.0,K3qB54puJonAjt75M
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_0_0.png,Pink,NA,NA,NA,No,No,No,NA,600.0,150.0,Pink,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_0_0,0_0,5309.0,Lmtub5DdFXrXgoR6D
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,600.0,150.0,Gray,Light blue,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_1_0,1_0,5309.0,LvwnwvwwpPczdTuLq
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_2_0.png,Monotone,NA,NA,NA,No,No,No,NA,600.0,150.0,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_2_0,2_0,5309.0,q8wjLxhoLce4xsRWs
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,600.0,150.0,Blue,Light blue,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_3_0,3_0,5309.0,AK6iwJsbkvSBCLANE
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,600.0,150.0,Green,Green,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_4_0,4_0,5309.0,gCZ4KFisK2Chq9vx9
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_5_0.png,Orange,NA,NA,NA,No,No,No,NA,600.0,150.0,Orange,Orange,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_5_0,5_0,5309.0,bHkYXbik6E39oNo86
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_6_0.png,Red,NA,NA,NA,No,No,No,NA,600.0,150.0,Red,Red,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_6_0,6_0,5309.0,bgXr3xzPreLGin9wf
heart doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateHeart_Remake_7_0.png,Purple,NA,NA,NA,No,No,No,NA,600.0,150.0,Purple,Purple,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorOrnamentPlateHeart_Remake_7_0,7_0,5309.0,3Ax6LuJdM5swHE5iL
HHA pennant,https://acnhcdn.com/latest/FtrIcon/FtrPenantHha.png,NA,NA,NA,NA,No,No,No,NA,NFS,375.0,Blue,Yellow,1x1.5 ,HHA,,573.0,living room,expensive,None,None,None,No,Museum,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrPenantHha,NA,7040.0,MxXAxkekKoMP5Wvuk
hyacinth wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinth.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Red,White,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathHyacinth,NA,5468.0,DjRfSJNwdpHu4Gshg
imperial decorative shelves,https://acnhcdn.com/latest/FtrIcon/FtrOrientalShelfWall_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,8500.0,2125.0,Red,Red,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,zen-style,None,zen,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOrientalShelfWall_Remake_0_0,0_0,3970.0,N44Bm79ZnhPvb6F2E
imperial decorative shelves,https://acnhcdn.com/latest/FtrIcon/FtrOrientalShelfWall_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,8500.0,2125.0,Blue,Blue,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,zen-style,None,zen,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOrientalShelfWall_Remake_1_0,1_0,3970.0,AbdA8yT6FhJjFo35P
imperial decorative shelves,https://acnhcdn.com/latest/FtrIcon/FtrOrientalShelfWall_Remake_2_0.png,Brown,NA,NA,NA,No,No,No,NA,8500.0,2125.0,Brown,Brown,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,zen-style,None,zen,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOrientalShelfWall_Remake_2_0,2_0,3970.0,S3X4bnfPve8dxHdd2
imperial decorative shelves,https://acnhcdn.com/latest/FtrIcon/FtrOrientalShelfWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,8500.0,2125.0,Black,Black,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,zen-style,None,zen,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOrientalShelfWall_Remake_3_0,3_0,3970.0,bdSCkWDEB99q5xGMR
imperial dining lantern,https://acnhcdn.com/latest/FtrIcon/FtrChineseLampWall_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,19000.0,4750.0,Yellow,Red,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,shop,zen-style,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,1.0.0,FtrChineseLampWall_Remake_0_0,0_0,8415.0,8nRurR89dQGH4zwCa
imperial dining lantern,https://acnhcdn.com/latest/FtrIcon/FtrChineseLampWall_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,19000.0,4750.0,Black,Red,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,shop,zen-style,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,1.0.0,FtrChineseLampWall_Remake_1_0,1_0,8415.0,qtaHjJoKKkKYXyGNS
imperial dining lantern,https://acnhcdn.com/latest/FtrIcon/FtrChineseLampWall_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,19000.0,4750.0,Blue,Red,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,shop,zen-style,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,1.0.0,FtrChineseLampWall_Remake_2_0,2_0,8415.0,9gcsPPJbpnsjMwjY3
imperial dining lantern,https://acnhcdn.com/latest/FtrIcon/FtrChineseLampWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,19000.0,4750.0,Red,Yellow,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,shop,zen-style,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,1.0.0,FtrChineseLampWall_Remake_3_0,3_0,8415.0,SE7mBdQAYSwZGvuq7
intercom monitor,https://acnhcdn.com/latest/FtrIcon/FtrIntercom.png,NA,NA,NA,NA,No,No,No,NA,860.0,215.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,facility,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrIntercom,NA,3399.0,3oLMxaMTetGEquJqh
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_0_0.png,Black,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Black,Black,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_0_0,0_0,4752.0,8bmHCjJaEKEs8Jcwi
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_1_0.png,White,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,White,White,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_1_0,1_0,4752.0,D8ni825m3GWxwQKv9
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Blue,Blue,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_2_0,2_0,4752.0,qeSZKX9Y8GMv6cCxE
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_3_0.png,Silver,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Gray,Gray,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_3_0,3_0,4752.0,3iwvyarFQrSWdHiPW
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_4_0.png,Ash brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Beige,Beige,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_4_0,4_0,4752.0,AgfGgDBWg5w96Szec
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_5_0.png,Gold,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Yellow,Yellow,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_5_0,5_0,4752.0,cJH6ZBwA7hYhEYRe4
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_6_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Orange,Orange,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_6_0,6_0,4752.0,kniB4PPXCJsLPWqfS
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_7_0.png,Brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,1500.0,Brown,Brown,1x1 ,Crafting,,103.0,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentIron_Remake_7_0,7_0,4752.0,c72kTdRFSyCC8wPrv
iron wall lamp,https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_0_0.png,Black,Body color,NA,NA,Yes,Yes,No,5.0,NFS,3400.0,Black,Black,1x1 ,Crafting,,103.0,living room,garage,iron,None,Lighting,Yes,Lamp,No,Fluorescent,No,Not for sale,1.0.0,1.0.0,FtrIronLampW_Remake_0_0,0_0,3559.0,GGEo4iYWTQ83wfzFG
iron wall lamp,https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_1_0.png,White,Body color,NA,NA,Yes,Yes,No,5.0,NFS,3400.0,White,White,1x1 ,Crafting,,103.0,living room,garage,iron,None,Lighting,Yes,Lamp,No,Fluorescent,No,Not for sale,1.0.0,1.0.0,FtrIronLampW_Remake_1_0,1_0,3559.0,mWS3p4BbybkxAf9qq
iron wall rack,https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_0_0.png,Black,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2450.0,Black,Gray,1x1 ,Crafting,,103.0,living room,garage,iron,None,None,No,Shelf,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronShelfW_Remake_0_0,0_0,3562.0,RtqKrio5AzxSXrtR6
iron wall rack,https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_1_0.png,White,Body color,NA,NA,Yes,Yes,No,4.0,NFS,2450.0,White,Gray,1x1 ,Crafting,,103.0,living room,garage,iron,None,None,No,Shelf,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronShelfW_Remake_1_0,1_0,3562.0,rZ7WRonzrHopTMqB4
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_0_0.png,Birch,Lumber type,NA,NA,Yes,Yes,No,3.0,NFS,1740.0,Beige,Black,1x1 ,Crafting,,103.0,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronwoodClockW_Remake_0_0,0_0,3275.0,vNKBuJATboP4WJc5J
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_1_0.png,Teak,Lumber type,NA,NA,Yes,Yes,No,3.0,NFS,1740.0,Orange,Black,1x1 ,Crafting,,103.0,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronwoodClockW_Remake_1_0,1_0,3275.0,zmzEqh5vjj5RQwqcK
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_2_0.png,Walnut,Lumber type,NA,NA,Yes,Yes,No,3.0,NFS,1740.0,Brown,Black,1x1 ,Crafting,,103.0,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronwoodClockW_Remake_2_0,2_0,3275.0,fCsjzpfLvToKtc4nB
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_3_0.png,Old,Lumber type,NA,NA,Yes,Yes,No,3.0,NFS,1740.0,Brown,Black,1x1 ,Crafting,,103.0,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronwoodClockW_Remake_3_0,3_0,3275.0,47Ra3WcTeNPgqHCnY
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_4_0.png,Oak,Lumber type,NA,NA,Yes,Yes,No,3.0,NFS,1740.0,Orange,White,1x1 ,Crafting,,103.0,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrIronwoodClockW_Remake_4_0,4_0,3275.0,MozZeSXja3QephxQa
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_0_0.png,Dark wood,Body color,NA,NA,Yes,Yes,No,2.0,NFS,1110.0,Brown,Brown,1x1 ,Crafting,,103.0,garage,living room,None,None,None,No,Facility Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrKeyhanger_Remake_0_0,0_0,3992.0,mYSFGJ3EvfN65AxFk
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_1_0.png,Brown wood,Body color,NA,NA,Yes,Yes,No,2.0,NFS,1110.0,Beige,Beige,1x1 ,Crafting,,103.0,garage,living room,None,None,None,No,Facility Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrKeyhanger_Remake_1_0,1_0,3992.0,mjemGmkyrZnabhRHo
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_2_0.png,White,Body color,NA,NA,Yes,Yes,No,2.0,NFS,1110.0,White,White,1x1 ,Crafting,,103.0,garage,living room,None,None,None,No,Facility Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrKeyhanger_Remake_2_0,2_0,3992.0,GNDXQmdfgZJPD6ebE
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_3_0.png,Black,Body color,NA,NA,Yes,Yes,No,2.0,NFS,1110.0,Black,Black,1x1 ,Crafting,,103.0,garage,living room,None,None,None,No,Facility Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrKeyhanger_Remake_3_0,3_0,3992.0,Dygq8pkpSW8QePpYg
Leo sculpture,https://acnhcdn.com/latest/FtrIcon/FtrZodiacLeo.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,21975.0,White,Yellow,1x1 ,Crafting,,301.0,expensive,None,stars,None,None,No,Sculpture,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrZodiacLeo,NA,5964.0,WWysMfHGukSAM2Qph
light switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_0_0.png,Gray,NA,NA,NA,No,No,No,NA,340.0,85.0,Gray,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrSwitchWall_Remake_0_0,0_0,3471.0,rQE2byXQiBvr53TgP
light switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,340.0,85.0,Brown,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrSwitchWall_Remake_1_0,1_0,3471.0,r6BvCjdKczDuXMiHJ
light switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,340.0,85.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrSwitchWall_Remake_2_0,2_0,3471.0,y6iByh2HeM4ec8meb
light switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_3_0.png,Wood grain,NA,NA,NA,No,No,No,NA,340.0,85.0,Brown,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrSwitchWall_Remake_3_0,3_0,3471.0,JB7zeDsK92ybsrtMb
lily wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathYuri.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Red,Yellow,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathYuri,NA,5641.0,zxaMEH6t7K7emezta
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_0_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,990.0,Brown,Beige,1x1 ,Crafting,,103.0,garden,living room,log,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLogClockWall_Remake_0_0,0_0,4037.0,mz684LXNfkspZDLDf
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_1_0.png,Orange wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,990.0,Orange,Beige,1x1 ,Crafting,,103.0,garden,living room,log,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLogClockWall_Remake_1_0,1_0,4037.0,HvQyCt84xohvzGnzo
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,990.0,Beige,Beige,1x1 ,Crafting,,103.0,garden,living room,log,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLogClockWall_Remake_2_0,2_0,4037.0,BjGQNh6EjAswWu4hT
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_3_0.png,White birch,Lumber type,NA,NA,Yes,Yes,No,2.0,NFS,990.0,White,Beige,1x1 ,Crafting,,103.0,garden,living room,log,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLogClockWall_Remake_3_0,3_0,4037.0,FppjfiWfciM7Lna2P
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,840.0,210.0,Beige,Beige,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMacrametapestry_Remake_0_0,0_0,4119.0,xLHFMTMSb7wSuaj6i
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_1_0.png,Green,NA,NA,NA,No,No,No,NA,840.0,210.0,Green,Green,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMacrametapestry_Remake_1_0,1_0,4119.0,4SzJX5waNijmGpw9F
