Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic0.png,Navy blue,No,840.0,210.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy; comfy,6.0,No,For sale,1.0.0,1.0.0,SocksTexNordic0,542.0,4748.0,YQkah68GuwuXS2Gnv
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic1.png,Ivory,No,840.0,210.0,51.0,Beige,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy; comfy,7.0,No,For sale,1.0.0,1.0.0,SocksTexNordic1,542.0,9889.0,HKdHEfY4v8cpzdGT2
patterned stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot1.png,White,No,940.0,235.0,51.0,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday; formal; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexStripedot1,928.0,9674.0,bbZrafLMe87ifZ6yK
patterned stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot0.png,Black,No,940.0,235.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Elegant,everyday; formal; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexStripedot0,928.0,6046.0,MPuQ9PxnjGgBdR4cr
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble0.png,Pink,No,720.0,180.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday; fairy tale; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexBobble0,611.0,5179.0,xTxpqcYovDS7R4brm
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble3.png,Orange,No,720.0,180.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday; fairy tale; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexBobble3,611.0,9074.0,7cX6yDzovZqcytqYq
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble2.png,Green,No,720.0,180.0,51.0,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday; fairy tale; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexBobble2,611.0,9073.0,sJ4i4vbxAsffiM4PS
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble1.png,Blue,No,720.0,180.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday; fairy tale; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexBobble1,611.0,9072.0,X2Esyxf48CNDo7aS5
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble4.png,Purple,No,720.0,180.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday; fairy tale; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexBobble4,611.0,9075.0,p8pAsGdvNt3MhZJvQ
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker1.png,Red,No,600.0,150.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,1.0,No,For sale,1.0.0,1.0.0,SocksTexPucker1,622.0,9078.0,tqbtYmMFqJea5Ly4H
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker0.png,Mustard,No,600.0,150.0,51.0,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,2.0,No,For sale,1.0.0,1.0.0,SocksTexPucker0,622.0,5198.0,jHhnoh4uTuxvfrRoR
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker3.png,Green,No,600.0,150.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,3.0,No,For sale,1.0.0,1.0.0,SocksTexPucker3,622.0,9080.0,CBvB7JPEmJTEfBqHG
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker2.png,Blue,No,600.0,150.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,4.0,No,For sale,1.0.0,1.0.0,SocksTexPucker2,622.0,9079.0,Qjs7aEzAyXkYiEx2j
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker4.png,Purple,No,600.0,150.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,5.0,No,For sale,1.0.0,1.0.0,SocksTexPucker4,622.0,9081.0,pEZh2BMo5Ht2z4Qdn
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun0.png,Pink,No,550.0,137.0,51.0,Black,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty; work,1.0,No,For sale,1.0.0,1.0.0,SocksTexRun0,629.0,5214.0,vtfGv2xygxLpzEQ6c
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun1.png,Yellow,No,550.0,137.0,51.0,Black,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty; work,2.0,No,For sale,1.0.0,1.0.0,SocksTexRun1,629.0,9798.0,7cbeNaN77kh4PSrbn
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun3.png,Green,No,550.0,137.0,51.0,Black,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty; work,3.0,No,For sale,1.0.0,1.0.0,SocksTexRun3,629.0,9800.0,4HnvYfdvg6WwwBz9u
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun2.png,Blue,No,550.0,137.0,51.0,Black,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,outdoorsy; sporty; work,4.0,No,For sale,1.0.0,1.0.0,SocksTexRun2,629.0,9799.0,4tutx5H5HC9TNWmFn
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks1.png,Red,No,480.0,120.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,1.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks1,1060.0,10027.0,9y7L6GWXoiMhXgsnf
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks4.png,Purple,No,480.0,120.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,2.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks4,1060.0,10030.0,fm5LhL9MfomtYc46n
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks5.png,Camel,No,480.0,120.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,3.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks5,1060.0,10031.0,KLmZ9YcLY8dcH3nxQ
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks6.png,Avocado,No,480.0,120.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,4.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks6,1060.0,10032.0,eDjvXAE53RX4Y4uRb
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks0.png,Green,No,480.0,120.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,5.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks0,1060.0,9644.0,aDd9YECbDwxmdtYRN
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks2.png,Blue,No,480.0,120.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,6.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks2,1060.0,10028.0,cuQ2Efgb8W3eYPQMr
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks3.png,Navy blue,No,480.0,120.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,7.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks3,1060.0,10029.0,sqE8jqYCHjdpHJLD5
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks7.png,Brown,No,480.0,120.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,8.0,No,For sale,1.0.0,1.0.0,SocksTexNuancesocks7,1060.0,10033.0,seWE9o2TE28kpMDjm
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights6.png,Red,No,720.0,180.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,1.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights6,1049.0,9680.0,SG5Y2GgkbZ3bfrKzG
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights5.png,Pink,No,720.0,180.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,2.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights5,1049.0,9679.0,g4dSGvzNvZLb5woZ2
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights0.png,Brown,No,720.0,180.0,51.0,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,3.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights0,1049.0,9580.0,4tvCsLmAJBucyRFh4
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights1.png,Yellow,No,720.0,180.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,4.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights1,1049.0,9675.0,wrzsLNreDDJSx9rcv
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights7.png,Yellow-green,No,720.0,180.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,5.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights7,1049.0,9681.0,Z36xyWkyy3QY6egTc
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights2.png,Green,No,720.0,180.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,6.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights2,1049.0,9676.0,dybLNTRi3jQvD8Tdq
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights4.png,Blue,No,720.0,180.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Elegant,everyday,7.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights4,1049.0,9678.0,GtaHiEpq7oDHgytbC
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights3.png,Purple,No,720.0,180.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,everyday,8.0,No,For sale,1.0.0,1.0.0,SocksTexNuancetights3,1049.0,9677.0,TQaSHhuiZi36xa2Jx
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins4.png,White,No,940.0,235.0,23.0,White,White,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexSequins4,537.0,11583.0,Mp6tw5WGZKDfC3r9Q
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins2.png,Black,No,940.0,235.0,23.0,Black,Black,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexSequins2,537.0,11581.0,LYwjTYKtgGPanWj78
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins1.png,Red,No,940.0,235.0,23.0,Red,Red,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexSequins1,537.0,11580.0,Jk6c6Hi3y4tWEsGmb
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins0.png,Pink,No,940.0,235.0,23.0,Pink,Pink,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexSequins0,537.0,4743.0,pKRC3yY3R5RkyxY5x
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins3.png,Yellow,No,940.0,235.0,23.0,Yellow,Yellow,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexSequins3,537.0,11582.0,Esh9SXsXcdtLvBaNY
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins7.png,Green,No,940.0,235.0,23.0,Green,Green,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,6.0,No,For sale,1.0.0,1.0.0,SocksTexSequins7,537.0,11586.0,J53GKGigQmiYbR92q
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins5.png,Blue,No,940.0,235.0,23.0,Blue,Blue,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,7.0,No,For sale,1.0.0,1.0.0,SocksTexSequins5,537.0,11584.0,CN7jyWoBhp9yTgyC6
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins6.png,Purple,No,940.0,235.0,23.0,Purple,Purple,1x1,NA,Kicks,,All Year,No,Gorgeous,party; theatrical,8.0,No,For sale,1.0.0,1.0.0,SocksTexSequins6,537.0,11585.0,NQtAZA8S9JxtKcuvJ
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough5.png,Gray,No,600.0,150.0,23.0,Gray,Gray,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,1.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough5,886.0,9932.0,38sduqDDHJFtnAfuF
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough1.png,Berry red,No,600.0,150.0,23.0,Red,Red,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,2.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough1,886.0,9928.0,vwEun3iFbpAxkN9YM
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough3.png,Green,No,600.0,150.0,23.0,Green,Green,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,3.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough3,886.0,9930.0,j7pziPZTkZveBAuPv
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough4.png,Olive,No,600.0,150.0,23.0,Green,Green,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,4.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough4,886.0,9931.0,WNq5e8Fxyh8xiXGQx
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough0.png,Blue,No,600.0,150.0,23.0,Blue,Blue,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,5.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough0,886.0,5812.0,nMjTv2ajZrHaFzWcJ
sheer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough2.png,Brown,No,600.0,150.0,23.0,Brown,Brown,1x1,NA,Kicks,,Fall,No,Elegant,everyday; formal; party,6.0,No,For sale,1.0.0,1.0.0,SocksTexSeethrough2,886.0,9929.0,Yg79sKrkCuNmim6Lh
simple knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee1.png,White,No,600.0,150.0,23.0,White,White,1x1,NA,Kicks,,All Year,No,Cute,everyday,1.0,No,For sale,1.0.0,1.0.0,SocksTexSimpleknee1,1189.0,12182.0,XtJFPeWuftyf2oPz4
simple knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee2.png,Red,No,600.0,150.0,23.0,Red,Red,1x1,NA,Kicks,,All Year,No,Cute,everyday,2.0,No,For sale,1.0.0,1.0.0,SocksTexSimpleknee2,1189.0,12183.0,RGA5qnS5QpyYE9YMo
simple knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee0.png,Pink,No,600.0,150.0,23.0,Pink,Pink,1x1,NA,Kicks,,All Year,No,Cute,everyday,3.0,No,For sale,1.0.0,1.0.0,SocksTexSimpleknee0,1189.0,12175.0,zFnCYaxy784dqgR64
simple knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee3.png,Blue,No,600.0,150.0,23.0,Light blue,Light blue,1x1,NA,Kicks,,All Year,No,Cute,everyday,4.0,No,For sale,1.0.0,1.0.0,SocksTexSimpleknee3,1189.0,12184.0,SxXnBrRAxfq3x28sc
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint2.png,White,No,720.0,180.0,51.0,White,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; formal,1.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint2,624.0,9083.0,oDiizez3yxj6HtyQr
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint3.png,Gray,No,720.0,180.0,51.0,Gray,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,2.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint3,624.0,9084.0,og9QPp6jXLwv9RfEZ
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint1.png,Black,No,720.0,180.0,51.0,Black,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,3.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint1,624.0,9082.0,aF6MoJRq25nmozuqJ
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint6.png,Red,No,720.0,180.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,4.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint6,624.0,9087.0,4sozM46zqJys5bcFt
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint7.png,Pink,No,720.0,180.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,5.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint7,624.0,9088.0,ZKHg7YC8qTrpLm76X
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint5.png,Orange,No,720.0,180.0,51.0,Orange,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; formal,6.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint5,624.0,9086.0,AYXDKak7MRoKKJ24J
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint0.png,Navy blue,No,720.0,180.0,51.0,Blue,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; formal,7.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint0,624.0,5200.0,pXiEbRv6KpRzR2HhF
simple-accent socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint4.png,Blue,No,720.0,180.0,51.0,Blue,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,8.0,No,For sale,1.0.0,1.0.0,SocksTexOnepoint4,624.0,9085.0,4odTg8BmPySYZensZ
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball6.png,White,No,800.0,200.0,23.0,White,Black,1x1,NA,Kicks,,All Year,No,Active,sporty; work,1.0,No,For sale,1.0.0,1.0.0,SocksTexFootball6,609.0,9978.0,y72GvNAoswc8fgK6p
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball4.png,Black,No,800.0,200.0,23.0,Black,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,2.0,No,For sale,1.0.0,1.0.0,SocksTexFootball4,609.0,9976.0,kSEJpobnFBFviu4sX
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball1.png,Red,No,800.0,200.0,23.0,Red,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,3.0,No,For sale,1.0.0,1.0.0,SocksTexFootball1,609.0,9973.0,4QejjPC38oza2u98X
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball5.png,Orange,No,800.0,200.0,23.0,Orange,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,4.0,No,For sale,1.0.0,1.0.0,SocksTexFootball5,609.0,9977.0,tsnTTCg9bosbBLXpS
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball2.png,Green,No,800.0,200.0,23.0,Green,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,5.0,No,For sale,1.0.0,1.0.0,SocksTexFootball2,609.0,9974.0,zbWuXc2n8WYG7rnNY
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball3.png,Light blue,No,800.0,200.0,23.0,Light blue,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,6.0,No,For sale,1.0.0,1.0.0,SocksTexFootball3,609.0,9975.0,Mk4mRFChWdZxYsqcu
soccer socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball0.png,Blue,No,800.0,200.0,23.0,Blue,White,1x1,NA,Kicks,,All Year,No,Active,sporty; work,7.0,No,For sale,1.0.0,1.0.0,SocksTexFootball0,609.0,5177.0,xwcWvpsyxDjwwF7jt
spider-web tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider1.png,White,No,720.0,180.0,23.0,White,White,1x1,NA,Kicks,,Fall,No,Cool,goth; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexSpider1,627.0,9671.0,Q8ktndrSuTbgX4GWP
